datalake,engine,query name,conf,latency,benchmark,sf
hudi,spark,q4_3,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,2074.48,ssb,1
hudi,spark,db1,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1794.5,ssb,1
hudi,spark,db10,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1668.54,ssb,1
hudi,spark,db11,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2056.16,ssb,1
hudi,spark,db14,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,db15,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2112.72,ssb,1
hudi,spark,db16,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2292.9,ssb,1
hudi,spark,db17,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,3240.26,ssb,1
hudi,spark,db18,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2606.15,ssb,1
hudi,spark,db19,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2306.12,ssb,1
hudi,spark,db2,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2073.57,ssb,1
hudi,spark,db21,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2184.11,ssb,1
hudi,spark,db3,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,db5,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,db6,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,3222.98,ssb,1
hudi,spark,db7,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2508.05,ssb,1
hudi,spark,q1_1,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4186.72,ssb,1
hudi,spark,q2_1,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,q2_2,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2408.19,ssb,1
hudi,spark,q4_1,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1500.29,ssb,1
hudi,spark,q4_2,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1988.09,ssb,1
hudi,spark,q4_3,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,3505.29,ssb,1
hudi,spark,db1,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,5283.49,ssb,1
hudi,spark,db10,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,1500.29,ssb,1
hudi,spark,db11,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,4064.46,ssb,1
hudi,spark,db14,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,1500.29,ssb,1
hudi,spark,db15,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,3445.4,ssb,1
hudi,spark,db16,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,4998.82,ssb,1
hudi,spark,db17,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,5481.06,ssb,1
hudi,spark,db18,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,4368.76,ssb,1
hudi,spark,db19,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,2697.23,ssb,1
hudi,spark,db2,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,1533.09,ssb,1
hudi,spark,db21,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,1877.47,ssb,1
hudi,spark,db3,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,1500.29,ssb,1
hudi,spark,db5,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,1500.29,ssb,1
hudi,spark,db6,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,3220.49,ssb,1
hudi,spark,db7,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,1500.29,ssb,1
hudi,spark,q1_1,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,6501.38,ssb,1
hudi,spark,q2_1,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,1500.29,ssb,1
hudi,spark,q2_2,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,1908.08,ssb,1
hudi,spark,q4_1,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,1500.29,ssb,1
hudi,spark,q4_2,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,3335.1,ssb,1
hudi,spark,q4_3,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,2255.68,ssb,1
hudi,spark,q1_1,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,4196.037419,ssb,1
hudi,spark,q1_2,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1650.783126,ssb,1
hudi,spark,q1_3,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1510.033709,ssb,1
hudi,spark,q2_1,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,2721.696082,ssb,1
hudi,spark,q2_2,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1820.244061,ssb,1
hudi,spark,q2_3,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1553.44188,ssb,1
hudi,spark,q3_1,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1765.269058,ssb,1
hudi,spark,q3_2,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1449.840498,ssb,1
hudi,spark,q3_3,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1413.319811,ssb,1
hudi,spark,q3_4,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1417.064093,ssb,1
hudi,spark,q4_1,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1834.308555,ssb,1
hudi,spark,q4_2,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1776.244305,ssb,1
hudi,spark,q4_3,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1652.565656,ssb,1
hudi,spark,q1_1,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,4034.18892,ssb,1
hudi,spark,q1_2,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1651.117333,ssb,1
hudi,spark,q1_3,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1453.949477,ssb,1
hudi,spark,q2_1,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,2830.763404,ssb,1
hudi,spark,q2_2,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1677.057398,ssb,1
hudi,spark,q2_3,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1413.134478,ssb,1
hudi,spark,q3_1,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1672.561131,ssb,1
hudi,spark,q3_2,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1438.902008,ssb,1
hudi,spark,q3_3,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1407.773221,ssb,1
hudi,spark,q3_4,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1336.532804,ssb,1
hudi,spark,q4_1,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1714.673701,ssb,1
hudi,spark,q4_2,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1729.239673,ssb,1
hudi,spark,q4_3,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1597.952595,ssb,1
hudi,spark,q1_1,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,4546.613368,ssb,1
hudi,spark,q1_2,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1628.1256,ssb,1
hudi,spark,q1_3,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1709.160764,ssb,1
hudi,spark,q2_1,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,2977.830494,ssb,1
hudi,spark,q2_2,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1986.771119,ssb,1
hudi,spark,q2_3,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1623.223198,ssb,1
hudi,spark,q3_1,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,2024.201429,ssb,1
hudi,spark,q3_2,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1672.06381,ssb,1
hudi,spark,q3_3,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1715.92127,ssb,1
hudi,spark,q3_4,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1597.202683,ssb,1
hudi,spark,q4_1,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1976.25837,ssb,1
hudi,spark,q4_2,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,2123.768096,ssb,1
hudi,spark,q4_3,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1999.277662,ssb,1
hudi,spark,q1_1,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,3894.376463,ssb,1
hudi,spark,q1_2,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1378.652262,ssb,1
hudi,spark,q1_3,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1429.997183,ssb,1
hudi,spark,q2_1,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,2476.101615,ssb,1
hudi,spark,q2_2,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1754.478113,ssb,1
hudi,spark,q2_3,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1479.768297,ssb,1
hudi,spark,q3_1,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1837.697725,ssb,1
hudi,spark,q3_2,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1452.366289,ssb,1
hudi,spark,q3_3,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1378.272621,ssb,1
hudi,spark,q3_4,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1426.33909,ssb,1
hudi,spark,q4_1,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1794.984477,ssb,1
hudi,spark,q4_2,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1756.790718,ssb,1
hudi,spark,q4_3,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1558.744836,ssb,1
hudi,spark,q1_1,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,3991.672251,ssb,1
hudi,spark,q1_2,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1473.393342,ssb,1
hudi,spark,q1_3,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1501.718178,ssb,1
hudi,spark,q2_1,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,2749.146188,ssb,1
hudi,spark,q2_2,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1754.708261,ssb,1
hudi,spark,q2_3,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1519.937923,ssb,1
hudi,spark,q3_1,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1805.588044,ssb,1
hudi,spark,q3_2,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1491.681979,ssb,1
hudi,spark,q3_3,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1419.058039,ssb,1
hudi,spark,q3_4,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1443.183945,ssb,1
hudi,spark,q4_1,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1774.515973,ssb,1
hudi,spark,q4_2,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1783.995018,ssb,1
hudi,spark,q4_3,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1587.693804,ssb,1
hudi,spark,q1_1,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,4060.745982,ssb,1
hudi,spark,q1_2,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1381.539182,ssb,1
hudi,spark,q1_3,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1411.228579,ssb,1
hudi,spark,q2_1,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,2510.190659,ssb,1
hudi,spark,q2_2,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1794.832027,ssb,1
hudi,spark,q2_3,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1476.864949,ssb,1
hudi,spark,q3_1,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1725.242494,ssb,1
hudi,spark,q3_2,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1473.745987,ssb,1
hudi,spark,q3_3,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1454.534875,ssb,1
hudi,spark,q3_4,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1405.752905,ssb,1
hudi,spark,q4_1,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1710.136633,ssb,1
hudi,spark,q4_2,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1770.947186,ssb,1
hudi,spark,q4_3,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1653.766827,ssb,1
hudi,spark,q1_1,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,4035.843137,ssb,1
hudi,spark,q1_2,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1388.505013,ssb,1
hudi,spark,q1_3,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1439.020943,ssb,1
hudi,spark,q2_1,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,2740.454484,ssb,1
hudi,spark,q2_2,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1683.147114,ssb,1
hudi,spark,q2_3,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1584.790627,ssb,1
hudi,spark,q3_1,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1787.767977,ssb,1
hudi,spark,q3_2,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1472.568377,ssb,1
hudi,spark,q3_3,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1429.81469,ssb,1
hudi,spark,q3_4,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1446.16143,ssb,1
hudi,spark,q4_1,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1786.274491,ssb,1
hudi,spark,q4_2,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1794.673784,ssb,1
hudi,spark,q4_3,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1624.128907,ssb,1
hudi,spark,q1_1,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,4270.680406,ssb,1
hudi,spark,q1_2,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1463.190853,ssb,1
hudi,spark,q1_3,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1459.303366,ssb,1
hudi,spark,q2_1,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,2576.191026,ssb,1
hudi,spark,q2_2,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1679.566081,ssb,1
hudi,spark,q2_3,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1409.077039,ssb,1
hudi,spark,q3_1,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1774.506909,ssb,1
hudi,spark,q3_2,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1438.274685,ssb,1
hudi,spark,q3_3,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1345.859838,ssb,1
hudi,spark,q3_4,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1417.160628,ssb,1
hudi,spark,q4_1,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1760.482375,ssb,1
hudi,spark,q4_2,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1745.022669,ssb,1
hudi,spark,q4_3,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1616.312885,ssb,1
hudi,spark,q1_1,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,4469.278628,ssb,1
hudi,spark,q1_2,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,1615.202914,ssb,1
hudi,spark,q1_3,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,1677.062196,ssb,1
hudi,spark,q2_1,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,2860.435398,ssb,1
hudi,spark,q2_2,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,1979.570983,ssb,1
hudi,spark,q2_3,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,1611.48963,ssb,1
hudi,spark,q3_1,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,2117.260667,ssb,1
hudi,spark,q3_2,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,1752.578377,ssb,1
hudi,spark,q3_3,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,1582.831107,ssb,1
hudi,spark,q3_4,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,1614.035286,ssb,1
hudi,spark,q4_1,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,2014.576484,ssb,1
hudi,spark,q4_2,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,2042.929422,ssb,1
hudi,spark,q4_3,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,1928.761525,ssb,1
hudi,spark,db15,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1714.89,ssb,1
hudi,spark,db1,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,2012.6,ssb,1
hudi,spark,db20,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1900.45,ssb,1
hudi,spark,db2,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1926.64,ssb,1
hudi,spark,db22,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,2050.51,ssb,1
hudi,spark,db5,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1930.76,ssb,1
hudi,spark,db11,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,2002.59,ssb,1
hudi,spark,db14,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1874.16,ssb,1
hudi,spark,db16,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1985.72,ssb,1
hudi,spark,db12,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,2033.8,ssb,1
hudi,spark,db6,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1790.95,ssb,1
hudi,spark,db19,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1853.53,ssb,1
hudi,spark,db10,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1711.96,ssb,1
hudi,spark,db4,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1693.61,ssb,1
hudi,spark,db7,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1901.63,ssb,1
hudi,spark,db21,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1730.68,ssb,1
hudi,spark,db9,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1968.37,ssb,1
hudi,spark,db13,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1767.13,ssb,1
hudi,spark,db3,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,2001.2,ssb,1
hudi,spark,db8,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1837.81,ssb,1
hudi,spark,db17,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,2049.76,ssb,1
hudi,spark,db18,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,1805.78,ssb,1
hudi,spark,db15,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,2045.25,ssb,1
hudi,spark,db1,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1824.65,ssb,1
hudi,spark,db20,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1794.62,ssb,1
hudi,spark,db2,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,2164.34,ssb,1
hudi,spark,db22,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,2018.75,ssb,1
hudi,spark,db5,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1785.53,ssb,1
hudi,spark,db11,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1979.7,ssb,1
hudi,spark,db14,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1908.72,ssb,1
hudi,spark,db16,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,2070.84,ssb,1
hudi,spark,db12,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,2111.29,ssb,1
hudi,spark,db6,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,2155.85,ssb,1
hudi,spark,db19,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1907.53,ssb,1
hudi,spark,db10,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1781.45,ssb,1
hudi,spark,db4,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,2088.98,ssb,1
hudi,spark,db7,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,2073.62,ssb,1
hudi,spark,db21,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1889.56,ssb,1
hudi,spark,db9,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1801.3,ssb,1
hudi,spark,db13,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1940.22,ssb,1
hudi,spark,db3,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,2104.21,ssb,1
hudi,spark,db8,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,2074.91,ssb,1
hudi,spark,db17,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,2040.05,ssb,1
hudi,spark,db18,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,1788.52,ssb,1
hudi,spark,db15,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,2002.76,ssb,1
hudi,spark,db1,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1935.92,ssb,1
hudi,spark,db20,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1998.48,ssb,1
hudi,spark,db2,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1850.66,ssb,1
hudi,spark,db22,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1827.3,ssb,1
hudi,spark,db5,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1963.65,ssb,1
hudi,spark,db11,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,2001.86,ssb,1
hudi,spark,db14,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1736.04,ssb,1
hudi,spark,db16,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1727.29,ssb,1
hudi,spark,db12,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1833.67,ssb,1
hudi,spark,db6,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1866.88,ssb,1
hudi,spark,db19,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1732.89,ssb,1
hudi,spark,db10,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,2007.76,ssb,1
hudi,spark,db4,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1745.2,ssb,1
hudi,spark,db7,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1926.09,ssb,1
hudi,spark,db21,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1785.31,ssb,1
hudi,spark,db9,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1836.81,ssb,1
