datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,q1_1,20;198;136;9;36;512;1784,3052.44,ssb,1
hudi,presto,q2_3,20;198;136;9;36;512;1784,2582.23,ssb,1
hudi,presto,q1_2,20;198;136;9;36;512;1784,3038.65,ssb,1
hudi,presto,q4_1,20;198;136;9;36;512;1784,2788.52,ssb,1
hudi,presto,q3_2,20;198;136;9;36;512;1784,2625.4,ssb,1
hudi,presto,db1,15.9;224.9;19.8;16.2;16.7;33.2;33.5,4426.31,ssb,1
hudi,presto,db10,15.9;224.9;19.8;16.2;16.7;33.2;33.5,3878.0,ssb,1
hudi,presto,db11,15.9;224.9;19.8;16.2;16.7;33.2;33.5,2017.72,ssb,1
hudi,presto,db12,15.9;224.9;19.8;16.2;16.7;33.2;33.5,1535.23,ssb,1
hudi,presto,db15,15.9;224.9;19.8;16.2;16.7;33.2;33.5,1642.55,ssb,1
hudi,presto,db17,15.9;224.9;19.8;16.2;16.7;33.2;33.5,1858.36,ssb,1
hudi,presto,db18,15.9;224.9;19.8;16.2;16.7;33.2;33.5,2793.49,ssb,1
hudi,presto,db2,15.9;224.9;19.8;16.2;16.7;33.2;33.5,1650.76,ssb,1
hudi,presto,db21,15.9;224.9;19.8;16.2;16.7;33.2;33.5,5870.29,ssb,1
hudi,presto,db3,15.9;224.9;19.8;16.2;16.7;33.2;33.5,1578.91,ssb,1
hudi,presto,db5,15.9;224.9;19.8;16.2;16.7;33.2;33.5,2552.22,ssb,1
hudi,presto,db7,15.9;224.9;19.8;16.2;16.7;33.2;33.5,2397.68,ssb,1
hudi,presto,db8,15.9;224.9;19.8;16.2;16.7;33.2;33.5,2968.91,ssb,1
hudi,presto,db9,15.9;224.9;19.8;16.2;16.7;33.2;33.5,3027.44,ssb,1
hudi,presto,q1_1,15.9;224.9;19.8;16.2;16.7;33.2;33.5,2188.57,ssb,1
hudi,presto,q1_2,15.9;224.9;19.8;16.2;16.7;33.2;33.5,1916.7,ssb,1
hudi,presto,q1_3,15.9;224.9;19.8;16.2;16.7;33.2;33.5,1833.06,ssb,1
hudi,presto,q2_1,15.9;224.9;19.8;16.2;16.7;33.2;33.5,2073.1,ssb,1
hudi,presto,q2_2,15.9;224.9;19.8;16.2;16.7;33.2;33.5,1815.73,ssb,1
hudi,presto,q2_3,15.9;224.9;19.8;16.2;16.7;33.2;33.5,2082.79,ssb,1
hudi,presto,q3_1,15.9;224.9;19.8;16.2;16.7;33.2;33.5,1783.75,ssb,1
hudi,presto,q3_2,15.9;224.9;19.8;16.2;16.7;33.2;33.5,2202.86,ssb,1
hudi,presto,q3_3,15.9;224.9;19.8;16.2;16.7;33.2;33.5,2125.44,ssb,1
hudi,presto,q3_4,15.9;224.9;19.8;16.2;16.7;33.2;33.5,2020.64,ssb,1
hudi,presto,q4_1,15.9;224.9;19.8;16.2;16.7;33.2;33.5,1947.8,ssb,1
hudi,presto,q4_2,15.9;224.9;19.8;16.2;16.7;33.2;33.5,2215.21,ssb,1
hudi,presto,q4_3,15.9;224.9;19.8;16.2;16.7;33.2;33.5,1997.84,ssb,1
hudi,presto,db1,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,4852.52,ssb,1
hudi,presto,db10,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,4623.61,ssb,1
hudi,presto,db11,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,3862.25,ssb,1
hudi,presto,db12,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,2292.75,ssb,1
hudi,presto,db13,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,2271.83,ssb,1
hudi,presto,db15,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,2244.98,ssb,1
hudi,presto,db16,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,2214.85,ssb,1
hudi,presto,db17,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,2217.74,ssb,1
hudi,presto,db18,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,3738.03,ssb,1
hudi,presto,db2,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,3101.93,ssb,1
hudi,presto,db20,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,2056.85,ssb,1
hudi,presto,db21,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,6712.66,ssb,1
hudi,presto,db3,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,1795.25,ssb,1
hudi,presto,db5,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,3122.31,ssb,1
hudi,presto,db7,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,3203.58,ssb,1
hudi,presto,db8,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,4076.58,ssb,1
hudi,presto,db9,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,3978.63,ssb,1
hudi,presto,q1_1,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,3044.28,ssb,1
hudi,presto,q1_2,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,3051.64,ssb,1
hudi,presto,q1_3,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,2860.18,ssb,1
hudi,presto,q2_1,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,3113.17,ssb,1
hudi,presto,q2_2,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,2914.84,ssb,1
hudi,presto,q2_3,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,2609.34,ssb,1
hudi,presto,q3_1,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,2671.76,ssb,1
hudi,presto,q3_2,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,2588.73,ssb,1
hudi,presto,q3_3,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,3006.02,ssb,1
hudi,presto,q3_4,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,3011.35,ssb,1
hudi,presto,q4_1,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,2931.18,ssb,1
hudi,presto,q4_2,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,2900.92,ssb,1
hudi,presto,q4_3,18.7;211.8;150.2;9.1;40.4;523.7;1645.5,2959.98,ssb,1
hudi,presto,db1,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,4807.4,ssb,1
hudi,presto,db10,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,4808.31,ssb,1
hudi,presto,db11,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,4222.8,ssb,1
hudi,presto,db12,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,2172.11,ssb,1
hudi,presto,db13,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,1895.56,ssb,1
hudi,presto,db15,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,2243.51,ssb,1
hudi,presto,db16,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,2040.99,ssb,1
hudi,presto,db17,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,2632.29,ssb,1
hudi,presto,db18,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,3895.67,ssb,1
hudi,presto,db2,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,3345.77,ssb,1
hudi,presto,db20,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,2368.41,ssb,1
hudi,presto,db21,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,7991.27,ssb,1
hudi,presto,db3,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,1864.72,ssb,1
hudi,presto,db5,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,2870.01,ssb,1
hudi,presto,db7,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,3488.8,ssb,1
hudi,presto,db8,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,4108.03,ssb,1
hudi,presto,db9,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,4037.2,ssb,1
hudi,presto,q1_1,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,2953.03,ssb,1
hudi,presto,q1_2,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,2946.82,ssb,1
hudi,presto,q1_3,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,3329.38,ssb,1
hudi,presto,q2_1,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,2754.51,ssb,1
hudi,presto,q2_2,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,2451.78,ssb,1
hudi,presto,q2_3,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,2761.71,ssb,1
hudi,presto,q3_1,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,3077.83,ssb,1
hudi,presto,q3_2,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,2412.36,ssb,1
hudi,presto,q3_3,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,3335.84,ssb,1
hudi,presto,q3_4,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,3320.75,ssb,1
hudi,presto,q4_1,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,2819.94,ssb,1
hudi,presto,q4_2,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,2839.95,ssb,1
hudi,presto,q4_3,20.9;176.8;134.2;8.8;31.2;514.4;1516.6,2470.62,ssb,1
hudi,presto,db1,17.0;228.4;17.4;18.5;17.9;36.5;35.9,4383.7,ssb,1
hudi,presto,db10,17.0;228.4;17.4;18.5;17.9;36.5;35.9,4338.64,ssb,1
hudi,presto,db11,17.0;228.4;17.4;18.5;17.9;36.5;35.9,1788.67,ssb,1
hudi,presto,db15,17.0;228.4;17.4;18.5;17.9;36.5;35.9,1504.81,ssb,1
hudi,presto,db17,17.0;228.4;17.4;18.5;17.9;36.5;35.9,2022.54,ssb,1
hudi,presto,db18,17.0;228.4;17.4;18.5;17.9;36.5;35.9,2965.69,ssb,1
hudi,presto,db2,17.0;228.4;17.4;18.5;17.9;36.5;35.9,1749.38,ssb,1
hudi,presto,db21,17.0;228.4;17.4;18.5;17.9;36.5;35.9,5166.62,ssb,1
hudi,presto,db3,17.0;228.4;17.4;18.5;17.9;36.5;35.9,1606.05,ssb,1
hudi,presto,db5,17.0;228.4;17.4;18.5;17.9;36.5;35.9,2257.28,ssb,1
hudi,presto,db7,17.0;228.4;17.4;18.5;17.9;36.5;35.9,2715.11,ssb,1
hudi,presto,db8,17.0;228.4;17.4;18.5;17.9;36.5;35.9,3041.19,ssb,1
hudi,presto,db9,17.0;228.4;17.4;18.5;17.9;36.5;35.9,2559.96,ssb,1
hudi,presto,q1_1,17.0;228.4;17.4;18.5;17.9;36.5;35.9,1922.7,ssb,1
hudi,presto,q1_2,17.0;228.4;17.4;18.5;17.9;36.5;35.9,2197.98,ssb,1
hudi,presto,q1_3,17.0;228.4;17.4;18.5;17.9;36.5;35.9,2044.02,ssb,1
hudi,presto,q2_1,17.0;228.4;17.4;18.5;17.9;36.5;35.9,1889.91,ssb,1
hudi,presto,q2_2,17.0;228.4;17.4;18.5;17.9;36.5;35.9,1710.62,ssb,1
hudi,presto,q2_3,17.0;228.4;17.4;18.5;17.9;36.5;35.9,2216.33,ssb,1
hudi,presto,q3_1,17.0;228.4;17.4;18.5;17.9;36.5;35.9,1728.69,ssb,1
hudi,presto,q3_2,17.0;228.4;17.4;18.5;17.9;36.5;35.9,2248.37,ssb,1
hudi,presto,q3_3,17.0;228.4;17.4;18.5;17.9;36.5;35.9,1845.05,ssb,1
hudi,presto,q3_4,17.0;228.4;17.4;18.5;17.9;36.5;35.9,2312.05,ssb,1
hudi,presto,q4_1,17.0;228.4;17.4;18.5;17.9;36.5;35.9,1902.94,ssb,1
hudi,presto,q4_2,17.0;228.4;17.4;18.5;17.9;36.5;35.9,2169.21,ssb,1
hudi,presto,q4_3,17.0;228.4;17.4;18.5;17.9;36.5;35.9,2169.44,ssb,1
hudi,presto,db1,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,4533.02,ssb,1
hudi,presto,db10,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,4626.66,ssb,1
hudi,presto,db11,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,3938.85,ssb,1
hudi,presto,db12,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,2006.32,ssb,1
hudi,presto,db13,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,2268.95,ssb,1
hudi,presto,db15,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,2418.27,ssb,1
hudi,presto,db16,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,2177.13,ssb,1
hudi,presto,db17,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,2418.16,ssb,1
hudi,presto,db18,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,3991.99,ssb,1
hudi,presto,db19,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,1560.56,ssb,1
hudi,presto,db2,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,3406.06,ssb,1
hudi,presto,db20,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,2376.03,ssb,1
hudi,presto,db21,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,7306.37,ssb,1
hudi,presto,db3,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,1896.6,ssb,1
hudi,presto,db5,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,3426.18,ssb,1
hudi,presto,db7,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,3847.02,ssb,1
hudi,presto,db8,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,4010.29,ssb,1
hudi,presto,db9,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,3677.03,ssb,1
hudi,presto,q1_1,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,2870.89,ssb,1
hudi,presto,q1_2,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,3324.05,ssb,1
hudi,presto,q1_3,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,3162.48,ssb,1
hudi,presto,q2_1,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,3041.7,ssb,1
hudi,presto,q2_2,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,2909.45,ssb,1
hudi,presto,q2_3,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,2672.76,ssb,1
hudi,presto,q3_1,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,3130.97,ssb,1
hudi,presto,q3_2,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,2382.12,ssb,1
hudi,presto,q3_3,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,3130.24,ssb,1
hudi,presto,q3_4,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,3295.35,ssb,1
hudi,presto,q4_1,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,2536.19,ssb,1
hudi,presto,q4_2,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,2892.15,ssb,1
hudi,presto,q4_3,18.9;184.8;142.9;8.2;33.9;478.6;1673.1,2530.38,ssb,1
hudi,presto,db1,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,4618.28,ssb,1
hudi,presto,db10,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,4738.31,ssb,1
hudi,presto,db11,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,4202.17,ssb,1
hudi,presto,db12,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,2150.67,ssb,1
hudi,presto,db13,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,1947.25,ssb,1
hudi,presto,db15,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,2330.41,ssb,1
hudi,presto,db16,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,1896.92,ssb,1
hudi,presto,db17,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,2383.75,ssb,1
hudi,presto,db18,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,4046.61,ssb,1
hudi,presto,db2,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,3071.3,ssb,1
hudi,presto,db20,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,2337.74,ssb,1
hudi,presto,db21,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,7804.72,ssb,1
hudi,presto,db3,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,1839.79,ssb,1
hudi,presto,db5,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,2888.61,ssb,1
hudi,presto,db7,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,3828.2,ssb,1
hudi,presto,db8,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,4417.26,ssb,1
hudi,presto,db9,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,3472.07,ssb,1
hudi,presto,q1_1,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,2941.77,ssb,1
hudi,presto,q1_2,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,2971.34,ssb,1
hudi,presto,q1_3,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,3045.11,ssb,1
hudi,presto,q2_1,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,3077.5,ssb,1
hudi,presto,q2_2,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,2696.53,ssb,1
hudi,presto,q2_3,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,2758.08,ssb,1
hudi,presto,q3_1,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,2814.1,ssb,1
hudi,presto,q3_2,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,2631.67,ssb,1
hudi,presto,q3_3,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,3182.09,ssb,1
hudi,presto,q3_4,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,2881.03,ssb,1
hudi,presto,q4_1,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,2585.76,ssb,1
hudi,presto,q4_2,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,2823.31,ssb,1
hudi,presto,q4_3,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,2954.2,ssb,1
hudi,presto,db1,16.6;209.1;18.9;15.9;16.4;31.8;27.3,4117.71,ssb,1
hudi,presto,db10,16.6;209.1;18.9;15.9;16.4;31.8;27.3,3794.99,ssb,1
hudi,presto,db11,16.6;209.1;18.9;15.9;16.4;31.8;27.3,1940.76,ssb,1
hudi,presto,db15,16.6;209.1;18.9;15.9;16.4;31.8;27.3,1705.49,ssb,1
hudi,presto,db17,16.6;209.1;18.9;15.9;16.4;31.8;27.3,1937.8,ssb,1
hudi,presto,db18,16.6;209.1;18.9;15.9;16.4;31.8;27.3,3156.64,ssb,1
hudi,presto,db2,16.6;209.1;18.9;15.9;16.4;31.8;27.3,1646.3,ssb,1
hudi,presto,db21,16.6;209.1;18.9;15.9;16.4;31.8;27.3,5206.07,ssb,1
hudi,presto,db5,16.6;209.1;18.9;15.9;16.4;31.8;27.3,2327.22,ssb,1
hudi,presto,db7,16.6;209.1;18.9;15.9;16.4;31.8;27.3,2481.52,ssb,1
hudi,presto,db8,16.6;209.1;18.9;15.9;16.4;31.8;27.3,2536.09,ssb,1
hudi,presto,db9,16.6;209.1;18.9;15.9;16.4;31.8;27.3,3042.28,ssb,1
hudi,presto,q1_1,16.6;209.1;18.9;15.9;16.4;31.8;27.3,2137.94,ssb,1
hudi,presto,q1_2,16.6;209.1;18.9;15.9;16.4;31.8;27.3,1918.27,ssb,1
hudi,presto,q1_3,16.6;209.1;18.9;15.9;16.4;31.8;27.3,1841.74,ssb,1
hudi,presto,q2_1,16.6;209.1;18.9;15.9;16.4;31.8;27.3,1880.08,ssb,1
hudi,presto,q2_2,16.6;209.1;18.9;15.9;16.4;31.8;27.3,1923.27,ssb,1
hudi,presto,q2_3,16.6;209.1;18.9;15.9;16.4;31.8;27.3,2081.54,ssb,1
hudi,presto,q3_1,16.6;209.1;18.9;15.9;16.4;31.8;27.3,2061.91,ssb,1
hudi,presto,q3_2,16.6;209.1;18.9;15.9;16.4;31.8;27.3,2175.99,ssb,1
hudi,presto,q3_3,16.6;209.1;18.9;15.9;16.4;31.8;27.3,2106.4,ssb,1
hudi,presto,q3_4,16.6;209.1;18.9;15.9;16.4;31.8;27.3,2241.85,ssb,1
hudi,presto,q4_1,16.6;209.1;18.9;15.9;16.4;31.8;27.3,2016.51,ssb,1
hudi,presto,q4_2,16.6;209.1;18.9;15.9;16.4;31.8;27.3,1919.75,ssb,1
hudi,presto,q4_3,16.6;209.1;18.9;15.9;16.4;31.8;27.3,1862.19,ssb,1
hudi,presto,db1,17.4;192.5;21.8;19.1;19.5;28.1;29.8,4363.3,ssb,1
hudi,presto,db10,17.4;192.5;21.8;19.1;19.5;28.1;29.8,4145.83,ssb,1
hudi,presto,db11,17.4;192.5;21.8;19.1;19.5;28.1;29.8,2111.92,ssb,1
hudi,presto,db17,17.4;192.5;21.8;19.1;19.5;28.1;29.8,1975.43,ssb,1
hudi,presto,db18,17.4;192.5;21.8;19.1;19.5;28.1;29.8,2885.39,ssb,1
hudi,presto,db2,17.4;192.5;21.8;19.1;19.5;28.1;29.8,1737.8,ssb,1
hudi,presto,db21,17.4;192.5;21.8;19.1;19.5;28.1;29.8,5027.54,ssb,1
hudi,presto,db3,17.4;192.5;21.8;19.1;19.5;28.1;29.8,1529.65,ssb,1
hudi,presto,db5,17.4;192.5;21.8;19.1;19.5;28.1;29.8,2436.13,ssb,1
hudi,presto,db7,17.4;192.5;21.8;19.1;19.5;28.1;29.8,2600.68,ssb,1
hudi,presto,db8,17.4;192.5;21.8;19.1;19.5;28.1;29.8,2568.53,ssb,1
hudi,presto,db9,17.4;192.5;21.8;19.1;19.5;28.1;29.8,2541.05,ssb,1
hudi,presto,q1_1,17.4;192.5;21.8;19.1;19.5;28.1;29.8,2082.54,ssb,1
hudi,presto,q1_2,17.4;192.5;21.8;19.1;19.5;28.1;29.8,2247.93,ssb,1
hudi,presto,q1_3,17.4;192.5;21.8;19.1;19.5;28.1;29.8,2040.07,ssb,1
hudi,presto,q2_1,17.4;192.5;21.8;19.1;19.5;28.1;29.8,2032.95,ssb,1
hudi,presto,q2_2,17.4;192.5;21.8;19.1;19.5;28.1;29.8,1705.19,ssb,1
hudi,presto,q2_3,17.4;192.5;21.8;19.1;19.5;28.1;29.8,2141.39,ssb,1
hudi,presto,q3_1,17.4;192.5;21.8;19.1;19.5;28.1;29.8,1892.51,ssb,1
hudi,presto,q3_2,17.4;192.5;21.8;19.1;19.5;28.1;29.8,2028.78,ssb,1
hudi,presto,q3_3,17.4;192.5;21.8;19.1;19.5;28.1;29.8,2119.34,ssb,1
hudi,presto,q3_4,17.4;192.5;21.8;19.1;19.5;28.1;29.8,2392.28,ssb,1
hudi,presto,q4_1,17.4;192.5;21.8;19.1;19.5;28.1;29.8,1758.17,ssb,1
hudi,presto,q4_2,17.4;192.5;21.8;19.1;19.5;28.1;29.8,2180.96,ssb,1
hudi,presto,q4_3,17.4;192.5;21.8;19.1;19.5;28.1;29.8,1922.3,ssb,1
