datalake,engine,query name,conf,latency,benchmark,sf
hudi,spark,tpch_0_q4,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2280.0,tpch,10
hudi,spark,tpch_0_q4,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2290.0,tpch,10
hudi,spark,tpch_0_q4,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4151.0,tpch,10
hudi,spark,tpch_0_q4,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2375.0,tpch,10
hudi,spark,tpch_0_q4,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2203.0,tpch,10
hudi,spark,tpch_0_q4,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3275.0,tpch,10
hudi,spark,tpch_0_q4,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3263.0,tpch,10
hudi,spark,tpch_0_q4,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3031.0,tpch,10
hudi,spark,tpch_0_q5,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,7640.0,tpch,10
hudi,spark,tpch_0_q5,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,7711.0,tpch,10
hudi,spark,tpch_0_q5,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,6969.0,tpch,10
hudi,spark,tpch_0_q5,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,7486.0,tpch,10
hudi,spark,tpch_0_q5,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,7149.0,tpch,10
hudi,spark,tpch_0_q5,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7984.0,tpch,10
hudi,spark,tpch_0_q5,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7459.0,tpch,10
hudi,spark,tpch_0_q5,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,7439.0,tpch,10
hudi,spark,tpch_0_q6,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3249.0,tpch,10
hudi,spark,tpch_0_q6,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2686.0,tpch,10
hudi,spark,tpch_0_q6,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4801.0,tpch,10
hudi,spark,tpch_0_q6,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3406.0,tpch,10
hudi,spark,tpch_0_q6,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2332.0,tpch,10
hudi,spark,tpch_0_q6,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3406.0,tpch,10
hudi,spark,tpch_0_q6,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3017.0,tpch,10
hudi,spark,tpch_0_q6,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2222.0,tpch,10
hudi,spark,tpch_0_q7,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,4691.0,tpch,10
hudi,spark,tpch_0_q7,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4462.0,tpch,10
hudi,spark,tpch_0_q7,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,7664.0,tpch,10
hudi,spark,tpch_0_q7,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,5032.0,tpch,10
hudi,spark,tpch_0_q7,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,5979.0,tpch,10
hudi,spark,tpch_0_q7,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6119.0,tpch,10
hudi,spark,tpch_0_q7,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5583.0,tpch,10
hudi,spark,tpch_0_q7,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,6159.0,tpch,10
hudi,spark,tpch_0_q8,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,6625.0,tpch,10
hudi,spark,tpch_0_q8,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4363.0,tpch,10
hudi,spark,tpch_0_q8,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,5246.0,tpch,10
hudi,spark,tpch_0_q8,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,4577.0,tpch,10
hudi,spark,tpch_0_q8,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4452.0,tpch,10
hudi,spark,tpch_0_q8,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5083.0,tpch,10
hudi,spark,tpch_0_q8,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5132.0,tpch,10
hudi,spark,tpch_0_q8,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,4589.0,tpch,10
hudi,spark,tpch_0_q9,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,6591.0,tpch,10
hudi,spark,tpch_0_q9,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,6933.0,tpch,10
hudi,spark,tpch_0_q9,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,7296.0,tpch,10
hudi,spark,tpch_0_q9,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,5592.0,tpch,10
hudi,spark,tpch_0_q9,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,5939.0,tpch,10
hudi,spark,tpch_0_q9,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7636.0,tpch,10
hudi,spark,tpch_0_q9,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6872.0,tpch,10
hudi,spark,tpch_0_q9,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,8567.0,tpch,10
hudi,spark,tpch_1_q1,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2524.0,tpch,10
hudi,spark,tpch_1_q1,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2630.0,tpch,10
hudi,spark,tpch_1_q1,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4807.0,tpch,10
hudi,spark,tpch_1_q1,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2757.0,tpch,10
hudi,spark,tpch_1_q1,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2480.0,tpch,10
hudi,spark,tpch_1_q1,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4739.0,tpch,10
hudi,spark,tpch_1_q1,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4626.0,tpch,10
hudi,spark,tpch_1_q1,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2693.0,tpch,10
hudi,spark,tpch_1_q10,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,8416.0,tpch,10
hudi,spark,tpch_1_q10,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,9187.0,tpch,10
hudi,spark,tpch_1_q10,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,8792.0,tpch,10
hudi,spark,tpch_1_q10,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,8842.0,tpch,10
hudi,spark,tpch_1_q10,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,8933.0,tpch,10
hudi,spark,tpch_1_q10,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,9619.0,tpch,10
hudi,spark,tpch_1_q10,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,9069.0,tpch,10
hudi,spark,tpch_1_q10,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,9191.0,tpch,10
hudi,spark,tpch_1_q11,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1851.0,tpch,10
hudi,spark,tpch_1_q11,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,1770.0,tpch,10
hudi,spark,tpch_1_q11,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1995.0,tpch,10
hudi,spark,tpch_1_q11,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1820.0,tpch,10
hudi,spark,tpch_1_q11,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,1818.0,tpch,10
hudi,spark,tpch_1_q11,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2275.0,tpch,10
hudi,spark,tpch_1_q11,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2363.0,tpch,10
hudi,spark,tpch_1_q11,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1847.0,tpch,10
hudi,spark,tpch_1_q12,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3119.0,tpch,10
hudi,spark,tpch_1_q12,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3162.0,tpch,10
hudi,spark,tpch_1_q12,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,5198.0,tpch,10
hudi,spark,tpch_1_q12,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,4154.0,tpch,10
hudi,spark,tpch_1_q12,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3685.0,tpch,10
hudi,spark,tpch_1_q12,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,8268.0,tpch,10
hudi,spark,tpch_1_q12,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5021.0,tpch,10
hudi,spark,tpch_1_q12,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,5042.0,tpch,10
hudi,spark,tpch_1_q13,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3690.0,tpch,10
hudi,spark,tpch_1_q13,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3519.0,tpch,10
hudi,spark,tpch_1_q13,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,5070.0,tpch,10
hudi,spark,tpch_1_q13,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3541.0,tpch,10
hudi,spark,tpch_1_q13,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4338.0,tpch,10
hudi,spark,tpch_1_q13,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6220.0,tpch,10
hudi,spark,tpch_1_q13,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5739.0,tpch,10
hudi,spark,tpch_1_q13,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,5637.0,tpch,10
hudi,spark,tpch_1_q14,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,4197.0,tpch,10
hudi,spark,tpch_1_q14,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,6077.0,tpch,10
hudi,spark,tpch_1_q14,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,5907.0,tpch,10
hudi,spark,tpch_1_q14,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3654.0,tpch,10
hudi,spark,tpch_1_q14,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3830.0,tpch,10
hudi,spark,tpch_1_q14,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7224.0,tpch,10
hudi,spark,tpch_1_q14,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5578.0,tpch,10
hudi,spark,tpch_1_q14,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,5116.0,tpch,10
hudi,spark,tpch_1_q15,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,8274.0,tpch,10
hudi,spark,tpch_1_q15,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,5059.0,tpch,10
hudi,spark,tpch_1_q15,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,5715.0,tpch,10
hudi,spark,tpch_1_q15,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,5043.0,tpch,10
hudi,spark,tpch_1_q15,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,5153.0,tpch,10
hudi,spark,tpch_1_q15,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6394.0,tpch,10
hudi,spark,tpch_1_q15,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5652.0,tpch,10
hudi,spark,tpch_1_q15,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,6886.0,tpch,10
hudi,spark,tpch_1_q16,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1508.0,tpch,10
hudi,spark,tpch_1_q16,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,1483.0,tpch,10
hudi,spark,tpch_1_q16,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1583.0,tpch,10
hudi,spark,tpch_1_q16,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1467.0,tpch,10
hudi,spark,tpch_1_q16,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2070.0,tpch,10
hudi,spark,tpch_1_q16,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1639.0,tpch,10
hudi,spark,tpch_1_q16,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1667.0,tpch,10
hudi,spark,tpch_1_q16,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1601.0,tpch,10
hudi,spark,tpch_1_q17,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,6039.0,tpch,10
hudi,spark,tpch_1_q17,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,5179.0,tpch,10
hudi,spark,tpch_1_q17,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,6019.0,tpch,10
hudi,spark,tpch_1_q17,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,5951.0,tpch,10
hudi,spark,tpch_1_q17,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,6352.0,tpch,10
hudi,spark,tpch_1_q17,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5680.0,tpch,10
hudi,spark,tpch_1_q17,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5655.0,tpch,10
hudi,spark,tpch_1_q17,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,6592.0,tpch,10
hudi,spark,tpch_1_q18,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,10996.0,tpch,10
hudi,spark,tpch_1_q18,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,9352.0,tpch,10
hudi,spark,tpch_1_q18,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,10417.0,tpch,10
hudi,spark,tpch_1_q18,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,9664.0,tpch,10
hudi,spark,tpch_1_q18,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,9929.0,tpch,10
hudi,spark,tpch_1_q18,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,10598.0,tpch,10
hudi,spark,tpch_1_q18,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,10506.0,tpch,10
hudi,spark,tpch_1_q18,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,10627.0,tpch,10
hudi,spark,tpch_1_q19,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,4380.0,tpch,10
hudi,spark,tpch_1_q19,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,5537.0,tpch,10
hudi,spark,tpch_1_q19,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,6228.0,tpch,10
hudi,spark,tpch_1_q19,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,4143.0,tpch,10
hudi,spark,tpch_1_q19,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,10136.0,tpch,10
hudi,spark,tpch_1_q19,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7803.0,tpch,10
hudi,spark,tpch_1_q19,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7407.0,tpch,10
hudi,spark,tpch_1_q19,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,4465.0,tpch,10
hudi,spark,tpch_1_q2,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3332.0,tpch,10
hudi,spark,tpch_1_q2,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,1951.0,tpch,10
hudi,spark,tpch_1_q2,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,2474.0,tpch,10
hudi,spark,tpch_1_q2,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1999.0,tpch,10
hudi,spark,tpch_1_q2,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2485.0,tpch,10
hudi,spark,tpch_1_q2,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3032.0,tpch,10
hudi,spark,tpch_1_q2,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3317.0,tpch,10
hudi,spark,tpch_1_q2,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1994.0,tpch,10
hudi,spark,tpch_1_q20,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3177.0,tpch,10
hudi,spark,tpch_1_q20,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3127.0,tpch,10
hudi,spark,tpch_1_q20,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4434.0,tpch,10
hudi,spark,tpch_1_q20,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2915.0,tpch,10
hudi,spark,tpch_1_q20,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4275.0,tpch,10
hudi,spark,tpch_1_q20,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5529.0,tpch,10
hudi,spark,tpch_1_q20,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5211.0,tpch,10
hudi,spark,tpch_1_q20,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,4614.0,tpch,10
hudi,spark,tpch_1_q21,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,13075.0,tpch,10
hudi,spark,tpch_1_q21,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,12460.0,tpch,10
hudi,spark,tpch_1_q21,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,13207.0,tpch,10
hudi,spark,tpch_1_q21,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,12892.0,tpch,10
hudi,spark,tpch_1_q21,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,12873.0,tpch,10
hudi,spark,tpch_1_q21,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,13093.0,tpch,10
hudi,spark,tpch_1_q21,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,13124.0,tpch,10
hudi,spark,tpch_1_q21,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,12410.0,tpch,10
hudi,spark,tpch_1_q22,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1428.0,tpch,10
hudi,spark,tpch_1_q22,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,1585.0,tpch,10
hudi,spark,tpch_1_q22,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3555.0,tpch,10
hudi,spark,tpch_1_q22,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1595.0,tpch,10
hudi,spark,tpch_1_q22,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,1593.0,tpch,10
hudi,spark,tpch_1_q22,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1671.0,tpch,10
hudi,spark,tpch_1_q22,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1991.0,tpch,10
hudi,spark,tpch_1_q22,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1555.0,tpch,10
hudi,spark,tpch_1_q3,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,4497.0,tpch,10
hudi,spark,tpch_1_q3,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,5058.0,tpch,10
hudi,spark,tpch_1_q3,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,5349.0,tpch,10
hudi,spark,tpch_1_q3,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,4172.0,tpch,10
hudi,spark,tpch_1_q3,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,5212.0,tpch,10
hudi,spark,tpch_1_q3,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6202.0,tpch,10
hudi,spark,tpch_1_q3,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4879.0,tpch,10
hudi,spark,tpch_1_q3,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,5142.0,tpch,10
hudi,spark,tpch_1_q4,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2039.0,tpch,10
hudi,spark,tpch_1_q4,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2095.0,tpch,10
hudi,spark,tpch_1_q4,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3838.0,tpch,10
hudi,spark,tpch_1_q4,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2731.0,tpch,10
hudi,spark,tpch_1_q4,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2610.0,tpch,10
hudi,spark,tpch_1_q4,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3753.0,tpch,10
hudi,spark,tpch_1_q4,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3522.0,tpch,10
hudi,spark,tpch_1_q4,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2393.0,tpch,10
hudi,spark,tpch_1_q5,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,6891.0,tpch,10
hudi,spark,tpch_1_q5,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,7435.0,tpch,10
hudi,spark,tpch_1_q5,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,7074.0,tpch,10
hudi,spark,tpch_1_q5,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,7423.0,tpch,10
hudi,spark,tpch_1_q5,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,7267.0,tpch,10
hudi,spark,tpch_1_q5,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7008.0,tpch,10
hudi,spark,tpch_1_q5,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7370.0,tpch,10
hudi,spark,tpch_1_q5,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,7877.0,tpch,10
hudi,spark,tpch_1_q6,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2239.0,tpch,10
hudi,spark,tpch_1_q6,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2230.0,tpch,10
hudi,spark,tpch_1_q6,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4045.0,tpch,10
hudi,spark,tpch_1_q6,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3859.0,tpch,10
hudi,spark,tpch_1_q6,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2619.0,tpch,10
hudi,spark,tpch_1_q6,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7859.0,tpch,10
hudi,spark,tpch_1_q6,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2996.0,tpch,10
hudi,spark,tpch_1_q6,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2184.0,tpch,10
hudi,spark,tpch_1_q7,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,4727.0,tpch,10
hudi,spark,tpch_1_q7,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,5279.0,tpch,10
hudi,spark,tpch_1_q7,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,6880.0,tpch,10
hudi,spark,tpch_1_q7,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,5236.0,tpch,10
hudi,spark,tpch_1_q7,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,8248.0,tpch,10
hudi,spark,tpch_1_q7,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6576.0,tpch,10
hudi,spark,tpch_1_q7,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6934.0,tpch,10
hudi,spark,tpch_1_q7,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,5806.0,tpch,10
hudi,spark,tpch_1_q8,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,4236.0,tpch,10
hudi,spark,tpch_1_q8,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4930.0,tpch,10
hudi,spark,tpch_1_q8,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,6456.0,tpch,10
hudi,spark,tpch_1_q8,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,5659.0,tpch,10
hudi,spark,tpch_1_q8,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4430.0,tpch,10
hudi,spark,tpch_1_q8,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6456.0,tpch,10
hudi,spark,tpch_1_q8,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5284.0,tpch,10
hudi,spark,tpch_1_q8,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,4642.0,tpch,10
hudi,spark,tpch_1_q9,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,5668.0,tpch,10
hudi,spark,tpch_1_q9,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,6732.0,tpch,10
hudi,spark,tpch_1_q9,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,10616.0,tpch,10
hudi,spark,tpch_1_q9,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,5627.0,tpch,10
hudi,spark,tpch_1_q9,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,6851.0,tpch,10
hudi,spark,tpch_1_q9,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,8657.0,tpch,10
hudi,spark,tpch_1_q9,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7597.0,tpch,10
hudi,spark,tpch_1_q9,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,6655.0,tpch,10
hudi,spark,tpch_2_q1,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2523.0,tpch,10
hudi,spark,tpch_2_q1,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2595.0,tpch,10
hudi,spark,tpch_2_q1,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,6710.0,tpch,10
hudi,spark,tpch_2_q1,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2958.0,tpch,10
hudi,spark,tpch_2_q1,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2963.0,tpch,10
hudi,spark,tpch_2_q1,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5504.0,tpch,10
hudi,spark,tpch_2_q1,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5308.0,tpch,10
hudi,spark,tpch_2_q1,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2720.0,tpch,10
hudi,spark,tpch_2_q10,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,9127.0,tpch,10
hudi,spark,tpch_2_q10,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,8872.0,tpch,10
hudi,spark,tpch_2_q10,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,9684.0,tpch,10
hudi,spark,tpch_2_q10,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,9663.0,tpch,10
hudi,spark,tpch_2_q10,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,9124.0,tpch,10
hudi,spark,tpch_2_q10,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,9545.0,tpch,10
hudi,spark,tpch_2_q10,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,10097.0,tpch,10
hudi,spark,tpch_2_q10,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,8951.0,tpch,10
hudi,spark,tpch_2_q11,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2590.0,tpch,10
hudi,spark,tpch_2_q11,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2562.0,tpch,10
hudi,spark,tpch_2_q11,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,2138.0,tpch,10
hudi,spark,tpch_2_q11,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1676.0,tpch,10
hudi,spark,tpch_2_q11,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,1741.0,tpch,10
