datalake,engine,query name,conf,latency,benchmark,sf
delta,presto,db1,14.8;212.4;21.4;18.3;18.3;30.8;33.2,32694.39,tpch,10
delta,presto,db1,16.7;190.5;21.3;16.8;16.7;32.6;32.4,30661.36,tpch,10
delta,presto,db1,15.8;214.5;21.3;17.4;18.7;34.4;30.8,37167.64,tpch,10
delta,presto,db1,14.8;203.5;18.7;18.9;18.4;31.3;34.2,32062.89,tpch,10
delta,presto,db1,15.7;190.8;20.2;18.7;17.0;30.7;34.3,27173.35,tpch,10
delta,presto,db1,15.5;215.9;18.8;18.2;17.6;33.3;30.1,31250.64,tpch,10
delta,presto,db1,16.9;203.4;20.7;19.4;18.7;30.2;33.4,38979.16,tpch,10
delta,presto,db1,15.3;212.3;19.8;19.1;18.7;30.0;30.5,38034.98,tpch,10
delta,presto,db1,20.5;187.5;133.0;8.9;36.4;511.5;1755.5,38211.75,tpch,10
delta,presto,db1,20.2;182.4;138.6;8.4;35.8;521.3;1902.6,35053.35,tpch,10
delta,presto,db1,15.3;215.5;19.4;16.9;18.7;31.3;29.9,28638.71,tpch,10
delta,presto,db1,15.6;189.4;20.8;19.0;18.6;33.1;34.5,31623.43,tpch,10
delta,presto,db1,16.3;208.7;20.7;19.4;18.6;32.4;30.0,35950.08,tpch,10
delta,presto,db1,26.7;193.4;16.9;6.0;6.0;2084.0;369.6,37220.13,tpch,10
delta,presto,db1,24.5;199.9;16.1;6.3;5.6;1947.9;366.9,33792.94,tpch,10
delta,presto,db1,15.3;197.8;20.5;18.4;18.6;34.6;32.8,35265.00,tpch,10
delta,presto,db1,17.0;188.5;20.7;17.2;17.0;30.1;30.3,37439.63,tpch,10
delta,presto,db1,15.9;211.9;20.7;17.7;18.7;30.3;30.7,34479.67,tpch,10
delta,presto,db1,8.6;146.5;53.3;19.3;32.2;1020.2;958.7,32506.98,tpch,10
delta,presto,db1,8.0;141.3;50.5;17.5;30.8;954.9;918.5,32279.03,tpch,10
delta,presto,db1,16.4;185.1;20.6;17.1;17.6;30.3;30.7,53649.60,tpch,10
delta,presto,db1,15.5;192.6;20.1;17.2;18.7;30.0;34.3,44148.21,tpch,10
delta,presto,db1,17.1;208.1;20.5;18.3;18.0;34.2;30.8,49144.41,tpch,10
delta,presto,db1,17.1;114.6;45.7;16.9;18.1;2022.9;796.9,44316.07,tpch,10
delta,presto,db1,15.9;120.6;44.5;15.7;16.2;2157.0;809.6,56283.96,tpch,10
delta,presto,db1,17.0;201.9;18.8;16.6;17.3;31.2;34.3,31974.49,tpch,10
delta,presto,db1,14.8;184.8;20.2;18.4;18.6;30.4;33.4,31656.28,tpch,10
delta,presto,db1,16.5;202.0;19.1;17.9;17.6;32.7;33.0,25647.45,tpch,10
delta,presto,db1,15.1;216.4;134.7;24.7;37.8;264.9;1162.7,24526.96,tpch,10
delta,presto,db1,15.0;207.7;148.6;23.9;39.9;272.0;1062.8,29001.82,tpch,10
delta,presto,db1,14.8;191.3;19.5;18.2;16.9;33.5;30.7,29456.00,tpch,10
delta,presto,db1,15.5;204.2;19.9;16.7;18.5;29.5;32.3,35631.78,tpch,10
delta,presto,db1,16.0;214.9;21.1;18.9;18.2;34.3;33.7,37180.67,tpch,10
delta,presto,db1,17.2;188.4;20.6;18.1;17.6;29.7;29.5,35170.49,tpch,10
delta,presto,db1,15.0;211.6;20.9;18.1;17.3;33.0;30.0,31171.98,tpch,10
delta,presto,db1,16.6;188.2;19.5;18.1;18.1;32.6;29.5,36552.37,tpch,10
delta,presto,db1,15.6;204.6;20.4;17.1;17.8;29.8;34.0,26311.67,tpch,10
delta,presto,db1,15.6;207.8;19.4;18.8;18.5;33.8;30.2,38895.70,tpch,10
delta,presto,db1,19.7;198.4;131.9;8.6;34.7;552.8;1705.6,27758.61,tpch,10
delta,presto,db1,21.0;182.8;139.0;8.9;35.7;512.8;1697.6,33255.53,tpch,10
delta,presto,db1,17.2;189.6;20.9;16.7;17.5;30.2;32.7,28219.57,tpch,10
delta,presto,db1,15.6;200.8;21.5;17.3;16.7;32.2;31.3,31979.92,tpch,10
delta,presto,db1,16.3;195.7;20.3;17.9;17.3;30.7;32.5,31398.47,tpch,10
delta,presto,db1,24.1;223.2;15.5;6.2;6.2;2101.8;412.9,31254.85,tpch,10
delta,presto,db1,26.8;214.7;16.8;6.2;5.5;2006.1;378.8,36037.00,tpch,10
delta,presto,db1,16.3;189.8;20.1;16.8;16.8;31.8;33.0,32177.70,tpch,10
delta,presto,db1,17.1;202.7;21.3;19.2;17.1;32.1;30.2,40440.96,tpch,10
delta,presto,db1,15.6;200.0;19.9;19.1;17.0;34.3;34.1,37354.34,tpch,10
delta,presto,db1,8.4;135.0;48.7;19.0;32.6;994.6;964.1,40961.51,tpch,10
delta,presto,db1,8.6;145.1;54.9;18.1;32.9;1058.4;876.8,28675.12,tpch,10
delta,presto,db1,16.1;210.6;20.0;19.2;16.6;33.1;31.2,50497.47,tpch,10
delta,presto,db1,16.7;195.1;18.9;16.9;19.2;32.5;33.9,58842.60,tpch,10
delta,presto,db1,15.3;187.4;18.7;19.4;17.6;33.7;33.7,49395.38,tpch,10
delta,presto,db1,18.1;120.6;44.9;15.8;17.5;2153.0;857.9,49583.14,tpch,10
delta,presto,db1,17.2;129.3;43.8;16.7;16.4;2034.4;868.7,45689.74,tpch,10
delta,presto,db11,14.9;197.8;20.1;19.2;17.8;31.0;32.1,18620.33,tpch,10
delta,presto,db11,16.2;213.0;19.5;18.4;18.0;29.8;32.3,14877.38,tpch,10
delta,presto,db11,16.4;184.5;21.6;17.2;17.2;30.0;31.5,15814.23,tpch,10
delta,presto,db11,16.0;194.9;21.0;18.4;19.0;29.6;33.4,17350.61,tpch,10
delta,presto,db11,16.1;201.4;19.6;17.7;17.7;30.4;34.5,14974.72,tpch,10
delta,presto,db11,16.3;197.3;20.2;16.7;19.0;29.5;32.2,21474.46,tpch,10
delta,presto,db11,15.8;195.5;19.6;18.2;18.4;29.6;30.8,24531.81,tpch,10
delta,presto,db11,16.7;187.1;19.6;17.7;18.4;34.5;29.9,23660.97,tpch,10
delta,presto,db11,7.9;133.2;51.2;17.1;34.2;956.5;988.6,23599.62,tpch,10
delta,presto,db11,8.6;132.4;51.1;16.6;32.3;943.1;994.0,23450.79,tpch,10
delta,presto,db11,15.4;211.8;20.3;18.6;18.0;32.2;34.5,25249.37,tpch,10
delta,presto,db11,16.9;189.4;20.8;17.3;17.9;33.7;32.2,28341.77,tpch,10
delta,presto,db11,15.1;202.2;19.1;18.5;18.7;33.7;33.0,26470.83,tpch,10
delta,presto,db11,27.7;220.4;17.0;6.1;5.8;2124.9;415.4,23804.57,tpch,10
delta,presto,db11,24.2;194.6;16.6;5.8;5.9;2135.3;402.5,22435.30,tpch,10
delta,presto,db11,15.9;200.6;21.1;17.6;18.4;31.6;31.7,53884.06,tpch,10
delta,presto,db11,15.0;200.5;18.7;17.1;17.8;32.4;30.6,39488.36,tpch,10
delta,presto,db11,15.9;190.3;21.4;19.4;18.2;31.2;32.3,40303.64,tpch,10
delta,presto,db11,20.2;202.3;134.9;9.3;36.8;476.0;1674.0,43402.26,tpch,10
delta,presto,db11,21.1;189.8;129.6;9.7;35.6;521.0;1698.7,51635.09,tpch,10
delta,presto,db11,15.2;211.3;19.2;17.1;17.6;31.7;33.4,50485.03,tpch,10
delta,presto,db11,17.0;194.3;19.4;16.9;16.8;32.7;31.6,47251.47,tpch,10
delta,presto,db11,15.2;203.6;20.9;18.8;18.5;31.7;30.2,51749.74,tpch,10
delta,presto,db11,13.8;233.6;134.2;25.0;40.4;263.2;1017.1,48975.09,tpch,10
delta,presto,db11,14.2;207.1;127.6;25.0;39.1;251.3;1104.6,52149.98,tpch,10
delta,presto,db11,15.5;191.3;21.3;19.4;18.2;30.6;31.3,54932.48,tpch,10
delta,presto,db11,16.0;186.3;20.6;16.9;19.0;33.9;32.7,59872.26,tpch,10
delta,presto,db11,15.3;184.6;20.6;16.8;18.7;32.9;33.8,54696.64,tpch,10
delta,presto,db11,16.2;115.8;43.4;18.1;17.0;2024.2;788.7,60547.74,tpch,10
delta,presto,db11,18.3;122.8;46.3;18.3;16.2;1893.5;846.4,50256.15,tpch,10
delta,presto,db12,15.7;207.5;18.6;16.9;18.0;32.3;31.8,32829.78,tpch,10
delta,presto,db12,17.1;205.5;18.8;17.5;17.7;33.9;31.5,26675.86,tpch,10
delta,presto,db12,15.4;191.0;21.4;17.1;18.8;34.1;33.2,25130.44,tpch,10
delta,presto,db12,14.0;231.4;134.4;23.0;37.9;251.2;1076.9,30435.94,tpch,10
delta,presto,db12,13.8;233.0;131.8;22.6;35.5;261.7;1134.0,33474.82,tpch,10
delta,presto,db12,16.2;186.6;21.2;17.9;18.2;32.0;34.0,27244.36,tpch,10
delta,presto,db12,16.5;187.2;20.6;16.8;18.3;32.1;33.0,34681.76,tpch,10
delta,presto,db12,15.8;188.5;21.1;19.1;18.1;32.7;32.1,29679.87,tpch,10
delta,presto,db12,8.0;126.6;51.8;16.6;30.3;979.1;958.1,34884.96,tpch,10
delta,presto,db12,7.9;147.8;48.2;18.0;34.4;963.2;895.3,24170.19,tpch,10
delta,presto,db12,16.0;194.1;20.1;18.6;16.8;31.6;31.2,38230.80,tpch,10
delta,presto,db12,16.6;210.9;21.1;17.8;16.7;31.3;30.0,31408.50,tpch,10
delta,presto,db12,17.3;198.1;21.1;17.7;16.9;31.1;34.4,35077.22,tpch,10
delta,presto,db12,20.3;194.9;139.3;9.6;36.1;503.4;1864.2,33156.72,tpch,10
delta,presto,db12,20.8;184.2;128.7;8.6;37.2;534.4;1909.8,27504.68,tpch,10
delta,presto,db12,14.8;188.2;20.5;18.9;18.5;34.0;30.6,36517.88,tpch,10
delta,presto,db12,17.0;201.3;20.2;17.4;18.4;31.4;31.0,36210.74,tpch,10
delta,presto,db12,17.1;200.3;19.4;19.2;17.4;33.8;31.0,38789.66,tpch,10
delta,presto,db12,26.5;221.0;15.2;6.0;6.4;2103.6;385.8,37566.33,tpch,10
delta,presto,db12,27.0;204.0;16.2;5.6;6.5;2211.6;372.1,31505.51,tpch,10
delta,presto,db12,15.1;193.8;18.7;19.0;18.9;33.2;30.5,36788.00,tpch,10
delta,presto,db12,16.8;214.8;20.5;19.0;18.1;32.5;31.0,31280.93,tpch,10
delta,presto,db12,16.2;185.9;21.5;16.6;17.4;33.5;30.6,32456.69,tpch,10
delta,presto,db12,15.9;130.9;43.9;16.9;17.5;2024.4;872.7,37050.56,tpch,10
delta,presto,db12,17.6;128.4;44.5;18.2;15.9;1939.1;854.9,38392.65,tpch,10
delta,presto,db12,16.4;200.3;18.5;16.9;16.7;30.2;30.9,49818.35,tpch,10
delta,presto,db12,15.7;212.9;18.6;18.5;16.9;30.2;31.5,64562.00,tpch,10
delta,presto,db12,15.3;197.3;18.9;18.3;17.0;34.5;29.6,48510.93,tpch,10
delta,presto,db12,15.6;195.7;19.7;18.4;18.4;33.4;29.7,52091.06,tpch,10
delta,presto,db12,17.2;198.1;18.6;16.7;19.2;34.4;34.2,47158.79,tpch,10
delta,presto,db13,16.1;190.1;20.3;17.1;17.6;32.0;32.9,18640.69,tpch,10
delta,presto,db13,17.0;207.5;19.8;19.2;19.0;32.2;30.2,15603.03,tpch,10
delta,presto,db13,16.3;188.0;20.1;18.1;18.6;30.5;30.1,16169.32,tpch,10
delta,presto,db13,15.2;188.2;20.1;18.4;17.2;30.4;33.0,17281.16,tpch,10
delta,presto,db13,15.5;208.8;21.2;17.9;17.6;31.1;33.6,17044.31,tpch,10
delta,presto,db13,17.1;206.1;20.0;17.6;17.1;34.5;34.2,15717.50,tpch,10
delta,presto,db13,16.9;185.3;19.9;18.9;17.0;32.7;32.4,18773.81,tpch,10
delta,presto,db13,15.4;187.4;20.6;19.1;17.9;32.3;32.1,22868.71,tpch,10
delta,presto,db13,8.3;142.3;52.5;19.2;29.4;1078.7;1010.1,18771.42,tpch,10
delta,presto,db13,7.7;137.0;49.2;18.0;31.3;1018.4;935.2,21331.61,tpch,10
delta,presto,db13,15.7;213.1;20.2;17.6;17.9;30.7;30.8,27298.77,tpch,10
delta,presto,db13,16.6;187.9;21.3;17.6;18.3;34.2;30.9,37168.55,tpch,10
delta,presto,db13,17.0;197.3;18.9;19.1;16.7;29.9;30.2,36390.63,tpch,10
delta,presto,db13,14.7;218.5;146.0;24.9;35.3;260.2;1168.1,29563.93,tpch,10
delta,presto,db13,14.2;213.6;148.9;24.8;37.8;274.0;1124.7,31606.52,tpch,10
delta,presto,db13,15.2;211.6;19.3;18.2;19.0;32.3;30.1,26284.47,tpch,10
delta,presto,db13,17.0;196.2;18.8;17.7;16.6;33.1;32.4,36636.23,tpch,10
delta,presto,db13,15.3;201.5;18.5;18.5;18.8;32.6;34.5,33576.86,tpch,10
delta,presto,db13,27.2;223.2;15.6;5.6;6.1;2082.4;384.3,30061.85,tpch,10
delta,presto,db13,27.8;204.3;16.7;5.7;6.5;2176.1;363.5,26614.76,tpch,10
delta,presto,db13,14.8;215.6;20.3;18.0;16.9;34.2;32.7,44224.91,tpch,10
delta,presto,db13,15.1;212.4;19.9;19.4;17.3;32.3;32.3,37364.09,tpch,10
delta,presto,db13,16.2;195.6;19.1;18.8;18.6;31.3;33.8,38476.70,tpch,10
delta,presto,db13,21.6;184.2;131.6;9.4;37.1;519.3;1678.5,38658.09,tpch,10
delta,presto,db13,19.6;207.2;135.2;8.3;36.5;491.7;1671.3,42190.10,tpch,10
delta,presto,db13,16.1;201.6;18.8;18.2;19.1;34.5;32.0,55557.88,tpch,10
delta,presto,db13,17.1;202.8;21.6;18.1;18.9;32.7;33.0,46408.77,tpch,10
delta,presto,db13,15.8;206.2;19.5;17.9;18.1;33.7;29.9,40479.06,tpch,10
delta,presto,db13,17.1;114.2;49.3;17.9;15.7;2161.7;778.4,45699.96,tpch,10
delta,presto,db13,15.7;117.9;44.6;16.8;16.8;1940.5;878.8,42629.48,tpch,10
delta,presto,db14,15.9;194.3;18.5;18.9;18.4;29.9;33.0,26262.39,tpch,10
delta,presto,db14,16.9;212.1;18.5;18.6;16.9;33.7;33.2,28345.10,tpch,10
delta,presto,db14,16.9;187.6;18.9;18.0;18.8;34.2;29.7,23414.40,tpch,10
delta,presto,db14,7.9;143.6;48.5;16.7;31.9;1033.5;932.8,25189.96,tpch,10
delta,presto,db14,7.7;147.0;50.9;19.1;30.0;957.4;908.2,25870.28,tpch,10
delta,presto,db14,15.0;196.2;20.1;18.8;16.9;32.0;33.3,23919.55,tpch,10
delta,presto,db14,16.2;201.8;20.9;17.4;18.6;31.2;32.5,23391.31,tpch,10
delta,presto,db14,15.9;212.0;21.5;18.7;17.4;33.9;32.6,31916.61,tpch,10
delta,presto,db14,14.9;189.9;19.1;17.1;18.7;33.1;31.9,29662.97,tpch,10
delta,presto,db14,16.7;210.0;21.1;19.1;18.1;31.3;31.6,22816.72,tpch,10
delta,presto,db14,15.7;210.9;21.1;19.4;19.3;32.9;32.1,33351.03,tpch,10
delta,presto,db14,16.1;187.2;19.6;17.9;16.8;34.5;31.7,26630.51,tpch,10
delta,presto,db14,15.9;215.9;19.8;16.9;19.2;29.8;33.8,28009.97,tpch,10
delta,presto,db14,18.7;183.2;128.9;9.4;34.6;509.8;1904.2,30962.44,tpch,10
delta,presto,db14,19.1;194.5;128.3;9.0;35.0;539.0;1774.6,31238.54,tpch,10
delta,presto,db14,16.6;213.8;20.5;18.2;19.1;34.1;31.6,24969.81,tpch,10
delta,presto,db14,16.8;194.2;19.2;17.9;17.5;33.3;31.0,24716.74,tpch,10
delta,presto,db14,15.4;213.6;19.2;18.3;17.4;33.3;30.3,31193.07,tpch,10
delta,presto,db14,16.8;116.5;50.0;15.9;18.3;2055.3;845.0,29635.98,tpch,10
delta,presto,db14,18.0;116.8;45.3;17.5;17.3;1983.9;762.0,27528.20,tpch,10
delta,presto,db14,17.0;202.4;21.1;18.3;17.9;31.9;32.9,44011.41,tpch,10
delta,presto,db14,15.7;203.8;21.5;18.4;16.9;33.6;29.6,31529.73,tpch,10
delta,presto,db14,15.0;191.8;21.5;19.2;18.5;32.0;31.7,31407.18,tpch,10
delta,presto,db14,14.1;228.7;144.3;24.6;38.1;270.2;1037.4,42273.09,tpch,10
delta,presto,db14,13.0;207.2;144.2;25.7;35.8;248.6;1060.7,43073.88,tpch,10
delta,presto,db14,14.9;204.5;21.1;19.3;18.4;29.6;34.5,43546.96,tpch,10
delta,presto,db14,16.5;205.3;18.4;19.1;19.1;31.6;32.3,35136.98,tpch,10
delta,presto,db14,17.0;210.1;20.8;18.7;19.0;32.1;33.3,45411.52,tpch,10
delta,presto,db14,25.8;208.9;14.8;6.2;5.8;1921.9;360.5,37971.29,tpch,10
delta,presto,db14,27.3;204.0;16.5;6.4;6.0;2211.4;370.7,46394.04,tpch,10
delta,presto,db15,16.1;210.4;18.7;16.7;18.6;33.5;30.0,38207.37,tpch,10
delta,presto,db15,15.1;214.0;19.0;18.0;19.2;33.4;32.9,41225.35,tpch,10
delta,presto,db15,16.5;199.8;20.6;16.9;18.7;31.7;32.5,45738.80,tpch,10
delta,presto,db15,13.2;205.7;127.6;25.3;37.8;252.9;1172.8,53138.11,tpch,10
delta,presto,db15,14.7;228.1;139.8;24.3;35.9;271.9;1045.2,44710.01,tpch,10
delta,presto,db15,15.0;184.3;21.4;18.4;16.8;32.0;30.5,47349.48,tpch,10
delta,presto,db15,15.6;198.7;21.3;16.7;18.5;33.0;31.5,53884.51,tpch,10
delta,presto,db15,16.0;197.1;20.0;18.0;18.1;32.1;33.5,48906.74,tpch,10
delta,presto,db15,19.9;194.1;125.6;8.4;37.2;477.4;1913.0,40287.09,tpch,10
delta,presto,db15,18.6;196.4;136.9;9.1;36.6;536.8;1777.9,42110.15,tpch,10
delta,presto,db15,16.9;212.6;19.3;16.7;18.1;30.4;34.2,46993.74,tpch,10
delta,presto,db15,15.3;186.0;21.2;18.1;18.5;33.8;32.5,42130.43,tpch,10
delta,presto,db15,14.9;198.6;18.7;17.5;17.8;33.2;30.7,54859.74,tpch,10
delta,presto,db15,14.7;190.2;20.8;16.8;17.8;32.1;30.3,46145.65,tpch,10
delta,presto,db15,17.2;190.5;20.7;17.7;19.1;30.6;29.5,37243.88,tpch,10
delta,presto,db15,17.2;210.0;20.3;18.1;17.9;30.1;30.8,47644.71,tpch,10
delta,presto,db15,15.8;214.5;20.9;17.2;18.9;32.0;32.7,65550.66,tpch,10
delta,presto,db15,15.0;187.3;20.7;18.1;17.8;30.8;30.5,53459.61,tpch,10
delta,presto,db15,8.5;142.6;47.8;19.3;33.4;997.1;893.8,65504.80,tpch,10
delta,presto,db15,8.2;134.9;49.0;17.8;33.9;1013.6;996.1,55130.00,tpch,10
delta,presto,db15,15.4;193.1;20.4;19.0;18.2;32.7;30.5,54425.15,tpch,10
delta,presto,db15,16.2;198.4;19.8;17.6;18.0;29.8;33.7,56181.35,tpch,10
delta,presto,db15,15.5;201.7;21.1;17.8;19.1;29.8;31.2,62167.19,tpch,10
delta,presto,db15,27.6;217.6;15.1;6.2;6.4;2204.1;402.2,65072.79,tpch,10
delta,presto,db15,24.9;223.0;16.1;5.8;6.1;2114.0;361.8,60289.34,tpch,10
delta,presto,db15,16.0;202.5;19.8;18.6;17.1;29.5;33.6,81984.78,tpch,10
delta,presto,db15,17.1;186.5;21.4;16.6;18.4;30.6;31.5,61301.02,tpch,10
delta,presto,db15,16.9;193.2;20.3;18.3;18.0;30.5;31.9,74098.18,tpch,10
delta,presto,db15,17.0;115.5;45.4;16.9;18.2;2071.7;794.8,67033.25,tpch,10
delta,presto,db15,16.4;127.1;46.5;16.3;16.1;2033.8;804.2,84089.72,tpch,10
delta,presto,db16,17.1;189.6;20.1;17.9;16.9;29.9;34.5,2286.94,tpch,10
delta,presto,db16,16.9;193.2;19.4;18.4;18.2;32.4;30.5,2620.25,tpch,10
delta,presto,db16,15.4;185.3;18.4;17.0;18.5;34.3;34.4,2864.45,tpch,10
delta,presto,db16,16.6;192.7;21.5;19.3;17.0;29.6;30.6,2973.92,tpch,10
delta,presto,db16,15.7;185.4;18.5;18.8;17.1;30.2;32.6,2996.63,tpch,10
delta,presto,db16,16.4;196.5;19.9;17.5;16.9;32.6;32.3,4021.28,tpch,10
delta,presto,db16,15.0;199.4;21.5;18.3;16.7;32.0;31.0,3436.24,tpch,10
delta,presto,db16,16.7;208.2;19.4;17.1;17.8;31.0;34.1,3274.01,tpch,10
delta,presto,db16,13.0;224.0;127.0;23.0;36.6;254.0;1131.5,4284.62,tpch,10
delta,presto,db16,14.6;226.6;138.9;23.1;36.4;238.5;1141.7,3746.50,tpch,10
delta,presto,db16,16.0;184.1;20.6;17.0;18.2;29.6;30.1,5232.26,tpch,10
delta,presto,db16,15.7;193.8;19.5;17.7;18.3;34.4;34.5,5225.67,tpch,10
delta,presto,db16,16.7;199.2;21.5;18.9;16.7;34.5;29.8,5709.33,tpch,10
delta,presto,db16,18.5;200.9;130.3;8.9;33.8;478.7;1914.5,5166.27,tpch,10
delta,presto,db16,18.5;208.8;141.1;8.6;38.6;513.7;1811.8,6423.74,tpch,10
delta,presto,db16,16.1;210.9;18.9;16.9;17.0;30.7;32.9,13140.35,tpch,10
delta,presto,db16,14.9;201.7;20.0;19.1;18.9;29.7;32.0,16824.27,tpch,10
delta,presto,db16,15.1;189.3;21.3;18.4;17.2;34.4;32.8,13683.74,tpch,10
delta,presto,db16,8.6;139.9;48.7;17.6;34.4;1039.2;907.9,14674.54,tpch,10
delta,presto,db16,8.4;129.8;48.0;19.2;30.9;1020.5;942.2,13204.11,tpch,10
delta,presto,db16,15.3;193.8;19.2;18.4;16.7;34.0;33.0,22292.97,tpch,10
delta,presto,db16,15.1;205.1;19.5;16.8;18.4;34.2;34.2,21989.58,tpch,10
delta,presto,db16,15.5;192.7;21.3;18.9;17.2;32.6;33.6,25072.73,tpch,10
delta,presto,db16,17.5;126.5;47.1;15.9;17.7;2116.7;874.2,27791.74,tpch,10
delta,presto,db16,18.1;125.1;45.3;17.8;16.1;2027.5;781.2,22705.09,tpch,10
delta,presto,db16,16.0;189.2;20.0;18.0;17.0;33.3;30.6,31228.67,tpch,10
delta,presto,db16,15.4;201.5;21.0;18.9;18.3;32.6;31.5,27667.73,tpch,10
delta,presto,db16,15.7;186.7;21.4;17.5;18.8;32.5;30.9,27098.30,tpch,10
delta,presto,db16,24.5;223.4;17.0;6.0;5.7;1932.3;393.9,30368.83,tpch,10
delta,presto,db16,24.9;222.7;15.4;5.7;6.0;1999.8;420.5,24039.96,tpch,10
delta,presto,db17,25.2;204.7;17.1;6.1;6.1;2133.6;394.6,17164.78,tpch,10
delta,presto,db17,15.9;112.6;47.9;17.1;17.2;1952.2;864.1,21083.45,tpch,10
delta,presto,db17,16.8;191.8;21.4;17.6;16.9;33.1;32.5,110090.50,tpch,10
delta,presto,db17,16.6;190.1;20.6;16.9;18.6;29.9;30.7,135162.73,tpch,10
delta,presto,db17,14.8;196.7;19.4;17.1;17.1;32.5;34.3,139442.18,tpch,10
delta,presto,db17,21.5;184.4;127.2;9.1;35.3;543.5;1859.5,138265.94,tpch,10
delta,presto,db17,19.5;213.7;133.5;9.5;37.6;538.4;1905.1,141457.71,tpch,10
delta,presto,db17,16.3;188.7;20.4;18.8;19.2;32.5;32.3,133685.15,tpch,10
delta,presto,db17,14.8;200.9;18.4;17.9;17.1;30.3;29.6,116265.50,tpch,10
delta,presto,db17,16.1;208.7;20.1;19.0;18.5;34.1;29.9,96205.02,tpch,10
delta,presto,db17,13.5;221.6;129.6;25.5;35.1;250.5;1106.9,128771.32,tpch,10
delta,presto,db17,14.4;213.1;143.8;24.5;35.0;271.3;1137.4,120874.76,tpch,10
delta,presto,db17,17.0;210.2;19.2;17.8;17.8;33.4;29.5,104909.28,tpch,10
delta,presto,db17,17.0;188.7;21.6;18.2;18.4;30.5;32.2,144136.41,tpch,10
delta,presto,db17,16.9;210.2;18.7;16.8;17.6;29.9;34.1,100408.54,tpch,10
delta,presto,db17,16.9;203.2;21.0;17.4;17.9;29.6;34.2,144289.61,tpch,10
delta,presto,db17,16.5;202.6;20.6;19.3;19.0;31.5;34.1,128149.36,tpch,10
delta,presto,db17,15.3;215.1;18.6;19.3;17.5;29.8;33.2,219239.77,tpch,10
delta,presto,db17,16.5;192.9;18.8;17.2;17.5;33.6;30.3,229030.95,tpch,10
delta,presto,db17,17.0;199.4;20.6;18.4;17.6;31.9;31.4,170706.73,tpch,10
delta,presto,db17,7.7;128.8;53.3;19.2;31.3;1037.4;907.8,176697.36,tpch,10
delta,presto,db17,8.5;131.7;48.7;18.0;34.2;1072.1;967.0,189518.12,tpch,10
delta,presto,db19,15.6;197.7;19.1;19.4;17.0;30.1;33.7,22276.07,tpch,10
delta,presto,db19,15.1;197.4;18.6;16.9;18.4;34.3;30.2,22187.98,tpch,10
delta,presto,db19,15.6;210.3;20.9;18.7;17.9;29.5;33.4,22077.29,tpch,10
delta,presto,db19,16.4;195.4;18.8;17.3;17.4;30.1;32.2,16081.06,tpch,10
delta,presto,db19,16.3;210.6;21.4;19.1;18.6;32.3;30.7,17045.86,tpch,10
delta,presto,db19,17.3;117.3;46.5;17.0;17.7;1933.3;860.2,29004.82,tpch,10
delta,presto,db19,16.6;199.2;20.8;17.6;18.4;30.0;33.7,37330.78,tpch,10
delta,presto,db19,17.2;206.8;19.8;17.0;18.0;33.5;32.9,33958.76,tpch,10
delta,presto,db19,17.2;194.4;20.6;17.9;17.8;33.5;32.3,40919.53,tpch,10
delta,presto,db19,25.4;212.9;16.4;5.6;6.0;1936.6;411.3,40898.50,tpch,10
delta,presto,db19,25.2;210.8;16.6;6.5;6.0;1993.0;377.0,34389.67,tpch,10
delta,presto,db19,15.7;193.4;21.0;18.5;19.4;29.6;30.0,32653.16,tpch,10
delta,presto,db19,15.7;191.9;21.4;19.0;19.4;33.2;32.1,35150.51,tpch,10
delta,presto,db19,15.1;192.4;21.2;16.7;17.4;33.3;30.6,31539.53,tpch,10
delta,presto,db19,7.6;140.4;52.1;19.4;33.6;1077.3;886.9,40588.41,tpch,10
delta,presto,db19,7.9;138.1;54.2;18.9;29.7;1060.3;874.0,39454.00,tpch,10
delta,presto,db19,15.2;185.6;20.9;17.9;19.0;33.1;32.7,31499.79,tpch,10
delta,presto,db19,14.9;195.5;19.0;17.3;18.1;29.8;32.4,32916.23,tpch,10
delta,presto,db19,15.6;213.7;19.8;17.0;16.9;30.1;31.4,36140.57,tpch,10
delta,presto,db19,14.1;215.3;143.4;22.3;37.3;272.1;1075.2,31999.30,tpch,10
delta,presto,db19,13.8;227.9;144.5;25.8;39.0;275.5;1133.3,41814.72,tpch,10
delta,presto,db19,19.7;184.9;146.8;8.7;38.1;545.9;1881.4,47777.89,tpch,10
delta,presto,db2,15.4;191.6;19.7;18.9;16.7;29.9;33.7,11164.28,tpch,10
delta,presto,db2,15.8;198.4;20.3;17.3;17.7;31.6;29.7,14519.34,tpch,10
delta,presto,db2,16.7;207.7;20.3;17.4;19.4;34.5;30.8,12829.96,tpch,10
delta,presto,db2,14.9;204.8;18.7;18.3;17.1;32.3;32.6,14886.84,tpch,10
delta,presto,db2,15.1;205.0;18.8;17.5;19.2;31.7;31.0,14072.42,tpch,10
delta,presto,db2,26.5;199.1;15.6;6.1;6.3;2055.0;418.2,29504.22,tpch,10
delta,presto,db2,15.7;191.4;19.1;16.6;18.4;33.1;31.4,33294.26,tpch,10
delta,presto,db2,17.1;202.1;18.8;19.2;19.1;30.7;30.5,48618.12,tpch,10
delta,presto,db2,16.8;201.1;19.3;17.2;17.1;33.3;30.8,37944.37,tpch,10
delta,presto,db2,7.8;137.2;50.2;18.2;30.8;1091.3;985.8,37029.79,tpch,10
