datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,tpch_1_q7,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,19599.18,tpch,10
hudi,presto,tpch_2_q18,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,23323.16,tpch,10
hudi,presto,tpch_1_q19,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,20216.61,tpch,10
hudi,presto,tpch_2_q12,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,20152.64,tpch,10
hudi,presto,tpch_2_q21,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,20677.84,tpch,10
hudi,presto,tpch_1_q16,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,20346.36,tpch,10
hudi,presto,tpch_2_q5,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,22464.17,tpch,10
hudi,presto,tpch_1_q15,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,20183.34,tpch,10
hudi,presto,tpch_0_q17,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,20134.64,tpch,10
hudi,presto,tpch_2_q4,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,23591.42,tpch,10
hudi,presto,tpch_1_q8,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,21129.46,tpch,10
hudi,presto,tpch_2_q17,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,21512.27,tpch,10
hudi,presto,tpch_2_q22,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,20845.44,tpch,10
hudi,presto,tpch_2_q7,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,20302.05,tpch,10
hudi,presto,tpch_1_q10,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,23376.16,tpch,10
hudi,presto,tpch_0_q1,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,22414.52,tpch,10
hudi,presto,tpch_1_q21,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,23393.77,tpch,10
hudi,presto,tpch_2_q11,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,22192.25,tpch,10
hudi,presto,tpch_0_q13,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,23538.04,tpch,10
hudi,presto,tpch_0_q16,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,22357.23,tpch,10
hudi,presto,tpch_2_q9,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,20554.71,tpch,10
hudi,presto,tpch_0_q19,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,22315.31,tpch,10
hudi,presto,tpch_0_q12,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,24284.58,tpch,10
hudi,presto,tpch_0_q4,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,20261.76,tpch,10
hudi,presto,tpch_2_q15,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,23561.28,tpch,10
hudi,presto,tpch_1_q12,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,23934.79,tpch,10
hudi,presto,tpch_0_q3,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,22393.85,tpch,10
hudi,presto,tpch_2_q8,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,22111.07,tpch,10
hudi,presto,tpch_2_q2,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,24367.58,tpch,10
hudi,presto,tpch_0_q8,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,20339.63,tpch,10
hudi,presto,tpch_1_q22,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,22204.46,tpch,10
hudi,presto,tpch_1_q3,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,21859.44,tpch,10
hudi,presto,tpch_1_q13,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,23128.12,tpch,10
hudi,presto,tpch_1_q4,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,22254.79,tpch,10
hudi,presto,tpch_2_q6,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,24125.31,tpch,10
hudi,presto,tpch_1_q2,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,20396.11,tpch,10
hudi,presto,tpch_0_q9,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,20428.67,tpch,10
hudi,presto,tpch_0_q7,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,22781.16,tpch,10
hudi,presto,tpch_0_q2,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,20361.29,tpch,10
hudi,presto,tpch_0_q18,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,21294.84,tpch,10
hudi,presto,tpch_0_q21,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,22891.66,tpch,10
hudi,presto,tpch_1_q1,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,22513.84,tpch,10
hudi,presto,tpch_2_q3,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,21518.58,tpch,10
hudi,presto,tpch_2_q13,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,24504.05,tpch,10
hudi,presto,tpch_2_q20,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,22434.46,tpch,10
hudi,presto,tpch_1_q18,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,22091.78,tpch,10
hudi,presto,tpch_0_q11,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,22768.35,tpch,10
hudi,presto,tpch_0_q22,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,20510.67,tpch,10
hudi,presto,tpch_1_q20,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,23198.05,tpch,10
hudi,presto,tpch_1_q11,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,23871.52,tpch,10
hudi,presto,tpch_2_q16,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,22971.22,tpch,10
hudi,presto,tpch_2_q19,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,23497.67,tpch,10
hudi,presto,tpch_2_q1,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,23283.05,tpch,10
hudi,presto,tpch_0_q20,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,21027.29,tpch,10
hudi,presto,tpch_2_q10,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,22082.14,tpch,10
hudi,presto,tpch_1_q17,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,21087.37,tpch,10
hudi,presto,tpch_2_q14,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,21579.88,tpch,10
hudi,presto,tpch_0_q15,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,22090.81,tpch,10
hudi,presto,tpch_0_q5,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,21923.53,tpch,10
hudi,presto,tpch_1_q5,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,20492.42,tpch,10
hudi,presto,tpch_0_q6,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,21971.58,tpch,10
hudi,presto,tpch_1_q6,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,23034.51,tpch,10
hudi,presto,tpch_1_q14,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,21737.62,tpch,10
hudi,presto,tpch_1_q9,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,20749.08,tpch,10
hudi,presto,tpch_1_q7,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,24184.55,tpch,10
hudi,presto,tpch_2_q18,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,20367.76,tpch,10
hudi,presto,tpch_1_q19,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,23777.77,tpch,10
hudi,presto,tpch_2_q12,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,20484.14,tpch,10
hudi,presto,tpch_2_q21,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,20499.01,tpch,10
hudi,presto,tpch_1_q16,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,23363.13,tpch,10
hudi,presto,tpch_2_q5,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,23688.57,tpch,10
hudi,presto,tpch_0_q10,0.2939231281018;0.8072550698589;277.0;7.0;35|,34795.37,tpch,10
hudi,presto,tpch_0_q14,0.2939231281018;0.8072550698589;277.0;7.0;35|,35002.46,tpch,10
hudi,presto,tpch_0_q10,0.2225872804112;0.3117094553633;322.0;5.0;18|,39080.55,tpch,10
hudi,presto,tpch_0_q1,0.2225872804112;0.3117094553633;322.0;5.0;18|,37289.73,tpch,10
hudi,presto,tpch_0_q14,0.2225872804112;0.3117094553633;322.0;5.0;18|,35688.28,tpch,10
hudi,presto,tpch_0_q20,0.2225872804112;0.3117094553633;322.0;5.0;18|,37474.67,tpch,10
hudi,presto,tpch_0_q11,0.2225872804112;0.3117094553633;322.0;5.0;18|,39881.63,tpch,10
hudi,presto,tpch_0_q17,0.2225872804112;0.3117094553633;322.0;5.0;18|,40537.48,tpch,10
hudi,presto,tpch_0_q13,0.2225872804112;0.3117094553633;322.0;5.0;18|,41447.08,tpch,10
hudi,presto,tpch_0_q15,0.2225872804112;0.3117094553633;322.0;5.0;18|,40311.85,tpch,10
hudi,presto,tpch_0_q16,0.2225872804112;0.3117094553633;322.0;5.0;18|,42221.55,tpch,10
hudi,presto,tpch_0_q2,0.2225872804112;0.3117094553633;322.0;5.0;18|,39380.3,tpch,10
hudi,presto,tpch_0_q12,0.2225872804112;0.3117094553633;322.0;5.0;18|,37459.6,tpch,10
hudi,presto,tpch_0_q18,0.2225872804112;0.3117094553633;322.0;5.0;18|,39206.65,tpch,10
hudi,presto,tpch_1_q15,0.8255735280335;0.5810043788473;265.0;8.0;24|,21810.89,tpch,10
hudi,presto,tpch_0_q17,0.8255735280335;0.5810043788473;265.0;8.0;24|,23865.74,tpch,10
hudi,presto,tpch_2_q4,0.8255735280335;0.5810043788473;265.0;8.0;24|,21864.14,tpch,10
hudi,presto,tpch_1_q8,0.8255735280335;0.5810043788473;265.0;8.0;24|,21327.16,tpch,10
hudi,presto,tpch_2_q17,0.8255735280335;0.5810043788473;265.0;8.0;24|,24738.77,tpch,10
hudi,presto,tpch_1_q10,0.8255735280335;0.5810043788473;265.0;8.0;24|,22527.42,tpch,10
hudi,presto,tpch_0_q1,0.8255735280335;0.5810043788473;265.0;8.0;24|,24355.71,tpch,10
hudi,presto,tpch_0_q14,0.8255735280335;0.5810043788473;265.0;8.0;24|,23483.3,tpch,10
hudi,presto,tpch_1_q21,0.8255735280335;0.5810043788473;265.0;8.0;24|,24562.2,tpch,10
hudi,presto,tpch_2_q11,0.8255735280335;0.5810043788473;265.0;8.0;24|,24737.76,tpch,10
hudi,presto,tpch_0_q13,0.8255735280335;0.5810043788473;265.0;8.0;24|,25336.59,tpch,10
hudi,presto,tpch_0_q16,0.8255735280335;0.5810043788473;265.0;8.0;24|,24614.06,tpch,10
hudi,presto,tpch_2_q9,0.8255735280335;0.5810043788473;265.0;8.0;24|,23665.98,tpch,10
hudi,presto,tpch_0_q19,0.8255735280335;0.5810043788473;265.0;8.0;24|,23800.78,tpch,10
hudi,presto,tpch_0_q12,0.8255735280335;0.5810043788473;265.0;8.0;24|,20947.83,tpch,10
hudi,presto,tpch_0_q4,0.8255735280335;0.5810043788473;265.0;8.0;24|,25126.19,tpch,10
hudi,presto,tpch_2_q15,0.8255735280335;0.5810043788473;265.0;8.0;24|,24665.12,tpch,10
hudi,presto,tpch_1_q12,0.8255735280335;0.5810043788473;265.0;8.0;24|,22064.09,tpch,10
hudi,presto,tpch_0_q3,0.8255735280335;0.5810043788473;265.0;8.0;24|,21661.3,tpch,10
hudi,presto,tpch_2_q8,0.8255735280335;0.5810043788473;265.0;8.0;24|,24078.46,tpch,10
hudi,presto,tpch_2_q2,0.8255735280335;0.5810043788473;265.0;8.0;24|,22256.32,tpch,10
hudi,presto,tpch_0_q8,0.8255735280335;0.5810043788473;265.0;8.0;24|,22399.05,tpch,10
hudi,presto,tpch_1_q3,0.8255735280335;0.5810043788473;265.0;8.0;24|,20854.58,tpch,10
hudi,presto,tpch_1_q13,0.8255735280335;0.5810043788473;265.0;8.0;24|,24852.11,tpch,10
hudi,presto,tpch_1_q4,0.8255735280335;0.5810043788473;265.0;8.0;24|,23447.29,tpch,10
hudi,presto,tpch_1_q2,0.8255735280335;0.5810043788473;265.0;8.0;24|,22681.18,tpch,10
hudi,presto,tpch_0_q9,0.8255735280335;0.5810043788473;265.0;8.0;24|,21482.93,tpch,10
hudi,presto,tpch_0_q2,0.8255735280335;0.5810043788473;265.0;8.0;24|,23756.69,tpch,10
hudi,presto,tpch_0_q18,0.8255735280335;0.5810043788473;265.0;8.0;24|,20968.2,tpch,10
hudi,presto,tpch_0_q21,0.8255735280335;0.5810043788473;265.0;8.0;24|,24279.38,tpch,10
hudi,presto,tpch_1_q1,0.8255735280335;0.5810043788473;265.0;8.0;24|,21821.97,tpch,10
hudi,presto,tpch_2_q3,0.8255735280335;0.5810043788473;265.0;8.0;24|,22769.34,tpch,10
hudi,presto,tpch_2_q13,0.8255735280335;0.5810043788473;265.0;8.0;24|,22404.01,tpch,10
hudi,presto,tpch_2_q20,0.8255735280335;0.5810043788473;265.0;8.0;24|,22538.95,tpch,10
hudi,presto,tpch_1_q18,0.8255735280335;0.5810043788473;265.0;8.0;24|,24165.92,tpch,10
hudi,presto,tpch_0_q11,0.8255735280335;0.5810043788473;265.0;8.0;24|,24421.57,tpch,10
hudi,presto,tpch_1_q20,0.8255735280335;0.5810043788473;265.0;8.0;24|,23453.18,tpch,10
hudi,presto,tpch_1_q11,0.8255735280335;0.5810043788473;265.0;8.0;24|,21219.51,tpch,10
hudi,presto,tpch_2_q16,0.8255735280335;0.5810043788473;265.0;8.0;24|,21069.8,tpch,10
hudi,presto,tpch_2_q1,0.8255735280335;0.5810043788473;265.0;8.0;24|,21554.82,tpch,10
hudi,presto,tpch_0_q20,0.8255735280335;0.5810043788473;265.0;8.0;24|,23685.72,tpch,10
hudi,presto,tpch_2_q10,0.8255735280335;0.5810043788473;265.0;8.0;24|,23945.5,tpch,10
hudi,presto,tpch_1_q17,0.8255735280335;0.5810043788473;265.0;8.0;24|,22085.63,tpch,10
hudi,presto,tpch_2_q14,0.8255735280335;0.5810043788473;265.0;8.0;24|,23889.82,tpch,10
hudi,presto,tpch_0_q15,0.8255735280335;0.5810043788473;265.0;8.0;24|,23074.0,tpch,10
hudi,presto,tpch_0_q5,0.8255735280335;0.5810043788473;265.0;8.0;24|,22872.13,tpch,10
hudi,presto,tpch_1_q5,0.8255735280335;0.5810043788473;265.0;8.0;24|,22090.56,tpch,10
hudi,presto,tpch_1_q14,0.8255735280335;0.5810043788473;265.0;8.0;24|,24320.25,tpch,10
hudi,presto,tpch_0_q10,0.8255735280335;0.5810043788473;265.0;8.0;24|,21353.08,tpch,10
hudi,presto,tpch_1_q9,0.8255735280335;0.5810043788473;265.0;8.0;24|,22815.99,tpch,10
hudi,presto,tpch_2_q18,0.8255735280335;0.5810043788473;265.0;8.0;24|,22137.21,tpch,10
hudi,presto,tpch_2_q12,0.8255735280335;0.5810043788473;265.0;8.0;24|,23966.4,tpch,10
hudi,presto,tpch_2_q21,0.8255735280335;0.5810043788473;265.0;8.0;24|,23078.49,tpch,10
hudi,presto,tpch_1_q16,0.8255735280335;0.5810043788473;265.0;8.0;24|,23913.86,tpch,10
hudi,presto,tpch_2_q5,0.8255735280335;0.5810043788473;265.0;8.0;24|,21036.52,tpch,10
hudi,presto,db21,16.0;212.7;18.9;16.7;18.9;31.3;32.6,26639.23,tpch,10
hudi,presto,db21,16.5;203.0;20.9;17.1;17.6;30.8;32.3,28533.98,tpch,10
hudi,presto,db21,16.6;199.7;20.9;16.9;19.0;32.4;30.3,32003.22,tpch,10
hudi,presto,db21,14.8;205.5;18.9;17.9;18.2;33.5;33.8,30202.93,tpch,10
hudi,presto,db21,16.2;209.3;21.1;19.2;17.3;33.5;33.0,41383.85,tpch,10
hudi,presto,db21,15.4;190.8;19.8;16.7;17.1;30.3;29.7,39960.48,tpch,10
hudi,presto,db21,15.4;270.9;113.8;6.7;45.9;59.9;1834.5,30104.39,tpch,10
hudi,presto,db21,12.8;137.9;30.2;9.8;10.0;68.0;908.9,35588.85,tpch,10
hudi,presto,db21,15.8;144.7;122.3;35.2;36.6;62.5;1053.3,39991.72,tpch,10
hudi,presto,db21,16.9;197.3;19.6;16.7;19.3;32.4;33.1,33875.42,tpch,10
hudi,presto,db21,8.7;102.3;108.8;32.4;29.1;69.0;127.6,49081.38,tpch,10
hudi,presto,db21,8.7;139.8;53.8;14.4;14.1;62.4;458.4,37090.60,tpch,10
hudi,presto,db21,8.3;122.7;50.5;15.2;15.0;64.2;424.9,44665.99,tpch,10
hudi,presto,db21,15.5;293.1;131.5;7.2;44.3;65.6;1998.3,47173.05,tpch,10
hudi,presto,db21,14.5;163.8;122.0;33.2;41.0;67.3;1038.6,36303.37,tpch,10
hudi,presto,db21,11.3;286.1;118.8;41.5;49.3;119.4;1034.3,51368.07,tpch,10
hudi,presto,db21,13.8;192.9;115.0;31.2;43.7;238.9;1788.3,44218.17,tpch,10
hudi,presto,db21,14.8;195.7;19.1;18.9;19.2;32.6;30.0,50331.07,tpch,10
hudi,presto,db21,11.4;131.9;34.3;10.4;9.3;62.2;966.6,56747.10,tpch,10
hudi,presto,db21,11.3;265.2;112.3;41.7;50.6;131.1;1048.2,57404.26,tpch,10
hudi,presto,db21,14.9;187.5;19.5;17.0;19.2;30.0;33.8,49993.66,tpch,10
hudi,presto,db21,9.4;108.0;113.0;29.8;32.0;60.1;113.2,55588.89,tpch,10
hudi,presto,db21,17.5;135.7;32.9;10.5;37.4;503.0;304.2,57445.89,tpch,10
hudi,presto,db21,15.3;191.0;19.8;17.3;19.4;33.3;33.0,44999.34,tpch,10
hudi,presto,db21,12.1;181.2;116.2;30.8;41.3;242.3;1684.7,55006.53,tpch,10
hudi,presto,db21,18.9;174.6;130.9;13.9;37.9;496.8;2059.3,60142.28,tpch,10
hudi,presto,db21,18.5;125.9;35.4;11.0;39.0;541.4;292.1,71455.15,tpch,10
hudi,presto,db21,15.0;193.1;19.2;18.2;19.2;29.6;32.7,68096.32,tpch,10
hudi,presto,db21,19.6;204.8;136.7;9.1;33.3;552.6;1817.4,62254.05,tpch,10
hudi,presto,db21,14.8;212.1;18.5;16.6;18.2;31.5;32.2,59687.58,tpch,10
hudi,presto,db21,20.6;170.1;146.3;13.8;33.6;509.6;2153.5,76464.66,tpch,10
hudi,presto,db21,16.8;193.2;20.8;19.0;17.2;29.7;31.2,66651.74,tpch,10
hudi,presto,db21,21.0;200.1;139.4;8.9;33.2;480.5;1748.5,76446.68,tpch,10
hudi,presto,db21,13.2;179.3;81.4;23.4;26.2;1104.7;232.9,75983.43,tpch,10
hudi,presto,db21,14.8;196.2;19.1;18.0;18.2;31.3;31.3,103839.61,tpch,10
hudi,presto,db21,21.3;268.9;129.1;36.9;34.6;1062.2;115.8,109637.74,tpch,10
hudi,presto,db21,14.0;173.9;82.5;25.0;26.2;1068.1;225.7,127378.57,tpch,10
hudi,presto,db21,21.8;265.3;134.7;36.7;36.4;1085.1;128.4,127767.91,tpch,10
hudi,presto,db21,16.4;189.6;18.7;17.9;18.4;30.6;32.0,148950.68,tpch,10
hudi,presto,db21,11.3;291.7;127.9;9.7;34.1;1994.1;942.7,358860.12,tpch,10
hudi,presto,db21,12.3;290.7;138.7;8.4;37.4;2036.0;877.7,293689.74,tpch,10
hudi,presto,db21,24.3;191.4;17.3;6.3;5.8;1970.4;388.0,335962.53,tpch,10
hudi,presto,db21,16.8;184.6;19.2;18.5;17.0;34.5;32.6,397529.64,tpch,10
hudi,presto,db21,25.2;193.5;15.6;5.8;5.9;1982.9;420.2,423493.61,tpch,10
hudi,presto,db21,17.2;195.3;20.3;16.7;18.2;34.1;29.5,432477.78,tpch,10
hudi,presto,db19,16.4;198.6;19.7;18.7;18.0;33.0;33.8,5294.73,tpch,10
hudi,presto,db19,8.5;140.8;49.8;15.8;15.6;63.8;452.7,5144.05,tpch,10
hudi,presto,db19,17.1;195.1;20.2;16.9;16.9;31.3;29.7,3938.57,tpch,10
hudi,presto,db19,16.1;197.9;19.4;18.5;18.4;33.2;29.7,4954.04,tpch,10
hudi,presto,db19,10.4;252.8;109.9;40.7;46.4;122.0;1087.6,4437.65,tpch,10
hudi,presto,db19,8.8;139.5;47.9;14.9;15.3;63.5;471.6,5643.84,tpch,10
hudi,presto,db19,16.0;210.8;19.1;18.8;17.8;30.4;32.8,5013.49,tpch,10
hudi,presto,db19,8.5;105.2;122.4;28.5;31.9;69.0;126.6,4966.78,tpch,10
hudi,presto,db19,8.6;110.7;109.2;31.6;28.8;60.6;127.0,4704.72,tpch,10
hudi,presto,db19,14.8;210.6;21.2;17.7;18.7;29.5;31.8,5995.93,tpch,10
hudi,presto,db19,15.7;158.3;116.6;33.5;40.6;62.4;974.9,5804.99,tpch,10
hudi,presto,db19,10.7;264.3;125.4;41.7;47.4;127.2;970.9,5934.13,tpch,10
hudi,presto,db19,15.0;273.9;131.5;6.7;43.1;64.6;1836.1,5177.80,tpch,10
hudi,presto,db19,16.5;213.9;19.7;17.6;18.1;33.3;31.4,5297.61,tpch,10
hudi,presto,db19,15.3;158.4;113.4;32.9;36.5;66.6;1016.4,5501.53,tpch,10
hudi,presto,db19,13.9;250.4;123.2;7.4;41.1;66.1;2082.7,7038.48,tpch,10
hudi,presto,db19,15.6;192.4;21.0;18.5;19.1;34.3;33.3,7361.02,tpch,10
hudi,presto,db19,15.0;201.5;21.5;18.6;17.4;33.8;29.8,5519.43,tpch,10
hudi,presto,db19,12.1;205.4;119.4;29.9;41.9;250.5;1740.6,7298.44,tpch,10
hudi,presto,db19,15.7;202.6;20.7;17.0;17.1;31.8;30.0,7312.96,tpch,10
hudi,presto,db19,13.5;178.9;120.1;28.4;46.2;263.9;1642.3,7951.15,tpch,10
hudi,presto,db19,15.9;196.2;21.5;18.9;18.6;30.3;34.5,13340.89,tpch,10
hudi,presto,db19,18.8;173.1;129.0;12.4;38.6;478.5;2163.7,9256.36,tpch,10
hudi,presto,db19,21.6;203.1;129.3;9.4;38.6;500.2;1665.4,11110.87,tpch,10
hudi,presto,db19,20.4;182.6;128.6;12.1;33.5;482.0;2162.8,12630.94,tpch,10
hudi,presto,db19,16.6;184.3;20.9;18.3;18.5;30.5;29.7,11011.04,tpch,10
hudi,presto,db19,15.8;192.2;18.6;19.3;18.6;30.0;33.4,15159.84,tpch,10
hudi,presto,db19,20.8;204.1;146.9;8.4;33.6;521.2;1674.0,13599.19,tpch,10
hudi,presto,db19,18.8;131.7;32.5;10.7;38.9;474.9;318.3,17676.82,tpch,10
hudi,presto,db19,19.1;134.7;34.4;10.7;35.1;516.0;318.9,17556.08,tpch,10
hudi,presto,db19,8.2;130.0;50.7;18.6;32.2;1077.4;1003.2,15890.94,tpch,10
hudi,presto,db19,14.7;194.9;19.1;17.4;18.1;32.2;34.2,20949.46,tpch,10
hudi,presto,db19,8.6;139.2;52.8;17.8;31.8;1072.2;914.0,22823.71,tpch,10
hudi,presto,db19,15.6;203.1;18.9;18.2;17.3;30.6;29.8,21453.15,tpch,10
hudi,presto,db19,13.6;176.4;79.5;24.8;25.3;1053.6;242.6,31409.94,tpch,10
hudi,presto,db19,19.6;266.5;132.2;36.0;34.8;1053.6;111.8,23241.57,tpch,10
hudi,presto,db19,19.9;294.6;127.1;33.7;35.4;989.5;118.1,25143.79,tpch,10
hudi,presto,db19,16.8;201.1;20.1;18.8;17.7;32.6;33.9,35309.49,tpch,10
hudi,presto,db19,14.0;168.8;79.8;23.5;24.5;965.1;237.9,29145.41,tpch,10
hudi,presto,db19,11.3;290.8;135.6;8.6;37.7;1912.1;898.1,68555.02,tpch,10
hudi,presto,db19,15.8;209.1;20.5;16.9;18.8;30.5;32.5,86644.08,tpch,10
hudi,presto,db19,25.4;221.0;16.4;5.7;5.8;2071.3;365.8,80597.34,tpch,10
hudi,presto,db19,15.2;214.8;21.0;18.8;17.8;33.8;30.6,77309.43,tpch,10
hudi,presto,db19,27.9;205.7;14.8;6.3;6.1;1954.2;383.8,123765.13,tpch,10
hudi,presto,db19,11.1;280.1;146.2;9.6;36.4;2151.8;876.0,103827.16,tpch,10
hudi,presto,db11,9.0;100.5;122.3;29.9;31.7;67.5;129.0,3853.19,tpch,10
hudi,presto,db11,15.6;193.5;19.6;18.2;18.7;33.0;32.1,4303.80,tpch,10
hudi,presto,db11,8.5;140.5;52.9;14.9;15.9;60.9;456.5,4996.69,tpch,10
hudi,presto,db11,8.8;100.2;116.5;32.0;33.2;66.8;118.3,4785.31,tpch,10
hudi,presto,db11,8.8;128.0;53.4;13.8;14.1;65.6;458.2,5914.57,tpch,10
hudi,presto,db11,14.9;213.6;20.3;18.3;16.9;30.4;34.1,5370.53,tpch,10
hudi,presto,db11,15.3;184.2;20.9;17.7;17.3;33.2;29.7,5432.88,tpch,10
hudi,presto,db11,16.3;193.3;19.2;18.5;18.3;30.0;31.0,5942.58,tpch,10
