datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,db11,16.0; 221.6; 21.7; 14.0; 19.2; 33.4; 32.5,17197.16,tpch,100
iceberg,presto,db17,21.5; 228.9; 13.8; 6.1; 5.5; 2276.0; 384.0,29426.79,tpch,100
iceberg,presto,db11,26;207;16;6;6;2048;390,18841.21,tpch,100
iceberg,presto,db12,6.9; 140.4; 48.3; 21.2; 27.2; 987.9; 955.5,32521.16,tpch,100
iceberg,presto,db19,27.0; 248.8; 13.6; 7.6; 6.9; 1893.1; 397.8,34901.29,tpch,100
iceberg,presto,db18,6.9;131.3;54.1;20.0;31.8;963.9;910.8,28315.97,tpch,100
iceberg,presto,db14,20.4; 219.3; 14.4; 6.8; 5.8; 2121.6; 350.4,32893.33,tpch,100
iceberg,presto,db19,18.2; 216.4; 146.9; 8.6; 41.7; 515.7; 1463.7,35764.22,tpch,100
iceberg,presto,db7,15.1; 198.3; 19.0; 19.3; 16.4; 32.4; 34.4,22849.72,tpch,100
iceberg,presto,db13,17.4; 241.0; 15.8; 16.5; 18.9; 40.9; 40.3,40867.62,tpch,100
iceberg,presto,db1,26.8; 234.2; 15.5; 5.9; 6.0; 2174.9; 349.8,36142.99,tpch,100
iceberg,presto,db10,23.5;217.7;15.2;6.7;6.1;2002.8;391.1,34109.75,tpch,100
iceberg,presto,db2,8;137;51;18;32;1024;942,34828.43,tpch,100
iceberg,presto,db10,26;207;16;6;6;2048;390,33529.28,tpch,100
iceberg,presto,db18,6.9;131.3;54.1;20.0;31.8;963.9;910.8,28725.47,tpch,100
iceberg,presto,db7,6.4; 114.0; 50.2; 19.3; 36.6; 1105.7; 1032.2,25095.44,tpch,100
iceberg,presto,db10,19.4; 172.4; 101.9; 9.3; 34.5; 474.9; 1723.1,27382.84,tpch,100
iceberg,presto,db1,14.7; 195.2; 18.0; 17.2; 15.6; 32.9; 38.0,27116.05,tpch,100
iceberg,presto,db2,22.2;168.8;117.8;9.6;39.4;474.6;1592.3,34336.50,tpch,100
iceberg,presto,db4,16.0; 221.6; 21.7; 14.0; 19.2; 33.4; 32.5,24774.85,tpch,100
iceberg,presto,db19,15.9;224.9;19.8;16.2;16.7;33.2;33.5,35100.94,tpch,100
