datalake,engine,query name,conf,latency,benchmark,sf
hudi,spark,tpcds_q_20,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3755.48,tpcds,10
hudi,spark,tpcds_q_16,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3723.27,tpcds,10
hudi,spark,tpcds_merged,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3744.41,tpcds,10
hudi,spark,tpcds_q_10,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4059.9,tpcds,10
hudi,spark,tpcds_q14_a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3438.75,tpcds,10
hudi,spark,tpcds_q_25,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3460.52,tpcds,10
hudi,spark,tpcds_q37,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3843.07,tpcds,10
hudi,spark,tpcds_q20,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3762.2,tpcds,10
hudi,spark,tpcds_q_11,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3999.86,tpcds,10
hudi,spark,tpcds_q21,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3711.2,tpcds,10
hudi,spark,tpcds_q23_a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3736.89,tpcds,10
hudi,spark,tpcds_q_24,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3887.37,tpcds,10
hudi,spark,tpcds_q_06,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3563.4,tpcds,10
hudi,spark,tpcds_q_17,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3670.83,tpcds,10
hudi,spark,tpcds_q23_b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3804.46,tpcds,10
hudi,spark,tpcds_q11,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3730.9,tpcds,10
hudi,spark,tpcds_q24_a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3897.98,tpcds,10
hudi,spark,tpcds_q_08,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3904.25,tpcds,10
hudi,spark,tpcds_q_03,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4050.08,tpcds,10
hudi,spark,tpcds_q80,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3666.68,tpcds,10
hudi,spark,tpcds_q83,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4017.01,tpcds,10
hudi,spark,tpcds_q12,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3506.04,tpcds,10
hudi,spark,tpcds_q_02,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3757.46,tpcds,10
hudi,spark,tpcds_q_07,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3669.48,tpcds,10
hudi,spark,tpcds_q_23,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3485.32,tpcds,10
hudi,spark,tpcds_q99,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3796.77,tpcds,10
hudi,spark,tpcds_q14_b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3703.9,tpcds,10
hudi,spark,tpcds_q82,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3505.83,tpcds,10
hudi,spark,tpcds_q_22,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3646.21,tpcds,10
hudi,spark,tpcds_q72,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3607.42,tpcds,10
hudi,spark,tpcds_q_01,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3383.53,tpcds,10
hudi,spark,tpcds_q_04,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3736.51,tpcds,10
hudi,spark,tpcds_ssb_flat_queries,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3788.72,tpcds,10
hudi,spark,tpcds_q94,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3735.82,tpcds,10
hudi,spark,tpcds_q16,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3968.86,tpcds,10
hudi,spark,tpcds_q24_b,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4058.19,tpcds,10
hudi,spark,tpcds_q_15,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4092.68,tpcds,10
hudi,spark,tpcds_q_09,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3954.33,tpcds,10
hudi,spark,tpcds_q62,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3926.76,tpcds,10
hudi,spark,tpcds_q_19,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3875.97,tpcds,10
hudi,spark,tpcds_q_05,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3581.67,tpcds,10
hudi,spark,tpcds_q98,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4107.53,tpcds,10
hudi,spark,tpcds_q39_a,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3857.76,tpcds,10
hudi,spark,tpcds_q_18,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3694.78,tpcds,10
hudi,spark,tpcds_q95,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3468.19,tpcds,10
hudi,spark,tpcds_q5,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3661.93,tpcds,10
hudi,spark,tpcds_q40,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4069.57,tpcds,10
hudi,spark,tpcds_q_13,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4031.87,tpcds,10
hudi,spark,tpcds_q39_b,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3908.27,tpcds,10
hudi,spark,tpcds_q_26,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4088.72,tpcds,10
hudi,spark,tpcds_q58,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3916.55,tpcds,10
hudi,spark,tpcds_q50,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3876.08,tpcds,10
hudi,spark,tpcds_q_27,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3376.05,tpcds,10
hudi,spark,tpcds_q77,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3693.11,tpcds,10
hudi,spark,tpcds_q_12,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3536.07,tpcds,10
hudi,spark,tpcds_q92,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3499.18,tpcds,10
hudi,spark,tpcds_q_14,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4072.87,tpcds,10
hudi,spark,tpcds_q32,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3665.69,tpcds,10
hudi,spark,tpcds_q_21,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3473.58,tpcds,10
hudi,spark,tpcds_q_20,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3749.42,tpcds,10
hudi,spark,tpcds_q_16,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3621.5,tpcds,10
hudi,spark,tpcds_merged,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3651.53,tpcds,10
hudi,spark,tpcds_q_10,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3374.92,tpcds,10
hudi,spark,tpcds_q14_a,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3827.41,tpcds,10
hudi,spark,tpcds_q_25,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3864.45,tpcds,10
hudi,spark,tpcds_q37,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3914.62,tpcds,10
hudi,spark,tpcds_q20,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3681.08,tpcds,10
hudi,spark,tpcds_q_11,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3453.66,tpcds,10
hudi,spark,tpcds_q21,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3706.09,tpcds,10
hudi,spark,tpcds_q23_a,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3601.96,tpcds,10
hudi,spark,tpcds_q_24,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3799.69,tpcds,10
hudi,spark,tpcds_q_06,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3991.1,tpcds,10
hudi,spark,tpcds_q_17,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4078.6,tpcds,10
hudi,spark,tpcds_q23_b,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4069.9,tpcds,10
hudi,spark,tpcds_q11,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3693.75,tpcds,10
hudi,spark,tpcds_q24_a,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3570.92,tpcds,10
hudi,spark,tpcds_q_08,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3839.64,tpcds,10
hudi,spark,tpcds_q_03,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3776.94,tpcds,10
hudi,spark,tpcds_q80,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3898.81,tpcds,10
hudi,spark,tpcds_q83,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3804.36,tpcds,10
hudi,spark,tpcds_q12,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3995.71,tpcds,10
hudi,spark,tpcds_q_02,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3776.53,tpcds,10
hudi,spark,tpcds_q_07,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3864.37,tpcds,10
hudi,spark,tpcds_q_23,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4097.27,tpcds,10
hudi,spark,tpcds_q99,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3864.86,tpcds,10
hudi,spark,tpcds_q14_b,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3590.5,tpcds,10
hudi,spark,tpcds_q82,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3733.02,tpcds,10
hudi,spark,tpcds_q_22,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3895.19,tpcds,10
hudi,spark,tpcds_q72,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3934.78,tpcds,10
hudi,spark,tpcds_ssb_flat_queries,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5091.52,tpcds,10
hudi,spark,tpcds_q16,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5205.04,tpcds,10
hudi,spark,tpcds_q49,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4771.64,tpcds,10
hudi,spark,tpcds_q57,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5141.52,tpcds,10
hudi,spark,tpcds_q76,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4746.29,tpcds,10
hudi,spark,tpcds_q95,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5028.72,tpcds,10
hudi,spark,tpcds_q86,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4553.26,tpcds,10
hudi,spark,tpcds_q5,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4925.64,tpcds,10
hudi,spark,tpcds_q39_b,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5267.83,tpcds,10
hudi,spark,tpcds_q55,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5341.53,tpcds,10
hudi,spark,tpcds_q_13,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4446.64,tpcds,10
hudi,spark,tpcds_q58,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4858.81,tpcds,10
hudi,spark,tpcds_q_27,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5098.91,tpcds,10
hudi,spark,tpcds_q96,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4437.61,tpcds,10
hudi,spark,tpcds_q_20,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4494.54,tpcds,10
hudi,spark,tpcds_q89,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4600.29,tpcds,10
hudi,spark,tpcds_q14_a,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4458.61,tpcds,10
hudi,spark,tpcds_q_06,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5008.47,tpcds,10
hudi,spark,tpcds_q48,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4853.9,tpcds,10
hudi,spark,tpcds_q4,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4477.62,tpcds,10
hudi,spark,tpcds_q97,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4540.07,tpcds,10
hudi,spark,tpcds_q24_a,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4518.75,tpcds,10
hudi,spark,tpcds_q67,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4794.75,tpcds,10
hudi,spark,tpcds_q83,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4651.74,tpcds,10
hudi,spark,tpcds_q66,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4855.34,tpcds,10
hudi,spark,tpcds_q70,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4441.59,tpcds,10
hudi,spark,tpcds_q_02,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5327.48,tpcds,10
hudi,spark,tpcds_q68,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4888.3,tpcds,10
hudi,spark,tpcds_q42,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5340.33,tpcds,10
hudi,spark,tpcds_q99,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5333.01,tpcds,10
hudi,spark,tpcds_q85,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4634.14,tpcds,10
hudi,spark,tpcds_q82,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4972.32,tpcds,10
hudi,spark,tpcds_q_22,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5212.7,tpcds,10
hudi,spark,tpcds_q_01,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5170.21,tpcds,10
hudi,spark,tpcds_q94,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4523.54,tpcds,10
hudi,spark,tpcds_q_15,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5373.86,tpcds,10
hudi,spark,tpcds_q_19,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5125.23,tpcds,10
hudi,spark,tpcds_q98,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4581.42,tpcds,10
hudi,spark,tpcds_q9,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4496.89,tpcds,10
hudi,spark,tpcds_q40,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4878.13,tpcds,10
hudi,spark,tpcds_q59,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4884.32,tpcds,10
hudi,spark,tpcds_q43,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4416.51,tpcds,10
hudi,spark,tpcds_q77,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5283.47,tpcds,10
hudi,spark,tpcds_q79,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5089.37,tpcds,10
hudi,spark,tpcds_q_25,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4969.57,tpcds,10
hudi,spark,tpcds_q37,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5227.08,tpcds,10
hudi,spark,tpcds_q21,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4933.11,tpcds,10
hudi,spark,tpcds_q64,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4934.59,tpcds,10
hudi,spark,tpcds_q_03,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4446.74,tpcds,10
hudi,spark,tpcds_q75,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4962.62,tpcds,10
hudi,spark,tpcds_q6,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5084.44,tpcds,10
hudi,spark,tpcds_q12,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4906.31,tpcds,10
hudi,spark,tpcds_q52,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5373.13,tpcds,10
hudi,spark,tpcds_q14_b,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4830.97,tpcds,10
hudi,spark,tpcds_q_21,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5329.61,tpcds,10
hudi,spark,tpcds_q_09,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4920.07,tpcds,10
hudi,spark,tpcds_q44,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4535.29,tpcds,10
hudi,spark,tpcds_q_04,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4848.61,tpcds,10
hudi,spark,tpcds_q24_b,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4609.18,tpcds,10
hudi,spark,tpcds_q36,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4801.16,tpcds,10
hudi,spark,tpcds_q69,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4743.59,tpcds,10
hudi,spark,tpcds_q39a,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4819.89,tpcds,10
hudi,spark,tpcds_q61,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5330.49,tpcds,10
hudi,spark,tpcds_q_12,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4879.77,tpcds,10
hudi,spark,tpcds_q_14,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4778.33,tpcds,10
hudi,spark,tpcds_q_16,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5330.22,tpcds,10
hudi,spark,tpcds_q91,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4967.38,tpcds,10
hudi,spark,tpcds_q20,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4854.36,tpcds,10
hudi,spark,tpcds_q_11,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4652.9,tpcds,10
hudi,spark,tpcds_q23_a,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5310.59,tpcds,10
hudi,spark,tpcds_q_24,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5189.68,tpcds,10
hudi,spark,tpcds_q53,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4699.09,tpcds,10
hudi,spark,tpcds_q23_b,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5209.43,tpcds,10
hudi,spark,tpcds_q11,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4726.4,tpcds,10
hudi,spark,tpcds_q_08,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5144.85,tpcds,10
hudi,spark,tpcds_q80,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5040.63,tpcds,10
hudi,spark,tpcds_q56,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5285.4,tpcds,10
hudi,spark,tpcds_q93,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4886.23,tpcds,10
hudi,spark,tpcds_q47,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5060.38,tpcds,10
hudi,spark,tpcds_q71,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4761.07,tpcds,10
hudi,spark,tpcds_q7,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4425.74,tpcds,10
hudi,spark,tpcds_q87,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4452.39,tpcds,10
hudi,spark,tpcds_q50,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4735.97,tpcds,10
hudi,spark,tpcds_q41,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5223.35,tpcds,10
hudi,spark,tpcds_q35,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5148.49,tpcds,10
hudi,spark,tpcds_q90,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5052.58,tpcds,10
hudi,spark,tpcds_q39b,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5137.33,tpcds,10
hudi,spark,tpcds_q62,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4951.68,tpcds,10
hudi,spark,tpcds_q_05,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4439.33,tpcds,10
hudi,spark,tpcds_q39_a,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4944.29,tpcds,10
hudi,spark,tpcds_q88,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4728.07,tpcds,10
hudi,spark,tpcds_q_18,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4733.15,tpcds,10
hudi,spark,tpcds_q73,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4853.04,tpcds,10
hudi,spark,tpcds_q38,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4621.23,tpcds,10
hudi,spark,tpcds_q_26,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4889.21,tpcds,10
hudi,spark,tpcds_q92,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4700.42,tpcds,10
hudi,spark,tpcds_q46,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4766.95,tpcds,10
hudi,spark,tpcds_q32,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4877.64,tpcds,10
hudi,spark,tpcds_q8,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4560.17,tpcds,10
hudi,spark,tpcds_merged,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4930.37,tpcds,10
hudi,spark,tpcds_q_10,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4564.03,tpcds,10
hudi,spark,tpcds_q74,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5337.25,tpcds,10
hudi,spark,tpcds_q65,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4430.14,tpcds,10
hudi,spark,tpcds_q51,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4694.82,tpcds,10
hudi,spark,tpcds_q63,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4776.82,tpcds,10
hudi,spark,tpcds_q78,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5188.17,tpcds,10
hudi,spark,tpcds_q54,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5135.13,tpcds,10
hudi,spark,tpcds_q_17,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5332.47,tpcds,10
hudi,spark,tpcds_q84,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4711.22,tpcds,10
hudi,spark,tpcds_q39,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4654.05,tpcds,10
hudi,spark,tpcds_q81,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4812.34,tpcds,10
hudi,spark,tpcds_q45,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4427.55,tpcds,10
hudi,spark,tpcds_q_07,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5072.33,tpcds,10
hudi,spark,tpcds_q_23,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4833.98,tpcds,10
hudi,spark,tpcds_q60,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5081.56,tpcds,10
hudi,spark,tpcds_q72,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4526.42,tpcds,10
hudi,spark,tpcds_q23b,98.0;15.0;9.0;16.0;13.0;1178.0|,1198.15,tpcds,10
hudi,spark,tpcds_ssb_flat_queries,98.0;15.0;9.0;16.0;13.0;1178.0|,1203.95,tpcds,10
hudi,spark,tpcds_q16,98.0;15.0;9.0;16.0;13.0;1178.0|,1207.83,tpcds,10
hudi,spark,tpcds_q49,98.0;15.0;9.0;16.0;13.0;1178.0|,1221.26,tpcds,10
hudi,spark,tpcds_q57,98.0;15.0;9.0;16.0;13.0;1178.0|,1170.36,tpcds,10
hudi,spark,tpcds_q76,98.0;15.0;9.0;16.0;13.0;1178.0|,1183.61,tpcds,10
hudi,spark,tpcds_q95,98.0;15.0;9.0;16.0;13.0;1178.0|,1287.54,tpcds,10
hudi,spark,tpcds_q86,98.0;15.0;9.0;16.0;13.0;1178.0|,1222.19,tpcds,10
hudi,spark,tpcds_q5,98.0;15.0;9.0;16.0;13.0;1178.0|,1275.11,tpcds,10
hudi,spark,tpcds_q39_b,98.0;15.0;9.0;16.0;13.0;1178.0|,1124.37,tpcds,10
hudi,spark,tpcds_q55,98.0;15.0;9.0;16.0;13.0;1178.0|,1123.47,tpcds,10
hudi,spark,tpcds_q_13,98.0;15.0;9.0;16.0;13.0;1178.0|,1318.37,tpcds,10
hudi,spark,tpcds_q58,98.0;15.0;9.0;16.0;13.0;1178.0|,1196.28,tpcds,10
hudi,spark,tpcds_q_27,98.0;15.0;9.0;16.0;13.0;1178.0|,1187.66,tpcds,10
hudi,spark,tpcds_q24b,98.0;15.0;9.0;16.0;13.0;1178.0|,1347.98,tpcds,10
hudi,spark,tpcds_q96,98.0;15.0;9.0;16.0;13.0;1178.0|,1250.21,tpcds,10
hudi,spark,tpcds_q_20,98.0;15.0;9.0;16.0;13.0;1178.0|,1147.31,tpcds,10
hudi,spark,tpcds_q14_a,98.0;15.0;9.0;16.0;13.0;1178.0|,1268.13,tpcds,10
hudi,spark,tpcds_q15,98.0;15.0;9.0;16.0;13.0;1178.0|,1118.94,tpcds,10
hudi,spark,tpcds_q_06,98.0;15.0;9.0;16.0;13.0;1178.0|,1329.47,tpcds,10
hudi,spark,tpcds_q48,98.0;15.0;9.0;16.0;13.0;1178.0|,1254.4,tpcds,10
hudi,spark,tpcds_q4,98.0;15.0;9.0;16.0;13.0;1178.0|,1281.88,tpcds,10
hudi,spark,tpcds_q97,98.0;15.0;9.0;16.0;13.0;1178.0|,1342.51,tpcds,10
hudi,spark,tpcds_q24_a,98.0;15.0;9.0;16.0;13.0;1178.0|,1208.33,tpcds,10
hudi,spark,tpcds_q3,98.0;15.0;9.0;16.0;13.0;1178.0|,1263.38,tpcds,10
hudi,spark,tpcds_q67,98.0;15.0;9.0;16.0;13.0;1178.0|,1189.36,tpcds,10
hudi,spark,tpcds_q83,98.0;15.0;9.0;16.0;13.0;1178.0|,1173.09,tpcds,10
hudi,spark,tpcds_q66,98.0;15.0;9.0;16.0;13.0;1178.0|,1221.36,tpcds,10
hudi,spark,tpcds_q70,98.0;15.0;9.0;16.0;13.0;1178.0|,1199.38,tpcds,10
hudi,spark,tpcds_q_02,98.0;15.0;9.0;16.0;13.0;1178.0|,1285.41,tpcds,10
hudi,spark,tpcds_q68,98.0;15.0;9.0;16.0;13.0;1178.0|,1334.79,tpcds,10
hudi,spark,tpcds_q42,98.0;15.0;9.0;16.0;13.0;1178.0|,1317.17,tpcds,10
hudi,spark,tpcds_q99,98.0;15.0;9.0;16.0;13.0;1178.0|,1347.11,tpcds,10
hudi,spark,tpcds_q85,98.0;15.0;9.0;16.0;13.0;1178.0|,1340.9,tpcds,10
hudi,spark,tpcds_q82,98.0;15.0;9.0;16.0;13.0;1178.0|,1168.95,tpcds,10
hudi,spark,tpcds_q_22,98.0;15.0;9.0;16.0;13.0;1178.0|,1275.36,tpcds,10
