datalake,engine,query name,conf,latency,benchmark,sf
delta,spark,tpcds_q38,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4705.93,tpcds,10
delta,spark,tpcds_q39,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,3121.52,tpcds,10
delta,spark,tpcds_q39_a,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4945.61,tpcds,10
delta,spark,tpcds_q39b,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,12342.7,tpcds,10
delta,spark,tpcds_q40,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1502.73,tpcds,10
delta,spark,tpcds_q41,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,8881.4,tpcds,10
delta,spark,tpcds_q45,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4824.75,tpcds,10
delta,spark,tpcds_q47,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4190.94,tpcds,10
delta,spark,tpcds_q49,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,17244.04,tpcds,10
delta,spark,tpcds_q5,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4247.39,tpcds,10
delta,spark,tpcds_q50,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1594.24,tpcds,10
delta,spark,tpcds_q51,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,14147.12,tpcds,10
delta,spark,tpcds_q52,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2139.4,tpcds,10
delta,spark,tpcds_q53,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,6403.79,tpcds,10
delta,spark,tpcds_q55,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,5615.72,tpcds,10
delta,spark,tpcds_q57,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,9811.95,tpcds,10
delta,spark,tpcds_q59,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,12642.16,tpcds,10
delta,spark,tpcds_q62,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1542.66,tpcds,10
delta,spark,tpcds_q63,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2362.73,tpcds,10
delta,spark,tpcds_q65,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1809.9,tpcds,10
delta,spark,tpcds_q66,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,6024.37,tpcds,10
delta,spark,tpcds_q67,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,7923.03,tpcds,10
delta,spark,tpcds_q68,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,11885.07,tpcds,10
delta,spark,tpcds_q69,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,10322.62,tpcds,10
delta,spark,tpcds_q70,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,7570.72,tpcds,10
delta,spark,tpcds_q71,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4388.89,tpcds,10
delta,spark,tpcds_q72,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2847.59,tpcds,10
delta,spark,tpcds_q74,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,6502.57,tpcds,10
delta,spark,tpcds_q75,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,11926.49,tpcds,10
delta,spark,tpcds_q76,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4789.94,tpcds,10
delta,spark,tpcds_q77,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4146.89,tpcds,10
delta,spark,tpcds_q79,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2412.94,tpcds,10
delta,spark,tpcds_q8,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1577.01,tpcds,10
delta,spark,tpcds_q80,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,5134.89,tpcds,10
delta,spark,tpcds_q81,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4768.12,tpcds,10
delta,spark,tpcds_q83,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,12118.88,tpcds,10
delta,spark,tpcds_q85,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,5220.65,tpcds,10
delta,spark,tpcds_q86,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,11018.86,tpcds,10
delta,spark,tpcds_q88,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4332.79,tpcds,10
delta,spark,tpcds_q9,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,12146.13,tpcds,10
delta,spark,tpcds_q91,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,6428.28,tpcds,10
delta,spark,tpcds_q92,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2242.58,tpcds,10
delta,spark,tpcds_q93,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4330.89,tpcds,10
delta,spark,tpcds_q94,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4137.78,tpcds,10
delta,spark,tpcds_q96,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2338.79,tpcds,10
delta,spark,tpcds_q97,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,12455.2,tpcds,10
delta,spark,tpcds_q98,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4569.83,tpcds,10
delta,spark,tpcds_q_02,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,9587.42,tpcds,10
delta,spark,tpcds_q_03,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,6474.08,tpcds,10
delta,spark,tpcds_q_05,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,10875.7,tpcds,10
delta,spark,tpcds_q_06,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1664.29,tpcds,10
delta,spark,tpcds_q_07,spark.executor.memory=6g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2503.0,tpcds,10
