datalake,engine,query name,conf,latency,benchmark,sf
delta,presto,tpcds_q_07,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,3619.64,tpcds,10
delta,presto,tpcds_q_08,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,2647.97,tpcds,10
delta,presto,tpcds_q_09,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,2332.82,tpcds,10
delta,presto,tpcds_q_14,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,3449.95,tpcds,10
delta,presto,tpcds_q_15,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,4011.42,tpcds,10
delta,presto,tpcds_q_17,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,2061.17,tpcds,10
delta,presto,tpcds_q_18,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,2143.35,tpcds,10
delta,presto,tpcds_q_19,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,3887.58,tpcds,10
delta,presto,tpcds_q_21,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,1665.81,tpcds,10
delta,presto,tpcds_q_23,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,1697.51,tpcds,10
delta,presto,tpcds_q_24,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,3537.2,tpcds,10
delta,presto,tpcds_q_25,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,4915.99,tpcds,10
delta,presto,tpcds_q_27,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,3408.38,tpcds,10
delta,presto,tpcds_ssb_flat_queries,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,1861.99,tpcds,10
delta,presto,tpcds_merged,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,5991.13,tpcds,10
delta,presto,tpcds_q1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,5615.15,tpcds,10
delta,presto,tpcds_q10,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,4199.21,tpcds,10
delta,presto,tpcds_q11,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,6514.77,tpcds,10
delta,presto,tpcds_q13,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,3308.56,tpcds,10
delta,presto,tpcds_q14_a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,5503.61,tpcds,10
delta,presto,tpcds_q14_b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,7563.67,tpcds,10
delta,presto,tpcds_q14a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,5287.33,tpcds,10
delta,presto,tpcds_q17,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,3802.15,tpcds,10
delta,presto,tpcds_q2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,3519.88,tpcds,10
delta,presto,tpcds_q22,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,34261.28,tpcds,10
delta,presto,tpcds_q23_a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,5845.3,tpcds,10
delta,presto,tpcds_q23_b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,6101.1,tpcds,10
delta,presto,tpcds_q24,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,3836.29,tpcds,10
delta,presto,tpcds_q24_a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,8019.73,tpcds,10
delta,presto,tpcds_q24b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,3167.79,tpcds,10
delta,presto,tpcds_q25,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,4789.98,tpcds,10
delta,presto,tpcds_q26,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,9807.69,tpcds,10
delta,presto,tpcds_q27,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,5039.42,tpcds,10
delta,presto,tpcds_q28,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,7392.13,tpcds,10
delta,presto,tpcds_q33,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,5578.89,tpcds,10
delta,presto,tpcds_q36,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,4747.2,tpcds,10
delta,presto,tpcds_q37,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,5027.76,tpcds,10
delta,presto,tpcds_q38,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,3183.27,tpcds,10
delta,presto,tpcds_q39,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,4661.51,tpcds,10
delta,presto,tpcds_q39_a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,3383.36,tpcds,10
delta,presto,tpcds_q39b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,6864.46,tpcds,10
delta,presto,tpcds_q40,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,2001.38,tpcds,10
delta,presto,tpcds_q41,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,6573.6,tpcds,10
delta,presto,tpcds_q45,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,9314.2,tpcds,10
delta,presto,tpcds_q47,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,4436.22,tpcds,10
delta,presto,tpcds_q49,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,4836.46,tpcds,10
delta,presto,tpcds_q5,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,2844.69,tpcds,10
delta,presto,tpcds_q50,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,3826.1,tpcds,10
delta,presto,tpcds_q51,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,25921.55,tpcds,10
delta,presto,tpcds_q52,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,3005.07,tpcds,10
delta,presto,tpcds_q53,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,7924.0,tpcds,10
delta,presto,tpcds_q55,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,8067.36,tpcds,10
delta,presto,tpcds_q57,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,2321.88,tpcds,10
delta,presto,tpcds_q59,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,5556.55,tpcds,10
delta,presto,tpcds_q62,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,10222.98,tpcds,10
delta,presto,tpcds_q63,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,1702.86,tpcds,10
delta,presto,tpcds_q65,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,7462.37,tpcds,10
delta,presto,tpcds_q66,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,3999.12,tpcds,10
delta,presto,tpcds_q67,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,2835.89,tpcds,10
delta,presto,tpcds_q68,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,5524.13,tpcds,10
delta,presto,tpcds_q69,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,4830.51,tpcds,10
delta,presto,tpcds_q70,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=48,4330.58,tpcds,10
