datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,tpcds_q79,0.7923849821091;0.6932743646204;452.0;3.0;8|,2217.22,tpcds,10
iceberg,presto,tpcds_q_25,0.7923849821091;0.6932743646204;452.0;3.0;8|,2342.86,tpcds,10
iceberg,presto,tpcds_q37,0.7923849821091;0.6932743646204;452.0;3.0;8|,2319.31,tpcds,10
iceberg,presto,tpcds_q1,0.7923849821091;0.6932743646204;452.0;3.0;8|,2283.59,tpcds,10
iceberg,presto,tpcds_q21,0.7923849821091;0.6932743646204;452.0;3.0;8|,2411.66,tpcds,10
iceberg,presto,tpcds_q64,0.7923849821091;0.6932743646204;452.0;3.0;8|,2389.66,tpcds,10
iceberg,presto,tpcds_q2,0.7923849821091;0.6932743646204;452.0;3.0;8|,2503.48,tpcds,10
iceberg,presto,tpcds_q_03,0.7923849821091;0.6932743646204;452.0;3.0;8|,2424.06,tpcds,10
iceberg,presto,tpcds_q75,0.7923849821091;0.6932743646204;452.0;3.0;8|,2148.97,tpcds,10
iceberg,presto,tpcds_q12,0.7923849821091;0.6932743646204;452.0;3.0;8|,2439.59,tpcds,10
iceberg,presto,tpcds_q22,0.7923849821091;0.6932743646204;452.0;3.0;8|,2506.48,tpcds,10
iceberg,presto,tpcds_q14_b,0.7923849821091;0.6932743646204;452.0;3.0;8|,2449.72,tpcds,10
iceberg,presto,tpcds_q24a,0.7923849821091;0.6932743646204;452.0;3.0;8|,2204.02,tpcds,10
iceberg,presto,tpcds_q_21,0.7923849821091;0.6932743646204;452.0;3.0;8|,2217.93,tpcds,10
iceberg,presto,tpcds_q_09,0.7923849821091;0.6932743646204;452.0;3.0;8|,2317.74,tpcds,10
iceberg,presto,tpcds_q29,0.7923849821091;0.6932743646204;452.0;3.0;8|,2353.97,tpcds,10
iceberg,presto,tpcds_q44,0.7923849821091;0.6932743646204;452.0;3.0;8|,2126.31,tpcds,10
iceberg,presto,tpcds_q_04,0.7923849821091;0.6932743646204;452.0;3.0;8|,2388.9,tpcds,10
iceberg,presto,tpcds_q24_b,0.7923849821091;0.6932743646204;452.0;3.0;8|,2182.78,tpcds,10
iceberg,presto,tpcds_q36,0.7923849821091;0.6932743646204;452.0;3.0;8|,2098.52,tpcds,10
iceberg,presto,tpcds_q69,0.7923849821091;0.6932743646204;452.0;3.0;8|,2088.94,tpcds,10
iceberg,presto,tpcds_q39a,0.7923849821091;0.6932743646204;452.0;3.0;8|,2368.58,tpcds,10
iceberg,presto,tpcds_q26,0.7923849821091;0.6932743646204;452.0;3.0;8|,2511.47,tpcds,10
iceberg,presto,tpcds_q61,0.7923849821091;0.6932743646204;452.0;3.0;8|,2500.27,tpcds,10
iceberg,presto,tpcds_q_12,0.7923849821091;0.6932743646204;452.0;3.0;8|,2268.18,tpcds,10
iceberg,presto,tpcds_q_14,0.7923849821091;0.6932743646204;452.0;3.0;8|,2159.43,tpcds,10
iceberg,presto,tpcds_q_16,0.7923849821091;0.6932743646204;452.0;3.0;8|,2300.98,tpcds,10
iceberg,presto,tpcds_q91,0.7923849821091;0.6932743646204;452.0;3.0;8|,2127.39,tpcds,10
iceberg,presto,tpcds_q14b,0.7923849821091;0.6932743646204;452.0;3.0;8|,2222.0,tpcds,10
iceberg,presto,tpcds_q14,0.7923849821091;0.6932743646204;452.0;3.0;8|,2497.83,tpcds,10
iceberg,presto,tpcds_q20,0.7923849821091;0.6932743646204;452.0;3.0;8|,2271.37,tpcds,10
iceberg,presto,tpcds_q_11,0.7923849821091;0.6932743646204;452.0;3.0;8|,2256.76,tpcds,10
iceberg,presto,tpcds_q23_a,0.7923849821091;0.6932743646204;452.0;3.0;8|,2106.79,tpcds,10
iceberg,presto,tpcds_q_24,0.7923849821091;0.6932743646204;452.0;3.0;8|,2226.41,tpcds,10
iceberg,presto,tpcds_q53,0.7923849821091;0.6932743646204;452.0;3.0;8|,2313.75,tpcds,10
iceberg,presto,tpcds_q17,0.7923849821091;0.6932743646204;452.0;3.0;8|,2393.69,tpcds,10
iceberg,presto,tpcds_q23_b,0.7923849821091;0.6932743646204;452.0;3.0;8|,2132.86,tpcds,10
iceberg,presto,tpcds_q11,0.7923849821091;0.6932743646204;452.0;3.0;8|,2154.66,tpcds,10
iceberg,presto,tpcds_q_08,0.7923849821091;0.6932743646204;452.0;3.0;8|,2423.98,tpcds,10
iceberg,presto,tpcds_q80,0.7923849821091;0.6932743646204;452.0;3.0;8|,2307.99,tpcds,10
iceberg,presto,tpcds_q56,0.7923849821091;0.6932743646204;452.0;3.0;8|,2224.91,tpcds,10
iceberg,presto,tpcds_q93,0.7923849821091;0.6932743646204;452.0;3.0;8|,2497.1,tpcds,10
iceberg,presto,tpcds_q47,0.7923849821091;0.6932743646204;452.0;3.0;8|,2074.15,tpcds,10
iceberg,presto,tpcds_q7,0.7923849821091;0.6932743646204;452.0;3.0;8|,2493.21,tpcds,10
iceberg,presto,tpcds_q87,0.7923849821091;0.6932743646204;452.0;3.0;8|,2379.57,tpcds,10
iceberg,presto,tpcds_q50,0.7923849821091;0.6932743646204;452.0;3.0;8|,2324.01,tpcds,10
iceberg,presto,tpcds_q41,0.7923849821091;0.6932743646204;452.0;3.0;8|,2135.5,tpcds,10
iceberg,presto,tpcds_q35,0.7923849821091;0.6932743646204;452.0;3.0;8|,2175.14,tpcds,10
iceberg,presto,tpcds_q90,0.7923849821091;0.6932743646204;452.0;3.0;8|,2351.22,tpcds,10
iceberg,presto,tpcds_q39b,0.7923849821091;0.6932743646204;452.0;3.0;8|,2123.23,tpcds,10
iceberg,presto,tpcds_q62,0.7923849821091;0.6932743646204;452.0;3.0;8|,2272.89,tpcds,10
iceberg,presto,tpcds_q_05,0.7923849821091;0.6932743646204;452.0;3.0;8|,2499.53,tpcds,10
iceberg,presto,tpcds_q39_a,0.7923849821091;0.6932743646204;452.0;3.0;8|,2443.24,tpcds,10
iceberg,presto,tpcds_q28,0.7923849821091;0.6932743646204;452.0;3.0;8|,2137.86,tpcds,10
iceberg,presto,tpcds_q88,0.7923849821091;0.6932743646204;452.0;3.0;8|,2110.1,tpcds,10
iceberg,presto,tpcds_q_18,0.7923849821091;0.6932743646204;452.0;3.0;8|,2465.86,tpcds,10
iceberg,presto,tpcds_q38,0.7923849821091;0.6932743646204;452.0;3.0;8|,2372.03,tpcds,10
iceberg,presto,tpcds_q_26,0.7923849821091;0.6932743646204;452.0;3.0;8|,2298.23,tpcds,10
iceberg,presto,tpcds_q92,0.7923849821091;0.6932743646204;452.0;3.0;8|,2152.25,tpcds,10
iceberg,presto,tpcds_q46,0.7923849821091;0.6932743646204;452.0;3.0;8|,2138.08,tpcds,10
iceberg,presto,tpcds_q32,0.7923849821091;0.6932743646204;452.0;3.0;8|,2261.47,tpcds,10
iceberg,presto,tpcds_q8,0.7923849821091;0.6932743646204;452.0;3.0;8|,2387.27,tpcds,10
iceberg,presto,tpcds_merged,0.7923849821091;0.6932743646204;452.0;3.0;8|,2508.7,tpcds,10
iceberg,presto,tpcds_q_10,0.7923849821091;0.6932743646204;452.0;3.0;8|,2408.43,tpcds,10
iceberg,presto,tpcds_q74,0.7923849821091;0.6932743646204;452.0;3.0;8|,2192.47,tpcds,10
iceberg,presto,tpcds_q65,0.7923849821091;0.6932743646204;452.0;3.0;8|,2219.16,tpcds,10
iceberg,presto,tpcds_q51,0.7923849821091;0.6932743646204;452.0;3.0;8|,2143.63,tpcds,10
iceberg,presto,tpcds_q23,0.7923849821091;0.6932743646204;452.0;3.0;8|,2275.45,tpcds,10
iceberg,presto,tpcds_q63,0.7923849821091;0.6932743646204;452.0;3.0;8|,2062.48,tpcds,10
iceberg,presto,tpcds_q78,0.7923849821091;0.6932743646204;452.0;3.0;8|,2341.93,tpcds,10
iceberg,presto,tpcds_q54,0.7923849821091;0.6932743646204;452.0;3.0;8|,2446.17,tpcds,10
iceberg,presto,tpcds_q_17,0.7923849821091;0.6932743646204;452.0;3.0;8|,2311.37,tpcds,10
iceberg,presto,tpcds_q27,0.7923849821091;0.6932743646204;452.0;3.0;8|,2122.5,tpcds,10
iceberg,presto,tpcds_q84,0.7923849821091;0.6932743646204;452.0;3.0;8|,2274.55,tpcds,10
iceberg,presto,tpcds_q39,0.7923849821091;0.6932743646204;452.0;3.0;8|,2439.14,tpcds,10
iceberg,presto,tpcds_q81,0.7923849821091;0.6932743646204;452.0;3.0;8|,2091.21,tpcds,10
iceberg,presto,tpcds_q18,0.7923849821091;0.6932743646204;452.0;3.0;8|,2371.54,tpcds,10
iceberg,presto,tpcds_q45,0.7923849821091;0.6932743646204;452.0;3.0;8|,2132.77,tpcds,10
iceberg,presto,tpcds_q14a,0.7923849821091;0.6932743646204;452.0;3.0;8|,2340.05,tpcds,10
iceberg,presto,tpcds_q_07,0.7923849821091;0.6932743646204;452.0;3.0;8|,2256.21,tpcds,10
iceberg,presto,tpcds_q23a,0.7923849821091;0.6932743646204;452.0;3.0;8|,2465.88,tpcds,10
iceberg,presto,tpcds_q_23,0.7923849821091;0.6932743646204;452.0;3.0;8|,2347.44,tpcds,10
iceberg,presto,tpcds_q72,0.7923849821091;0.6932743646204;452.0;3.0;8|,2208.78,tpcds,10
iceberg,presto,tpcds_q23b,0.850606851175;0.8386259325625;974.0;8.0;12|,2646.92,tpcds,10
iceberg,presto,tpcds_ssb_flat_queries,0.850606851175;0.8386259325625;974.0;8.0;12|,2973.37,tpcds,10
iceberg,presto,tpcds_q31,0.850606851175;0.8386259325625;974.0;8.0;12|,2743.67,tpcds,10
iceberg,presto,tpcds_q16,0.850606851175;0.8386259325625;974.0;8.0;12|,2746.39,tpcds,10
iceberg,presto,tpcds_q49,0.850606851175;0.8386259325625;974.0;8.0;12|,2946.69,tpcds,10
iceberg,presto,tpcds_q57,0.850606851175;0.8386259325625;974.0;8.0;12|,2568.75,tpcds,10
iceberg,presto,tpcds_q76,0.850606851175;0.8386259325625;974.0;8.0;12|,3101.61,tpcds,10
iceberg,presto,tpcds_q95,0.850606851175;0.8386259325625;974.0;8.0;12|,3060.69,tpcds,10
iceberg,presto,tpcds_q86,0.850606851175;0.8386259325625;974.0;8.0;12|,2576.07,tpcds,10
iceberg,presto,tpcds_q5,0.850606851175;0.8386259325625;974.0;8.0;12|,2622.94,tpcds,10
iceberg,presto,tpcds_q55,0.850606851175;0.8386259325625;974.0;8.0;12|,2730.22,tpcds,10
iceberg,presto,tpcds_q_13,0.850606851175;0.8386259325625;974.0;8.0;12|,2863.33,tpcds,10
iceberg,presto,tpcds_q58,0.850606851175;0.8386259325625;974.0;8.0;12|,2703.14,tpcds,10
iceberg,presto,tpcds_q_27,0.850606851175;0.8386259325625;974.0;8.0;12|,2630.94,tpcds,10
iceberg,presto,tpcds_q24b,0.850606851175;0.8386259325625;974.0;8.0;12|,2801.67,tpcds,10
iceberg,presto,tpcds_q96,0.850606851175;0.8386259325625;974.0;8.0;12|,2655.96,tpcds,10
iceberg,presto,tpcds_q_20,0.850606851175;0.8386259325625;974.0;8.0;12|,2949.9,tpcds,10
iceberg,presto,tpcds_q89,0.850606851175;0.8386259325625;974.0;8.0;12|,2564.99,tpcds,10
iceberg,presto,tpcds_q14_a,0.850606851175;0.8386259325625;974.0;8.0;12|,2795.45,tpcds,10
iceberg,presto,tpcds_q15,0.850606851175;0.8386259325625;974.0;8.0;12|,3123.8,tpcds,10
iceberg,presto,tpcds_q_06,0.850606851175;0.8386259325625;974.0;8.0;12|,2634.2,tpcds,10
iceberg,presto,tpcds_q48,0.850606851175;0.8386259325625;974.0;8.0;12|,2694.44,tpcds,10
iceberg,presto,tpcds_q4,0.850606851175;0.8386259325625;974.0;8.0;12|,2579.44,tpcds,10
iceberg,presto,tpcds_q97,0.850606851175;0.8386259325625;974.0;8.0;12|,2981.58,tpcds,10
iceberg,presto,tpcds_q24_a,0.850606851175;0.8386259325625;974.0;8.0;12|,2858.32,tpcds,10
iceberg,presto,tpcds_q3,0.850606851175;0.8386259325625;974.0;8.0;12|,2559.28,tpcds,10
iceberg,presto,tpcds_q67,0.850606851175;0.8386259325625;974.0;8.0;12|,3071.72,tpcds,10
iceberg,presto,tpcds_q66,0.850606851175;0.8386259325625;974.0;8.0;12|,2938.3,tpcds,10
iceberg,presto,tpcds_q70,0.850606851175;0.8386259325625;974.0;8.0;12|,2945.77,tpcds,10
iceberg,presto,tpcds_q_02,0.850606851175;0.8386259325625;974.0;8.0;12|,3056.23,tpcds,10
iceberg,presto,tpcds_q42,0.850606851175;0.8386259325625;974.0;8.0;12|,2921.29,tpcds,10
iceberg,presto,tpcds_q99,0.850606851175;0.8386259325625;974.0;8.0;12|,2669.93,tpcds,10
iceberg,presto,tpcds_q85,0.850606851175;0.8386259325625;974.0;8.0;12|,2817.37,tpcds,10
iceberg,presto,tpcds_q82,0.850606851175;0.8386259325625;974.0;8.0;12|,3016.29,tpcds,10
iceberg,presto,tpcds_q_22,0.850606851175;0.8386259325625;974.0;8.0;12|,2884.1,tpcds,10
iceberg,presto,tpcds_q13,0.850606851175;0.8386259325625;974.0;8.0;12|,3115.03,tpcds,10
iceberg,presto,tpcds_q_01,0.850606851175;0.8386259325625;974.0;8.0;12|,2993.92,tpcds,10
iceberg,presto,tpcds_q94,0.850606851175;0.8386259325625;974.0;8.0;12|,2638.13,tpcds,10
iceberg,presto,tpcds_q_15,0.850606851175;0.8386259325625;974.0;8.0;12|,3101.44,tpcds,10
iceberg,presto,tpcds_q_19,0.850606851175;0.8386259325625;974.0;8.0;12|,2574.81,tpcds,10
iceberg,presto,tpcds_q34,0.850606851175;0.8386259325625;974.0;8.0;12|,2902.19,tpcds,10
iceberg,presto,tpcds_q98,0.850606851175;0.8386259325625;974.0;8.0;12|,3052.85,tpcds,10
iceberg,presto,tpcds_q9,0.850606851175;0.8386259325625;974.0;8.0;12|,2960.92,tpcds,10
iceberg,presto,tpcds_q40,0.850606851175;0.8386259325625;974.0;8.0;12|,2683.35,tpcds,10
iceberg,presto,tpcds_q59,0.850606851175;0.8386259325625;974.0;8.0;12|,2797.55,tpcds,10
iceberg,presto,tpcds_q10,0.850606851175;0.8386259325625;974.0;8.0;12|,3069.13,tpcds,10
iceberg,presto,tpcds_q43,0.850606851175;0.8386259325625;974.0;8.0;12|,2799.96,tpcds,10
iceberg,presto,tpcds_q24,0.850606851175;0.8386259325625;974.0;8.0;12|,2776.79,tpcds,10
iceberg,presto,tpcds_q77,0.850606851175;0.8386259325625;974.0;8.0;12|,2874.92,tpcds,10
iceberg,presto,tpcds_q25,0.850606851175;0.8386259325625;974.0;8.0;12|,2970.82,tpcds,10
iceberg,presto,tpcds_q33,0.850606851175;0.8386259325625;974.0;8.0;12|,2731.34,tpcds,10
iceberg,presto,tpcds_q79,0.850606851175;0.8386259325625;974.0;8.0;12|,2699.05,tpcds,10
iceberg,presto,tpcds_q_25,0.850606851175;0.8386259325625;974.0;8.0;12|,3045.42,tpcds,10
iceberg,presto,tpcds_q37,0.850606851175;0.8386259325625;974.0;8.0;12|,2702.18,tpcds,10
iceberg,presto,tpcds_q1,0.850606851175;0.8386259325625;974.0;8.0;12|,2715.94,tpcds,10
iceberg,presto,tpcds_q21,0.850606851175;0.8386259325625;974.0;8.0;12|,2701.32,tpcds,10
iceberg,presto,tpcds_q64,0.850606851175;0.8386259325625;974.0;8.0;12|,3093.58,tpcds,10
iceberg,presto,tpcds_q2,0.850606851175;0.8386259325625;974.0;8.0;12|,2779.08,tpcds,10
iceberg,presto,tpcds_q_03,0.850606851175;0.8386259325625;974.0;8.0;12|,2805.43,tpcds,10
iceberg,presto,tpcds_q75,0.850606851175;0.8386259325625;974.0;8.0;12|,2707.67,tpcds,10
iceberg,presto,tpcds_q6,0.850606851175;0.8386259325625;974.0;8.0;12|,2821.58,tpcds,10
iceberg,presto,tpcds_q12,0.850606851175;0.8386259325625;974.0;8.0;12|,2575.09,tpcds,10
iceberg,presto,tpcds_q22,0.850606851175;0.8386259325625;974.0;8.0;12|,2868.35,tpcds,10
iceberg,presto,tpcds_q14_b,0.850606851175;0.8386259325625;974.0;8.0;12|,2722.59,tpcds,10
iceberg,presto,tpcds_q24a,0.850606851175;0.8386259325625;974.0;8.0;12|,2975.08,tpcds,10
iceberg,presto,tpcds_q_21,0.850606851175;0.8386259325625;974.0;8.0;12|,2871.6,tpcds,10
iceberg,presto,tpcds_q_09,0.850606851175;0.8386259325625;974.0;8.0;12|,2614.43,tpcds,10
iceberg,presto,tpcds_q29,0.850606851175;0.8386259325625;974.0;8.0;12|,2971.95,tpcds,10
iceberg,presto,tpcds_q44,0.850606851175;0.8386259325625;974.0;8.0;12|,2611.66,tpcds,10
iceberg,presto,tpcds_q_04,0.850606851175;0.8386259325625;974.0;8.0;12|,2789.13,tpcds,10
iceberg,presto,tpcds_q24_b,0.850606851175;0.8386259325625;974.0;8.0;12|,2638.79,tpcds,10
iceberg,presto,tpcds_q36,0.850606851175;0.8386259325625;974.0;8.0;12|,3095.0,tpcds,10
iceberg,presto,tpcds_q69,0.850606851175;0.8386259325625;974.0;8.0;12|,3029.51,tpcds,10
iceberg,presto,tpcds_q39a,0.850606851175;0.8386259325625;974.0;8.0;12|,2654.28,tpcds,10
iceberg,presto,tpcds_q26,0.850606851175;0.8386259325625;974.0;8.0;12|,2559.72,tpcds,10
iceberg,presto,tpcds_q61,0.850606851175;0.8386259325625;974.0;8.0;12|,2631.34,tpcds,10
iceberg,presto,tpcds_q_12,0.850606851175;0.8386259325625;974.0;8.0;12|,2612.18,tpcds,10
iceberg,presto,tpcds_q_14,0.850606851175;0.8386259325625;974.0;8.0;12|,2761.53,tpcds,10
iceberg,presto,tpcds_q_16,0.850606851175;0.8386259325625;974.0;8.0;12|,2738.34,tpcds,10
iceberg,presto,tpcds_q14b,0.850606851175;0.8386259325625;974.0;8.0;12|,2568.0,tpcds,10
iceberg,presto,tpcds_q14,0.850606851175;0.8386259325625;974.0;8.0;12|,2904.29,tpcds,10
iceberg,presto,tpcds_q20,0.850606851175;0.8386259325625;974.0;8.0;12|,3015.82,tpcds,10
iceberg,presto,tpcds_q_11,0.850606851175;0.8386259325625;974.0;8.0;12|,2907.38,tpcds,10
iceberg,presto,tpcds_q23_a,0.850606851175;0.8386259325625;974.0;8.0;12|,3113.68,tpcds,10
iceberg,presto,tpcds_q_24,0.850606851175;0.8386259325625;974.0;8.0;12|,2793.95,tpcds,10
iceberg,presto,tpcds_q53,0.850606851175;0.8386259325625;974.0;8.0;12|,2973.05,tpcds,10
iceberg,presto,tpcds_q17,0.850606851175;0.8386259325625;974.0;8.0;12|,2996.94,tpcds,10
iceberg,presto,tpcds_q23_b,0.850606851175;0.8386259325625;974.0;8.0;12|,2627.12,tpcds,10
iceberg,presto,tpcds_q11,0.850606851175;0.8386259325625;974.0;8.0;12|,3033.1,tpcds,10
iceberg,presto,tpcds_q_08,0.850606851175;0.8386259325625;974.0;8.0;12|,2960.28,tpcds,10
iceberg,presto,tpcds_q80,0.850606851175;0.8386259325625;974.0;8.0;12|,2769.39,tpcds,10
iceberg,presto,tpcds_q93,0.850606851175;0.8386259325625;974.0;8.0;12|,2954.48,tpcds,10
iceberg,presto,tpcds_q47,0.850606851175;0.8386259325625;974.0;8.0;12|,2953.44,tpcds,10
iceberg,presto,tpcds_q7,0.850606851175;0.8386259325625;974.0;8.0;12|,2633.36,tpcds,10
iceberg,presto,tpcds_q87,0.850606851175;0.8386259325625;974.0;8.0;12|,3008.5,tpcds,10
iceberg,presto,tpcds_q50,0.850606851175;0.8386259325625;974.0;8.0;12|,2871.8,tpcds,10
iceberg,presto,tpcds_q41,0.850606851175;0.8386259325625;974.0;8.0;12|,2584.96,tpcds,10
iceberg,presto,tpcds_q35,0.850606851175;0.8386259325625;974.0;8.0;12|,2843.69,tpcds,10
iceberg,presto,tpcds_q90,0.850606851175;0.8386259325625;974.0;8.0;12|,2869.29,tpcds,10
iceberg,presto,tpcds_q39b,0.850606851175;0.8386259325625;974.0;8.0;12|,3117.02,tpcds,10
iceberg,presto,tpcds_q62,0.850606851175;0.8386259325625;974.0;8.0;12|,2925.94,tpcds,10
iceberg,presto,tpcds_q_05,0.850606851175;0.8386259325625;974.0;8.0;12|,2919.14,tpcds,10
iceberg,presto,tpcds_q39_a,0.850606851175;0.8386259325625;974.0;8.0;12|,2691.25,tpcds,10
iceberg,presto,tpcds_q28,0.850606851175;0.8386259325625;974.0;8.0;12|,3081.28,tpcds,10
iceberg,presto,tpcds_q88,0.850606851175;0.8386259325625;974.0;8.0;12|,2978.37,tpcds,10
iceberg,presto,tpcds_q_18,0.850606851175;0.8386259325625;974.0;8.0;12|,3100.27,tpcds,10
iceberg,presto,tpcds_q38,0.850606851175;0.8386259325625;974.0;8.0;12|,3041.27,tpcds,10
iceberg,presto,tpcds_q_26,0.850606851175;0.8386259325625;974.0;8.0;12|,2731.64,tpcds,10
iceberg,presto,tpcds_q92,0.850606851175;0.8386259325625;974.0;8.0;12|,3123.24,tpcds,10
iceberg,presto,tpcds_q46,0.850606851175;0.8386259325625;974.0;8.0;12|,2656.78,tpcds,10
iceberg,presto,tpcds_q32,0.850606851175;0.8386259325625;974.0;8.0;12|,2750.85,tpcds,10
iceberg,presto,tpcds_merged,0.850606851175;0.8386259325625;974.0;8.0;12|,3052.37,tpcds,10
iceberg,presto,tpcds_q_10,0.850606851175;0.8386259325625;974.0;8.0;12|,2670.49,tpcds,10
iceberg,presto,tpcds_q74,0.850606851175;0.8386259325625;974.0;8.0;12|,2764.64,tpcds,10
iceberg,presto,tpcds_q65,0.850606851175;0.8386259325625;974.0;8.0;12|,2996.23,tpcds,10
iceberg,presto,tpcds_q51,0.850606851175;0.8386259325625;974.0;8.0;12|,2607.09,tpcds,10
iceberg,presto,tpcds_q23,0.850606851175;0.8386259325625;974.0;8.0;12|,3077.53,tpcds,10
iceberg,presto,tpcds_q63,0.850606851175;0.8386259325625;974.0;8.0;12|,2998.9,tpcds,10
iceberg,presto,tpcds_q78,0.850606851175;0.8386259325625;974.0;8.0;12|,3022.08,tpcds,10
iceberg,presto,tpcds_q54,0.850606851175;0.8386259325625;974.0;8.0;12|,2739.18,tpcds,10
iceberg,presto,tpcds_q_17,0.850606851175;0.8386259325625;974.0;8.0;12|,2947.48,tpcds,10
iceberg,presto,tpcds_q27,0.850606851175;0.8386259325625;974.0;8.0;12|,3032.17,tpcds,10
iceberg,presto,tpcds_q84,0.850606851175;0.8386259325625;974.0;8.0;12|,2820.84,tpcds,10
iceberg,presto,tpcds_q39,0.850606851175;0.8386259325625;974.0;8.0;12|,2957.88,tpcds,10
iceberg,presto,tpcds_q81,0.850606851175;0.8386259325625;974.0;8.0;12|,2871.51,tpcds,10
iceberg,presto,tpcds_q18,0.850606851175;0.8386259325625;974.0;8.0;12|,2658.38,tpcds,10
iceberg,presto,tpcds_q45,0.850606851175;0.8386259325625;974.0;8.0;12|,2580.63,tpcds,10
iceberg,presto,tpcds_q14a,0.850606851175;0.8386259325625;974.0;8.0;12|,2604.54,tpcds,10
iceberg,presto,tpcds_q_07,0.850606851175;0.8386259325625;974.0;8.0;12|,2810.69,tpcds,10
iceberg,presto,tpcds_q23a,0.850606851175;0.8386259325625;974.0;8.0;12|,2859.78,tpcds,10
iceberg,presto,tpcds_q_23,0.850606851175;0.8386259325625;974.0;8.0;12|,2568.3,tpcds,10
iceberg,presto,tpcds_q72,0.850606851175;0.8386259325625;974.0;8.0;12|,2692.93,tpcds,10
iceberg,presto,tpcds_q23b,0.626732327192;0.3159100175413;290.0;2.0;18|,1924.12,tpcds,10
iceberg,presto,tpcds_ssb_flat_queries,0.626732327192;0.3159100175413;290.0;2.0;18|,2211.08,tpcds,10
iceberg,presto,tpcds_q31,0.626732327192;0.3159100175413;290.0;2.0;18|,2145.72,tpcds,10
iceberg,presto,tpcds_q16,0.626732327192;0.3159100175413;290.0;2.0;18|,2036.99,tpcds,10
iceberg,presto,tpcds_q49,0.626732327192;0.3159100175413;290.0;2.0;18|,2143.78,tpcds,10
iceberg,presto,tpcds_q57,0.626732327192;0.3159100175413;290.0;2.0;18|,1823.87,tpcds,10
iceberg,presto,tpcds_q76,0.626732327192;0.3159100175413;290.0;2.0;18|,2128.28,tpcds,10
iceberg,presto,tpcds_q95,0.626732327192;0.3159100175413;290.0;2.0;18|,2011.59,tpcds,10
iceberg,presto,tpcds_q86,0.626732327192;0.3159100175413;290.0;2.0;18|,2159.66,tpcds,10
iceberg,presto,tpcds_q5,0.626732327192;0.3159100175413;290.0;2.0;18|,1995.76,tpcds,10
iceberg,presto,tpcds_q55,0.626732327192;0.3159100175413;290.0;2.0;18|,2144.48,tpcds,10
iceberg,presto,tpcds_q_13,0.626732327192;0.3159100175413;290.0;2.0;18|,2164.83,tpcds,10
iceberg,presto,tpcds_q58,0.626732327192;0.3159100175413;290.0;2.0;18|,1946.28,tpcds,10
iceberg,presto,tpcds_q_27,0.626732327192;0.3159100175413;290.0;2.0;18|,2185.69,tpcds,10
iceberg,presto,tpcds_q24b,0.626732327192;0.3159100175413;290.0;2.0;18|,1893.11,tpcds,10
iceberg,presto,tpcds_q96,0.626732327192;0.3159100175413;290.0;2.0;18|,2222.33,tpcds,10
iceberg,presto,tpcds_q_20,0.626732327192;0.3159100175413;290.0;2.0;18|,1910.14,tpcds,10
iceberg,presto,tpcds_q89,0.626732327192;0.3159100175413;290.0;2.0;18|,2208.42,tpcds,10
iceberg,presto,tpcds_q14_a,0.626732327192;0.3159100175413;290.0;2.0;18|,1953.96,tpcds,10
iceberg,presto,tpcds_q15,0.626732327192;0.3159100175413;290.0;2.0;18|,2101.13,tpcds,10
iceberg,presto,tpcds_q_06,0.626732327192;0.3159100175413;290.0;2.0;18|,1940.42,tpcds,10
iceberg,presto,tpcds_q48,0.626732327192;0.3159100175413;290.0;2.0;18|,2116.79,tpcds,10
iceberg,presto,tpcds_q4,0.626732327192;0.3159100175413;290.0;2.0;18|,2062.33,tpcds,10
iceberg,presto,tpcds_q97,0.626732327192;0.3159100175413;290.0;2.0;18|,1894.3,tpcds,10
iceberg,presto,tpcds_q24_a,0.626732327192;0.3159100175413;290.0;2.0;18|,1952.96,tpcds,10
iceberg,presto,tpcds_q3,0.626732327192;0.3159100175413;290.0;2.0;18|,2142.13,tpcds,10
iceberg,presto,tpcds_q67,0.626732327192;0.3159100175413;290.0;2.0;18|,2049.08,tpcds,10
iceberg,presto,tpcds_q66,0.626732327192;0.3159100175413;290.0;2.0;18|,2000.29,tpcds,10
iceberg,presto,tpcds_q70,0.626732327192;0.3159100175413;290.0;2.0;18|,2001.08,tpcds,10
iceberg,presto,tpcds_q_02,0.626732327192;0.3159100175413;290.0;2.0;18|,2063.67,tpcds,10
iceberg,presto,tpcds_q42,0.626732327192;0.3159100175413;290.0;2.0;18|,2218.65,tpcds,10
iceberg,presto,tpcds_q99,0.626732327192;0.3159100175413;290.0;2.0;18|,1856.76,tpcds,10
iceberg,presto,tpcds_q85,0.626732327192;0.3159100175413;290.0;2.0;18|,2096.47,tpcds,10
iceberg,presto,tpcds_q82,0.626732327192;0.3159100175413;290.0;2.0;18|,2138.81,tpcds,10
iceberg,presto,tpcds_q_22,0.626732327192;0.3159100175413;290.0;2.0;18|,2221.44,tpcds,10
iceberg,presto,tpcds_q13,0.626732327192;0.3159100175413;290.0;2.0;18|,2143.76,tpcds,10
iceberg,presto,tpcds_q_01,0.626732327192;0.3159100175413;290.0;2.0;18|,1911.48,tpcds,10
iceberg,presto,tpcds_q94,0.626732327192;0.3159100175413;290.0;2.0;18|,2107.81,tpcds,10
iceberg,presto,tpcds_q_15,0.626732327192;0.3159100175413;290.0;2.0;18|,2128.02,tpcds,10
iceberg,presto,tpcds_q_19,0.626732327192;0.3159100175413;290.0;2.0;18|,2010.32,tpcds,10
