datalake,engine,query name,conf,latency,benchmark,sf
delta,trino,tpcds_merged,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=24; task.max-worker-threads=48,4001.51,tpcds,10
delta,trino,tpcds_q_15,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,14738.43,tpcds,10
delta,trino,tpcds_q_19,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,16157.53,tpcds,10
delta,trino,tpcds_q39_a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,13843.32,tpcds,10
delta,trino,tpcds_q_18,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,14047.17,tpcds,10
delta,trino,tpcds_q39_b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,14976.49,tpcds,10
delta,trino,tpcds_q_13,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,15485.75,tpcds,10
delta,trino,tpcds_q_26,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,15713.33,tpcds,10
delta,trino,tpcds_q14_b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,13699.09,tpcds,10
delta,trino,tpcds_q_27,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,16021.55,tpcds,10
delta,trino,tpcds_q_12,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,13709.31,tpcds,10
delta,trino,tpcds_q_14,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,14214.21,tpcds,10
delta,trino,tpcds_q_16,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,14811.4,tpcds,10
delta,trino,tpcds_q_20,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,15182.31,tpcds,10
delta,trino,tpcds_merged,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,14656.03,tpcds,10
delta,trino,tpcds_q_10,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,14865.5,tpcds,10
delta,trino,tpcds_q14_a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,14675.03,tpcds,10
delta,trino,tpcds_q_25,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,15637.71,tpcds,10
delta,trino,tpcds_q14,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,15483.51,tpcds,10
delta,trino,tpcds_q_11,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,14417.47,tpcds,10
delta,trino,tpcds_q23_a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,13784.57,tpcds,10
delta,trino,tpcds_q_24,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,13695.76,tpcds,10
delta,trino,tpcds_q_06,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,16464.97,tpcds,10
delta,trino,tpcds_q_22,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,13809.7,tpcds,10
delta,trino,tpcds_q_17,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,16320.39,tpcds,10
delta,trino,tpcds_q23_b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,15250.52,tpcds,10
delta,trino,tpcds_q_08,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,13535.74,tpcds,10
delta,trino,tpcds_q24_a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,15568.23,tpcds,10
delta,trino,tpcds_q_03,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,13687.6,tpcds,10
delta,trino,tpcds_q14a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,13853.44,tpcds,10
delta,trino,tpcds_q_02,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,15204.25,tpcds,10
delta,trino,tpcds_q_07,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,14623.34,tpcds,10
delta,trino,tpcds_q_23,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,15719.29,tpcds,10
delta,trino,tpcds_q_21,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,13569.78,tpcds,10
delta,trino,tpcds_q_09,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,13678.79,tpcds,10
delta,trino,tpcds_q72,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,14580.92,tpcds,10
delta,trino,tpcds_q_01,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,18358.25,tpcds,10
delta,trino,tpcds_q_04,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,19065.49,tpcds,10
delta,trino,tpcds_ssb_flat_queries,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,19880.17,tpcds,10
delta,trino,tpcds_q24_b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,20816.33,tpcds,10
delta,trino,tpcds_q_05,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,18130.49,tpcds,10
delta,trino,tpcds_q_15,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,19867.14,tpcds,10
delta,trino,tpcds_q_19,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,17923.41,tpcds,10
delta,trino,tpcds_q39_a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,17564.16,tpcds,10
delta,trino,tpcds_q_18,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,21044.29,tpcds,10
delta,trino,tpcds_q39_b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,17910.09,tpcds,10
delta,trino,tpcds_q_13,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,20704.89,tpcds,10
delta,trino,tpcds_q_26,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,19054.42,tpcds,10
delta,trino,tpcds_q14_b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,20717.34,tpcds,10
delta,trino,tpcds_q_27,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,20280.67,tpcds,10
delta,trino,tpcds_q_12,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,19064.79,tpcds,10
delta,trino,tpcds_q_14,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,19735.82,tpcds,10
delta,trino,tpcds_q_16,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,19835.55,tpcds,10
delta,trino,tpcds_q_20,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,19757.02,tpcds,10
delta,trino,tpcds_merged,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,20547.24,tpcds,10
delta,trino,tpcds_q_10,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,18529.61,tpcds,10
delta,trino,tpcds_q14_a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,18132.11,tpcds,10
delta,trino,tpcds_q_25,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,19546.93,tpcds,10
delta,trino,tpcds_q14,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,18481.81,tpcds,10
delta,trino,tpcds_q_11,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,20573.97,tpcds,10
delta,trino,tpcds_q23_a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,21036.65,tpcds,10
delta,trino,tpcds_q_24,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,20118.18,tpcds,10
delta,trino,tpcds_q_06,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,18225.41,tpcds,10
delta,trino,tpcds_q_22,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,20163.86,tpcds,10
delta,trino,tpcds_q_17,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,18578.63,tpcds,10
delta,trino,tpcds_q23_b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,18720.57,tpcds,10
delta,trino,tpcds_q_08,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,19849.98,tpcds,10
delta,trino,tpcds_q24_a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,19609.73,tpcds,10
delta,trino,tpcds_q_03,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,20094.52,tpcds,10
delta,trino,tpcds_q14a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,19814.51,tpcds,10
delta,trino,tpcds_q_02,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,17885.61,tpcds,10
delta,trino,tpcds_q_07,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,18328.43,tpcds,10
delta,trino,tpcds_q_23,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,18800.64,tpcds,10
delta,trino,tpcds_q_21,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,17683.37,tpcds,10
delta,trino,tpcds_q_09,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,20234.69,tpcds,10
delta,trino,tpcds_q72,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,18059.74,tpcds,10
delta,trino,tpcds_q_01,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,12823.41,tpcds,10
delta,trino,tpcds_q_04,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,14561.4,tpcds,10
delta,trino,tpcds_ssb_flat_queries,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,14148.6,tpcds,10
delta,trino,tpcds_q24_b,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,14319.56,tpcds,10
delta,trino,tpcds_q_05,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,12291.37,tpcds,10
delta,trino,tpcds_q_15,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,14446.1,tpcds,10
delta,trino,tpcds_q_19,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,12544.91,tpcds,10
delta,trino,tpcds_q39_a,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,13269.97,tpcds,10
delta,trino,tpcds_q_18,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,14132.73,tpcds,10
delta,trino,tpcds_q39_b,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,13682.16,tpcds,10
delta,trino,tpcds_q_13,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,12657.62,tpcds,10
delta,trino,tpcds_q_26,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,13231.3,tpcds,10
delta,trino,tpcds_q14_b,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,13176.74,tpcds,10
delta,trino,tpcds_q_27,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,14054.1,tpcds,10
delta,trino,tpcds_q_12,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,14027.25,tpcds,10
delta,trino,tpcds_q_14,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,14107.23,tpcds,10
delta,trino,tpcds_q_16,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,13880.51,tpcds,10
delta,trino,tpcds_q_20,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,13239.73,tpcds,10
delta,trino,tpcds_merged,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,13470.64,tpcds,10
delta,trino,tpcds_q_10,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,14032.55,tpcds,10
delta,trino,tpcds_q14_a,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,14452.62,tpcds,10
delta,trino,tpcds_q_25,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,14095.66,tpcds,10
delta,trino,tpcds_q14,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,12055.56,tpcds,10
delta,trino,tpcds_q_11,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,13461.6,tpcds,10
delta,trino,tpcds_q23_a,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,12961.99,tpcds,10
delta,trino,tpcds_q_24,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,14094.85,tpcds,10
delta,trino,tpcds_q_06,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,14205.95,tpcds,10
delta,trino,tpcds_q_22,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,13267.88,tpcds,10
delta,trino,tpcds_q_17,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,13644.96,tpcds,10
delta,trino,tpcds_q23_b,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,12166.96,tpcds,10
delta,trino,tpcds_q_08,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,13014.62,tpcds,10
delta,trino,tpcds_q24_a,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,12840.95,tpcds,10
delta,trino,tpcds_q_03,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,13979.15,tpcds,10
delta,trino,tpcds_q14a,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,13424.18,tpcds,10
delta,trino,tpcds_q_02,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,12253.71,tpcds,10
delta,trino,tpcds_q_07,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,12772.96,tpcds,10
delta,trino,tpcds_q_23,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,13681.26,tpcds,10
delta,trino,tpcds_q_21,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,13422.3,tpcds,10
delta,trino,tpcds_q_09,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,12608.56,tpcds,10
delta,trino,tpcds_q72,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,14235.8,tpcds,10
delta,trino,tpcds_q_01,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,15757.42,tpcds,10
delta,trino,tpcds_q_04,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,15963.81,tpcds,10
delta,trino,tpcds_ssb_flat_queries,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,15580.98,tpcds,10
delta,trino,tpcds_q24_b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,14805.36,tpcds,10
delta,trino,tpcds_q_05,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,15816.3,tpcds,10
delta,trino,tpcds_q_15,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,15490.59,tpcds,10
delta,trino,tpcds_q_19,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,15735.57,tpcds,10
delta,trino,tpcds_q39_a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,16498.58,tpcds,10
delta,trino,tpcds_q_18,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,16539.69,tpcds,10
delta,trino,tpcds_q39_b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,16080.95,tpcds,10
delta,trino,tpcds_q_13,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,15253.33,tpcds,10
delta,trino,tpcds_q_26,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,15876.24,tpcds,10
delta,trino,tpcds_q14_b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,15451.48,tpcds,10
delta,trino,tpcds_q_27,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,15131.83,tpcds,10
delta,trino,tpcds_q_12,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,16096.07,tpcds,10
delta,trino,tpcds_q_14,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,16584.0,tpcds,10
delta,trino,tpcds_q_16,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,14974.87,tpcds,10
delta,trino,tpcds_q_20,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,15038.03,tpcds,10
delta,trino,tpcds_merged,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,16910.76,tpcds,10
delta,trino,tpcds_q_10,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,14843.21,tpcds,10
delta,trino,tpcds_q14_a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,16942.23,tpcds,10
delta,trino,tpcds_q_25,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,15869.92,tpcds,10
delta,trino,tpcds_q14,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,16915.67,tpcds,10
delta,trino,tpcds_q_11,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,14889.03,tpcds,10
delta,trino,tpcds_q23_a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,16398.56,tpcds,10
delta,trino,tpcds_q_24,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,15995.05,tpcds,10
delta,trino,tpcds_q_06,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,16040.43,tpcds,10
delta,trino,tpcds_q_22,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,16325.09,tpcds,10
delta,trino,tpcds_q_17,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,16462.63,tpcds,10
delta,trino,tpcds_q23_b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,17900.98,tpcds,10
delta,trino,tpcds_q_08,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,15705.62,tpcds,10
delta,trino,tpcds_q24_a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,15382.7,tpcds,10
delta,trino,tpcds_q_03,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,15198.89,tpcds,10
delta,trino,tpcds_q14a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,15449.12,tpcds,10
delta,trino,tpcds_q_02,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,17351.42,tpcds,10
delta,trino,tpcds_q_07,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,16000.56,tpcds,10
delta,trino,tpcds_q_23,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,16287.31,tpcds,10
delta,trino,tpcds_q_21,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,15341.24,tpcds,10
delta,trino,tpcds_q_09,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,17325.3,tpcds,10
delta,trino,tpcds_q72,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,16137.08,tpcds,10
delta,trino,tpcds_q_01,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,16562.54,tpcds,10
delta,trino,tpcds_q_04,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,16423.48,tpcds,10
delta,trino,tpcds_ssb_flat_queries,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,16558.5,tpcds,10
delta,trino,tpcds_q24_b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,17063.05,tpcds,10
delta,trino,tpcds_q_05,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,14374.8,tpcds,10
delta,trino,tpcds_q_15,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,16769.51,tpcds,10
delta,trino,tpcds_q_19,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,17169.32,tpcds,10
delta,trino,tpcds_q39_a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,14819.54,tpcds,10
delta,trino,tpcds_q_18,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,17085.39,tpcds,10
delta,trino,tpcds_q39_b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,15192.28,tpcds,10
delta,trino,tpcds_q_13,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,15452.04,tpcds,10
delta,trino,tpcds_q_26,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,17434.15,tpcds,10
delta,trino,tpcds_q14_b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,15927.69,tpcds,10
delta,trino,tpcds_q_27,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,17321.34,tpcds,10
delta,trino,tpcds_q_12,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,14375.88,tpcds,10
delta,trino,tpcds_q_14,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,17063.5,tpcds,10
delta,trino,tpcds_q_16,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,15293.7,tpcds,10
delta,trino,tpcds_q_20,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,16982.74,tpcds,10
delta,trino,tpcds_merged,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,16971.27,tpcds,10
delta,trino,tpcds_q_10,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,15996.88,tpcds,10
delta,trino,tpcds_q14_a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,17168.11,tpcds,10
delta,trino,tpcds_q_25,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,15892.39,tpcds,10
delta,trino,tpcds_q14,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,16872.58,tpcds,10
delta,trino,tpcds_q_11,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,17104.64,tpcds,10
delta,trino,tpcds_q23_a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,16638.47,tpcds,10
delta,trino,tpcds_q_24,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,14797.57,tpcds,10
delta,trino,tpcds_q_06,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,14553.11,tpcds,10
delta,trino,tpcds_q_22,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,16767.4,tpcds,10
delta,trino,tpcds_q_17,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,15247.18,tpcds,10
delta,trino,tpcds_q23_b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,17446.7,tpcds,10
delta,trino,tpcds_q_08,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,15162.59,tpcds,10
delta,trino,tpcds_q24_a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,16672.21,tpcds,10
delta,trino,tpcds_q_03,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,15241.2,tpcds,10
delta,trino,tpcds_q14a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,15320.93,tpcds,10
delta,trino,tpcds_q_02,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,14363.98,tpcds,10
delta,trino,tpcds_q_07,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,14904.7,tpcds,10
delta,trino,tpcds_q_23,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,15138.74,tpcds,10
delta,trino,tpcds_q_21,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,15801.19,tpcds,10
delta,trino,tpcds_q_09,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,14678.92,tpcds,10
delta,trino,tpcds_q72,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,16647.39,tpcds,10
delta,trino,tpcds_q_01,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,17006.45,tpcds,10
delta,trino,tpcds_q_04,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,16263.72,tpcds,10
delta,trino,tpcds_ssb_flat_queries,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,17219.28,tpcds,10
delta,trino,tpcds_q24_b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,16883.2,tpcds,10
delta,trino,tpcds_q_05,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,14375.71,tpcds,10
delta,trino,tpcds_q_15,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,15471.55,tpcds,10
delta,trino,tpcds_q_19,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,15560.15,tpcds,10
delta,trino,tpcds_q39_a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,15688.91,tpcds,10
delta,trino,tpcds_q_18,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,15802.83,tpcds,10
delta,trino,tpcds_q39_b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,16660.66,tpcds,10
delta,trino,tpcds_q_13,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,15202.77,tpcds,10
delta,trino,tpcds_q_26,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,14574.84,tpcds,10
delta,trino,tpcds_q14_b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,16734.44,tpcds,10
delta,trino,tpcds_q_27,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,14690.56,tpcds,10
delta,trino,tpcds_q_12,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,15522.5,tpcds,10
delta,trino,tpcds_q_14,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,17081.42,tpcds,10
delta,trino,tpcds_q_16,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,15465.52,tpcds,10
delta,trino,tpcds_q_20,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,17008.43,tpcds,10
delta,trino,tpcds_merged,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,15749.9,tpcds,10
delta,trino,tpcds_q_10,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,16064.33,tpcds,10
delta,trino,tpcds_q14_a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,15973.38,tpcds,10
delta,trino,tpcds_q_25,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,15822.99,tpcds,10
delta,trino,tpcds_q14,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,15569.61,tpcds,10
delta,trino,tpcds_q_11,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,15599.78,tpcds,10
delta,trino,tpcds_q23_a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,15042.9,tpcds,10
delta,trino,tpcds_q_24,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,15156.49,tpcds,10
delta,trino,tpcds_q_06,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,14932.39,tpcds,10
delta,trino,tpcds_q_22,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,15541.04,tpcds,10
delta,trino,tpcds_q_17,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,15048.28,tpcds,10
delta,trino,tpcds_q23_b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,14340.14,tpcds,10
delta,trino,tpcds_q_08,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,14994.06,tpcds,10
