datalake,engine,query name,conf,latency,benchmark,sf
iceberg,spark,query34,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,22.547679,tpcds,1
iceberg,spark,query35,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,4796.524263,tpcds,1
iceberg,spark,query36,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,154.980268,tpcds,1
iceberg,spark,query38,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,4352.079888,tpcds,1
iceberg,spark,query39_a,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1115.005279,tpcds,1
iceberg,spark,query39_b,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1200.359345,tpcds,1
iceberg,spark,query4,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,18708.321869,tpcds,1
iceberg,spark,query41,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,297.309417,tpcds,1
iceberg,spark,query42,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,997.648268,tpcds,1
iceberg,spark,query43,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,19.974382,tpcds,1
iceberg,spark,query44,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,163.043918,tpcds,1
iceberg,spark,query45,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1701.565689,tpcds,1
iceberg,spark,query46,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,43.707304,tpcds,1
iceberg,spark,query47,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,4310.27395,tpcds,1
iceberg,spark,query48,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1477.331482,tpcds,1
iceberg,spark,query49,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,4298.499609,tpcds,1
iceberg,spark,query51,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,4403.232762,tpcds,1
iceberg,spark,query52,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1769.65574,tpcds,1
iceberg,spark,query53,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,2306.853447,tpcds,1
iceberg,spark,query54,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1997.143824,tpcds,1
iceberg,spark,query55,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1332.250069,tpcds,1
iceberg,spark,query56,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,5450.936943,tpcds,1
iceberg,spark,query57,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,4454.92977,tpcds,1
iceberg,spark,query58,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,5438.762056,tpcds,1
iceberg,spark,query59,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,2781.038058,tpcds,1
iceberg,spark,query6,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1089.722539,tpcds,1
iceberg,spark,query60,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,4961.125647,tpcds,1
iceberg,spark,query61,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,121.587102,tpcds,1
iceberg,spark,query63,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1535.010968,tpcds,1
iceberg,spark,query64,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,10238.530919,tpcds,1
iceberg,spark,query65,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,3152.260219,tpcds,1
iceberg,spark,query66,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,4124.323362,tpcds,1
iceberg,spark,query67,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,2874.852314,tpcds,1
iceberg,spark,query68,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,24.677986,tpcds,1
iceberg,spark,query69,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,4795.554168,tpcds,1
iceberg,spark,query7,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,2284.805522,tpcds,1
iceberg,spark,query70,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,4581.371627,tpcds,1
iceberg,spark,query71,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,3490.259471,tpcds,1
iceberg,spark,query72,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,8951.972878,tpcds,1
iceberg,spark,query73,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,22.438695,tpcds,1
iceberg,spark,query74,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,6554.038033,tpcds,1
iceberg,spark,query75,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,10186.057059,tpcds,1
iceberg,spark,query76,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,5142.525111,tpcds,1
iceberg,spark,query78,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,7675.358159,tpcds,1
iceberg,spark,query79,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1262.852078,tpcds,1
iceberg,spark,query8,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,2068.80425,tpcds,1
iceberg,spark,query81,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,3701.77364,tpcds,1
iceberg,spark,query83,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,4094.334477,tpcds,1
iceberg,spark,query84,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1863.592136,tpcds,1
iceberg,spark,query85,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,2804.446733,tpcds,1
iceberg,spark,query86,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1124.862963,tpcds,1
iceberg,spark,query87,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,3013.923918,tpcds,1
iceberg,spark,query88,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,7967.903696,tpcds,1
iceberg,spark,query89,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1342.694349,tpcds,1
iceberg,spark,query9,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,20039.675982,tpcds,1
iceberg,spark,query90,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,3587.797831,tpcds,1
iceberg,spark,query93,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,2875.695136,tpcds,1
iceberg,spark,query96,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1335.193092,tpcds,1
iceberg,spark,query97,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,2489.850646,tpcds,1
iceberg,spark,query1,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,416.799111,tpcds,1
iceberg,spark,query10,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,7720.423183,tpcds,1
iceberg,spark,query11,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,8830.071875,tpcds,1
iceberg,spark,query13,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,2596.052508,tpcds,1
iceberg,spark,query14_a,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,33265.548518,tpcds,1
iceberg,spark,query14_b,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,24761.884571,tpcds,1
iceberg,spark,query15,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1422.271495,tpcds,1
iceberg,spark,query17,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,2572.526152,tpcds,1
iceberg,spark,query18,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,2487.474713,tpcds,1
iceberg,spark,query19,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1626.105576,tpcds,1
iceberg,spark,query2,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,5903.806171,tpcds,1
iceberg,spark,query22,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1321.582486,tpcds,1
iceberg,spark,query23_a,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,14362.857312,tpcds,1
iceberg,spark,query23_b,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,11254.05934,tpcds,1
iceberg,spark,query24_a,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,5391.556733,tpcds,1
iceberg,spark,query24_b,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,5922.302661,tpcds,1
iceberg,spark,query25,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,3366.619756,tpcds,1
iceberg,spark,query26,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1995.360745,tpcds,1
iceberg,spark,query27,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,348.009694,tpcds,1
iceberg,spark,query28,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,25862.030047,tpcds,1
iceberg,spark,query29,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,4635.91887,tpcds,1
iceberg,spark,query3,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1674.060259,tpcds,1
iceberg,spark,query31,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,10839.781852,tpcds,1
iceberg,spark,query33,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,8316.197407,tpcds,1
iceberg,spark,query34,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,23.640562,tpcds,1
iceberg,spark,query35,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,3792.857018,tpcds,1
iceberg,spark,query36,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,165.412857,tpcds,1
iceberg,spark,query38,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,5046.886142,tpcds,1
iceberg,spark,query39_a,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1154.794025,tpcds,1
iceberg,spark,query39_b,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1085.153095,tpcds,1
iceberg,spark,query4,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,21006.251609,tpcds,1
iceberg,spark,query41,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,324.981293,tpcds,1
iceberg,spark,query42,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1464.053682,tpcds,1
iceberg,spark,query43,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,20.40802,tpcds,1
iceberg,spark,query44,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,212.441958,tpcds,1
iceberg,spark,query45,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1579.907256,tpcds,1
iceberg,spark,query46,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,407.296535,tpcds,1
iceberg,spark,query47,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,5920.152645,tpcds,1
iceberg,spark,query48,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1965.763439,tpcds,1
iceberg,spark,query49,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,3842.355228,tpcds,1
iceberg,spark,query51,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,3356.408812,tpcds,1
iceberg,spark,query52,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,827.783365,tpcds,1
iceberg,spark,query53,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1674.23321,tpcds,1
iceberg,spark,query54,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1758.343838,tpcds,1
iceberg,spark,query55,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,937.366286,tpcds,1
iceberg,spark,query56,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,4534.572624,tpcds,1
iceberg,spark,query57,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,4095.636834,tpcds,1
iceberg,spark,query58,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,7316.72467,tpcds,1
iceberg,spark,query59,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,4033.888533,tpcds,1
iceberg,spark,query6,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1031.605016,tpcds,1
iceberg,spark,query60,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,5939.650683,tpcds,1
iceberg,spark,query61,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,110.103981,tpcds,1
iceberg,spark,query63,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1513.940459,tpcds,1
iceberg,spark,query64,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,11471.283661,tpcds,1
iceberg,spark,query65,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,3337.021367,tpcds,1
iceberg,spark,query66,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,3429.701131,tpcds,1
iceberg,spark,query67,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,3075.515136,tpcds,1
iceberg,spark,query68,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,24.317224,tpcds,1
iceberg,spark,query69,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,3857.831485,tpcds,1
iceberg,spark,query7,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1923.874668,tpcds,1
iceberg,spark,query70,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,4378.366479,tpcds,1
iceberg,spark,query71,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,3832.315227,tpcds,1
iceberg,spark,query72,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,9987.97591,tpcds,1
iceberg,spark,query73,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,22.68146,tpcds,1
iceberg,spark,query74,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,7721.295223,tpcds,1
iceberg,spark,query75,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,14482.288985,tpcds,1
iceberg,spark,query76,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,7129.462137,tpcds,1
iceberg,spark,query78,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,8797.523967,tpcds,1
iceberg,spark,query79,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1810.256321,tpcds,1
iceberg,spark,query8,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1918.021392,tpcds,1
iceberg,spark,query81,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,4292.113704,tpcds,1
iceberg,spark,query83,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,8892.145161,tpcds,1
iceberg,spark,query84,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,2458.394552,tpcds,1
iceberg,spark,query85,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,5575.713406,tpcds,1
iceberg,spark,query86,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1814.384247,tpcds,1
iceberg,spark,query87,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,5928.484816,tpcds,1
iceberg,spark,query88,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,23876.831879,tpcds,1
iceberg,spark,query89,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,2374.054654,tpcds,1
iceberg,spark,query9,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,50727.909164,tpcds,1
iceberg,spark,query90,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,4291.447789,tpcds,1
iceberg,spark,query91,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,1940.878818,tpcds,1
iceberg,spark,query93,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,5859.704581,tpcds,1
iceberg,spark,query96,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,3390.551015,tpcds,1
iceberg,spark,query97,62;109;130;1333;607;5;18;0.5525344347192;0.6897300588631,3566.423562,tpcds,1
iceberg,spark,query40,137;75;735;2544;923;7;60;0.499345510453;0.2490164503455,4854.98,tpcds,1
iceberg,spark,query80,137;75;735;2544;923;7;60;0.499345510453;0.2490164503455,5311.28,tpcds,1
iceberg,spark,query77,137;75;735;2544;923;7;60;0.499345510453;0.2490164503455,4472.07,tpcds,1
iceberg,spark,query50,137;75;735;2544;923;7;60;0.499345510453;0.2490164503455,5292.05,tpcds,1
iceberg,spark,query98,137;75;735;2544;923;7;60;0.499345510453;0.2490164503455,5262.18,tpcds,1
iceberg,spark,query16,137;75;735;2544;923;7;60;0.499345510453;0.2490164503455,5436.78,tpcds,1
iceberg,spark,query5,137;75;735;2544;923;7;60;0.499345510453;0.2490164503455,4633.86,tpcds,1
iceberg,spark,query14,137;75;735;2544;923;7;60;0.499345510453;0.2490164503455,4613.32,tpcds,1
iceberg,spark,query82,137;75;735;2544;923;7;60;0.499345510453;0.2490164503455,5323.15,tpcds,1
iceberg,spark,query94,137;75;735;2544;923;7;60;0.499345510453;0.2490164503455,4761.79,tpcds,1
iceberg,spark,query62,137;75;735;2544;923;7;60;0.499345510453;0.2490164503455,5103.77,tpcds,1
iceberg,spark,query21,137;75;735;2544;923;7;60;0.499345510453;0.2490164503455,4730.08,tpcds,1
iceberg,spark,query23,137;75;735;2544;923;7;60;0.499345510453;0.2490164503455,5247.91,tpcds,1
iceberg,spark,query32,137;75;735;2544;923;7;60;0.499345510453;0.2490164503455,4638.55,tpcds,1
iceberg,spark,query92,137;75;735;2544;923;7;60;0.499345510453;0.2490164503455,5308.33,tpcds,1
iceberg,spark,query39,137;75;735;2544;923;7;60;0.499345510453;0.2490164503455,4571.22,tpcds,1
iceberg,spark,query12,137;75;735;2544;923;7;60;0.499345510453;0.2490164503455,4851.31,tpcds,1
iceberg,spark,query20,137;75;735;2544;923;7;60;0.499345510453;0.2490164503455,4761.75,tpcds,1
iceberg,spark,query37,137;75;735;2544;923;7;60;0.499345510453;0.2490164503455,5190.34,tpcds,1
iceberg,spark,query99,137;75;735;2544;923;7;60;0.499345510453;0.2490164503455,4976.47,tpcds,1
iceberg,spark,query95,137;75;735;2544;923;7;60;0.499345510453;0.2490164503455,4458.12,tpcds,1
iceberg,spark,query24,137;75;735;2544;923;7;60;0.499345510453;0.2490164503455,5390.26,tpcds,1
iceberg,spark,query40,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,5020.21,tpcds,1
iceberg,spark,query80,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,4622.16,tpcds,1
iceberg,spark,query77,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,5254.62,tpcds,1
iceberg,spark,query50,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,5397.61,tpcds,1
iceberg,spark,query98,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,4908.07,tpcds,1
iceberg,spark,query16,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,5513.31,tpcds,1
iceberg,spark,query5,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,4724.79,tpcds,1
iceberg,spark,query14,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,4583.98,tpcds,1
iceberg,spark,query82,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,5223.36,tpcds,1
iceberg,spark,query94,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,4626.73,tpcds,1
iceberg,spark,query62,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,4970.03,tpcds,1
iceberg,spark,query21,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,5353.18,tpcds,1
iceberg,spark,query23,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,5147.03,tpcds,1
iceberg,spark,query32,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,5437.92,tpcds,1
iceberg,spark,query92,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,4570.93,tpcds,1
iceberg,spark,query39,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,4611.09,tpcds,1
iceberg,spark,query12,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,4798.52,tpcds,1
iceberg,spark,query20,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,5463.98,tpcds,1
iceberg,spark,query37,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,4732.05,tpcds,1
iceberg,spark,query99,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,5444.52,tpcds,1
iceberg,spark,query95,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,4998.28,tpcds,1
iceberg,spark,query24,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,4638.53,tpcds,1
iceberg,spark,query40,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,4290.8,tpcds,1
iceberg,spark,query80,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,4833.72,tpcds,1
iceberg,spark,query77,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,4887.44,tpcds,1
iceberg,spark,query50,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,4740.43,tpcds,1
iceberg,spark,query98,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,4625.81,tpcds,1
iceberg,spark,query16,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,4798.67,tpcds,1
iceberg,spark,query5,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,4577.66,tpcds,1
iceberg,spark,query14,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,4918.3,tpcds,1
iceberg,spark,query82,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,4288.96,tpcds,1
iceberg,spark,query94,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,4778.28,tpcds,1
iceberg,spark,query62,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,4552.53,tpcds,1
iceberg,spark,query21,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,5054.88,tpcds,1
iceberg,spark,query23,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,4899.57,tpcds,1
iceberg,spark,query32,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,5066.61,tpcds,1
iceberg,spark,query92,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,4828.02,tpcds,1
iceberg,spark,query39,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,4765.71,tpcds,1
iceberg,spark,query12,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,4890.9,tpcds,1
iceberg,spark,query20,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,4238.63,tpcds,1
iceberg,spark,query37,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,4663.71,tpcds,1
iceberg,spark,query99,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,4282.96,tpcds,1
iceberg,spark,query95,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,4794.74,tpcds,1
iceberg,spark,query24,404;80;285;221;953;1;53;0.7976936726322;0.2427000015489,4978.58,tpcds,1
iceberg,spark,query59,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,206.61,tpcds,1
iceberg,spark,query77,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,214.07,tpcds,1
iceberg,spark,query71,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,194.25,tpcds,1
iceberg,spark,query91,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,195.69,tpcds,1
iceberg,spark,query88,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,181.4,tpcds,1
iceberg,spark,query96,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,185.87,tpcds,1
iceberg,spark,query42,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,189.31,tpcds,1
iceberg,spark,query46,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,198.63,tpcds,1
iceberg,spark,query98,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,190.01,tpcds,1
iceberg,spark,query41,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,202.35,tpcds,1
iceberg,spark,query3,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,209.43,tpcds,1
iceberg,spark,query60,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,181.94,tpcds,1
iceberg,spark,query13,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,218.14,tpcds,1
iceberg,spark,query72,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,203.48,tpcds,1
iceberg,spark,query82,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,208.22,tpcds,1
iceberg,spark,query48,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,214.7,tpcds,1
iceberg,spark,query94,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,202.05,tpcds,1
iceberg,spark,query81,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,181.16,tpcds,1
iceberg,spark,query10,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,186.56,tpcds,1
iceberg,spark,query86,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,199.85,tpcds,1
iceberg,spark,query57,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,211.62,tpcds,1
iceberg,spark,query23,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,209.79,tpcds,1
iceberg,spark,query33,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,199.85,tpcds,1
iceberg,spark,query84,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,219.06,tpcds,1
iceberg,spark,query14_b,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,185.28,tpcds,1
iceberg,spark,query54,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,182.13,tpcds,1
iceberg,spark,query32,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,208.79,tpcds,1
iceberg,spark,query2,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,185.49,tpcds,1
iceberg,spark,query39,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,205.79,tpcds,1
iceberg,spark,query92,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,220.28,tpcds,1
iceberg,spark,query11,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,187.25,tpcds,1
iceberg,spark,query39_b,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,216.98,tpcds,1
iceberg,spark,query20,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,208.25,tpcds,1
iceberg,spark,query78,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,216.39,tpcds,1
iceberg,spark,query18,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,204.68,tpcds,1
iceberg,spark,query23_b,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,220.76,tpcds,1
iceberg,spark,query35,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,191.13,tpcds,1
iceberg,spark,query37,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,200.75,tpcds,1
iceberg,spark,query24_b,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,185.88,tpcds,1
iceberg,spark,query95,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,188.99,tpcds,1
iceberg,spark,query6,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,194.66,tpcds,1
iceberg,spark,query9,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,190.14,tpcds,1
iceberg,spark,query67,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,199.02,tpcds,1
iceberg,spark,query90,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,197.89,tpcds,1
iceberg,spark,query40,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,215.75,tpcds,1
iceberg,spark,query65,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,217.22,tpcds,1
iceberg,spark,query74,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,181.31,tpcds,1
iceberg,spark,query80,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,213.14,tpcds,1
iceberg,spark,query70,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,203.03,tpcds,1
iceberg,spark,query66,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,208.13,tpcds,1
