datalake,engine,query name,conf,latency,benchmark,sf
delta,spark,query85,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,1288.82,tpcds,1
delta,spark,query86,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,1107.27,tpcds,1
delta,spark,query87,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,1336.59,tpcds,1
delta,spark,query88,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,1290.26,tpcds,1
delta,spark,query89,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,1436.53,tpcds,1
delta,spark,query9,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,1366.35,tpcds,1
delta,spark,query90,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,1490.4,tpcds,1
delta,spark,query91,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,1494.49,tpcds,1
delta,spark,query92,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,1734.36,tpcds,1
delta,spark,query93,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,1796.22,tpcds,1
delta,spark,query94,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,1700.27,tpcds,1
delta,spark,query95,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,1848.87,tpcds,1
delta,spark,query96,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,2164.72,tpcds,1
delta,spark,query97,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,2278.29,tpcds,1
delta,spark,query98,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,2373.89,tpcds,1
delta,spark,query99,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,3196.14,tpcds,1
delta,spark,query1,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,36.85,tpcds,1
delta,spark,query10,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,39.45,tpcds,1
delta,spark,query11,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,41.3,tpcds,1
delta,spark,query12,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,55.33,tpcds,1
delta,spark,query13,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,74.13,tpcds,1
delta,spark,query14,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,80.05,tpcds,1
delta,spark,query14_a,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,84.77,tpcds,1
delta,spark,query14_b,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,86.69,tpcds,1
delta,spark,query15,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,101.16,tpcds,1
delta,spark,query16,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,108.88,tpcds,1
delta,spark,query17,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,130.43,tpcds,1
delta,spark,query18,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,156.34,tpcds,1
delta,spark,query19,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,159.24,tpcds,1
delta,spark,query2,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,173.76,tpcds,1
delta,spark,query20,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,192.54,tpcds,1
delta,spark,query21,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,200.94,tpcds,1
delta,spark,query22,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,191.97,tpcds,1
delta,spark,query23,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,204.37,tpcds,1
delta,spark,query23_a,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,188.39,tpcds,1
delta,spark,query23_b,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,201.45,tpcds,1
delta,spark,query24,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,220.45,tpcds,1
delta,spark,query24_a,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,229.81,tpcds,1
delta,spark,query24_b,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,252.97,tpcds,1
delta,spark,query25,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,231.83,tpcds,1
delta,spark,query26,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,264.5,tpcds,1
delta,spark,query27,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,252.19,tpcds,1
delta,spark,query28,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,248.24,tpcds,1
delta,spark,query29,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,275.63,tpcds,1
delta,spark,query3,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,231.92,tpcds,1
delta,spark,query31,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,245.23,tpcds,1
delta,spark,query32,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,256.04,tpcds,1
delta,spark,query33,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,248.28,tpcds,1
delta,spark,query34,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,264.64,tpcds,1
delta,spark,query35,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,267.55,tpcds,1
delta,spark,query36,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,278.46,tpcds,1
delta,spark,query37,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,311.19,tpcds,1
delta,spark,query38,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,295.94,tpcds,1
delta,spark,query39,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,319.88,tpcds,1
delta,spark,query39_a,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,327.62,tpcds,1
delta,spark,query39_b,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,328.49,tpcds,1
delta,spark,query4,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,295.69,tpcds,1
delta,spark,query40,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,322.23,tpcds,1
delta,spark,query41,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,341.92,tpcds,1
delta,spark,query42,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,381.28,tpcds,1
delta,spark,query43,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,371.29,tpcds,1
delta,spark,query44,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,356.81,tpcds,1
delta,spark,query45,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,413.33,tpcds,1
delta,spark,query46,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,387.68,tpcds,1
delta,spark,query47,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,375.7,tpcds,1
delta,spark,query48,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,421.13,tpcds,1
delta,spark,query49,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,391.58,tpcds,1
delta,spark,query5,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,454.61,tpcds,1
delta,spark,query50,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,428.74,tpcds,1
delta,spark,query51,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,460.35,tpcds,1
delta,spark,query52,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,512.24,tpcds,1
delta,spark,query53,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,443.36,tpcds,1
delta,spark,query54,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,465.96,tpcds,1
delta,spark,query55,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,500.24,tpcds,1
delta,spark,query56,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,536.11,tpcds,1
delta,spark,query57,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,468.75,tpcds,1
delta,spark,query58,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,480.76,tpcds,1
delta,spark,query59,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,550.7,tpcds,1
delta,spark,query6,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,513.82,tpcds,1
delta,spark,query60,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,593.86,tpcds,1
delta,spark,query61,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,614.41,tpcds,1
delta,spark,query62,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,600.05,tpcds,1
delta,spark,query63,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,593.76,tpcds,1
delta,spark,query64,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,579.52,tpcds,1
delta,spark,query65,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,658.9,tpcds,1
delta,spark,query66,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,668.04,tpcds,1
delta,spark,query67,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,658.83,tpcds,1
delta,spark,query68,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,595.23,tpcds,1
delta,spark,query69,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,598.33,tpcds,1
delta,spark,query7,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,606.79,tpcds,1
delta,spark,query70,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,660.65,tpcds,1
delta,spark,query71,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,587.7,tpcds,1
delta,spark,query72,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,687.03,tpcds,1
delta,spark,query73,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,719.71,tpcds,1
delta,spark,query74,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,826.39,tpcds,1
delta,spark,query75,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,744.16,tpcds,1
delta,spark,query76,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,875.95,tpcds,1
delta,spark,query77,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,856.78,tpcds,1
delta,spark,query78,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,855.27,tpcds,1
delta,spark,query79,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,969.58,tpcds,1
delta,spark,query8,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,1011.42,tpcds,1
delta,spark,query80,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,902.21,tpcds,1
delta,spark,query81,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,1100.65,tpcds,1
delta,spark,query82,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,1097.17,tpcds,1
delta,spark,query83,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,1219.77,tpcds,1
delta,spark,query84,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,1049.58,tpcds,1
delta,spark,query85,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,1162.73,tpcds,1
delta,spark,query86,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,1230.04,tpcds,1
delta,spark,query87,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,1303.95,tpcds,1
delta,spark,query88,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,1189.33,tpcds,1
delta,spark,query89,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,1561.42,tpcds,1
delta,spark,query9,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,1413.03,tpcds,1
delta,spark,query90,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,1396.93,tpcds,1
delta,spark,query91,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,1507.16,tpcds,1
delta,spark,query92,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,1695.64,tpcds,1
delta,spark,query93,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,1574.13,tpcds,1
delta,spark,query94,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,1913.08,tpcds,1
delta,spark,query95,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,1786.91,tpcds,1
delta,spark,query96,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,2090.12,tpcds,1
delta,spark,query97,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,2079.27,tpcds,1
delta,spark,query98,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,2081.54,tpcds,1
delta,spark,query99,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,3544.23,tpcds,1
delta,spark,query1,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,12.26,tpcds,1
delta,spark,query10,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,12.33,tpcds,1
delta,spark,query11,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,26.29,tpcds,1
delta,spark,query12,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,32.88,tpcds,1
delta,spark,query13,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,37.03,tpcds,1
delta,spark,query14,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,38.24,tpcds,1
delta,spark,query14_a,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,50.76,tpcds,1
delta,spark,query14_b,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,77.82,tpcds,1
delta,spark,query15,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,74.03,tpcds,1
delta,spark,query16,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,87.91,tpcds,1
delta,spark,query17,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,92.59,tpcds,1
delta,spark,query18,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,113.42,tpcds,1
delta,spark,query19,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,152.37,tpcds,1
delta,spark,query2,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,149.04,tpcds,1
delta,spark,query20,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,168.61,tpcds,1
delta,spark,query21,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,170.68,tpcds,1
delta,spark,query22,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,184.51,tpcds,1
delta,spark,query23,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,185.43,tpcds,1
delta,spark,query23_a,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,186.4,tpcds,1
delta,spark,query23_b,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,195.97,tpcds,1
delta,spark,query24,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,207.66,tpcds,1
delta,spark,query24_a,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,217.11,tpcds,1
delta,spark,query24_b,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,258.97,tpcds,1
delta,spark,query25,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,246.38,tpcds,1
delta,spark,query26,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,218.69,tpcds,1
delta,spark,query27,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,254.53,tpcds,1
delta,spark,query28,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,252.84,tpcds,1
delta,spark,query29,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,263.21,tpcds,1
delta,spark,query3,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,266.64,tpcds,1
delta,spark,query31,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,272.6,tpcds,1
delta,spark,query32,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,234.62,tpcds,1
delta,spark,query33,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,297.11,tpcds,1
delta,spark,query34,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,267.61,tpcds,1
delta,spark,query35,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,284.33,tpcds,1
delta,spark,query36,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,289.48,tpcds,1
delta,spark,query37,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,257.28,tpcds,1
delta,spark,query38,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,269.26,tpcds,1
delta,spark,query39,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,281.54,tpcds,1
delta,spark,query39_a,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,324.92,tpcds,1
delta,spark,query39_b,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,283.78,tpcds,1
delta,spark,query4,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,281.11,tpcds,1
delta,spark,query40,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,300.0,tpcds,1
delta,spark,query41,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,328.52,tpcds,1
delta,spark,query42,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,352.19,tpcds,1
delta,spark,query43,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,380.3,tpcds,1
delta,spark,query44,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,327.09,tpcds,1
delta,spark,query45,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,320.84,tpcds,1
delta,spark,query46,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,356.82,tpcds,1
delta,spark,query47,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,454.03,tpcds,1
delta,spark,query48,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,431.17,tpcds,1
delta,spark,query49,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,388.55,tpcds,1
delta,spark,query5,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,459.49,tpcds,1
delta,spark,query50,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,448.31,tpcds,1
delta,spark,query51,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,467.2,tpcds,1
delta,spark,query52,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,479.94,tpcds,1
delta,spark,query53,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,440.52,tpcds,1
delta,spark,query54,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,530.12,tpcds,1
delta,spark,query55,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,523.21,tpcds,1
delta,spark,query56,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,454.53,tpcds,1
delta,spark,query57,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,466.9,tpcds,1
delta,spark,query58,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,510.4,tpcds,1
delta,spark,query59,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,483.55,tpcds,1
delta,spark,query6,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,490.08,tpcds,1
delta,spark,query60,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,561.21,tpcds,1
delta,spark,query61,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,497.81,tpcds,1
delta,spark,query62,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,589.64,tpcds,1
delta,spark,query63,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,598.65,tpcds,1
delta,spark,query64,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,553.57,tpcds,1
delta,spark,query65,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,617.33,tpcds,1
delta,spark,query66,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,632.97,tpcds,1
delta,spark,query67,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,646.35,tpcds,1
delta,spark,query68,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,596.58,tpcds,1
delta,spark,query69,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,645.61,tpcds,1
delta,spark,query7,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,712.59,tpcds,1
delta,spark,query70,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,637.68,tpcds,1
delta,spark,query71,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,749.99,tpcds,1
delta,spark,query72,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,724.05,tpcds,1
delta,spark,query73,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,670.31,tpcds,1
delta,spark,query74,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,673.36,tpcds,1
delta,spark,query75,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,687.46,tpcds,1
delta,spark,query76,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,765.54,tpcds,1
delta,spark,query77,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,802.44,tpcds,1
delta,spark,query78,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,836.9,tpcds,1
delta,spark,query79,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,880.56,tpcds,1
delta,spark,query8,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,853.22,tpcds,1
delta,spark,query80,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,939.46,tpcds,1
delta,spark,query81,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,1069.6,tpcds,1
delta,spark,query82,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,942.6,tpcds,1
delta,spark,query83,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,1069.8,tpcds,1
delta,spark,query84,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,1185.63,tpcds,1
delta,spark,query85,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,1286.74,tpcds,1
delta,spark,query86,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,1364.24,tpcds,1
delta,spark,query87,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,1376.72,tpcds,1
delta,spark,query88,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,1458.53,tpcds,1
delta,spark,query89,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,1339.49,tpcds,1
delta,spark,query9,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,1341.42,tpcds,1
delta,spark,query90,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,1434.3,tpcds,1
delta,spark,query91,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,1457.72,tpcds,1
delta,spark,query92,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,1651.56,tpcds,1
delta,spark,query93,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,1549.01,tpcds,1
delta,spark,query94,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,1502.38,tpcds,1
delta,spark,query95,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,1531.0,tpcds,1
delta,spark,query96,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,1962.75,tpcds,1
delta,spark,query97,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,1636.22,tpcds,1
delta,spark,query98,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,1815.73,tpcds,1
delta,spark,query99,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,2003.53,tpcds,1
delta,spark,query1,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,11.1,tpcds,1
delta,spark,query10,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,9.7,tpcds,1
delta,spark,query11,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,10.71,tpcds,1
delta,spark,query12,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,9.97,tpcds,1
delta,spark,query13,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,12.63,tpcds,1
delta,spark,query14,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,11.52,tpcds,1
delta,spark,query14_a,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,16.65,tpcds,1
delta,spark,query14_b,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,18.07,tpcds,1
delta,spark,query15,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,18.72,tpcds,1
delta,spark,query16,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,18.49,tpcds,1
delta,spark,query17,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,21.3,tpcds,1
delta,spark,query18,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,22.79,tpcds,1
delta,spark,query19,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,22.91,tpcds,1
delta,spark,query2,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,20.49,tpcds,1
delta,spark,query20,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,23.71,tpcds,1
delta,spark,query21,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,25.37,tpcds,1
delta,spark,query22,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,25.15,tpcds,1
delta,spark,query23,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,23.51,tpcds,1
delta,spark,query23_a,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,23.04,tpcds,1
delta,spark,query23_b,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,30.55,tpcds,1
delta,spark,query24,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,29.45,tpcds,1
delta,spark,query24_a,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,30.88,tpcds,1
delta,spark,query24_b,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,33.75,tpcds,1
delta,spark,query25,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,35.62,tpcds,1
delta,spark,query26,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,33.43,tpcds,1
delta,spark,query27,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,37.62,tpcds,1
delta,spark,query28,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,40.02,tpcds,1
delta,spark,query29,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,37.74,tpcds,1
delta,spark,query3,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,36.76,tpcds,1
delta,spark,query31,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,40.03,tpcds,1
delta,spark,query32,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,35.38,tpcds,1
delta,spark,query33,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,35.98,tpcds,1
delta,spark,query34,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,45.95,tpcds,1
delta,spark,query35,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,39.81,tpcds,1
delta,spark,query36,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,43.81,tpcds,1
delta,spark,query37,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,43.55,tpcds,1
delta,spark,query38,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,51.03,tpcds,1
delta,spark,query39,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,57.12,tpcds,1
delta,spark,query39_a,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,52.79,tpcds,1
delta,spark,query39_b,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,58.74,tpcds,1
delta,spark,query4,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,60.11,tpcds,1
delta,spark,query40,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,55.97,tpcds,1
delta,spark,query41,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,64.21,tpcds,1
delta,spark,query42,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,58.25,tpcds,1
delta,spark,query43,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,68.3,tpcds,1
delta,spark,query44,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,66.65,tpcds,1
delta,spark,query45,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,70.52,tpcds,1
delta,spark,query46,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,72.63,tpcds,1
delta,spark,query47,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,78.4,tpcds,1
