datalake,engine,query name,conf,latency,benchmark,sf
delta,spark,ssb_q25,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,2756.16,ssb,10
delta,spark,ssb_q27,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,4049.59,ssb,10
delta,spark,ssb_q29,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,7362.98,ssb,10
delta,spark,ssb_q36,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,1977.33,ssb,10
delta,spark,ssb_q37,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,5371.52,ssb,10
delta,spark,ssb_q38,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,7881.23,ssb,10
delta,spark,ssb_q42,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,2348.31,ssb,10
delta,spark,ssb_q45,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,9667.92,ssb,10
delta,spark,ssb_q46,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,6021.96,ssb,10
delta,spark,ssb_q48,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,11796.57,ssb,10
delta,spark,ssb_q1,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,2679.09,ssb,10
delta,spark,ssb_q11,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,8618.11,ssb,10
delta,spark,ssb_q13,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,1501.37,ssb,10
delta,spark,ssb_q14,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,5711.67,ssb,10
delta,spark,ssb_q17,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,3350.86,ssb,10
delta,spark,ssb_q19,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,4529.7,ssb,10
delta,spark,ssb_q22,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,4581.27,ssb,10
delta,spark,ssb_q23,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,8124.2,ssb,10
delta,spark,ssb_q25,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,12270.25,ssb,10
delta,spark,ssb_q27,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,3830.18,ssb,10
delta,spark,ssb_q29,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,11438.84,ssb,10
delta,spark,ssb_q36,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,4836.34,ssb,10
delta,spark,ssb_q37,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,2736.92,ssb,10
delta,spark,ssb_q38,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,3590.78,ssb,10
delta,spark,ssb_q42,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,3701.62,ssb,10
delta,spark,ssb_q45,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,1903.15,ssb,10
delta,spark,ssb_q46,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,1717.97,ssb,10
delta,spark,ssb_q48,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,8882.37,ssb,10
delta,spark,ssb_q1,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,8870.0,ssb,10
delta,spark,ssb_q1,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,8192.0,ssb,10
delta,spark,ssb_q1,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,8955.0,ssb,10
delta,spark,ssb_q1,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,7943.0,ssb,10
delta,spark,ssb_q1,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,8720.0,ssb,10
delta,spark,ssb_q1,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,8810.0,ssb,10
delta,spark,ssb_q1,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,10133.0,ssb,10
delta,spark,ssb_q1,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,8503.0,ssb,10
delta,spark,ssb_q1,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,9215.0,ssb,10
delta,spark,ssb_q1,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,7876.0,ssb,10
delta,spark,ssb_q1,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,10069.0,ssb,10
delta,spark,ssb_q1,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,9040.0,ssb,10
delta,spark,ssb_q1,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,9456.0,ssb,10
delta,spark,ssb_q1,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,9059.0,ssb,10
delta,spark,ssb_q12,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3800.0,ssb,10
delta,spark,ssb_q12,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4893.0,ssb,10
delta,spark,ssb_q12,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4194.0,ssb,10
delta,spark,ssb_q12,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3364.0,ssb,10
delta,spark,ssb_q12,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4178.0,ssb,10
delta,spark,ssb_q12,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4268.0,ssb,10
delta,spark,ssb_q12,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3499.0,ssb,10
delta,spark,ssb_q12,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3270.0,ssb,10
delta,spark,ssb_q12,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3900.0,ssb,10
delta,spark,ssb_q12,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3579.0,ssb,10
delta,spark,ssb_q12,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4381.0,ssb,10
delta,spark,ssb_q12,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4115.0,ssb,10
delta,spark,ssb_q12,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3925.0,ssb,10
delta,spark,ssb_q12,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3428.0,ssb,10
delta,spark,ssb_q13,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,10446.0,ssb,10
delta,spark,ssb_q13,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,9834.0,ssb,10
delta,spark,ssb_q13,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,12067.0,ssb,10
delta,spark,ssb_q13,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,9201.0,ssb,10
delta,spark,ssb_q13,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,10655.0,ssb,10
delta,spark,ssb_q13,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,11035.0,ssb,10
delta,spark,ssb_q13,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,9741.0,ssb,10
delta,spark,ssb_q13,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,9649.0,ssb,10
delta,spark,ssb_q13,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,10694.0,ssb,10
delta,spark,ssb_q13,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,9440.0,ssb,10
delta,spark,ssb_q13,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,10845.0,ssb,10
delta,spark,ssb_q13,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,9378.0,ssb,10
delta,spark,ssb_q13,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,10049.0,ssb,10
delta,spark,ssb_q13,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,10362.0,ssb,10
delta,spark,ssb_q14,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2576.0,ssb,10
delta,spark,ssb_q14,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2786.0,ssb,10
delta,spark,ssb_q14,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,2813.0,ssb,10
delta,spark,ssb_q14,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2308.0,ssb,10
delta,spark,ssb_q14,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2255.0,ssb,10
delta,spark,ssb_q14,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2680.0,ssb,10
delta,spark,ssb_q14,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2616.0,ssb,10
delta,spark,ssb_q14,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2439.0,ssb,10
delta,spark,ssb_q14,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,2786.0,ssb,10
delta,spark,ssb_q14,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2408.0,ssb,10
delta,spark,ssb_q14,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2901.0,ssb,10
delta,spark,ssb_q14,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,2396.0,ssb,10
delta,spark,ssb_q14,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,2535.0,ssb,10
delta,spark,ssb_q14,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,2485.0,ssb,10
delta,spark,ssb_q16,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3909.0,ssb,10
delta,spark,ssb_q16,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3729.0,ssb,10
delta,spark,ssb_q16,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4058.0,ssb,10
delta,spark,ssb_q16,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3763.0,ssb,10
delta,spark,ssb_q16,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3818.0,ssb,10
delta,spark,ssb_q16,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4293.0,ssb,10
delta,spark,ssb_q16,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4175.0,ssb,10
delta,spark,ssb_q16,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,4001.0,ssb,10
delta,spark,ssb_q16,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,4357.0,ssb,10
delta,spark,ssb_q16,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3749.0,ssb,10
delta,spark,ssb_q16,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4425.0,ssb,10
delta,spark,ssb_q16,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3911.0,ssb,10
delta,spark,ssb_q16,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3990.0,ssb,10
delta,spark,ssb_q16,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3883.0,ssb,10
delta,spark,ssb_q17,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,166.0,ssb,10
delta,spark,ssb_q17,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,163.0,ssb,10
delta,spark,ssb_q17,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,203.0,ssb,10
delta,spark,ssb_q17,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,150.0,ssb,10
delta,spark,ssb_q17,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,127.0,ssb,10
delta,spark,ssb_q17,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,217.0,ssb,10
delta,spark,ssb_q17,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,202.0,ssb,10
delta,spark,ssb_q17,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,139.0,ssb,10
delta,spark,ssb_q17,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,209.0,ssb,10
delta,spark,ssb_q17,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,140.0,ssb,10
delta,spark,ssb_q17,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,220.0,ssb,10
delta,spark,ssb_q17,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,153.0,ssb,10
delta,spark,ssb_q17,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,224.0,ssb,10
delta,spark,ssb_q17,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,126.0,ssb,10
delta,spark,ssb_q18,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2926.0,ssb,10
delta,spark,ssb_q18,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3593.0,ssb,10
delta,spark,ssb_q18,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3230.0,ssb,10
delta,spark,ssb_q18,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3046.0,ssb,10
delta,spark,ssb_q18,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3084.0,ssb,10
delta,spark,ssb_q18,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3915.0,ssb,10
delta,spark,ssb_q18,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3580.0,ssb,10
delta,spark,ssb_q18,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3010.0,ssb,10
delta,spark,ssb_q18,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3489.0,ssb,10
delta,spark,ssb_q18,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3525.0,ssb,10
delta,spark,ssb_q18,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3255.0,ssb,10
delta,spark,ssb_q18,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3398.0,ssb,10
delta,spark,ssb_q18,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3486.0,ssb,10
delta,spark,ssb_q18,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,2830.0,ssb,10
delta,spark,ssb_q2,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,8672.0,ssb,10
delta,spark,ssb_q2,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,8348.0,ssb,10
delta,spark,ssb_q2,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,8441.0,ssb,10
delta,spark,ssb_q2,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,8509.0,ssb,10
delta,spark,ssb_q2,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,7952.0,ssb,10
delta,spark,ssb_q2,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,8465.0,ssb,10
delta,spark,ssb_q2,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,9271.0,ssb,10
delta,spark,ssb_q2,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,8183.0,ssb,10
delta,spark,ssb_q2,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,8427.0,ssb,10
delta,spark,ssb_q2,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,9738.0,ssb,10
delta,spark,ssb_q2,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,8403.0,ssb,10
delta,spark,ssb_q2,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,9859.0,ssb,10
delta,spark,ssb_q2,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,8508.0,ssb,10
delta,spark,ssb_q2,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,8509.0,ssb,10
delta,spark,ssb_q23,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,131.0,ssb,10
delta,spark,ssb_q23,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,125.0,ssb,10
delta,spark,ssb_q25,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,482.0,ssb,10
delta,spark,ssb_q25,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,412.0,ssb,10
delta,spark,ssb_q25,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,502.0,ssb,10
delta,spark,ssb_q25,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,438.0,ssb,10
delta,spark,ssb_q25,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,469.0,ssb,10
delta,spark,ssb_q25,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,500.0,ssb,10
delta,spark,ssb_q25,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,435.0,ssb,10
delta,spark,ssb_q25,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,419.0,ssb,10
delta,spark,ssb_q25,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,451.0,ssb,10
delta,spark,ssb_q25,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,426.0,ssb,10
delta,spark,ssb_q25,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,468.0,ssb,10
delta,spark,ssb_q25,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,477.0,ssb,10
delta,spark,ssb_q25,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,498.0,ssb,10
delta,spark,ssb_q25,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,394.0,ssb,10
delta,spark,ssb_q26,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,128.0,ssb,10
delta,spark,ssb_q26,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,101.0,ssb,10
delta,spark,ssb_q26,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,115.0,ssb,10
delta,spark,ssb_q28,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2797.0,ssb,10
delta,spark,ssb_q28,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2631.0,ssb,10
delta,spark,ssb_q28,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,2842.0,ssb,10
delta,spark,ssb_q28,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2899.0,ssb,10
delta,spark,ssb_q28,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2801.0,ssb,10
delta,spark,ssb_q28,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3486.0,ssb,10
delta,spark,ssb_q28,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3315.0,ssb,10
delta,spark,ssb_q28,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2899.0,ssb,10
delta,spark,ssb_q28,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,2912.0,ssb,10
delta,spark,ssb_q28,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2882.0,ssb,10
delta,spark,ssb_q28,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3001.0,ssb,10
delta,spark,ssb_q28,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3071.0,ssb,10
delta,spark,ssb_q28,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,2551.0,ssb,10
delta,spark,ssb_q28,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,2994.0,ssb,10
delta,spark,ssb_q3,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2459.0,ssb,10
delta,spark,ssb_q3,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2581.0,ssb,10
delta,spark,ssb_q3,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,2822.0,ssb,10
delta,spark,ssb_q3,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2290.0,ssb,10
delta,spark,ssb_q3,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2364.0,ssb,10
delta,spark,ssb_q3,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2477.0,ssb,10
delta,spark,ssb_q3,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2863.0,ssb,10
delta,spark,ssb_q3,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2560.0,ssb,10
delta,spark,ssb_q3,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,2567.0,ssb,10
delta,spark,ssb_q3,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2213.0,ssb,10
delta,spark,ssb_q3,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2873.0,ssb,10
delta,spark,ssb_q3,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,2203.0,ssb,10
delta,spark,ssb_q3,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,2553.0,ssb,10
delta,spark,ssb_q3,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,2428.0,ssb,10
delta,spark,ssb_q32,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3775.0,ssb,10
delta,spark,ssb_q32,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4190.0,ssb,10
delta,spark,ssb_q32,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4024.0,ssb,10
delta,spark,ssb_q32,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,4015.0,ssb,10
delta,spark,ssb_q32,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4034.0,ssb,10
delta,spark,ssb_q32,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4135.0,ssb,10
delta,spark,ssb_q32,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3840.0,ssb,10
delta,spark,ssb_q32,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3830.0,ssb,10
delta,spark,ssb_q32,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,4331.0,ssb,10
delta,spark,ssb_q32,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4168.0,ssb,10
delta,spark,ssb_q32,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4225.0,ssb,10
delta,spark,ssb_q32,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3931.0,ssb,10
delta,spark,ssb_q32,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4050.0,ssb,10
delta,spark,ssb_q32,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3962.0,ssb,10
delta,spark,ssb_q33,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3661.0,ssb,10
delta,spark,ssb_q33,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4653.0,ssb,10
delta,spark,ssb_q33,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4184.0,ssb,10
delta,spark,ssb_q33,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,4084.0,ssb,10
delta,spark,ssb_q33,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3966.0,ssb,10
delta,spark,ssb_q33,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4267.0,ssb,10
delta,spark,ssb_q33,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4585.0,ssb,10
delta,spark,ssb_q33,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3580.0,ssb,10
delta,spark,ssb_q33,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3850.0,ssb,10
delta,spark,ssb_q33,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4113.0,ssb,10
delta,spark,ssb_q33,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3965.0,ssb,10
delta,spark,ssb_q33,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3961.0,ssb,10
delta,spark,ssb_q33,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4243.0,ssb,10
delta,spark,ssb_q33,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3625.0,ssb,10
delta,spark,ssb_q34,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2148.0,ssb,10
delta,spark,ssb_q34,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2483.0,ssb,10
delta,spark,ssb_q34,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,2646.0,ssb,10
delta,spark,ssb_q34,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2119.0,ssb,10
delta,spark,ssb_q34,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2110.0,ssb,10
delta,spark,ssb_q34,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2797.0,ssb,10
delta,spark,ssb_q34,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2485.0,ssb,10
delta,spark,ssb_q34,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2168.0,ssb,10
delta,spark,ssb_q34,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,2494.0,ssb,10
delta,spark,ssb_q34,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2026.0,ssb,10
delta,spark,ssb_q34,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2674.0,ssb,10
delta,spark,ssb_q34,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,2199.0,ssb,10
delta,spark,ssb_q34,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,2705.0,ssb,10
delta,spark,ssb_q34,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,2486.0,ssb,10
