datalake,engine,query name,conf,latency,benchmark,sf
iceberg,spark,ssb_q29,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,2113.82,ssb,10
iceberg,spark,ssb_q36,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,4319.66,ssb,10
iceberg,spark,ssb_q37,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,10118.39,ssb,10
iceberg,spark,ssb_q38,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,2800.48,ssb,10
iceberg,spark,ssb_q42,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,2575.33,ssb,10
iceberg,spark,ssb_q45,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,2329.33,ssb,10
iceberg,spark,ssb_q46,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,2992.41,ssb,10
iceberg,spark,ssb_q48,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,2605.48,ssb,10
iceberg,spark,ssb_q1,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,2907.56,ssb,10
iceberg,spark,ssb_q11,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,8058.21,ssb,10
iceberg,spark,ssb_q13,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,12217.01,ssb,10
iceberg,spark,ssb_q14,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,1665.72,ssb,10
iceberg,spark,ssb_q17,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,11463.79,ssb,10
iceberg,spark,ssb_q19,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,8820.75,ssb,10
iceberg,spark,ssb_q22,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,4295.15,ssb,10
iceberg,spark,ssb_q23,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,6261.14,ssb,10
iceberg,spark,ssb_q25,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,1779.71,ssb,10
iceberg,spark,ssb_q27,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,1574.87,ssb,10
iceberg,spark,ssb_q29,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,7002.14,ssb,10
iceberg,spark,ssb_q36,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,1582.28,ssb,10
iceberg,spark,ssb_q37,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,13411.72,ssb,10
iceberg,spark,ssb_q38,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,2426.14,ssb,10
iceberg,spark,ssb_q42,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,12564.22,ssb,10
iceberg,spark,ssb_q45,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,6164.2,ssb,10
iceberg,spark,ssb_q46,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,1665.27,ssb,10
iceberg,spark,ssb_q48,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,1686.77,ssb,10
iceberg,spark,ssb_q1,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,11872.2,ssb,10
iceberg,spark,ssb_q11,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,7322.07,ssb,10
iceberg,spark,ssb_q13,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,3505.31,ssb,10
iceberg,spark,ssb_q14,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,3331.28,ssb,10
iceberg,spark,ssb_q17,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,5188.17,ssb,10
iceberg,spark,ssb_q19,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1788.18,ssb,10
iceberg,spark,ssb_q22,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,5098.17,ssb,10
iceberg,spark,ssb_q23,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1720.57,ssb,10
iceberg,spark,ssb_q25,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4429.88,ssb,10
iceberg,spark,ssb_q27,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2467.85,ssb,10
iceberg,spark,ssb_q29,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1621.85,ssb,10
iceberg,spark,ssb_q36,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,11330.83,ssb,10
iceberg,spark,ssb_q37,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,6752.73,ssb,10
iceberg,spark,ssb_q38,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1609.61,ssb,10
iceberg,spark,ssb_q42,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1925.9,ssb,10
iceberg,spark,ssb_q45,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2518.94,ssb,10
iceberg,spark,ssb_q46,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4400.76,ssb,10
iceberg,spark,ssb_q48,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4545.98,ssb,10
iceberg,spark,ssb_q1,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,2782.88,ssb,10
iceberg,spark,ssb_q11,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,2076.55,ssb,10
iceberg,spark,ssb_q13,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,8036.43,ssb,10
iceberg,spark,ssb_q14,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,3099.07,ssb,10
iceberg,spark,ssb_q17,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,2839.4,ssb,10
iceberg,spark,ssb_q19,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,4194.85,ssb,10
iceberg,spark,ssb_q22,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,5295.35,ssb,10
iceberg,spark,ssb_q23,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,4551.42,ssb,10
iceberg,spark,ssb_q25,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,3355.41,ssb,10
iceberg,spark,ssb_q27,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,5443.58,ssb,10
iceberg,spark,ssb_q29,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,5540.3,ssb,10
iceberg,spark,ssb_q36,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,5064.77,ssb,10
iceberg,spark,ssb_q37,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,3184.72,ssb,10
iceberg,spark,ssb_q38,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,5683.73,ssb,10
iceberg,spark,ssb_q42,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,2989.68,ssb,10
iceberg,spark,ssb_q45,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,5091.47,ssb,10
iceberg,spark,ssb_q46,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,3971.92,ssb,10
iceberg,spark,ssb_q48,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,1849.27,ssb,10
iceberg,spark,ssb_q1,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,12862.49,ssb,10
iceberg,spark,ssb_q11,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,4908.61,ssb,10
iceberg,spark,ssb_q13,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,5416.37,ssb,10
iceberg,spark,ssb_q14,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,2077.4,ssb,10
iceberg,spark,ssb_q17,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,4869.94,ssb,10
iceberg,spark,ssb_q19,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,1691.38,ssb,10
iceberg,spark,ssb_q22,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,8062.61,ssb,10
iceberg,spark,ssb_q23,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,1606.64,ssb,10
iceberg,spark,ssb_q25,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,3451.53,ssb,10
iceberg,spark,ssb_q27,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,1961.27,ssb,10
iceberg,spark,ssb_q29,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,1506.0,ssb,10
iceberg,spark,ssb_q36,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,11843.88,ssb,10
iceberg,spark,ssb_q37,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,6546.62,ssb,10
iceberg,spark,ssb_q38,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,1774.6,ssb,10
iceberg,spark,ssb_q42,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,1670.68,ssb,10
iceberg,spark,ssb_q45,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,2220.88,ssb,10
iceberg,spark,ssb_q46,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,4232.71,ssb,10
iceberg,spark,ssb_q48,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,3755.89,ssb,10
iceberg,spark,ssb_q1,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,12220.86,ssb,10
iceberg,spark,ssb_q11,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,7854.9,ssb,10
iceberg,spark,ssb_q13,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,2257.53,ssb,10
iceberg,spark,ssb_q14,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,1700.6,ssb,10
iceberg,spark,ssb_q17,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,12259.27,ssb,10
iceberg,spark,ssb_q19,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,6575.95,ssb,10
iceberg,spark,ssb_q22,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,12728.98,ssb,10
iceberg,spark,ssb_q23,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,1666.37,ssb,10
iceberg,spark,ssb_q25,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,2006.71,ssb,10
iceberg,spark,ssb_q27,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,1639.26,ssb,10
iceberg,spark,ssb_q29,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,1500.57,ssb,10
iceberg,spark,ssb_q36,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,1933.61,ssb,10
iceberg,spark,ssb_q37,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,13442.36,ssb,10
iceberg,spark,ssb_q38,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,1626.67,ssb,10
iceberg,spark,ssb_q42,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,2600.57,ssb,10
iceberg,spark,ssb_q45,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,1586.24,ssb,10
iceberg,spark,ssb_q46,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,3284.38,ssb,10
iceberg,spark,ssb_q48,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=128m,11875.42,ssb,10
iceberg,spark,ssb_q1,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,5355.29,ssb,10
iceberg,spark,ssb_q11,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,11716.09,ssb,10
iceberg,spark,ssb_q13,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,11979.67,ssb,10
iceberg,spark,ssb_q14,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,1768.29,ssb,10
iceberg,spark,ssb_q17,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,5899.39,ssb,10
iceberg,spark,ssb_q19,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,1688.54,ssb,10
iceberg,spark,ssb_q22,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,3154.74,ssb,10
iceberg,spark,ssb_q23,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,1640.95,ssb,10
iceberg,spark,ssb_q25,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,1640.45,ssb,10
iceberg,spark,ssb_q27,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,1703.75,ssb,10
iceberg,spark,ssb_q29,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,4807.37,ssb,10
iceberg,spark,ssb_q36,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,4496.04,ssb,10
iceberg,spark,ssb_q37,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,12313.55,ssb,10
iceberg,spark,ssb_q38,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,1666.52,ssb,10
iceberg,spark,ssb_q42,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,8225.04,ssb,10
iceberg,spark,ssb_q45,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,8117.4,ssb,10
iceberg,spark,ssb_q46,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,1607.42,ssb,10
iceberg,spark,ssb_q48,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,1645.31,ssb,10
iceberg,spark,ssb_q1,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,12965.51,ssb,10
iceberg,spark,ssb_q11,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1656.79,ssb,10
iceberg,spark,ssb_q13,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1579.25,ssb,10
iceberg,spark,ssb_q14,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1640.27,ssb,10
iceberg,spark,ssb_q17,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5352.53,ssb,10
iceberg,spark,ssb_q19,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,7406.75,ssb,10
iceberg,spark,ssb_q22,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,12769.58,ssb,10
iceberg,spark,ssb_q23,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1755.42,ssb,10
iceberg,spark,ssb_q25,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,8357.07,ssb,10
iceberg,spark,ssb_q27,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3588.73,ssb,10
iceberg,spark,ssb_q29,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1608.28,ssb,10
