datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,ssb_q27,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6054.906088,ssb,10
hudi,presto,ssb_q27,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,6429.772708,ssb,10
hudi,presto,ssb_q27,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,5315.416654000001,ssb,10
hudi,presto,ssb_q28,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4393.715238,ssb,10
hudi,presto,ssb_q28,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,16928.549494000003,ssb,10
hudi,presto,ssb_q28,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,5228.428502999999,ssb,10
hudi,presto,ssb_q28,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,9292.941912,ssb,10
hudi,presto,ssb_q28,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,3852.604944,ssb,10
hudi,presto,ssb_q28,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,17146.62822,ssb,10
hudi,presto,ssb_q28,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,16751.887967,ssb,10
hudi,presto,ssb_q28,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,31652.48807,ssb,10
hudi,presto,ssb_q28,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,26214.067877,ssb,10
hudi,presto,ssb_q28,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,16221.167227,ssb,10
hudi,presto,ssb_q28,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,22448.528387,ssb,10
hudi,presto,ssb_q3,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4989.428564999999,ssb,10
hudi,presto,ssb_q3,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,31886.33169,ssb,10
hudi,presto,ssb_q3,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7318.446946999999,ssb,10
hudi,presto,ssb_q3,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,23286.562446000004,ssb,10
hudi,presto,ssb_q3,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,3149.830777,ssb,10
hudi,presto,ssb_q3,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,16103.851033,ssb,10
hudi,presto,ssb_q3,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,14395.959137,ssb,10
hudi,presto,ssb_q3,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,13682.780881,ssb,10
hudi,presto,ssb_q3,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,37503.731685,ssb,10
hudi,presto,ssb_q3,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,11886.567217,ssb,10
hudi,presto,ssb_q31,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1005.345863,ssb,10
hudi,presto,ssb_q31,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,4569.471333,ssb,10
hudi,presto,ssb_q31,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,1017.446277,ssb,10
hudi,presto,ssb_q31,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,2702.0379110000003,ssb,10
hudi,presto,ssb_q31,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,1004.007312,ssb,10
hudi,presto,ssb_q31,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,5171.337389,ssb,10
hudi,presto,ssb_q31,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,3663.194834,ssb,10
hudi,presto,ssb_q31,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,3788.722032,ssb,10
hudi,presto,ssb_q31,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,3808.998914,ssb,10
hudi,presto,ssb_q31,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,3187.3330640000004,ssb,10
hudi,presto,ssb_q32,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,5380.055574,ssb,10
hudi,presto,ssb_q32,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,33585.15283,ssb,10
hudi,presto,ssb_q32,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6370.958085,ssb,10
hudi,presto,ssb_q32,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,13272.089303,ssb,10
hudi,presto,ssb_q32,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,5597.185624999999,ssb,10
hudi,presto,ssb_q32,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,21194.107499,ssb,10
hudi,presto,ssb_q32,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,21129.216677,ssb,10
hudi,presto,ssb_q32,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,25629.470727,ssb,10
hudi,presto,ssb_q32,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,21454.690236,ssb,10
hudi,presto,ssb_q32,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,18232.72407,ssb,10
hudi,presto,ssb_q33,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,35489.906198000004,ssb,10
hudi,presto,ssb_q33,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,43793.98188,ssb,10
hudi,presto,ssb_q33,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,26693.467456,ssb,10
hudi,presto,ssb_q33,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,36474.470364,ssb,10
hudi,presto,ssb_q33,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,28472.444915,ssb,10
hudi,presto,ssb_q33,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,28508.465674,ssb,10
hudi,presto,ssb_q33,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,43497.079739,ssb,10
hudi,presto,ssb_q33,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,39536.996507,ssb,10
hudi,presto,ssb_q33,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,47442.552164,ssb,10
hudi,presto,ssb_q33,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,53130.776882,ssb,10
hudi,presto,ssb_q34,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,5802.955144,ssb,10
hudi,presto,ssb_q34,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,14259.038574,ssb,10
hudi,presto,ssb_q34,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6107.588422000001,ssb,10
hudi,presto,ssb_q34,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,20011.63068,ssb,10
hudi,presto,ssb_q34,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,4763.726188,ssb,10
hudi,presto,ssb_q34,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,14842.144718,ssb,10
hudi,presto,ssb_q34,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,20467.661893,ssb,10
hudi,presto,ssb_q34,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,13843.672706,ssb,10
hudi,presto,ssb_q34,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,14164.824838,ssb,10
hudi,presto,ssb_q34,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,12015.304689,ssb,10
hudi,presto,ssb_q35,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4179.345899,ssb,10
hudi,presto,ssb_q35,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,8958.065771,ssb,10
hudi,presto,ssb_q35,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,2312.151552,ssb,10
hudi,presto,ssb_q35,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,8667.933772,ssb,10
hudi,presto,ssb_q35,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,2082.68985,ssb,10
hudi,presto,ssb_q35,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,10100.199251,ssb,10
hudi,presto,ssb_q35,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,11927.552123,ssb,10
hudi,presto,ssb_q35,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,8075.690157999999,ssb,10
hudi,presto,ssb_q35,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,8374.619288,ssb,10
hudi,presto,ssb_q35,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,7337.880373,ssb,10
hudi,presto,ssb_q36,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,183.896631,ssb,10
hudi,presto,ssb_q36,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,117.739549,ssb,10
hudi,presto,ssb_q36,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,134.731802,ssb,10
hudi,presto,ssb_q36,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,183.614077,ssb,10
hudi,presto,ssb_q36,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,119.159285,ssb,10
hudi,presto,ssb_q36,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,116.873589,ssb,10
hudi,presto,ssb_q37,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1101.200689,ssb,10
hudi,presto,ssb_q37,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1011.260246,ssb,10
hudi,presto,ssb_q37,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,1052.758102,ssb,10
hudi,presto,ssb_q37,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,1063.253807,ssb,10
hudi,presto,ssb_q37,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,968.354383,ssb,10
hudi,presto,ssb_q37,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,984.25982,ssb,10
hudi,presto,ssb_q38,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,133.350098,ssb,10
hudi,presto,ssb_q38,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,114.46379,ssb,10
hudi,presto,ssb_q38,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,123.705005,ssb,10
hudi,presto,ssb_q38,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,133.741474,ssb,10
hudi,presto,ssb_q38,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,138.99296900000002,ssb,10
hudi,presto,ssb_q38,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,112.09812,ssb,10
hudi,presto,ssb_q4,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,2578.441457,ssb,10
hudi,presto,ssb_q4,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,8789.437371,ssb,10
hudi,presto,ssb_q4,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,2273.298585,ssb,10
hudi,presto,ssb_q4,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,7360.375331,ssb,10
hudi,presto,ssb_q4,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,2231.2481660000003,ssb,10
hudi,presto,ssb_q4,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,9863.795816,ssb,10
hudi,presto,ssb_q4,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,8012.231917,ssb,10
hudi,presto,ssb_q4,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,10178.038585,ssb,10
hudi,presto,ssb_q4,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,8120.366574,ssb,10
hudi,presto,ssb_q4,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,8861.526796,ssb,10
hudi,presto,ssb_q14,0.2939231281018;0.8072550698589;277.0;7.0;35|,14240.4136732904,ssb,10
hudi,presto,ssb_q15,0.7923849821091;0.6932743646204;452.0;3.0;8|,1751.578940119438,ssb,10
hudi,presto,ssb_q15,0.3020444849932;0.4933289004306;805.0;8.0;17|,1613.240009119242,ssb,10
hudi,presto,ssb_q15,0.2939231281018;0.8072550698589;277.0;7.0;35|,4081.8231153023657,ssb,10
hudi,presto,ssb_q19,0.5;0.5;256.0;1.0;1|,3124.977331616327,ssb,10
hudi,presto,ssb_q19,0.3020444849932;0.4933289004306;805.0;8.0;17|,1433.6055006566937,ssb,10
hudi,presto,ssb_q19,0.2939231281018;0.8072550698589;277.0;7.0;35|,3732.021787610511,ssb,10
hudi,presto,ssb_q2,0.2939231281018;0.8072550698589;277.0;7.0;35|,27820.607559148106,ssb,10
hudi,presto,ssb_q27,0.7923849821091;0.6932743646204;452.0;3.0;8|,1487.6921214485424,ssb,10
hudi,presto,ssb_q27,0.3020444849932;0.4933289004306;805.0;8.0;17|,1404.0638813547698,ssb,10
hudi,presto,ssb_q27,0.2939231281018;0.8072550698589;277.0;7.0;35|,3397.5874506800615,ssb,10
hudi,presto,ssb_q3,0.2939231281018;0.8072550698589;277.0;7.0;35|,13762.940143826521,ssb,10
hudi,presto,ssb_q31,0.7923849821091;0.6932743646204;452.0;3.0;8|,981.3675592783776,ssb,10
hudi,presto,ssb_q31,0.5;0.5;256.0;1.0;1|,1709.552277709243,ssb,10
hudi,presto,ssb_q31,0.3020444849932;0.4933289004306;805.0;8.0;17|,861.2538147299355,ssb,10
hudi,presto,ssb_q31,0.2939231281018;0.8072550698589;277.0;7.0;35|,1880.869295851384,ssb,10
hudi,presto,ssb_q32,0.2939231281018;0.8072550698589;277.0;7.0;35|,11183.808274443161,ssb,10
hudi,presto,ssb_q33,0.2939231281018;0.8072550698589;277.0;7.0;35|,24586.19058781994,ssb,10
hudi,presto,ssb_q34,0.2939231281018;0.8072550698589;277.0;7.0;35|,11234.32485688011,ssb,10
hudi,presto,ssb_q35,0.2939231281018;0.8072550698589;277.0;7.0;35|,4518.938103563585,ssb,10
hudi,presto,ssb_q4,0.2939231281018;0.8072550698589;277.0;7.0;35|,4840.066932769737,ssb,10
hudi,presto,ssb_q39,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,8346.04,ssb,10
hudi,presto,ssb_q46,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,8181.31,ssb,10
hudi,presto,ssb_q45,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,8689.91,ssb,10
hudi,presto,ssb_q22,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,8713.05,ssb,10
hudi,presto,ssb_q41,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,8341.53,ssb,10
hudi,presto,ssb_q29,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,7605.12,ssb,10
hudi,presto,ssb_q42,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,7861.48,ssb,10
hudi,presto,ssb_q30,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,8610.39,ssb,10
hudi,presto,ssb_q48,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,8563.59,ssb,10
hudi,presto,ssb_q39,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,17919.59,ssb,10
hudi,presto,ssb_q46,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,17169.61,ssb,10
hudi,presto,ssb_q45,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,19228.25,ssb,10
hudi,presto,ssb_q22,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,17128.32,ssb,10
hudi,presto,ssb_q41,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,18509.44,ssb,10
hudi,presto,ssb_q29,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,18102.84,ssb,10
hudi,presto,ssb_q42,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,17089.39,ssb,10
hudi,presto,ssb_q30,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,19624.85,ssb,10
hudi,presto,ssb_q48,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,19992.43,ssb,10
hudi,presto,ssb_q39,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7537.98,ssb,10
hudi,presto,ssb_q46,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7450.26,ssb,10
hudi,presto,ssb_q45,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7369.74,ssb,10
hudi,presto,ssb_q22,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7339.1,ssb,10
hudi,presto,ssb_q41,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7821.79,ssb,10
hudi,presto,ssb_q29,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7880.11,ssb,10
hudi,presto,ssb_q42,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7672.61,ssb,10
hudi,presto,ssb_q30,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7570.47,ssb,10
hudi,presto,ssb_q48,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7457.75,ssb,10
hudi,presto,ssb_q39,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,11140.36,ssb,10
hudi,presto,ssb_q46,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,11702.61,ssb,10
hudi,presto,ssb_q45,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,10989.97,ssb,10
hudi,presto,ssb_q22,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,11897.67,ssb,10
hudi,presto,ssb_q41,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,10281.52,ssb,10
hudi,presto,ssb_q29,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,11951.39,ssb,10
hudi,presto,ssb_q42,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,11715.67,ssb,10
hudi,presto,ssb_q30,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,11561.52,ssb,10
hudi,presto,ssb_q48,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,11199.58,ssb,10
hudi,presto,ssb_q39,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,6724.74,ssb,10
hudi,presto,ssb_q46,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,6248.31,ssb,10
hudi,presto,ssb_q45,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,6874.86,ssb,10
hudi,presto,ssb_q22,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,7202.42,ssb,10
hudi,presto,ssb_q41,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,6212.38,ssb,10
hudi,presto,ssb_q29,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,6440.92,ssb,10
hudi,presto,ssb_q42,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,6145.82,ssb,10
hudi,presto,ssb_q30,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,6335.09,ssb,10
hudi,presto,ssb_q48,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,5933.11,ssb,10
hudi,presto,ssb_q39,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,14842.56,ssb,10
hudi,presto,ssb_q46,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,14856.08,ssb,10
hudi,presto,ssb_q45,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,14997.0,ssb,10
hudi,presto,ssb_q22,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,17636.06,ssb,10
hudi,presto,ssb_q41,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,16256.45,ssb,10
hudi,presto,ssb_q29,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,14622.6,ssb,10
hudi,presto,ssb_q42,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,14748.47,ssb,10
hudi,presto,ssb_q30,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,14618.55,ssb,10
hudi,presto,ssb_q48,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,16349.94,ssb,10
hudi,presto,ssb_q39,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,21602.48,ssb,10
hudi,presto,ssb_q26,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,21545.79,ssb,10
hudi,presto,ssb_q46,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,21207.0,ssb,10
hudi,presto,ssb_q45,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,22048.42,ssb,10
hudi,presto,ssb_q22,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,24441.5,ssb,10
hudi,presto,ssb_q41,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,21148.59,ssb,10
hudi,presto,ssb_q38,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,23680.93,ssb,10
hudi,presto,ssb_q25,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,23631.7,ssb,10
hudi,presto,ssb_q36,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,22623.73,ssb,10
hudi,presto,ssb_q29,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,25540.66,ssb,10
hudi,presto,ssb_q23,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,21180.17,ssb,10
hudi,presto,ssb_q17,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,23610.21,ssb,10
hudi,presto,ssb_q42,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,21091.82,ssb,10
hudi,presto,ssb_q37,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,22927.78,ssb,10
hudi,presto,ssb_q30,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,21280.67,ssb,10
hudi,presto,ssb_q48,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,23031.68,ssb,10
hudi,presto,ssb_q39,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,26732.08,ssb,10
hudi,presto,ssb_q26,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,22622.48,ssb,10
hudi,presto,ssb_q46,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,23006.49,ssb,10
