datalake,engine,query name,conf,latency,benchmark,sf
iceberg,spark,q1_2,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,20071.099271,ssb,100
iceberg,spark,q1_3,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,30996.18898,ssb,100
iceberg,spark,q2_1,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,456023.601052,ssb,100
iceberg,spark,q2_3,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,433749.324033,ssb,100
iceberg,spark,q1_1,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,46870.191584,ssb,100
iceberg,spark,q1_2,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,37416.255964,ssb,100
iceberg,spark,q1_3,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,39361.319299,ssb,100
iceberg,spark,q2_1,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,462958.246427,ssb,100
iceberg,spark,q2_2,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,431517.049504,ssb,100
iceberg,spark,q2_3,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,420705.797493,ssb,100
iceberg,spark,q3_1,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,359242.510255,ssb,100
iceberg,spark,q3_2,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,327867.098201,ssb,100
iceberg,spark,q3_3,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,321061.645964,ssb,100
iceberg,spark,q3_4,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,41671.268628,ssb,100
iceberg,spark,q4_1,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,440896.361864,ssb,100
iceberg,spark,q4_2,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,163302.892763,ssb,100
iceberg,spark,q4_3,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,147179.340691,ssb,100
iceberg,spark,q1_1,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,42218.277551,ssb,100
iceberg,spark,q1_2,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,22066.907699,ssb,100
iceberg,spark,q1_3,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,18191.663294,ssb,100
iceberg,spark,q2_1,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,406743.234022,ssb,100
iceberg,spark,q2_2,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,438969.06612,ssb,100
iceberg,spark,q2_3,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,405076.522148,ssb,100
iceberg,spark,q3_1,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,327651.130249,ssb,100
iceberg,spark,q3_2,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,325757.110115,ssb,100
iceberg,spark,q1_1,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,32307.368623,ssb,100
iceberg,spark,q1_2,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,19459.273795,ssb,100
iceberg,spark,q1_3,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,21159.306427,ssb,100
iceberg,spark,q2_1,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,427700.407105,ssb,100
iceberg,spark,q2_2,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,424736.702275,ssb,100
iceberg,spark,q2_3,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,444613.008662,ssb,100
iceberg,spark,q3_1,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,324366.607421,ssb,100
iceberg,spark,q3_2,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,315891.737456,ssb,100
iceberg,spark,q4_3,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,172140.474037,ssb,100
iceberg,spark,q1_1,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,42830.062749,ssb,100
iceberg,spark,q1_2,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,30540.358688,ssb,100
iceberg,spark,q1_3,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,32032.156866,ssb,100
iceberg,spark,q2_1,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,416855.858114,ssb,100
iceberg,spark,q2_2,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,411305.145639,ssb,100
iceberg,spark,q2_3,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,414334.498125,ssb,100
iceberg,spark,q3_1,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,320919.490961,ssb,100
iceberg,spark,q3_2,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,292026.668963,ssb,100
iceberg,spark,q3_3,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,286842.266975,ssb,100
iceberg,spark,q3_4,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,32370.256264,ssb,100
iceberg,spark,q4_1,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,391010.406543,ssb,100
iceberg,spark,q4_2,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,106390.502362,ssb,100
iceberg,spark,q4_3,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,96925.752542,ssb,100
iceberg,spark,q1_1,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,24918.731622,ssb,100
iceberg,spark,q1_2,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,15295.960748,ssb,100
iceberg,spark,q1_3,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,15105.947277,ssb,100
iceberg,spark,q2_1,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,405703.607736,ssb,100
iceberg,spark,q2_2,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,391761.260148,ssb,100
iceberg,spark,q2_3,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,396236.22752,ssb,100
iceberg,spark,q3_1,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,305605.32351,ssb,100
iceberg,spark,q3_2,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,301667.130349,ssb,100
iceberg,spark,q3_3,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,304105.093097,ssb,100
iceberg,spark,q3_4,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,31198.397759,ssb,100
iceberg,spark,q4_1,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,400833.494185,ssb,100
iceberg,spark,q4_2,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,126772.964487,ssb,100
iceberg,spark,q4_3,947;11;921;3372;426;8;24;0.6230040977525;0.7463328595031,122885.958762,ssb,100
iceberg,spark,q1_1,704;65;305;3579;665;3;13;0.129211632725;0.4264378356915,22650.883318,ssb,100
iceberg,spark,q1_2,704;65;305;3579;665;3;13;0.129211632725;0.4264378356915,14703.451735,ssb,100
iceberg,spark,q1_3,704;65;305;3579;665;3;13;0.129211632725;0.4264378356915,14156.062093,ssb,100
iceberg,spark,q2_1,704;65;305;3579;665;3;13;0.129211632725;0.4264378356915,414005.824853,ssb,100
iceberg,spark,q2_2,704;65;305;3579;665;3;13;0.129211632725;0.4264378356915,408210.858017,ssb,100
iceberg,spark,q2_3,704;65;305;3579;665;3;13;0.129211632725;0.4264378356915,408308.604989,ssb,100
iceberg,spark,q3_1,704;65;305;3579;665;3;13;0.129211632725;0.4264378356915,333152.802428,ssb,100
iceberg,spark,q3_2,704;65;305;3579;665;3;13;0.129211632725;0.4264378356915,331189.655551,ssb,100
iceberg,spark,q3_3,704;65;305;3579;665;3;13;0.129211632725;0.4264378356915,328923.458599,ssb,100
iceberg,spark,q3_4,704;65;305;3579;665;3;13;0.129211632725;0.4264378356915,31240.693574,ssb,100
iceberg,spark,q4_1,704;65;305;3579;665;3;13;0.129211632725;0.4264378356915,418341.223898,ssb,100
iceberg,spark,q4_2,704;65;305;3579;665;3;13;0.129211632725;0.4264378356915,132995.556606,ssb,100
iceberg,spark,q3_1,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,200543.67,ssb,100
iceberg,spark,q3_4,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,213050.64,ssb,100
iceberg,spark,q2_2,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,190084.73,ssb,100
iceberg,spark,q4_3,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,198199.94,ssb,100
iceberg,spark,q4_2,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,211376.65,ssb,100
iceberg,spark,q3_3,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,200780.58,ssb,100
iceberg,spark,q4_1,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,194375.05,ssb,100
iceberg,spark,q3_2,32;4;10;128;452;3;14;0.7923849821091;0.6932743646204,204404.55,ssb,100
iceberg,spark,q4_3,704;65;305;3579;665;3;13;0.129211632725;0.4264378356915,247040.83,ssb,100
iceberg,spark,q1_1,29.0;4.3;9.1;136.6;387.5;3.1;16.0;0.9;0.6,28729.07,ssb,100
iceberg,spark,q1_2,29.0;4.3;9.1;136.6;387.5;3.1;16.0;0.9;0.6,21965.12,ssb,100
iceberg,spark,q1_3,29.0;4.3;9.1;136.6;387.5;3.1;16.0;0.9;0.6,31024.44,ssb,100
iceberg,spark,q2_1,29.0;4.3;9.1;136.6;387.5;3.1;16.0;0.9;0.6,476952.95,ssb,100
iceberg,spark,q2_2,29.0;4.3;9.1;136.6;387.5;3.1;16.0;0.9;0.6,201709.01,ssb,100
iceberg,spark,q2_3,29.0;4.3;9.1;136.6;387.5;3.1;16.0;0.9;0.6,407365.2,ssb,100
iceberg,spark,q3_1,29.0;4.3;9.1;136.6;387.5;3.1;16.0;0.9;0.6,208166.73,ssb,100
iceberg,spark,q3_2,29.0;4.3;9.1;136.6;387.5;3.1;16.0;0.9;0.6,195198.85,ssb,100
iceberg,spark,q3_3,29.0;4.3;9.1;136.6;387.5;3.1;16.0;0.9;0.6,214697.09,ssb,100
iceberg,spark,q3_4,29.0;4.3;9.1;136.6;387.5;3.1;16.0;0.9;0.6,227589.46,ssb,100
iceberg,spark,q4_1,29.0;4.3;9.1;136.6;387.5;3.1;16.0;0.9;0.6,210089.32,ssb,100
iceberg,spark,q4_2,29.0;4.3;9.1;136.6;387.5;3.1;16.0;0.9;0.6,219023.87,ssb,100
iceberg,spark,q4_3,29.0;4.3;9.1;136.6;387.5;3.1;16.0;0.9;0.6,184742.59,ssb,100
iceberg,spark,q1_1,973.2;9.4;847.9;2996.0;362.5;7.1;22.8;0.6;0.8,36040.15,ssb,100
iceberg,spark,q1_2,973.2;9.4;847.9;2996.0;362.5;7.1;22.8;0.6;0.8,26578.32,ssb,100
iceberg,spark,q1_3,973.2;9.4;847.9;2996.0;362.5;7.1;22.8;0.6;0.8,24846.88,ssb,100
iceberg,spark,q2_1,973.2;9.4;847.9;2996.0;362.5;7.1;22.8;0.6;0.8,382121.79,ssb,100
iceberg,spark,q2_2,973.2;9.4;847.9;2996.0;362.5;7.1;22.8;0.6;0.8,432044.88,ssb,100
iceberg,spark,q2_3,973.2;9.4;847.9;2996.0;362.5;7.1;22.8;0.6;0.8,407324.15,ssb,100
iceberg,spark,q3_1,973.2;9.4;847.9;2996.0;362.5;7.1;22.8;0.6;0.8,360202.6,ssb,100
iceberg,spark,q3_2,973.2;9.4;847.9;2996.0;362.5;7.1;22.8;0.6;0.8,339405.55,ssb,100
iceberg,spark,q3_3,973.2;9.4;847.9;2996.0;362.5;7.1;22.8;0.6;0.8,284116.62,ssb,100
iceberg,spark,q3_4,973.2;9.4;847.9;2996.0;362.5;7.1;22.8;0.6;0.8,32287.05,ssb,100
iceberg,spark,q4_1,973.2;9.4;847.9;2996.0;362.5;7.1;22.8;0.6;0.8,396492.58,ssb,100
iceberg,spark,q4_2,973.2;9.4;847.9;2996.0;362.5;7.1;22.8;0.6;0.8,119707.72,ssb,100
iceberg,spark,q4_3,973.2;9.4;847.9;2996.0;362.5;7.1;22.8;0.6;0.8,128180.3,ssb,100
iceberg,spark,q1_1,867.2;9.8;745.3;3000.6;793.9;6.8;53.6;0.6;0.2,46192.27,ssb,100
iceberg,spark,q1_2,867.2;9.8;745.3;3000.6;793.9;6.8;53.6;0.6;0.2,49892.04,ssb,100
iceberg,spark,q1_3,867.2;9.8;745.3;3000.6;793.9;6.8;53.6;0.6;0.2,33900.8,ssb,100
iceberg,spark,q2_1,867.2;9.8;745.3;3000.6;793.9;6.8;53.6;0.6;0.2,434172.19,ssb,100
iceberg,spark,q2_2,867.2;9.8;745.3;3000.6;793.9;6.8;53.6;0.6;0.2,472175.22,ssb,100
iceberg,spark,q2_3,867.2;9.8;745.3;3000.6;793.9;6.8;53.6;0.6;0.2,499517.75,ssb,100
iceberg,spark,q3_1,867.2;9.8;745.3;3000.6;793.9;6.8;53.6;0.6;0.2,320154.17,ssb,100
iceberg,spark,q3_2,867.2;9.8;745.3;3000.6;793.9;6.8;53.6;0.6;0.2,325347.63,ssb,100
iceberg,spark,q3_3,867.2;9.8;745.3;3000.6;793.9;6.8;53.6;0.6;0.2,347772.94,ssb,100
iceberg,spark,q3_4,867.2;9.8;745.3;3000.6;793.9;6.8;53.6;0.6;0.2,71711.31,ssb,100
iceberg,spark,q4_1,867.2;9.8;745.3;3000.6;793.9;6.8;53.6;0.6;0.2,438029.21,ssb,100
iceberg,spark,q4_2,867.2;9.8;745.3;3000.6;793.9;6.8;53.6;0.6;0.2,145091.75,ssb,100
iceberg,spark,q4_3,867.2;9.8;745.3;3000.6;793.9;6.8;53.6;0.6;0.2,121619.47,ssb,100
iceberg,spark,q1_1,722.6;57.4;321.5;3520.9;669.7;3.1;14.2;0.1;0.4,20712.53,ssb,100
iceberg,spark,q1_2,722.6;57.4;321.5;3520.9;669.7;3.1;14.2;0.1;0.4,14741.52,ssb,100
iceberg,spark,q1_3,722.6;57.4;321.5;3520.9;669.7;3.1;14.2;0.1;0.4,12743.78,ssb,100
iceberg,spark,q2_1,722.6;57.4;321.5;3520.9;669.7;3.1;14.2;0.1;0.4,420692.91,ssb,100
iceberg,spark,q2_2,722.6;57.4;321.5;3520.9;669.7;3.1;14.2;0.1;0.4,376612.59,ssb,100
iceberg,spark,q2_3,722.6;57.4;321.5;3520.9;669.7;3.1;14.2;0.1;0.4,387346.97,ssb,100
iceberg,spark,q3_1,722.6;57.4;321.5;3520.9;669.7;3.1;14.2;0.1;0.4,342644.42,ssb,100
iceberg,spark,q3_2,722.6;57.4;321.5;3520.9;669.7;3.1;14.2;0.1;0.4,313917.73,ssb,100
iceberg,spark,q3_3,722.6;57.4;321.5;3520.9;669.7;3.1;14.2;0.1;0.4,348517.56,ssb,100
iceberg,spark,q3_4,722.6;57.4;321.5;3520.9;669.7;3.1;14.2;0.1;0.4,29757.62,ssb,100
iceberg,spark,q4_1,722.6;57.4;321.5;3520.9;669.7;3.1;14.2;0.1;0.4,413234.42,ssb,100
iceberg,spark,q4_2,722.6;57.4;321.5;3520.9;669.7;3.1;14.2;0.1;0.4,133707.3,ssb,100
iceberg,spark,q4_3,722.6;57.4;321.5;3520.9;669.7;3.1;14.2;0.1;0.4,258797.01,ssb,100
iceberg,spark,q1_1,752.2;69.9;259.7;3294.4;681.1;3.1;12.6;0.1;0.4,23217.68,ssb,100
iceberg,spark,q1_2,752.2;69.9;259.7;3294.4;681.1;3.1;12.6;0.1;0.4,13867.16,ssb,100
iceberg,spark,q1_3,752.2;69.9;259.7;3294.4;681.1;3.1;12.6;0.1;0.4,15448.33,ssb,100
iceberg,spark,q2_1,752.2;69.9;259.7;3294.4;681.1;3.1;12.6;0.1;0.4,427955.85,ssb,100
iceberg,spark,q2_2,752.2;69.9;259.7;3294.4;681.1;3.1;12.6;0.1;0.4,395905.6,ssb,100
iceberg,spark,q2_3,752.2;69.9;259.7;3294.4;681.1;3.1;12.6;0.1;0.4,373096.05,ssb,100
iceberg,spark,q3_1,752.2;69.9;259.7;3294.4;681.1;3.1;12.6;0.1;0.4,318934.49,ssb,100
iceberg,spark,q3_2,752.2;69.9;259.7;3294.4;681.1;3.1;12.6;0.1;0.4,322357.8,ssb,100
iceberg,spark,q3_3,752.2;69.9;259.7;3294.4;681.1;3.1;12.6;0.1;0.4,327973.45,ssb,100
iceberg,spark,q3_4,752.2;69.9;259.7;3294.4;681.1;3.1;12.6;0.1;0.4,32096.32,ssb,100
iceberg,spark,q4_1,752.2;69.9;259.7;3294.4;681.1;3.1;12.6;0.1;0.4,416667.2,ssb,100
iceberg,spark,q4_2,752.2;69.9;259.7;3294.4;681.1;3.1;12.6;0.1;0.4,125178.43,ssb,100
iceberg,spark,q4_3,752.2;69.9;259.7;3294.4;681.1;3.1;12.6;0.1;0.4,252946.96,ssb,100
iceberg,spark,q1_1,778.7;61.6;294.4;3072.6;645.9;2.7;11.9;0.1;0.4,22935.25,ssb,100
iceberg,spark,q1_2,778.7;61.6;294.4;3072.6;645.9;2.7;11.9;0.1;0.4,14128.25,ssb,100
iceberg,spark,q1_3,778.7;61.6;294.4;3072.6;645.9;2.7;11.9;0.1;0.4,14340.32,ssb,100
iceberg,spark,q2_1,778.7;61.6;294.4;3072.6;645.9;2.7;11.9;0.1;0.4,442991.93,ssb,100
iceberg,spark,q2_2,778.7;61.6;294.4;3072.6;645.9;2.7;11.9;0.1;0.4,436791.26,ssb,100
iceberg,spark,q2_3,778.7;61.6;294.4;3072.6;645.9;2.7;11.9;0.1;0.4,370781.27,ssb,100
iceberg,spark,q3_1,778.7;61.6;294.4;3072.6;645.9;2.7;11.9;0.1;0.4,335545.42,ssb,100
iceberg,spark,q3_2,778.7;61.6;294.4;3072.6;645.9;2.7;11.9;0.1;0.4,363886.24,ssb,100
iceberg,spark,q3_3,778.7;61.6;294.4;3072.6;645.9;2.7;11.9;0.1;0.4,356019.47,ssb,100
iceberg,spark,q3_4,778.7;61.6;294.4;3072.6;645.9;2.7;11.9;0.1;0.4,29305.22,ssb,100
iceberg,spark,q4_1,778.7;61.6;294.4;3072.6;645.9;2.7;11.9;0.1;0.4,440640.63,ssb,100
iceberg,spark,q4_2,778.7;61.6;294.4;3072.6;645.9;2.7;11.9;0.1;0.4,137806.75,ssb,100
iceberg,spark,q4_3,778.7;61.6;294.4;3072.6;645.9;2.7;11.9;0.1;0.4,266590.95,ssb,100
iceberg,spark,syn_q5,19.9;129.9;73.6;72.6;116.0;83.4;57.9;171.8|106.7;179.0;51.0;111.4,259639.61,ssb,100
iceberg,spark,syn_q5,34.5;144.7;26.1;116.2;132.3;72.4;34.3|197.3;132.8;114.9,405019.45,ssb,100
iceberg,spark,syn_q5,68.7;190.7;74.9;155.6;46.5;200.0|32.4;254.9;39.3;233.6,242366.89,ssb,100
iceberg,spark,syn_q5,17.2;74.0;155.6;34.9;81.6;40.8;168.0;156.5|219.1;22.7;115.6;218.7,248475.54,ssb,100
iceberg,spark,syn_q5,126.0;153.0;158.9;54.5;55.4;193.5;159.0|116.7;284.7;295.5;143.9,224920.17,ssb,100
iceberg,spark,syn_q5,157.8;105.6;89.5;40.8;47.9;124.9|25.1;149.4;117.7;280.9;216.3,129340.43,ssb,100
iceberg,spark,syn_q5,171.7;64.2;155.0;61.8;182.0;38.0;93.1;189.8|246.8;266.5;279.8;130.3,228177.80,ssb,100
iceberg,spark,syn_q5,105.4;54.8;199.0;81.2;15.4;186.9;169.4|239.5;49.9;93.2;250.6;211.9,234193.66,ssb,100
iceberg,spark,syn_q5,154.2;99.1;126.9;182.1;13.6|252.1;169.2;220.9;163.1,481570.17,ssb,100
iceberg,spark,syn_q5,157.5;55.2;33.2;55.3|28.2;252.6;155.0;165.5;193.3;176.8,217102.81,ssb,100
iceberg,spark,syn_q5,65.3;10.3;77.0;118.4;45.6|161.8;114.6;286.5,251776.93,ssb,100
iceberg,spark,syn_q5,106.4;197.8;115.3;84.2;99.3;130.8;196.4;58.2|113.6;29.6;79.9,227617.32,ssb,100
iceberg,spark,syn_q5,156.6;149.7;73.2;18.4|245.9;60.8;236.0;144.7;211.7,161980.49,ssb,100
iceberg,spark,syn_q5,164.2;22.0;157.5;97.0;65.8|239.4;266.9;101.5,324059.18,ssb,100
iceberg,spark,syn_q5,107.9;197.9;113.2;58.1;153.1;46.3|260.0;23.9;200.2;89.2;241.8,288201.31,ssb,100
iceberg,spark,syn_q6,146.2;184.6;170.4;71.5;14.2;121.5|234.6;255.5;259.6;288.6,181330.82,ssb,100
iceberg,spark,syn_q6,143.9;135.8;121.3;73.9;71.3;195.4|239.6;288.6;198.3;60.5;290.9;211.1,222217.89,ssb,100
iceberg,spark,syn_q6,159.5;52.4;121.9;43.3;68.3;140.8;34.2;148.5|256.7;233.5;174.6;62.8;102.3;244.6,267621.99,ssb,100
iceberg,spark,syn_q6,52.0;117.5;188.0;36.7;151.6;55.2;196.7;41.9|248.3;204.3;221.5,298212.37,ssb,100
iceberg,spark,syn_q6,94.9;60.4;57.4;22.9;58.8;30.5|24.0;137.1;131.7,160451.29,ssb,100
iceberg,spark,syn_q6,178.1;103.7;82.0;113.7;29.3|238.7;177.6;229.9;75.4;140.9;241.8,208039.70,ssb,100
iceberg,spark,syn_q6,66.0;70.6;190.8;24.1|267.5;56.7;31.8;283.1,199456.41,ssb,100
iceberg,spark,syn_q6,74.2;197.2;179.7;143.9|283.3;57.8;268.0;55.6;39.4;69.6,189063.05,ssb,100
iceberg,spark,syn_q6,87.8;115.3;185.9;112.6;135.5|78.9;24.4;175.8;253.6;54.5,390612.33,ssb,100
iceberg,spark,syn_q6,10.7;26.6;166.5;128.8;101.3;28.4|59.5;94.6;33.8;254.7,259712.13,ssb,100
iceberg,spark,syn_q6,159.1;99.5;180.0;60.4;132.0;83.6|266.8;117.1;139.3;86.4;144.9,157561.23,ssb,100
iceberg,spark,syn_q6,169.0;117.2;38.7;142.3;28.4|244.4;130.1;229.4;76.0;27.7,302910.65,ssb,100
iceberg,spark,syn_q6,165.5;89.5;111.7;174.7;100.2;177.5;100.5|124.5;257.6;20.1,434730.44,ssb,100
iceberg,spark,syn_q6,181.1;162.1;138.7;127.9;32.9;153.9;42.8;197.0|244.5;46.6;132.8;296.6,313506.12,ssb,100
iceberg,spark,syn_q6,48.4;166.3;38.1;123.1;70.8;148.1;163.4|122.5;125.2;104.6,145804.74,ssb,100
iceberg,spark,syn_q7,198.4;71.7;80.6;155.2;91.8;147.9;125.6;117.0|118.8;169.6;225.9;114.4,182705.40,ssb,100
iceberg,spark,syn_q7,95.0;85.4;148.0;196.8;123.2;108.3;198.7|11.9;295.5;72.3;101.3;233.7,298800.31,ssb,100
iceberg,spark,syn_q7,184.6;107.1;118.4;118.6;27.9;97.5|50.1;116.5;178.8;77.6,243004.97,ssb,100
iceberg,spark,syn_q7,27.5;86.0;184.4;149.5;147.5;160.7|151.6;270.7;213.8;247.7,443643.00,ssb,100
iceberg,spark,syn_q7,123.1;67.1;148.8;119.5|236.2;277.3;107.0,180474.56,ssb,100
iceberg,spark,syn_q7,89.1;174.9;175.3;53.1;134.0;124.4;12.2|25.7;162.1;102.6;173.8;104.8;212.4,178781.21,ssb,100
iceberg,spark,syn_q7,19.6;149.0;84.6;94.7;123.1|74.4;94.0;124.4,192147.16,ssb,100
iceberg,spark,syn_q7,73.9;100.4;151.6;114.1;59.9|155.5;234.4;47.8;49.1;172.2;151.5,121621.11,ssb,100
iceberg,spark,syn_q7,47.3;127.0;149.8;56.8;23.6;157.6;71.4;185.6|42.6;129.9;115.9,196439.17,ssb,100
iceberg,spark,syn_q7,70.9;122.8;14.6;67.9;197.7|190.7;137.7;278.0;77.7;208.8;55.2,183156.23,ssb,100
iceberg,spark,syn_q7,31.4;20.4;190.3;186.1|14.0;211.2;42.3;140.5;16.6,240614.83,ssb,100
iceberg,spark,syn_q7,150.6;50.3;113.8;152.6;114.3|211.6;203.8;119.2;272.8,254832.41,ssb,100
iceberg,spark,syn_q7,18.3;42.4;64.0;159.9;127.4;20.1;134.4;11.6|201.5;202.3;274.7;114.5;41.3;94.8,403804.38,ssb,100
iceberg,spark,syn_q7,53.9;82.3;195.6;28.9;69.9;174.7;111.0|67.7;290.4;172.6;216.6,305884.16,ssb,100
iceberg,spark,syn_q7,57.0;110.6;73.4;84.7|15.3;208.5;113.1;97.7,193447.90,ssb,100
iceberg,spark,syn_q8,60.0;122.3;81.8;138.5;155.6;64.0;21.7|47.2;116.3;244.8,249439.49,ssb,100
iceberg,spark,syn_q8,15.1;179.4;74.8;28.5;75.6;77.9;76.7;135.6|78.0;100.5;34.6;209.5,226559.56,ssb,100
iceberg,spark,syn_q8,31.7;42.3;112.3;17.1;135.0;90.3|87.3;211.8;180.5;295.9;119.5;123.2,214089.66,ssb,100
iceberg,spark,syn_q8,28.6;102.8;141.3;49.1;104.4;164.2;136.8;41.7|115.4;136.4;154.1;255.7;238.3,175179.33,ssb,100
iceberg,spark,syn_q8,50.7;60.4;66.5;119.0;162.9;128.7;192.0;146.4|181.6;89.3;174.3,193455.58,ssb,100
iceberg,spark,syn_q8,100.3;49.9;161.2;133.8;67.4;162.8;92.3;112.6|130.2;82.9;159.5;204.8,288500.46,ssb,100
iceberg,spark,syn_q8,44.3;13.5;143.6;173.9;119.6;50.5;192.8;151.0|87.7;195.0;244.6;257.3;273.0;281.0,267295.41,ssb,100
iceberg,spark,syn_q8,109.2;79.2;38.1;38.6|254.8;129.0;259.5;274.2;193.8,171539.36,ssb,100
iceberg,spark,syn_q8,60.7;64.5;40.5;140.5;54.9;55.3;38.5|81.2;249.9;144.6,236957.07,ssb,100
iceberg,spark,syn_q8,198.3;90.2;182.1;48.4;61.8;15.5;160.0;62.8|196.8;22.2;219.5;236.8,288154.11,ssb,100
iceberg,spark,syn_q8,173.3;25.9;124.3;174.8|270.1;204.8;266.9;125.1;253.5;254.4,139387.49,ssb,100
iceberg,spark,syn_q8,31.3;149.6;187.3;109.2;167.5|154.0;36.2;183.9;234.2;100.9,270720.62,ssb,100
iceberg,spark,syn_q8,150.1;163.1;151.4;187.7;51.4;30.3;50.7;62.2|83.7;180.9;152.2;118.7;285.1;101.8,188536.61,ssb,100
iceberg,spark,syn_q8,100.2;56.8;62.8;159.0;37.5;100.3;79.9|16.1;290.4;185.7;254.0;202.0,272941.89,ssb,100
iceberg,spark,syn_q8,141.2;159.9;55.5;115.0|195.3;213.2;271.9;208.7;165.1,182929.63,ssb,100
iceberg,spark,syn_q9,86.9;89.0;85.0;151.0;83.0;68.5;197.6|128.5;21.3;277.3,211931.32,ssb,100
iceberg,spark,syn_q9,187.1;40.8;155.0;191.8;156.5;152.8;76.2|194.1;116.8;26.7;121.7;133.0;81.6,102412.97,ssb,100
iceberg,spark,syn_q9,16.6;164.5;129.9;138.5;142.5;132.6;59.7|283.8;52.7;81.8;177.7;202.2;56.8,226284.00,ssb,100
iceberg,spark,syn_q9,156.5;132.4;184.2;85.6|160.4;64.8;132.7,214604.96,ssb,100
iceberg,spark,syn_q9,58.0;67.4;193.9;135.1;82.7;68.5;88.2|41.7;176.1;241.3,283423.21,ssb,100
iceberg,spark,syn_q9,61.1;49.8;152.2;142.8;11.2|246.8;10.5;30.3;211.9,400520.98,ssb,100
iceberg,spark,syn_q9,89.2;64.8;91.9;43.5;45.4;35.5;102.4;105.5|140.7;246.2;63.8,322482.48,ssb,100
iceberg,spark,syn_q9,152.5;163.7;46.5;196.8|137.8;274.8;41.7;194.6;33.1;34.9,212175.27,ssb,100
iceberg,spark,syn_q9,62.6;75.0;121.3;100.8|12.8;87.2;287.0,165029.05,ssb,100
iceberg,spark,syn_q9,159.9;18.0;50.1;160.4;81.4;108.8;192.8;60.5|147.2;107.7;134.5;117.5;268.1;299.8,497744.68,ssb,100
