datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,q3_4,16;200;20;18;18;32;32,24957.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,37822.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,37614.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,37006.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,19799.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17519.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17596.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,27168.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,29595.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,27029.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,24758.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,24227.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,24011.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,24218.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,37112.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,37231.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,35964.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,20036.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17296.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17366.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,26298.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,26564.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,26475.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,23841.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,23527.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,23189.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,23321.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,35335.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,35162.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,35200.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,20426.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17109.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17074.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,26306.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,27923.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,26430.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,23799.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,23569.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,23520.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,23335.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,35329.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,35434.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,34893.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,19507.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17346.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17464.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,26930.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,27225.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,26562.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,24178.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,23580.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,23774.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,23790.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,35724.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,35645.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,35353.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,19869.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17330.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17334.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,26987.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,26906.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,26761.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,24319.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,23970.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,23691.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,23938.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,35605.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,35253.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,35065.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,21018.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17891.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,19374.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,29711.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,28562.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,28675.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,25879.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,25398.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,25223.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,25180.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,38785.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,37958.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,37587.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,20534.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17583.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17777.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,26925.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,26992.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,26779.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,24233.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,23943.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,24075.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,23688.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,36265.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,35765.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,35609.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,19784.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17484.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17597.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,28265.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,36320.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,26965.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,24633.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,23887.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,24750.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,24299.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,36312.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,36232.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,35982.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,19357.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17260.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17365.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,27056.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,26242.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,26529.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,23956.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,23433.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,23733.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,23627.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,35217.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,35260.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,34982.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,20013.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17636.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17261.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,26749.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,28048.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,26149.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,23823.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,23688.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,23442.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,23638.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,35104.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,35147.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,35190.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,20287.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17221.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17212.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,26106.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,26377.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,26125.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,23988.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,23877.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,23812.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,23724.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,34721.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,35024.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,35028.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,19312.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17623.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17400.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,27052.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,28704.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,26762.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,24701.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,24349.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,24037.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,23886.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,36202.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,36328.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,35776.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,19644.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17359.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17111.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,26753.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,26381.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,26614.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,23728.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,23408.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,23477.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,23430.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,35574.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,35000.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,35053.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,19573.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17427.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17244.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,26879.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,26457.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,25698.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,23925.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,23592.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,23368.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,23446.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,34758.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,34780.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,35060.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,20755.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,18016.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,19002.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,26548.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,26668.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,26514.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,24174.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,23890.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,23770.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,23954.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,35934.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,36834.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,35861.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,20745.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17804.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,19370.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,29101.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,28433.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,28479.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,25558.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,25334.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,24836.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,24957.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,37822.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,37614.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,37006.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,19799.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17519.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17596.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,27168.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,29595.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,27029.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,24758.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,24227.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,24011.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,24218.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,37112.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,37231.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,35964.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,20036.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17296.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17366.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,26298.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,26564.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,26475.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,23841.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,23527.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,23189.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,23321.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,35335.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,35162.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,35200.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,20426.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17109.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17074.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,26306.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,27923.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,26430.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,23799.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,23569.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,23520.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,23335.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,35329.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,35434.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,34893.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,19507.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17346.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17464.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,26930.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,27225.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,26562.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,24178.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,23580.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,23774.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,23790.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,35724.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,35645.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,35353.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,19869.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17330.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17334.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,26987.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,26906.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,26761.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,24319.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,23970.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,23691.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,23938.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,35605.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,35253.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,35065.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,21018.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17891.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,19374.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,29711.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,28562.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,28675.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,25879.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,25398.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,25223.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,25180.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,38785.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,37958.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,37587.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,20534.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17583.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17777.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,26925.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,26992.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,26779.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,24233.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,23943.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,24075.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,23688.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,36265.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,35765.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,35609.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,19784.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17484.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17597.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,28265.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,36320.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,26965.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,24633.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,23887.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,24750.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,24299.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,36312.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,36232.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,35982.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,19357.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17260.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17365.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,27056.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,26242.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,26529.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,23956.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,23433.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,23733.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,23627.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,35217.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,35260.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,34982.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,20013.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17636.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17261.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,26749.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,28048.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,26149.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,23823.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,23688.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,23442.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,23638.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,35104.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,35147.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,35190.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,20287.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17221.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17212.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,26106.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,26377.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,26125.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,23988.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,23877.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,23812.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,23724.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,34721.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,35024.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,35028.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,19312.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17623.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17400.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,27052.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,28704.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,26762.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,24701.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,24349.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,24037.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,23886.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,36202.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,36328.0,ssb,100
