datalake,engine,query name,conf,latency,benchmark,sf
delta,presto,query10,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=16,2290.96,tpcds,100
delta,presto,query18,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,4616.97,tpcds,100
delta,presto,query19,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,3181.5,tpcds,100
delta,presto,query23_a,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,17923.09,tpcds,100
delta,presto,query24_b,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,2348.32,tpcds,100
delta,presto,query26,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,8980.59,tpcds,100
delta,presto,query27,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,12998.04,tpcds,100
delta,presto,query28,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,5010.51,tpcds,100
delta,presto,query29,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,17209.02,tpcds,100
delta,presto,query3,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,4786.28,tpcds,100
delta,presto,query33,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,3092.24,tpcds,100
delta,presto,query34,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,5768.82,tpcds,100
delta,presto,query36,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,2379.48,tpcds,100
delta,presto,query38,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,6178.89,tpcds,100
delta,presto,query39_a,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,2290.62,tpcds,100
delta,presto,query39_b,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,13474.86,tpcds,100
delta,presto,query41,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,2323.75,tpcds,100
delta,presto,query43,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,10304.36,tpcds,100
delta,presto,query44,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,13023.58,tpcds,100
delta,presto,query46,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,2282.95,tpcds,100
delta,presto,query47,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,3344.57,tpcds,100
delta,presto,query48,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,3778.7,tpcds,100
delta,presto,query49,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,18492.44,tpcds,100
delta,presto,query51,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,6484.43,tpcds,100
delta,presto,query52,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,6904.61,tpcds,100
delta,presto,query53,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,5115.96,tpcds,100
delta,presto,query55,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,19025.66,tpcds,100
delta,presto,query56,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,16837.93,tpcds,100
delta,presto,query58,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,4653.54,tpcds,100
delta,presto,query59,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,9763.43,tpcds,100
delta,presto,query6,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,2764.53,tpcds,100
delta,presto,query61,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,14239.08,tpcds,100
delta,presto,query63,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,2502.13,tpcds,100
delta,presto,query64,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,2463.08,tpcds,100
delta,presto,query66,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,11848.96,tpcds,100
delta,presto,query67,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,16745.53,tpcds,100
delta,presto,query69,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,12260.27,tpcds,100
delta,presto,query70,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,6179.9,tpcds,100
delta,presto,query71,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,6439.18,tpcds,100
delta,presto,query72,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,19246.37,tpcds,100
delta,presto,query75,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,3579.99,tpcds,100
delta,presto,query79,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,2450.13,tpcds,100
delta,presto,query8,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,2268.63,tpcds,100
delta,presto,query84,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,9335.34,tpcds,100
delta,presto,query86,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,13659.73,tpcds,100
delta,presto,query89,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,15050.43,tpcds,100
delta,presto,query9,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,10425.72,tpcds,100
delta,presto,query90,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,5950.61,tpcds,100
delta,presto,query91,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,16445.64,tpcds,100
delta,presto,query93,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,5135.8,tpcds,100
delta,presto,query96,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,3147.25,tpcds,100
delta,presto,query10,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=24,14258.86,tpcds,100
delta,presto,query11,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=24,5402.29,tpcds,100
delta,presto,query13,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=24,11242.69,tpcds,100
delta,presto,query14_a,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=24,17767.08,tpcds,100
delta,presto,query14_b,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=24,4704.8,tpcds,100
delta,presto,query15,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=24,6083.58,tpcds,100
delta,presto,query18,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=24,5430.45,tpcds,100
delta,presto,query19,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=24,5870.59,tpcds,100
delta,presto,query23_a,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=24,13053.58,tpcds,100
