datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,query34,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,10932.71,tpcds,100
hudi,presto,query36,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,10039.11,tpcds,100
hudi,presto,query38,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,10429.16,tpcds,100
hudi,presto,query39_a,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,6335.74,tpcds,100
hudi,presto,query39_b,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,5051.04,tpcds,100
hudi,presto,query41,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,7912.78,tpcds,100
hudi,presto,query43,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,5279.36,tpcds,100
hudi,presto,query44,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,7352.47,tpcds,100
hudi,presto,query46,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,4980.52,tpcds,100
hudi,presto,query47,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,6820.03,tpcds,100
hudi,presto,query48,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,7277.04,tpcds,100
hudi,presto,query49,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,8169.69,tpcds,100
hudi,presto,query51,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,7327.35,tpcds,100
hudi,presto,query52,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,8455.15,tpcds,100
hudi,presto,query53,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,10413.17,tpcds,100
hudi,presto,query55,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,6543.34,tpcds,100
hudi,presto,query56,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,9163.58,tpcds,100
hudi,presto,query58,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,7019.14,tpcds,100
hudi,presto,query59,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,6762.43,tpcds,100
hudi,presto,query6,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,4890.91,tpcds,100
hudi,presto,query61,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,5646.36,tpcds,100
hudi,presto,query63,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,7068.04,tpcds,100
hudi,presto,query64,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,9734.61,tpcds,100
hudi,presto,query66,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,10356.36,tpcds,100
hudi,presto,query67,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,12224.06,tpcds,100
hudi,presto,query69,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,4703.2,tpcds,100
hudi,presto,query70,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,6791.53,tpcds,100
hudi,presto,query71,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,9715.21,tpcds,100
hudi,presto,query72,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,7057.31,tpcds,100
hudi,presto,query75,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,9704.51,tpcds,100
hudi,presto,query79,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,9468.98,tpcds,100
hudi,presto,query8,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,6619.25,tpcds,100
hudi,presto,query84,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,8246.97,tpcds,100
hudi,presto,query86,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,7914.78,tpcds,100
hudi,presto,query89,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,7300.52,tpcds,100
hudi,presto,query9,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,6888.82,tpcds,100
hudi,presto,query90,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,8742.29,tpcds,100
hudi,presto,query91,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,6018.23,tpcds,100
hudi,presto,query93,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,6175.84,tpcds,100
hudi,presto,query96,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,7314.72,tpcds,100
hudi,presto,query1,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,669.08,tpcds,100
hudi,presto,query10,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,613.17,tpcds,100
hudi,presto,query11,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,902.45,tpcds,100
hudi,presto,query13,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,801.61,tpcds,100
hudi,presto,query14_a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1446.89,tpcds,100
hudi,presto,query14_b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1446.91,tpcds,100
hudi,presto,query15,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1541.94,tpcds,100
hudi,presto,query17,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,2456.61,tpcds,100
hudi,presto,query18,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,2386.71,tpcds,100
hudi,presto,query19,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,3350.03,tpcds,100
hudi,presto,query2,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4144.59,tpcds,100
hudi,presto,query22,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,3821.96,tpcds,100
hudi,presto,query23_a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,5031.16,tpcds,100
hudi,presto,query23_b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4152.95,tpcds,100
hudi,presto,query24_a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4638.69,tpcds,100
hudi,presto,query24_b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,3988.42,tpcds,100
hudi,presto,query25,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4939.07,tpcds,100
hudi,presto,query26,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,5691.24,tpcds,100
hudi,presto,query27,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,5135.31,tpcds,100
hudi,presto,query28,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,5158.69,tpcds,100
hudi,presto,query29,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4725.62,tpcds,100
hudi,presto,query3,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,5458.39,tpcds,100
hudi,presto,query31,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,5562.05,tpcds,100
hudi,presto,query33,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6117.99,tpcds,100
hudi,presto,query34,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,5937.41,tpcds,100
hudi,presto,query35,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6454.51,tpcds,100
hudi,presto,query36,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,5526.69,tpcds,100
hudi,presto,query38,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6348.93,tpcds,100
hudi,presto,query39_a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6370.13,tpcds,100
hudi,presto,query39_b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6440.15,tpcds,100
hudi,presto,query4,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6651.5,tpcds,100
hudi,presto,query41,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6498.19,tpcds,100
hudi,presto,query42,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6626.05,tpcds,100
hudi,presto,query43,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6900.69,tpcds,100
hudi,presto,query44,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,7924.06,tpcds,100
hudi,presto,query45,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,8237.3,tpcds,100
hudi,presto,query46,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,9486.09,tpcds,100
hudi,presto,query47,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,9459.53,tpcds,100
hudi,presto,query48,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,8148.85,tpcds,100
hudi,presto,query49,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,8738.87,tpcds,100
hudi,presto,query51,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,9845.67,tpcds,100
hudi,presto,query52,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,10437.61,tpcds,100
hudi,presto,query53,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,10955.92,tpcds,100
hudi,presto,query54,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,10367.77,tpcds,100
hudi,presto,query55,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,11409.9,tpcds,100
hudi,presto,query56,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,10705.14,tpcds,100
hudi,presto,query57,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,11852.04,tpcds,100
hudi,presto,query58,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,11027.3,tpcds,100
hudi,presto,query59,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,9787.01,tpcds,100
hudi,presto,query6,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,11086.09,tpcds,100
hudi,presto,query60,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,11969.65,tpcds,100
hudi,presto,query61,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,11463.72,tpcds,100
hudi,presto,query63,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,12241.39,tpcds,100
hudi,presto,query64,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,13742.37,tpcds,100
