datalake,engine,query name,conf,latency,benchmark,sf
hudi,trino,query88,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,53243.38,tpcds,100
hudi,trino,query89,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,62595.35,tpcds,100
hudi,trino,query9,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,63500.36,tpcds,100
hudi,trino,query90,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,75439.45,tpcds,100
hudi,trino,query91,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,77605.61,tpcds,100
hudi,trino,query93,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,86085.07,tpcds,100
hudi,trino,query96,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,73747.2,tpcds,100
hudi,trino,query97,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,74432.37,tpcds,100
hudi,trino,query1,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,4392.61,tpcds,100
hudi,trino,query10,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,5249.54,tpcds,100
hudi,trino,query11,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,5854.42,tpcds,100
hudi,trino,query13,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,4917.06,tpcds,100
hudi,trino,query14_a,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,5692.6,tpcds,100
hudi,trino,query14_b,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,6684.09,tpcds,100
hudi,trino,query15,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,5380.89,tpcds,100
hudi,trino,query17,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,5877.42,tpcds,100
hudi,trino,query18,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,7741.28,tpcds,100
hudi,trino,query19,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,7304.06,tpcds,100
hudi,trino,query2,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,7598.34,tpcds,100
hudi,trino,query22,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,9694.38,tpcds,100
hudi,trino,query23_a,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,8241.35,tpcds,100
hudi,trino,query23_b,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,9878.86,tpcds,100
hudi,trino,query24_a,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,8731.91,tpcds,100
hudi,trino,query24_b,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,9811.24,tpcds,100
hudi,trino,query25,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,10627.41,tpcds,100
hudi,trino,query26,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,10765.33,tpcds,100
hudi,trino,query27,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,9141.0,tpcds,100
hudi,trino,query28,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,9828.03,tpcds,100
hudi,trino,query29,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,12399.68,tpcds,100
hudi,trino,query3,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,12534.08,tpcds,100
hudi,trino,query31,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,11641.47,tpcds,100
hudi,trino,query33,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,11213.65,tpcds,100
hudi,trino,query34,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,12177.46,tpcds,100
hudi,trino,query35,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,13330.5,tpcds,100
hudi,trino,query36,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,11589.39,tpcds,100
hudi,trino,query38,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,13874.23,tpcds,100
hudi,trino,query39_a,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,13170.03,tpcds,100
hudi,trino,query39_b,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,12848.4,tpcds,100
hudi,trino,query4,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,11196.02,tpcds,100
hudi,trino,query41,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,13309.52,tpcds,100
hudi,trino,query42,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,14130.71,tpcds,100
hudi,trino,query43,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,13144.73,tpcds,100
hudi,trino,query44,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,12757.78,tpcds,100
hudi,trino,query45,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,13518.45,tpcds,100
hudi,trino,query46,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,12407.5,tpcds,100
hudi,trino,query47,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,16793.28,tpcds,100
hudi,trino,query48,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,15969.79,tpcds,100
hudi,trino,query49,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,13951.2,tpcds,100
hudi,trino,query51,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,16472.82,tpcds,100
hudi,trino,query52,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,17497.47,tpcds,100
hudi,trino,query53,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,16457.5,tpcds,100
hudi,trino,query54,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,16485.72,tpcds,100
hudi,trino,query55,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,17113.07,tpcds,100
hudi,trino,query56,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,15858.36,tpcds,100
hudi,trino,query57,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,18633.47,tpcds,100
hudi,trino,query58,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,20108.0,tpcds,100
hudi,trino,query59,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,20066.4,tpcds,100
hudi,trino,query6,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,19590.56,tpcds,100
hudi,trino,query60,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,17704.61,tpcds,100
hudi,trino,query61,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,21775.71,tpcds,100
hudi,trino,query63,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,17197.8,tpcds,100
hudi,trino,query64,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,17005.25,tpcds,100
hudi,trino,query65,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,19558.8,tpcds,100
hudi,trino,query66,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,32410.39,tpcds,100
hudi,trino,query67,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,30205.21,tpcds,100
hudi,trino,query68,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,28620.41,tpcds,100
hudi,trino,query69,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,32346.09,tpcds,100
hudi,trino,query7,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,33425.08,tpcds,100
hudi,trino,query70,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,32369.17,tpcds,100
hudi,trino,query71,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,32244.55,tpcds,100
hudi,trino,query72,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,34901.92,tpcds,100
hudi,trino,query73,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,35797.11,tpcds,100
hudi,trino,query74,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,31126.91,tpcds,100
hudi,trino,query75,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,38547.24,tpcds,100
hudi,trino,query76,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,40771.72,tpcds,100
hudi,trino,query78,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,36511.14,tpcds,100
hudi,trino,query79,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,42250.5,tpcds,100
hudi,trino,query8,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,41332.34,tpcds,100
hudi,trino,query81,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,44724.22,tpcds,100
hudi,trino,query83,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,44707.51,tpcds,100
hudi,trino,query84,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,45308.94,tpcds,100
hudi,trino,query85,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,45281.02,tpcds,100
hudi,trino,query86,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,63199.15,tpcds,100
hudi,trino,query87,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,53671.29,tpcds,100
hudi,trino,query88,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,55474.95,tpcds,100
hudi,trino,query89,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,53880.93,tpcds,100
hudi,trino,query9,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,48637.85,tpcds,100
hudi,trino,query90,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,60490.6,tpcds,100
hudi,trino,query91,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,61534.2,tpcds,100
hudi,trino,query93,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,64995.21,tpcds,100
hudi,trino,query96,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,79761.32,tpcds,100
hudi,trino,query97,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,65618.43,tpcds,100
hudi,trino,query1,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,4816.35,tpcds,100
hudi,trino,query10,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,6077.01,tpcds,100
hudi,trino,query11,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,5568.65,tpcds,100
hudi,trino,query13,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,5264.44,tpcds,100
hudi,trino,query14_a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,5169.68,tpcds,100
hudi,trino,query14_b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,7563.77,tpcds,100
hudi,trino,query15,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,6096.3,tpcds,100
hudi,trino,query17,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,6037.03,tpcds,100
hudi,trino,query18,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,6082.79,tpcds,100
hudi,trino,query19,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,5579.39,tpcds,100
hudi,trino,query2,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,6742.85,tpcds,100
hudi,trino,query22,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,6684.02,tpcds,100
hudi,trino,query23_a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,7753.37,tpcds,100
hudi,trino,query23_b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,6962.24,tpcds,100
hudi,trino,query24_a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,7259.24,tpcds,100
hudi,trino,query24_b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,7232.11,tpcds,100
hudi,trino,query25,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,8899.07,tpcds,100
hudi,trino,query26,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,7713.19,tpcds,100
hudi,trino,query27,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,8425.99,tpcds,100
hudi,trino,query28,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,8306.89,tpcds,100
hudi,trino,query29,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,11879.16,tpcds,100
hudi,trino,query3,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,9913.55,tpcds,100
hudi,trino,query31,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,11242.8,tpcds,100
hudi,trino,query33,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,12416.05,tpcds,100
hudi,trino,query34,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,11266.73,tpcds,100
hudi,trino,query35,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,10550.12,tpcds,100
hudi,trino,query36,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,15562.38,tpcds,100
hudi,trino,query38,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,15048.78,tpcds,100
hudi,trino,query39_a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,14708.63,tpcds,100
hudi,trino,query39_b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,14282.63,tpcds,100
hudi,trino,query4,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,15170.81,tpcds,100
hudi,trino,query41,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,16938.66,tpcds,100
hudi,trino,query42,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,17573.37,tpcds,100
hudi,trino,query43,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,14587.01,tpcds,100
hudi,trino,query44,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,18527.72,tpcds,100
hudi,trino,query45,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,16488.71,tpcds,100
hudi,trino,query46,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,20219.66,tpcds,100
hudi,trino,query47,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,18584.49,tpcds,100
hudi,trino,query48,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,20174.12,tpcds,100
hudi,trino,query49,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,17423.03,tpcds,100
hudi,trino,query51,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,21226.98,tpcds,100
hudi,trino,query52,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,20062.26,tpcds,100
hudi,trino,query53,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,24827.46,tpcds,100
hudi,trino,query54,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,20713.53,tpcds,100
hudi,trino,query55,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,21063.47,tpcds,100
hudi,trino,query56,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,19931.25,tpcds,100
hudi,trino,query57,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,19976.74,tpcds,100
hudi,trino,query58,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,23875.56,tpcds,100
hudi,trino,query59,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,24921.38,tpcds,100
hudi,trino,query6,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,20396.37,tpcds,100
hudi,trino,query60,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,22361.09,tpcds,100
hudi,trino,query61,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,21999.42,tpcds,100
hudi,trino,query63,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,23284.47,tpcds,100
hudi,trino,query64,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,24783.35,tpcds,100
hudi,trino,query65,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,28617.83,tpcds,100
hudi,trino,query66,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,24253.36,tpcds,100
hudi,trino,query67,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,24489.03,tpcds,100
hudi,trino,query68,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,25680.14,tpcds,100
hudi,trino,query69,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,25436.66,tpcds,100
hudi,trino,query7,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,38405.67,tpcds,100
hudi,trino,query70,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,32472.41,tpcds,100
hudi,trino,query71,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,38723.01,tpcds,100
hudi,trino,query72,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,35732.11,tpcds,100
hudi,trino,query73,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,33242.76,tpcds,100
hudi,trino,query74,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,39285.25,tpcds,100
hudi,trino,query75,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,38023.48,tpcds,100
hudi,trino,query76,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,46336.11,tpcds,100
hudi,trino,query78,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,40590.81,tpcds,100
hudi,trino,query79,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,44740.77,tpcds,100
hudi,trino,query8,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,49518.1,tpcds,100
hudi,trino,query81,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,50690.05,tpcds,100
hudi,trino,query83,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,51564.24,tpcds,100
hudi,trino,query84,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,50786.5,tpcds,100
hudi,trino,query85,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,48295.64,tpcds,100
hudi,trino,query86,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,48063.51,tpcds,100
hudi,trino,query87,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,49300.31,tpcds,100
hudi,trino,query88,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,57999.55,tpcds,100
hudi,trino,query89,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,58390.27,tpcds,100
hudi,trino,query9,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,61702.82,tpcds,100
hudi,trino,query90,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,60627.55,tpcds,100
hudi,trino,query91,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,64262.7,tpcds,100
hudi,trino,query93,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,52799.65,tpcds,100
hudi,trino,query96,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,91254.35,tpcds,100
hudi,trino,query97,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,87783.93,tpcds,100
hudi,trino,query1,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,5982.64,tpcds,100
hudi,trino,query10,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,5309.37,tpcds,100
hudi,trino,query11,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,5893.76,tpcds,100
hudi,trino,query13,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,5302.23,tpcds,100
hudi,trino,query14_a,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,5656.14,tpcds,100
hudi,trino,query14_b,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,6228.2,tpcds,100
hudi,trino,query15,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,5615.33,tpcds,100
hudi,trino,query17,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,5787.61,tpcds,100
hudi,trino,query18,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,5369.27,tpcds,100
hudi,trino,query19,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,5923.69,tpcds,100
hudi,trino,query2,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,6347.29,tpcds,100
hudi,trino,query22,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,5268.0,tpcds,100
hudi,trino,query23_a,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,6439.49,tpcds,100
hudi,trino,query23_b,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,7136.32,tpcds,100
hudi,trino,query24_a,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,6753.49,tpcds,100
hudi,trino,query24_b,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,5542.96,tpcds,100
hudi,trino,query25,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,6680.08,tpcds,100
hudi,trino,query26,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,6822.93,tpcds,100
hudi,trino,query27,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,8574.7,tpcds,100
hudi,trino,query28,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,8173.87,tpcds,100
hudi,trino,query29,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,8622.03,tpcds,100
hudi,trino,query3,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,8876.68,tpcds,100
hudi,trino,query31,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,7933.95,tpcds,100
hudi,trino,query33,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,9597.06,tpcds,100
hudi,trino,query34,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,11278.04,tpcds,100
hudi,trino,query35,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,10695.33,tpcds,100
hudi,trino,query36,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,11217.35,tpcds,100
hudi,trino,query38,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,10715.45,tpcds,100
hudi,trino,query39_a,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,12502.02,tpcds,100
hudi,trino,query39_b,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,15249.52,tpcds,100
hudi,trino,query4,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,12885.6,tpcds,100
hudi,trino,query41,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,13146.25,tpcds,100
hudi,trino,query42,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,11637.99,tpcds,100
hudi,trino,query43,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,11870.75,tpcds,100
hudi,trino,query44,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,13972.44,tpcds,100
hudi,trino,query45,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,14765.22,tpcds,100
hudi,trino,query46,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,13828.2,tpcds,100
hudi,trino,query47,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,12507.33,tpcds,100
hudi,trino,query48,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,12071.53,tpcds,100
hudi,trino,query49,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,11766.18,tpcds,100
hudi,trino,query51,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,12906.79,tpcds,100
hudi,trino,query52,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,12328.07,tpcds,100
hudi,trino,query53,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,11786.47,tpcds,100
hudi,trino,query54,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,14612.21,tpcds,100
hudi,trino,query55,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,15488.66,tpcds,100
hudi,trino,query56,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,19603.49,tpcds,100
hudi,trino,query57,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,13895.43,tpcds,100
hudi,trino,query58,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,15555.73,tpcds,100
hudi,trino,query59,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,17581.32,tpcds,100
hudi,trino,query6,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,15211.55,tpcds,100
hudi,trino,query60,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,18175.98,tpcds,100
hudi,trino,query61,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,21241.24,tpcds,100
hudi,trino,query63,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,22600.46,tpcds,100
hudi,trino,query64,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,22678.18,tpcds,100
hudi,trino,query65,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,21451.98,tpcds,100
hudi,trino,query66,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,29233.29,tpcds,100
hudi,trino,query67,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,25866.77,tpcds,100
hudi,trino,query68,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,27416.9,tpcds,100
hudi,trino,query69,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,27128.2,tpcds,100
hudi,trino,query7,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,26969.79,tpcds,100
hudi,trino,query70,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,27773.83,tpcds,100
hudi,trino,query71,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,29819.81,tpcds,100
hudi,trino,query72,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,30669.46,tpcds,100
hudi,trino,query73,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,29804.86,tpcds,100
hudi,trino,query74,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,37889.46,tpcds,100
hudi,trino,query75,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,37657.43,tpcds,100
hudi,trino,query76,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,36029.55,tpcds,100
hudi,trino,query78,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,35070.57,tpcds,100
hudi,trino,query79,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,34934.57,tpcds,100
hudi,trino,query8,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,36260.6,tpcds,100
hudi,trino,query81,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,34512.53,tpcds,100
hudi,trino,query83,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,31848.37,tpcds,100
hudi,trino,query84,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,30814.61,tpcds,100
hudi,trino,query85,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,40810.76,tpcds,100
hudi,trino,query86,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,30973.3,tpcds,100
hudi,trino,query87,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,37349.42,tpcds,100
hudi,trino,query88,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,31386.89,tpcds,100
hudi,trino,query89,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,49475.15,tpcds,100
hudi,trino,query9,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,45934.81,tpcds,100
hudi,trino,query90,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,53973.65,tpcds,100
hudi,trino,query91,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,44248.85,tpcds,100
hudi,trino,query93,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,55891.31,tpcds,100
hudi,trino,query96,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,80289.96,tpcds,100
hudi,trino,query97,30.0;15.0;11.0;15.0;128.0;33.0;106.0|,72782.13,tpcds,100
hudi,trino,query1,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,4651.17,tpcds,100
hudi,trino,query10,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,4125.4,tpcds,100
hudi,trino,query11,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,4070.44,tpcds,100
hudi,trino,query13,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,4161.73,tpcds,100
