datalake,engine,query name,conf,latency,benchmark,sf
delta,trino,query27,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,11344.34,tpcds,100
delta,trino,query28,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,20077.94,tpcds,100
delta,trino,query29,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,5169.05,tpcds,100
delta,trino,query3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,8450.63,tpcds,100
delta,trino,query33,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,7039.26,tpcds,100
delta,trino,query34,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,9328.6,tpcds,100
delta,trino,query36,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,5502.88,tpcds,100
delta,trino,query38,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,6618.58,tpcds,100
delta,trino,query39_a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,6832.49,tpcds,100
delta,trino,query39_b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,8987.15,tpcds,100
delta,trino,query41,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,7443.78,tpcds,100
delta,trino,query43,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,5329.33,tpcds,100
delta,trino,query44,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,4931.78,tpcds,100
delta,trino,query46,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,6210.95,tpcds,100
delta,trino,query47,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,9021.2,tpcds,100
delta,trino,query48,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,4640.61,tpcds,100
delta,trino,query49,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,3700.79,tpcds,100
delta,trino,query51,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,5054.78,tpcds,100
delta,trino,query52,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,7588.06,tpcds,100
delta,trino,query53,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,4434.11,tpcds,100
delta,trino,query55,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,7147.98,tpcds,100
delta,trino,query56,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,13667.17,tpcds,100
delta,trino,query58,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,7224.29,tpcds,100
delta,trino,query59,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,11166.18,tpcds,100
delta,trino,query6,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,9139.55,tpcds,100
delta,trino,query61,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,5859.35,tpcds,100
delta,trino,query63,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,6078.22,tpcds,100
delta,trino,query64,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,6613.35,tpcds,100
delta,trino,query66,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,11881.42,tpcds,100
delta,trino,query67,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,11502.31,tpcds,100
delta,trino,query69,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,5416.16,tpcds,100
delta,trino,query70,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,8002.94,tpcds,100
delta,trino,query71,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,4402.75,tpcds,100
delta,trino,query72,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,7613.06,tpcds,100
delta,trino,query75,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,9404.35,tpcds,100
delta,trino,query79,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,5189.71,tpcds,100
delta,trino,query8,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,4061.38,tpcds,100
delta,trino,query84,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,5668.14,tpcds,100
delta,trino,query86,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,6977.71,tpcds,100
delta,trino,query89,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,5616.87,tpcds,100
delta,trino,query9,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,2637.86,tpcds,100
delta,trino,query90,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,8095.44,tpcds,100
delta,trino,query91,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,17269.47,tpcds,100
delta,trino,query93,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,3659.13,tpcds,100
delta,trino,query96,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=48,9634.3,tpcds,100
delta,trino,query10,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,8088.7,tpcds,100
delta,trino,query11,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,4520.55,tpcds,100
delta,trino,query13,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,5627.32,tpcds,100
delta,trino,query14_a,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,7449.49,tpcds,100
delta,trino,query14_b,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,8840.25,tpcds,100
delta,trino,query15,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,5767.12,tpcds,100
delta,trino,query18,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,6532.02,tpcds,100
delta,trino,query19,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,6530.94,tpcds,100
delta,trino,query23_a,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,6547.08,tpcds,100
delta,trino,query24_b,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,4191.53,tpcds,100
delta,trino,query26,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,5327.45,tpcds,100
delta,trino,query27,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,6722.23,tpcds,100
delta,trino,query28,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,2624.9,tpcds,100
delta,trino,query29,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,9019.7,tpcds,100
