datalake,engine,query name,conf,latency,benchmark,sf
iceberg,spark,job_32b,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,1123.0,job,10
iceberg,spark,job_32b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1107.0,job,10
iceberg,spark,job_32b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1098.0,job,10
iceberg,spark,job_32b,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,1256.0,job,10
iceberg,spark,job_32b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1169.0,job,10
iceberg,spark,job_32b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1155.0,job,10
iceberg,spark,job_32b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1495.0,job,10
iceberg,spark,job_32b,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,1435.0,job,10
iceberg,spark,job_32b,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,2139.0,job,10
iceberg,spark,job_32b,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,1536.0,job,10
iceberg,spark,job_33a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2052.0,job,10
iceberg,spark,job_33a,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,2211.0,job,10
iceberg,spark,job_33a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2253.0,job,10
iceberg,spark,job_33a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,2206.0,job,10
iceberg,spark,job_33a,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,2537.0,job,10
iceberg,spark,job_33a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2225.0,job,10
iceberg,spark,job_33a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2227.0,job,10
iceberg,spark,job_33a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2324.0,job,10
iceberg,spark,job_33a,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,2171.0,job,10
iceberg,spark,job_33a,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,2548.0,job,10
iceberg,spark,job_33a,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,2688.0,job,10
iceberg,spark,job_33b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1531.0,job,10
iceberg,spark,job_33b,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,1558.0,job,10
iceberg,spark,job_33b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1561.0,job,10
iceberg,spark,job_33b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1493.0,job,10
iceberg,spark,job_33b,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,1715.0,job,10
iceberg,spark,job_33b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1657.0,job,10
iceberg,spark,job_33b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2007.0,job,10
iceberg,spark,job_33b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1595.0,job,10
iceberg,spark,job_33b,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,2133.0,job,10
iceberg,spark,job_33b,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,2300.0,job,10
iceberg,spark,job_33b,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,1723.0,job,10
iceberg,spark,job_33c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2369.0,job,10
iceberg,spark,job_33c,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,2427.0,job,10
iceberg,spark,job_33c,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2398.0,job,10
iceberg,spark,job_33c,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,2554.0,job,10
iceberg,spark,job_33c,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,2548.0,job,10
iceberg,spark,job_33c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2364.0,job,10
iceberg,spark,job_33c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2757.0,job,10
iceberg,spark,job_33c,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3290.0,job,10
iceberg,spark,job_33c,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,2327.0,job,10
iceberg,spark,job_33c,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,2677.0,job,10
iceberg,spark,job_33c,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,2536.0,job,10
iceberg,spark,job_3a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1789.0,job,10
iceberg,spark,job_3a,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,1832.0,job,10
iceberg,spark,job_3a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1800.0,job,10
iceberg,spark,job_3a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1826.0,job,10
iceberg,spark,job_3a,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,1804.0,job,10
iceberg,spark,job_3a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3356.0,job,10
iceberg,spark,job_3a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2031.0,job,10
iceberg,spark,job_3a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1997.0,job,10
iceberg,spark,job_3a,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,3334.0,job,10
iceberg,spark,job_3a,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,2112.0,job,10
iceberg,spark,job_3a,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,2646.0,job,10
iceberg,spark,job_3b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1769.0,job,10
iceberg,spark,job_3b,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,1829.0,job,10
iceberg,spark,job_3b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1780.0,job,10
iceberg,spark,job_3b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1866.0,job,10
iceberg,spark,job_3b,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,2136.0,job,10
iceberg,spark,job_3b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3052.0,job,10
iceberg,spark,job_3b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2407.0,job,10
iceberg,spark,job_3b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1806.0,job,10
iceberg,spark,job_3b,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,3715.0,job,10
iceberg,spark,job_3b,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,2076.0,job,10
iceberg,spark,job_3b,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,2782.0,job,10
iceberg,spark,job_3c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1784.0,job,10
iceberg,spark,job_3c,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,1862.0,job,10
iceberg,spark,job_3c,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1912.0,job,10
iceberg,spark,job_3c,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1822.0,job,10
iceberg,spark,job_3c,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,1971.0,job,10
iceberg,spark,job_3c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1834.0,job,10
iceberg,spark,job_3c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2116.0,job,10
iceberg,spark,job_3c,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3360.0,job,10
iceberg,spark,job_3c,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,1974.0,job,10
iceberg,spark,job_3c,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,1969.0,job,10
iceberg,spark,job_3c,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,2458.0,job,10
iceberg,spark,job_4a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1094.0,job,10
iceberg,spark,job_4a,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,1177.0,job,10
iceberg,spark,job_4a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1086.0,job,10
iceberg,spark,job_4a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1033.0,job,10
iceberg,spark,job_4a,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,1185.0,job,10
iceberg,spark,job_4a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1511.0,job,10
iceberg,spark,job_4a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1175.0,job,10
iceberg,spark,job_4a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1081.0,job,10
iceberg,spark,job_4a,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,1590.0,job,10
iceberg,spark,job_4a,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,1033.0,job,10
iceberg,spark,job_4a,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,1508.0,job,10
iceberg,spark,job_4b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,764.0,job,10
iceberg,spark,job_4b,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,753.0,job,10
iceberg,spark,job_4b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,778.0,job,10
iceberg,spark,job_4b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,751.0,job,10
iceberg,spark,job_4b,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,962.0,job,10
iceberg,spark,job_4b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1580.0,job,10
iceberg,spark,job_4b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1150.0,job,10
iceberg,spark,job_4b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,782.0,job,10
iceberg,spark,job_4b,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,1573.0,job,10
iceberg,spark,job_4b,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,839.0,job,10
iceberg,spark,job_4b,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,794.0,job,10
iceberg,spark,job_4c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1193.0,job,10
iceberg,spark,job_4c,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,1122.0,job,10
iceberg,spark,job_4c,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1199.0,job,10
iceberg,spark,job_4c,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1128.0,job,10
iceberg,spark,job_4c,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,1270.0,job,10
iceberg,spark,job_4c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1168.0,job,10
iceberg,spark,job_4c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1122.0,job,10
iceberg,spark,job_4c,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1762.0,job,10
iceberg,spark,job_4c,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,1133.0,job,10
iceberg,spark,job_4c,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,1456.0,job,10
iceberg,spark,job_4c,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,1561.0,job,10
iceberg,spark,job_5a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1750.0,job,10
iceberg,spark,job_5a,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,1772.0,job,10
iceberg,spark,job_5a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1756.0,job,10
iceberg,spark,job_5a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1741.0,job,10
iceberg,spark,job_5a,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,1990.0,job,10
iceberg,spark,job_5a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1736.0,job,10
iceberg,spark,job_5a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2158.0,job,10
iceberg,spark,job_5a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3868.0,job,10
iceberg,spark,job_5a,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,2664.0,job,10
iceberg,spark,job_5a,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,2579.0,job,10
iceberg,spark,job_5a,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,2179.0,job,10
iceberg,spark,job_5b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1726.0,job,10
iceberg,spark,job_5b,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,1757.0,job,10
iceberg,spark,job_5b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1750.0,job,10
iceberg,spark,job_5b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1809.0,job,10
iceberg,spark,job_5b,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,1827.0,job,10
iceberg,spark,job_5b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1829.0,job,10
iceberg,spark,job_5b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2768.0,job,10
iceberg,spark,job_5b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1767.0,job,10
iceberg,spark,job_5b,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,3079.0,job,10
iceberg,spark,job_5b,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,2127.0,job,10
iceberg,spark,job_5b,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,2036.0,job,10
iceberg,spark,job_5c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1729.0,job,10
iceberg,spark,job_5c,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,1769.0,job,10
iceberg,spark,job_5c,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1763.0,job,10
iceberg,spark,job_5c,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1754.0,job,10
iceberg,spark,job_5c,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,1916.0,job,10
iceberg,spark,job_5c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3322.0,job,10
iceberg,spark,job_5c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2385.0,job,10
iceberg,spark,job_5c,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2046.0,job,10
iceberg,spark,job_5c,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,3549.0,job,10
iceberg,spark,job_5c,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,2209.0,job,10
iceberg,spark,job_5c,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,2052.0,job,10
iceberg,spark,job_6a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,15611.0,job,10
iceberg,spark,job_6a,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,15338.0,job,10
iceberg,spark,job_6a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,16392.0,job,10
iceberg,spark,job_6a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,17568.0,job,10
iceberg,spark,job_6a,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,16761.0,job,10
iceberg,spark,job_6a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,15559.0,job,10
iceberg,spark,job_6a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,15738.0,job,10
iceberg,spark,job_6a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,16319.0,job,10
iceberg,spark,job_6a,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,16847.0,job,10
iceberg,spark,job_6a,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,16181.0,job,10
iceberg,spark,job_6a,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,15271.0,job,10
iceberg,spark,job_6b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,15571.0,job,10
iceberg,spark,job_6b,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,15849.0,job,10
iceberg,spark,job_6b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,16932.0,job,10
iceberg,spark,job_6b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,15836.0,job,10
iceberg,spark,job_6b,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,15912.0,job,10
iceberg,spark,job_6b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,15552.0,job,10
iceberg,spark,job_6b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,16684.0,job,10
iceberg,spark,job_6b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,15451.0,job,10
iceberg,spark,job_6b,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,16133.0,job,10
iceberg,spark,job_6b,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,16836.0,job,10
iceberg,spark,job_6b,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,16038.0,job,10
iceberg,spark,job_6c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,15345.0,job,10
iceberg,spark,job_6c,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,15284.0,job,10
iceberg,spark,job_6c,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,16206.0,job,10
iceberg,spark,job_6c,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,17436.0,job,10
iceberg,spark,job_6c,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,15424.0,job,10
iceberg,spark,job_6c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,15074.0,job,10
iceberg,spark,job_6c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,15967.0,job,10
iceberg,spark,job_6c,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,16574.0,job,10
iceberg,spark,job_6c,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,16504.0,job,10
iceberg,spark,job_6c,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,16106.0,job,10
iceberg,spark,job_6c,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,15217.0,job,10
iceberg,spark,job_6d,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,15412.0,job,10
iceberg,spark,job_6d,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,15378.0,job,10
iceberg,spark,job_6d,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,15647.0,job,10
iceberg,spark,job_6d,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,15820.0,job,10
iceberg,spark,job_6d,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,15859.0,job,10
iceberg,spark,job_6d,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,16071.0,job,10
iceberg,spark,job_6d,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,16268.0,job,10
iceberg,spark,job_6d,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,20073.0,job,10
iceberg,spark,job_6d,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,17396.0,job,10
iceberg,spark,job_6d,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,15655.0,job,10
iceberg,spark,job_6d,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,15856.0,job,10
iceberg,spark,job_6e,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,15463.0,job,10
iceberg,spark,job_6e,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,15649.0,job,10
iceberg,spark,job_6e,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,15255.0,job,10
iceberg,spark,job_6e,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,15387.0,job,10
iceberg,spark,job_6e,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,15438.0,job,10
iceberg,spark,job_6e,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,15627.0,job,10
iceberg,spark,job_6e,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,15815.0,job,10
iceberg,spark,job_6e,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,16295.0,job,10
iceberg,spark,job_6e,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,16773.0,job,10
iceberg,spark,job_6e,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,15575.0,job,10
iceberg,spark,job_6e,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,15854.0,job,10
iceberg,spark,job_6f,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,17968.0,job,10
iceberg,spark,job_6f,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,16107.0,job,10
iceberg,spark,job_6f,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,15861.0,job,10
iceberg,spark,job_6f,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,16015.0,job,10
iceberg,spark,job_6f,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,16296.0,job,10
iceberg,spark,job_6f,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,16090.0,job,10
iceberg,spark,job_6f,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,16336.0,job,10
iceberg,spark,job_6f,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,17252.0,job,10
iceberg,spark,job_6f,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,16442.0,job,10
iceberg,spark,job_6f,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,16641.0,job,10
iceberg,spark,job_6f,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,16093.0,job,10
iceberg,spark,job_7a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,7781.0,job,10
iceberg,spark,job_7a,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,5410.0,job,10
iceberg,spark,job_7a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,4776.0,job,10
iceberg,spark,job_7a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,5188.0,job,10
iceberg,spark,job_7a,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,5616.0,job,10
iceberg,spark,job_7a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,9830.0,job,10
iceberg,spark,job_7a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5423.0,job,10
iceberg,spark,job_7a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,6249.0,job,10
iceberg,spark,job_7a,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,6074.0,job,10
iceberg,spark,job_7a,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,5502.0,job,10
iceberg,spark,job_7a,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,5646.0,job,10
iceberg,spark,job_7b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,8794.0,job,10
iceberg,spark,job_7b,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,4704.0,job,10
iceberg,spark,job_7b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,4784.0,job,10
iceberg,spark,job_7b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4998.0,job,10
iceberg,spark,job_7b,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,5601.0,job,10
iceberg,spark,job_7b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,8475.0,job,10
iceberg,spark,job_7b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5350.0,job,10
iceberg,spark,job_7b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,4925.0,job,10
iceberg,spark,job_7b,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,6333.0,job,10
iceberg,spark,job_7b,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,4766.0,job,10
iceberg,spark,job_7b,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,5980.0,job,10
iceberg,spark,job_7c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,10804.0,job,10
iceberg,spark,job_7c,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,7942.0,job,10
iceberg,spark,job_7c,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,7914.0,job,10
iceberg,spark,job_7c,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,7383.0,job,10
iceberg,spark,job_7c,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,7871.0,job,10
iceberg,spark,job_7c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,8736.0,job,10
iceberg,spark,job_7c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,8341.0,job,10
iceberg,spark,job_7c,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,11657.0,job,10
iceberg,spark,job_7c,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,10889.0,job,10
iceberg,spark,job_7c,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,8450.0,job,10
iceberg,spark,job_7c,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,9030.0,job,10
iceberg,spark,job_8a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2908.0,job,10
iceberg,spark,job_8a,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,2917.0,job,10
iceberg,spark,job_8a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2892.0,job,10
iceberg,spark,job_8a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,2897.0,job,10
iceberg,spark,job_8a,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,3064.0,job,10
iceberg,spark,job_8a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2887.0,job,10
iceberg,spark,job_8a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3596.0,job,10
iceberg,spark,job_8a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,6447.0,job,10
iceberg,spark,job_8a,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,6968.0,job,10
iceberg,spark,job_8a,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,4281.0,job,10
iceberg,spark,job_8a,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,10260.0,job,10
iceberg,spark,job_8b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2955.0,job,10
iceberg,spark,job_8b,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,2940.0,job,10
iceberg,spark,job_8b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2933.0,job,10
iceberg,spark,job_8b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3005.0,job,10
iceberg,spark,job_8b,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,3023.0,job,10
iceberg,spark,job_8b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5148.0,job,10
iceberg,spark,job_8b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4360.0,job,10
iceberg,spark,job_8b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3186.0,job,10
iceberg,spark,job_8b,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,5707.0,job,10
iceberg,spark,job_8b,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,4019.0,job,10
iceberg,spark,job_8b,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,10322.0,job,10
iceberg,spark,job_8c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,26014.0,job,10
iceberg,spark,job_8c,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,29160.0,job,10
iceberg,spark,job_8c,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,26140.0,job,10
iceberg,spark,job_8c,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,25953.0,job,10
