datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,job_9a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=16,5713.7,job,10
iceberg,presto,job_9b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=16,2581.33,job,10
iceberg,presto,job_9c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=16,6852.26,job,10
iceberg,presto,job_10a,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,4926.29,job,10
iceberg,presto,job_10b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,4796.34,job,10
iceberg,presto,job_10c,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,5490.9,job,10
iceberg,presto,job_11b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,13271.88,job,10
iceberg,presto,job_12a,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,2216.45,job,10
iceberg,presto,job_12b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,5924.68,job,10
iceberg,presto,job_13b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,1951.02,job,10
iceberg,presto,job_13d,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,15249.4,job,10
iceberg,presto,job_14a,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,15177.12,job,10
iceberg,presto,job_14b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,12302.61,job,10
iceberg,presto,job_14c,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,2159.76,job,10
iceberg,presto,job_15a,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,4668.54,job,10
iceberg,presto,job_15c,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,3547.65,job,10
iceberg,presto,job_15d,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,14809.06,job,10
iceberg,presto,job_16a,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,5464.29,job,10
iceberg,presto,job_16b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,2065.61,job,10
iceberg,presto,job_16d,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,15259.67,job,10
iceberg,presto,job_17a,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,15973.27,job,10
iceberg,presto,job_17b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,4723.6,job,10
iceberg,presto,job_17e,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,6600.99,job,10
iceberg,presto,job_18a,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,5784.54,job,10
iceberg,presto,job_18b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,5471.94,job,10
iceberg,presto,job_18c,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,2015.98,job,10
iceberg,presto,job_19b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,4651.6,job,10
iceberg,presto,job_1a,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,1923.7,job,10
iceberg,presto,job_1b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,2084.04,job,10
iceberg,presto,job_1c,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,1988.07,job,10
iceberg,presto,job_1d,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,14831.03,job,10
iceberg,presto,job_20b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,5083.22,job,10
iceberg,presto,job_20c,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,1991.48,job,10
