datalake,engine,query name,conf,latency,benchmark,sf
delta,presto,job_19c,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,22355.67,job,10
delta,presto,job_6a,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,21748.18,job,10
delta,presto,job_19a,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,21611.17,job,10
delta,presto,job_27a,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,20677.91,job,10
delta,presto,job_8b,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,23563.53,job,10
delta,presto,job_27b,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,23535.38,job,10
delta,presto,job_23a,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,22603.91,job,10
delta,presto,job_28c,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,20569.51,job,10
delta,presto,job_19d,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,19362.46,job,10
delta,presto,job_6e,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,19617.58,job,10
delta,presto,job_4c,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,19595.59,job,10
delta,presto,job_23c,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,21343.78,job,10
delta,presto,job_6c,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,20844.46,job,10
delta,presto,job_1b,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,19532.16,job,10
delta,presto,job_17c,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,20262.03,job,10
delta,presto,job_22c,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,21276.52,job,10
delta,presto,job_22d,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,22512.65,job,10
delta,presto,job_7b,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,20157.43,job,10
delta,presto,job_32b,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,22057.74,job,10
delta,presto,job_5a,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,20046.0,job,10
delta,presto,job_19b,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,19569.36,job,10
delta,presto,job_5b,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,19999.95,job,10
delta,presto,job_17f,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,22119.81,job,10
delta,presto,job_22b,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,22833.5,job,10
delta,presto,job_17a,0.5070057451761;0.1416419186938;513.0;1.0;40|,7703.57,job,10
delta,presto,job_10a,0.5070057451761;0.1416419186938;513.0;1.0;40|,7246.94,job,10
delta,presto,job_11a,0.5070057451761;0.1416419186938;513.0;1.0;40|,8579.88,job,10
delta,presto,job_16d,0.5070057451761;0.1416419186938;513.0;1.0;40|,7921.73,job,10
delta,presto,job_16c,0.5070057451761;0.1416419186938;513.0;1.0;40|,8043.74,job,10
delta,presto,job_15d,0.5070057451761;0.1416419186938;513.0;1.0;40|,7218.62,job,10
delta,presto,job_16a,0.5070057451761;0.1416419186938;513.0;1.0;40|,7584.33,job,10
delta,presto,job_11c,0.5070057451761;0.1416419186938;513.0;1.0;40|,7610.06,job,10
delta,presto,job_15c,0.5070057451761;0.1416419186938;513.0;1.0;40|,8218.67,job,10
delta,presto,job_12b,0.5070057451761;0.1416419186938;513.0;1.0;40|,7198.48,job,10
delta,presto,job_12c,0.5070057451761;0.1416419186938;513.0;1.0;40|,7220.49,job,10
delta,presto,job_11b,0.5070057451761;0.1416419186938;513.0;1.0;40|,8121.7,job,10
delta,presto,job_10b,0.5070057451761;0.1416419186938;513.0;1.0;40|,8078.54,job,10
delta,presto,job_12a,0.5070057451761;0.1416419186938;513.0;1.0;40|,7471.76,job,10
delta,presto,job_13d,0.5070057451761;0.1416419186938;513.0;1.0;40|,8362.09,job,10
delta,presto,job_11d,0.5070057451761;0.1416419186938;513.0;1.0;40|,7954.39,job,10
delta,presto,job_15a,0.5070057451761;0.1416419186938;513.0;1.0;40|,7419.25,job,10
delta,presto,job_14c,0.5070057451761;0.1416419186938;513.0;1.0;40|,7164.36,job,10
delta,presto,job_14b,0.5070057451761;0.1416419186938;513.0;1.0;40|,7702.18,job,10
delta,presto,job_13b,0.5070057451761;0.1416419186938;513.0;1.0;40|,8348.72,job,10
delta,presto,job_13c,0.5070057451761;0.1416419186938;513.0;1.0;40|,8117.64,job,10
delta,presto,job_15b,0.5070057451761;0.1416419186938;513.0;1.0;40|,8380.69,job,10
delta,presto,job_10c,0.5070057451761;0.1416419186938;513.0;1.0;40|,8352.99,job,10
delta,presto,job_14a,0.5070057451761;0.1416419186938;513.0;1.0;40|,8022.28,job,10
delta,presto,job_13a,0.5070057451761;0.1416419186938;513.0;1.0;40|,8042.29,job,10
delta,presto,job_16b,0.5070057451761;0.1416419186938;513.0;1.0;40|,8613.25,job,10
delta,presto,job_10a,0.5;0.1;531.0;1.0;44.8|,6652.72,job,10
delta,presto,job_10b,0.5;0.1;531.0;1.0;44.8|,7909.21,job,10
delta,presto,job_10c,0.5;0.1;531.0;1.0;44.8|,8714.83,job,10
delta,presto,job_11a,0.5;0.1;531.0;1.0;44.8|,7962.95,job,10
delta,presto,job_11b,0.5;0.1;531.0;1.0;44.8|,8548.47,job,10
delta,presto,job_11c,0.5;0.1;531.0;1.0;44.8|,8166.75,job,10
delta,presto,job_11d,0.5;0.1;531.0;1.0;44.8|,7448.02,job,10
delta,presto,job_12a,0.5;0.1;531.0;1.0;44.8|,8211.26,job,10
delta,presto,job_12b,0.5;0.1;531.0;1.0;44.8|,7706.58,job,10
delta,presto,job_12c,0.5;0.1;531.0;1.0;44.8|,7744.26,job,10
delta,presto,job_13a,0.5;0.1;531.0;1.0;44.8|,8009.26,job,10
delta,presto,job_13b,0.5;0.1;531.0;1.0;44.8|,8574.92,job,10
delta,presto,job_13c,0.5;0.1;531.0;1.0;44.8|,8157.41,job,10
delta,presto,job_13d,0.5;0.1;531.0;1.0;44.8|,7939.8,job,10
delta,presto,job_14a,0.5;0.1;531.0;1.0;44.8|,8678.33,job,10
delta,presto,job_14b,0.5;0.1;531.0;1.0;44.8|,7233.59,job,10
delta,presto,job_14c,0.5;0.1;531.0;1.0;44.8|,6699.25,job,10
delta,presto,job_15a,0.5;0.1;531.0;1.0;44.8|,7429.92,job,10
delta,presto,job_15b,0.5;0.1;531.0;1.0;44.8|,7940.25,job,10
delta,presto,job_15c,0.5;0.1;531.0;1.0;44.8|,8244.41,job,10
delta,presto,job_15d,0.5;0.1;531.0;1.0;44.8|,6992.02,job,10
delta,presto,job_16a,0.5;0.1;531.0;1.0;44.8|,7110.82,job,10
delta,presto,job_16b,0.5;0.1;531.0;1.0;44.8|,9172.41,job,10
delta,presto,job_16c,0.5;0.1;531.0;1.0;44.8|,7393.47,job,10
delta,presto,job_16d,0.5;0.1;531.0;1.0;44.8|,7583.58,job,10
delta,presto,job_17a,0.5;0.1;531.0;1.0;44.8|,7425.62,job,10
delta,presto,job_17b,0.5;0.1;531.0;1.0;44.8|,13935.16,job,10
delta,presto,job_17c,0.5;0.1;531.0;1.0;44.8|,16329.87,job,10
delta,presto,job_17d,0.5;0.1;531.0;1.0;44.8|,13627.17,job,10
delta,presto,job_17e,0.5;0.1;531.0;1.0;44.8|,10493.05,job,10
delta,presto,job_17f,0.5;0.1;531.0;1.0;44.8|,17024.86,job,10
delta,presto,job_18a,0.5;0.1;531.0;1.0;44.8|,13657.56,job,10
delta,presto,job_18b,0.5;0.1;531.0;1.0;44.8|,8648.43,job,10
delta,presto,job_18c,0.5;0.1;531.0;1.0;44.8|,8269.56,job,10
delta,presto,job_19a,0.5;0.1;531.0;1.0;44.8|,9154.24,job,10
delta,presto,job_19b,0.5;0.1;531.0;1.0;44.8|,10073.97,job,10
delta,presto,job_19c,0.5;0.1;531.0;1.0;44.8|,8068.9,job,10
delta,presto,job_19d,0.5;0.1;531.0;1.0;44.8|,7279.93,job,10
delta,presto,job_1a,0.5;0.1;531.0;1.0;44.8|,3158.93,job,10
delta,presto,job_1b,0.5;0.1;531.0;1.0;44.8|,2466.53,job,10
delta,presto,job_1c,0.5;0.1;531.0;1.0;44.8|,2271.87,job,10
delta,presto,job_1d,0.5;0.1;531.0;1.0;44.8|,2533.52,job,10
delta,presto,job_20a,0.5;0.1;531.0;1.0;44.8|,8516.72,job,10
delta,presto,job_20b,0.5;0.1;531.0;1.0;44.8|,8748.38,job,10
delta,presto,job_20c,0.5;0.1;531.0;1.0;44.8|,10321.44,job,10
delta,presto,job_21a,0.5;0.1;531.0;1.0;44.8|,6848.17,job,10
delta,presto,job_21b,0.5;0.1;531.0;1.0;44.8|,7499.67,job,10
delta,presto,job_21c,0.5;0.1;531.0;1.0;44.8|,6537.1,job,10
delta,presto,job_22a,0.5;0.1;531.0;1.0;44.8|,8618.91,job,10
delta,presto,job_22b,0.5;0.1;531.0;1.0;44.8|,8440.25,job,10
delta,presto,job_22c,0.5;0.1;531.0;1.0;44.8|,7296.99,job,10
delta,presto,job_22d,0.5;0.1;531.0;1.0;44.8|,6741.17,job,10
delta,presto,job_23a,0.5;0.1;531.0;1.0;44.8|,5744.35,job,10
delta,presto,job_23b,0.5;0.1;531.0;1.0;44.8|,3816.94,job,10
delta,presto,job_23c,0.5;0.1;531.0;1.0;44.8|,5074.13,job,10
delta,presto,job_24a,0.5;0.1;531.0;1.0;44.8|,12551.31,job,10
delta,presto,job_24b,0.5;0.1;531.0;1.0;44.8|,10080.0,job,10
delta,presto,job_25a,0.5;0.1;531.0;1.0;44.8|,11085.93,job,10
delta,presto,job_25b,0.5;0.1;531.0;1.0;44.8|,8776.54,job,10
delta,presto,job_25c,0.5;0.1;531.0;1.0;44.8|,9108.49,job,10
delta,presto,job_26a,0.5;0.1;531.0;1.0;44.8|,11964.78,job,10
delta,presto,job_26b,0.5;0.1;531.0;1.0;44.8|,9184.97,job,10
delta,presto,job_26c,0.5;0.1;531.0;1.0;44.8|,12317.26,job,10
delta,presto,job_27a,0.5;0.1;531.0;1.0;44.8|,7349.57,job,10
delta,presto,job_27b,0.5;0.1;531.0;1.0;44.8|,5941.88,job,10
delta,presto,job_27c,0.5;0.1;531.0;1.0;44.8|,8523.18,job,10
delta,presto,job_28a,0.5;0.1;531.0;1.0;44.8|,7142.2,job,10
delta,presto,job_28b,0.5;0.1;531.0;1.0;44.8|,7144.76,job,10
delta,presto,job_28c,0.5;0.1;531.0;1.0;44.8|,10265.37,job,10
delta,presto,job_29a,0.5;0.1;531.0;1.0;44.8|,8568.43,job,10
delta,presto,job_29b,0.5;0.1;531.0;1.0;44.8|,9617.8,job,10
delta,presto,job_29c,0.5;0.1;531.0;1.0;44.8|,9718.09,job,10
delta,presto,job_2a,0.5;0.1;531.0;1.0;44.8|,3739.3,job,10
delta,presto,job_2b,0.5;0.1;531.0;1.0;44.8|,2457.43,job,10
delta,presto,job_2c,0.5;0.1;531.0;1.0;44.8|,2020.89,job,10
delta,presto,job_2d,0.5;0.1;531.0;1.0;44.8|,3223.79,job,10
delta,presto,job_30a,0.5;0.1;531.0;1.0;44.8|,8060.18,job,10
delta,presto,job_30b,0.5;0.1;531.0;1.0;44.8|,9760.84,job,10
delta,presto,job_30c,0.5;0.1;531.0;1.0;44.8|,10149.26,job,10
delta,presto,job_31a,0.5;0.1;531.0;1.0;44.8|,10319.35,job,10
delta,presto,job_31b,0.5;0.1;531.0;1.0;44.8|,10837.71,job,10
delta,presto,job_31c,0.5;0.1;531.0;1.0;44.8|,10491.07,job,10
delta,presto,job_32a,0.5;0.1;531.0;1.0;44.8|,2610.6,job,10
delta,presto,job_32b,0.5;0.1;531.0;1.0;44.8|,2698.59,job,10
delta,presto,job_33a,0.5;0.1;531.0;1.0;44.8|,5733.75,job,10
delta,presto,job_33b,0.5;0.1;531.0;1.0;44.8|,5143.9,job,10
delta,presto,job_33c,0.5;0.1;531.0;1.0;44.8|,5094.57,job,10
delta,presto,job_3a,0.5;0.1;531.0;1.0;44.8|,4893.73,job,10
delta,presto,job_3b,0.5;0.1;531.0;1.0;44.8|,5580.84,job,10
delta,presto,job_3c,0.5;0.1;531.0;1.0;44.8|,5166.78,job,10
delta,presto,job_4a,0.5;0.1;531.0;1.0;44.8|,3521.99,job,10
delta,presto,job_4b,0.5;0.1;531.0;1.0;44.8|,1813.61,job,10
delta,presto,job_4c,0.5;0.1;531.0;1.0;44.8|,2722.8,job,10
delta,presto,job_5a,0.5;0.1;531.0;1.0;44.8|,2557.96,job,10
delta,presto,job_5b,0.5;0.1;531.0;1.0;44.8|,2750.08,job,10
delta,presto,job_5c,0.5;0.1;531.0;1.0;44.8|,8417.97,job,10
delta,presto,job_6a,0.5;0.1;531.0;1.0;44.8|,8107.78,job,10
delta,presto,job_6b,0.5;0.1;531.0;1.0;44.8|,10214.28,job,10
delta,presto,job_6c,0.5;0.1;531.0;1.0;44.8|,7896.67,job,10
delta,presto,job_6d,0.5;0.1;531.0;1.0;44.8|,8880.24,job,10
delta,presto,job_6e,0.5;0.1;531.0;1.0;44.8|,7133.3,job,10
delta,presto,job_6f,0.5;0.1;531.0;1.0;44.8|,9401.22,job,10
delta,presto,job_7a,0.5;0.1;531.0;1.0;44.8|,4917.86,job,10
delta,presto,job_7b,0.5;0.1;531.0;1.0;44.8|,3538.54,job,10
delta,presto,job_7c,0.5;0.1;531.0;1.0;44.8|,7297.76,job,10
delta,presto,job_8a,0.5;0.1;531.0;1.0;44.8|,5375.05,job,10
delta,presto,job_8b,0.5;0.1;531.0;1.0;44.8|,5535.51,job,10
delta,presto,job_8c,0.5;0.1;531.0;1.0;44.8|,22646.09,job,10
delta,presto,job_8d,0.5;0.1;531.0;1.0;44.8|,20700.65,job,10
delta,presto,job_9a,0.5;0.1;531.0;1.0;44.8|,8420.35,job,10
delta,presto,job_9b,0.5;0.1;531.0;1.0;44.8|,6882.44,job,10
delta,presto,job_9c,0.5;0.1;531.0;1.0;44.8|,8391.9,job,10
delta,presto,job_9d,0.5;0.1;531.0;1.0;44.8|,9379.83,job,10
delta,presto,job_10a,0.5;0.1;544.9;1.1;36.8|,7140.26,job,10
delta,presto,job_10b,0.5;0.1;544.9;1.1;36.8|,7927.9,job,10
delta,presto,job_10c,0.5;0.1;544.9;1.1;36.8|,8013.99,job,10
delta,presto,job_11a,0.5;0.1;544.9;1.1;36.8|,8357.86,job,10
delta,presto,job_11b,0.5;0.1;544.9;1.1;36.8|,7598.6,job,10
delta,presto,job_11c,0.5;0.1;544.9;1.1;36.8|,7373.57,job,10
delta,presto,job_11d,0.5;0.1;544.9;1.1;36.8|,8494.6,job,10
delta,presto,job_12a,0.5;0.1;544.9;1.1;36.8|,7703.56,job,10
delta,presto,job_12b,0.5;0.1;544.9;1.1;36.8|,6601.79,job,10
delta,presto,job_12c,0.5;0.1;544.9;1.1;36.8|,7524.17,job,10
delta,presto,job_13a,0.5;0.1;544.9;1.1;36.8|,8487.91,job,10
delta,presto,job_13b,0.5;0.1;544.9;1.1;36.8|,7549.23,job,10
delta,presto,job_13c,0.5;0.1;544.9;1.1;36.8|,7999.62,job,10
delta,presto,job_13d,0.5;0.1;544.9;1.1;36.8|,7603.09,job,10
delta,presto,job_14a,0.5;0.1;544.9;1.1;36.8|,7537.45,job,10
delta,presto,job_14b,0.5;0.1;544.9;1.1;36.8|,8297.13,job,10
delta,presto,job_14c,0.5;0.1;544.9;1.1;36.8|,6674.35,job,10
delta,presto,job_15a,0.5;0.1;544.9;1.1;36.8|,7894.99,job,10
delta,presto,job_15b,0.5;0.1;544.9;1.1;36.8|,8738.28,job,10
delta,presto,job_15c,0.5;0.1;544.9;1.1;36.8|,7573.49,job,10
delta,presto,job_15d,0.5;0.1;544.9;1.1;36.8|,7472.24,job,10
delta,presto,job_16a,0.5;0.1;544.9;1.1;36.8|,7832.26,job,10
delta,presto,job_16b,0.5;0.1;544.9;1.1;36.8|,8028.61,job,10
delta,presto,job_16c,0.5;0.1;544.9;1.1;36.8|,7401.03,job,10
delta,presto,job_16d,0.5;0.1;544.9;1.1;36.8|,7688.9,job,10
delta,presto,job_17a,0.5;0.1;544.9;1.1;36.8|,7662.51,job,10
delta,presto,job_17b,0.5;0.1;544.9;1.1;36.8|,14611.45,job,10
delta,presto,job_17c,0.5;0.1;544.9;1.1;36.8|,16640.18,job,10
delta,presto,job_17d,0.5;0.1;544.9;1.1;36.8|,14439.05,job,10
delta,presto,job_17e,0.5;0.1;544.9;1.1;36.8|,11173.93,job,10
delta,presto,job_17f,0.5;0.1;544.9;1.1;36.8|,17112.28,job,10
delta,presto,job_18a,0.5;0.1;544.9;1.1;36.8|,14322.75,job,10
delta,presto,job_18b,0.5;0.1;544.9;1.1;36.8|,9618.89,job,10
delta,presto,job_18c,0.5;0.1;544.9;1.1;36.8|,9201.49,job,10
delta,presto,job_19a,0.5;0.1;544.9;1.1;36.8|,8425.22,job,10
delta,presto,job_19b,0.5;0.1;544.9;1.1;36.8|,10057.06,job,10
delta,presto,job_19c,0.5;0.1;544.9;1.1;36.8|,7549.64,job,10
delta,presto,job_19d,0.5;0.1;544.9;1.1;36.8|,6376.81,job,10
delta,presto,job_1a,0.5;0.1;544.9;1.1;36.8|,3161.27,job,10
delta,presto,job_1b,0.5;0.1;544.9;1.1;36.8|,2334.04,job,10
delta,presto,job_1c,0.5;0.1;544.9;1.1;36.8|,2654.57,job,10
delta,presto,job_1d,0.5;0.1;544.9;1.1;36.8|,2277.98,job,10
delta,presto,job_20a,0.5;0.1;544.9;1.1;36.8|,8461.23,job,10
delta,presto,job_20b,0.5;0.1;544.9;1.1;36.8|,8424.29,job,10
delta,presto,job_20c,0.5;0.1;544.9;1.1;36.8|,10196.79,job,10
delta,presto,job_21a,0.5;0.1;544.9;1.1;36.8|,7755.0,job,10
delta,presto,job_21b,0.5;0.1;544.9;1.1;36.8|,6290.89,job,10
delta,presto,job_21c,0.5;0.1;544.9;1.1;36.8|,7444.37,job,10
delta,presto,job_22a,0.5;0.1;544.9;1.1;36.8|,8931.73,job,10
delta,presto,job_22b,0.5;0.1;544.9;1.1;36.8|,7149.71,job,10
delta,presto,job_22c,0.5;0.1;544.9;1.1;36.8|,7199.58,job,10
delta,presto,job_22d,0.5;0.1;544.9;1.1;36.8|,7411.51,job,10
delta,presto,job_23a,0.5;0.1;544.9;1.1;36.8|,5681.22,job,10
delta,presto,job_23b,0.5;0.1;544.9;1.1;36.8|,4111.68,job,10
delta,presto,job_23c,0.5;0.1;544.9;1.1;36.8|,4830.09,job,10
delta,presto,job_24a,0.5;0.1;544.9;1.1;36.8|,13085.83,job,10
delta,presto,job_24b,0.5;0.1;544.9;1.1;36.8|,9981.85,job,10
delta,presto,job_25a,0.5;0.1;544.9;1.1;36.8|,10803.15,job,10
delta,presto,job_25b,0.5;0.1;544.9;1.1;36.8|,8727.03,job,10
delta,presto,job_25c,0.5;0.1;544.9;1.1;36.8|,9045.82,job,10
delta,presto,job_26a,0.5;0.1;544.9;1.1;36.8|,11645.95,job,10
delta,presto,job_26b,0.5;0.1;544.9;1.1;36.8|,9354.11,job,10
delta,presto,job_26c,0.5;0.1;544.9;1.1;36.8|,11698.84,job,10
delta,presto,job_27a,0.5;0.1;544.9;1.1;36.8|,7453.03,job,10
delta,presto,job_27b,0.5;0.1;544.9;1.1;36.8|,5527.31,job,10
delta,presto,job_27c,0.5;0.1;544.9;1.1;36.8|,7923.82,job,10
delta,presto,job_28a,0.5;0.1;544.9;1.1;36.8|,7431.56,job,10
delta,presto,job_28b,0.5;0.1;544.9;1.1;36.8|,7840.2,job,10
delta,presto,job_28c,0.5;0.1;544.9;1.1;36.8|,10122.24,job,10
delta,presto,job_29a,0.5;0.1;544.9;1.1;36.8|,8592.98,job,10
delta,presto,job_29b,0.5;0.1;544.9;1.1;36.8|,10161.33,job,10
delta,presto,job_29c,0.5;0.1;544.9;1.1;36.8|,10110.26,job,10
delta,presto,job_2a,0.5;0.1;544.9;1.1;36.8|,3210.34,job,10
delta,presto,job_2b,0.5;0.1;544.9;1.1;36.8|,2421.97,job,10
delta,presto,job_2c,0.5;0.1;544.9;1.1;36.8|,2149.99,job,10
delta,presto,job_2d,0.5;0.1;544.9;1.1;36.8|,3076.86,job,10
delta,presto,job_30a,0.5;0.1;544.9;1.1;36.8|,7761.4,job,10
delta,presto,job_30b,0.5;0.1;544.9;1.1;36.8|,8852.6,job,10
delta,presto,job_30c,0.5;0.1;544.9;1.1;36.8|,11352.52,job,10
delta,presto,job_31a,0.5;0.1;544.9;1.1;36.8|,9024.37,job,10
delta,presto,job_31b,0.5;0.1;544.9;1.1;36.8|,10936.45,job,10
delta,presto,job_31c,0.5;0.1;544.9;1.1;36.8|,10294.65,job,10
delta,presto,job_32a,0.5;0.1;544.9;1.1;36.8|,2943.58,job,10
delta,presto,job_32b,0.5;0.1;544.9;1.1;36.8|,2543.24,job,10
delta,presto,job_33a,0.5;0.1;544.9;1.1;36.8|,5518.6,job,10
delta,presto,job_33b,0.5;0.1;544.9;1.1;36.8|,5471.08,job,10
delta,presto,job_33c,0.5;0.1;544.9;1.1;36.8|,5246.87,job,10
delta,presto,job_3a,0.5;0.1;544.9;1.1;36.8|,4942.54,job,10
delta,presto,job_3b,0.5;0.1;544.9;1.1;36.8|,5639.23,job,10
delta,presto,job_3c,0.5;0.1;544.9;1.1;36.8|,4716.18,job,10
delta,presto,job_4a,0.5;0.1;544.9;1.1;36.8|,3541.44,job,10
delta,presto,job_4b,0.5;0.1;544.9;1.1;36.8|,1688.26,job,10
delta,presto,job_4c,0.5;0.1;544.9;1.1;36.8|,2965.19,job,10
delta,presto,job_5a,0.5;0.1;544.9;1.1;36.8|,2615.9,job,10
delta,presto,job_5b,0.5;0.1;544.9;1.1;36.8|,3043.65,job,10
delta,presto,job_5c,0.5;0.1;544.9;1.1;36.8|,8536.56,job,10
delta,presto,job_6a,0.5;0.1;544.9;1.1;36.8|,6980.24,job,10
delta,presto,job_6b,0.5;0.1;544.9;1.1;36.8|,9706.31,job,10
delta,presto,job_6c,0.5;0.1;544.9;1.1;36.8|,7120.17,job,10
delta,presto,job_6d,0.5;0.1;544.9;1.1;36.8|,9236.82,job,10
delta,presto,job_6e,0.5;0.1;544.9;1.1;36.8|,6833.9,job,10
delta,presto,job_6f,0.5;0.1;544.9;1.1;36.8|,9410.55,job,10
delta,presto,job_7a,0.5;0.1;544.9;1.1;36.8|,5062.27,job,10
delta,presto,job_7b,0.5;0.1;544.9;1.1;36.8|,4235.46,job,10
delta,presto,job_7c,0.5;0.1;544.9;1.1;36.8|,6194.56,job,10
delta,presto,job_8a,0.5;0.1;544.9;1.1;36.8|,5474.89,job,10
delta,presto,job_8b,0.5;0.1;544.9;1.1;36.8|,5974.74,job,10
delta,presto,job_8c,0.5;0.1;544.9;1.1;36.8|,25554.72,job,10
delta,presto,job_8d,0.5;0.1;544.9;1.1;36.8|,20935.72,job,10
delta,presto,job_9a,0.5;0.1;544.9;1.1;36.8|,8585.01,job,10
delta,presto,job_9b,0.5;0.1;544.9;1.1;36.8|,6528.5,job,10
delta,presto,job_9c,0.5;0.1;544.9;1.1;36.8|,8980.96,job,10
delta,presto,job_9d,0.5;0.1;544.9;1.1;36.8|,8631.41,job,10
delta,presto,job_10a,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,8651.29,job,10
delta,presto,job_10b,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,5640.84,job,10
delta,presto,job_10c,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,5538.06,job,10
delta,presto,job_11a,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,4228.97,job,10
delta,presto,job_11b,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,2891.46,job,10
delta,presto,job_11c,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,4011.41,job,10
delta,presto,job_11d,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,3814.2,job,10
delta,presto,job_12a,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,5781.93,job,10
delta,presto,job_12b,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,13116.7,job,10
delta,presto,job_12c,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,7042.89,job,10
delta,presto,job_13a,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,10332.48,job,10
delta,presto,job_13b,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,4657.35,job,10
delta,presto,job_13c,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,4287.91,job,10
delta,presto,job_13d,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,5714.42,job,10
delta,presto,job_14a,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,7951.52,job,10
delta,presto,job_14b,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,6790.81,job,10
delta,presto,job_14c,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,7445.85,job,10
delta,presto,job_15a,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,5247.81,job,10
delta,presto,job_15b,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,4421.49,job,10
delta,presto,job_15c,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,5598.39,job,10
delta,presto,job_15d,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,4399.25,job,10
delta,presto,job_16a,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,27892.92,job,10
delta,presto,job_16b,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,24897.11,job,10
delta,presto,job_16c,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,21683.68,job,10
delta,presto,job_16d,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,23684.29,job,10
delta,presto,job_17a,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,10886.72,job,10
delta,presto,job_17b,0.5;0.2;705.0;5.0;44.8|319.0MB;22.0MB;85.3;34730491.2,14409.37,job,10
