datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,ssb_flat_q_27,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=24; task.max-worker-threads=24,4433.71,ssb-flat,10
iceberg,presto,ssb_flat_queries,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=24; task.max-worker-threads=24,5595.64,ssb-flat,10
iceberg,presto,ssb_flat_q_01,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=24,7722.94,ssb-flat,10
iceberg,presto,ssb_flat_q_02,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=24,7022.78,ssb-flat,10
iceberg,presto,ssb_flat_q_03,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=24,4945.06,ssb-flat,10
iceberg,presto,ssb_flat_q_04,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=24,5841.58,ssb-flat,10
iceberg,presto,ssb_flat_q_06,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=24,6139.5,ssb-flat,10
iceberg,presto,ssb_flat_q_07,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=24,11213.56,ssb-flat,10
iceberg,presto,ssb_flat_q_08,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=24,4028.24,ssb-flat,10
iceberg,presto,ssb_flat_q_11,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=24,14237.01,ssb-flat,10
iceberg,presto,ssb_flat_q_12,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=24,3423.1,ssb-flat,10
iceberg,presto,ssb_flat_q_14,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=24,3863.96,ssb-flat,10
iceberg,presto,ssb_flat_q_21,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=24,13181.49,ssb-flat,10
iceberg,presto,ssb_flat_q_22,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=24,3126.71,ssb-flat,10
iceberg,presto,ssb_flat_q_25,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=24,12181.4,ssb-flat,10
iceberg,presto,ssb_flat_q_26,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=24,3531.22,ssb-flat,10
iceberg,presto,ssb_flat_q_27,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=24,10107.91,ssb-flat,10
iceberg,presto,ssb_flat_queries,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=24,2075.76,ssb-flat,10
iceberg,presto,ssb_flat_q_01,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,4513.33,ssb-flat,10
iceberg,presto,ssb_flat_q_02,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,2292.69,ssb-flat,10
iceberg,presto,ssb_flat_q_03,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,6724.01,ssb-flat,10
iceberg,presto,ssb_flat_q_04,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,2876.31,ssb-flat,10
iceberg,presto,ssb_flat_q_06,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,5551.22,ssb-flat,10
iceberg,presto,ssb_flat_q_07,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,6968.01,ssb-flat,10
iceberg,presto,ssb_flat_q_08,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,4286.84,ssb-flat,10
iceberg,presto,ssb_flat_q_11,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,6668.93,ssb-flat,10
iceberg,presto,ssb_flat_q_12,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,2187.43,ssb-flat,10
iceberg,presto,ssb_flat_q_14,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,6391.82,ssb-flat,10
iceberg,presto,ssb_flat_q_21,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,3751.03,ssb-flat,10
iceberg,presto,ssb_flat_q_22,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,3861.15,ssb-flat,10
iceberg,presto,ssb_flat_q_25,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,2431.18,ssb-flat,10
iceberg,presto,ssb_flat_q_26,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,3840.06,ssb-flat,10
iceberg,presto,ssb_flat_q_27,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,4962.89,ssb-flat,10
iceberg,presto,ssb_flat_queries,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,3779.1,ssb-flat,10
iceberg,presto,ssb_flat_q_01,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,4622.88,ssb-flat,10
iceberg,presto,ssb_flat_q_02,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,4236.74,ssb-flat,10
iceberg,presto,ssb_flat_q_03,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,4385.89,ssb-flat,10
iceberg,presto,ssb_flat_q_04,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,4772.64,ssb-flat,10
iceberg,presto,ssb_flat_q_06,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,4417.12,ssb-flat,10
iceberg,presto,ssb_flat_q_07,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,6386.84,ssb-flat,10
iceberg,presto,ssb_flat_q_08,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,4294.58,ssb-flat,10
iceberg,presto,ssb_flat_q_11,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,6247.03,ssb-flat,10
iceberg,presto,ssb_flat_q_12,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,4872.8,ssb-flat,10
iceberg,presto,ssb_flat_q_14,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,4927.88,ssb-flat,10
iceberg,presto,ssb_flat_q_21,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,6290.5,ssb-flat,10
iceberg,presto,ssb_flat_q_22,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,4487.08,ssb-flat,10
iceberg,presto,ssb_flat_q_25,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,5124.32,ssb-flat,10
iceberg,presto,ssb_flat_q_26,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,4057.56,ssb-flat,10
iceberg,presto,ssb_flat_q_27,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,5419.96,ssb-flat,10
iceberg,presto,ssb_flat_queries,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,4232.44,ssb-flat,10
iceberg,presto,ssb_flat_q_01,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=32,3189.46,ssb-flat,10
iceberg,presto,ssb_flat_q_02,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=32,2930.57,ssb-flat,10
iceberg,presto,ssb_flat_q_03,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=32,2933.54,ssb-flat,10
iceberg,presto,ssb_flat_q_04,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=32,10163.6,ssb-flat,10
iceberg,presto,ssb_flat_q_06,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=32,4526.97,ssb-flat,10
iceberg,presto,ssb_flat_q_07,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=32,12152.28,ssb-flat,10
iceberg,presto,ssb_flat_q_08,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=32,4727.83,ssb-flat,10
iceberg,presto,ssb_flat_q_11,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=32,5545.73,ssb-flat,10
iceberg,presto,ssb_flat_q_12,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=32,13332.42,ssb-flat,10
iceberg,presto,ssb_flat_q_14,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=32,6752.11,ssb-flat,10
iceberg,presto,ssb_flat_q_21,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=32,13194.91,ssb-flat,10
iceberg,presto,ssb_flat_q_22,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=32,7717.05,ssb-flat,10
iceberg,presto,ssb_flat_q_25,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=32,10321.16,ssb-flat,10
iceberg,presto,ssb_flat_q_26,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=32,1755.58,ssb-flat,10
