datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,ssb_flat_q_10,0.3020444849932;0.4933289004306;805.0;8.0;17|,1674.47,ssb-flat,10
hudi,presto,ssb_flat_q_01,0.2225872804112;0.3117094553633;322.0;5.0;18|,5130.07,ssb-flat,10
hudi,presto,ssb_flat_q_13,0.2225872804112;0.3117094553633;322.0;5.0;18|,5448.54,ssb-flat,10
hudi,presto,ssb_flat_q_05,0.2225872804112;0.3117094553633;322.0;5.0;18|,5283.64,ssb-flat,10
hudi,presto,ssb_flat_q_16,0.2225872804112;0.3117094553633;322.0;5.0;18|,5390.93,ssb-flat,10
hudi,presto,ssb_flat_queries,0.2225872804112;0.3117094553633;322.0;5.0;18|,5477.3,ssb-flat,10
hudi,presto,ssb_flat_q_19,0.2225872804112;0.3117094553633;322.0;5.0;18|,5893.9,ssb-flat,10
hudi,presto,ssb_flat_q_04,0.2225872804112;0.3117094553633;322.0;5.0;18|,5307.13,ssb-flat,10
hudi,presto,ssb_flat_q_25,0.2225872804112;0.3117094553633;322.0;5.0;18|,5805.2,ssb-flat,10
hudi,presto,ssb_flat_q_07,0.2225872804112;0.3117094553633;322.0;5.0;18|,5264.02,ssb-flat,10
hudi,presto,ssb_flat_q_02,0.2225872804112;0.3117094553633;322.0;5.0;18|,6095.92,ssb-flat,10
hudi,presto,ssb_flat_q_08,0.2225872804112;0.3117094553633;322.0;5.0;18|,5122.81,ssb-flat,10
hudi,presto,ssb_flat_q_09,0.2225872804112;0.3117094553633;322.0;5.0;18|,5505.45,ssb-flat,10
hudi,presto,ssb_flat_q_22,0.2225872804112;0.3117094553633;322.0;5.0;18|,6228.98,ssb-flat,10
hudi,presto,ssb_flat_q_03,0.2225872804112;0.3117094553633;322.0;5.0;18|,5828.98,ssb-flat,10
hudi,presto,ssb_flat_q_06,0.2225872804112;0.3117094553633;322.0;5.0;18|,5126.37,ssb-flat,10
hudi,presto,ssb_flat_q_21,0.2225872804112;0.3117094553633;322.0;5.0;18|,5382.59,ssb-flat,10
hudi,presto,ssb_flat_q_24,0.2225872804112;0.3117094553633;322.0;5.0;18|,5186.83,ssb-flat,10
hudi,presto,ssb_flat_q_26,0.499345510453;0.2490164503455;923.0;7.0;60|,2271.85,ssb-flat,10
hudi,presto,ssb_flat_q_05,0.499345510453;0.2490164503455;923.0;7.0;60|,2561.5,ssb-flat,10
hudi,presto,ssb_flat_q_14,0.499345510453;0.2490164503455;923.0;7.0;60|,2341.66,ssb-flat,10
hudi,presto,ssb_flat_queries,0.499345510453;0.2490164503455;923.0;7.0;60|,2348.85,ssb-flat,10
hudi,presto,ssb_flat_q_18,0.499345510453;0.2490164503455;923.0;7.0;60|,2339.75,ssb-flat,10
hudi,presto,ssb_flat_q_17,0.499345510453;0.2490164503455;923.0;7.0;60|,2331.9,ssb-flat,10
hudi,presto,ssb_flat_q_02,0.499345510453;0.2490164503455;923.0;7.0;60|,2395.61,ssb-flat,10
hudi,presto,ssb_flat_q_15,0.499345510453;0.2490164503455;923.0;7.0;60|,2368.88,ssb-flat,10
hudi,presto,ssb_flat_q_22,0.499345510453;0.2490164503455;923.0;7.0;60|,2381.59,ssb-flat,10
hudi,presto,ssb_flat_q_21,0.499345510453;0.2490164503455;923.0;7.0;60|,2477.39,ssb-flat,10
hudi,presto,ssb_flat_q_24,0.499345510453;0.2490164503455;923.0;7.0;60|,2286.91,ssb-flat,10
hudi,presto,ssb_flat_q_01,0.499345510453;0.2490164503455;923.0;7.0;60|,2327.07,ssb-flat,10
hudi,presto,ssb_flat_q_13,0.499345510453;0.2490164503455;923.0;7.0;60|,2471.83,ssb-flat,10
hudi,presto,ssb_flat_q_27,0.499345510453;0.2490164503455;923.0;7.0;60|,2336.95,ssb-flat,10
hudi,presto,ssb_flat_q_16,0.499345510453;0.2490164503455;923.0;7.0;60|,2581.6,ssb-flat,10
hudi,presto,ssb_flat_q_19,0.499345510453;0.2490164503455;923.0;7.0;60|,2497.36,ssb-flat,10
hudi,presto,ssb_flat_q_04,0.499345510453;0.2490164503455;923.0;7.0;60|,2265.82,ssb-flat,10
hudi,presto,ssb_flat_q_25,0.499345510453;0.2490164503455;923.0;7.0;60|,2251.65,ssb-flat,10
hudi,presto,ssb_flat_q_07,0.499345510453;0.2490164503455;923.0;7.0;60|,2629.64,ssb-flat,10
hudi,presto,ssb_flat_q_20,0.499345510453;0.2490164503455;923.0;7.0;60|,2572.09,ssb-flat,10
hudi,presto,ssb_flat_q_23,0.499345510453;0.2490164503455;923.0;7.0;60|,2359.8,ssb-flat,10
hudi,presto,ssb_flat_q_09,0.499345510453;0.2490164503455;923.0;7.0;60|,2651.46,ssb-flat,10
hudi,presto,ssb_flat_q_08,0.499345510453;0.2490164503455;923.0;7.0;60|,2254.12,ssb-flat,10
hudi,presto,ssb_flat_q_03,0.499345510453;0.2490164503455;923.0;7.0;60|,2649.4,ssb-flat,10
hudi,presto,ssb_flat_q_06,0.499345510453;0.2490164503455;923.0;7.0;60|,2501.69,ssb-flat,10
hudi,presto,ssb_flat_q_10,0.499345510453;0.2490164503455;923.0;7.0;60|,2273.01,ssb-flat,10
hudi,presto,ssb_flat_q_26,0.8255735280335;0.5810043788473;265.0;8.0;24|,1773.92,ssb-flat,10
hudi,presto,ssb_flat_q_05,0.8255735280335;0.5810043788473;265.0;8.0;24|,1572.67,ssb-flat,10
hudi,presto,ssb_flat_q_14,0.8255735280335;0.5810043788473;265.0;8.0;24|,1543.01,ssb-flat,10
hudi,presto,ssb_flat_queries,0.8255735280335;0.5810043788473;265.0;8.0;24|,1481.75,ssb-flat,10
hudi,presto,ssb_flat_q_18,0.8255735280335;0.5810043788473;265.0;8.0;24|,1511.69,ssb-flat,10
hudi,presto,ssb_flat_q_02,0.8255735280335;0.5810043788473;265.0;8.0;24|,1556.1,ssb-flat,10
hudi,presto,ssb_flat_q_15,0.8255735280335;0.5810043788473;265.0;8.0;24|,1536.72,ssb-flat,10
hudi,presto,ssb_flat_q_22,0.8255735280335;0.5810043788473;265.0;8.0;24|,1642.86,ssb-flat,10
hudi,presto,ssb_flat_q_21,0.8255735280335;0.5810043788473;265.0;8.0;24|,1598.77,ssb-flat,10
hudi,presto,ssb_flat_q_24,0.8255735280335;0.5810043788473;265.0;8.0;24|,1652.11,ssb-flat,10
hudi,presto,ssb_flat_q_01,0.8255735280335;0.5810043788473;265.0;8.0;24|,1682.78,ssb-flat,10
hudi,presto,ssb_flat_q_13,0.8255735280335;0.5810043788473;265.0;8.0;24|,1627.22,ssb-flat,10
hudi,presto,ssb_flat_q_27,0.8255735280335;0.5810043788473;265.0;8.0;24|,1675.49,ssb-flat,10
hudi,presto,ssb_flat_q_16,0.8255735280335;0.5810043788473;265.0;8.0;24|,1669.99,ssb-flat,10
hudi,presto,ssb_flat_q_19,0.8255735280335;0.5810043788473;265.0;8.0;24|,1806.37,ssb-flat,10
hudi,presto,ssb_flat_q_04,0.8255735280335;0.5810043788473;265.0;8.0;24|,1614.65,ssb-flat,10
hudi,presto,ssb_flat_q_25,0.8255735280335;0.5810043788473;265.0;8.0;24|,1667.47,ssb-flat,10
hudi,presto,ssb_flat_q_07,0.8255735280335;0.5810043788473;265.0;8.0;24|,1722.18,ssb-flat,10
hudi,presto,ssb_flat_q_20,0.8255735280335;0.5810043788473;265.0;8.0;24|,1515.8,ssb-flat,10
hudi,presto,ssb_flat_q_23,0.8255735280335;0.5810043788473;265.0;8.0;24|,1664.46,ssb-flat,10
hudi,presto,ssb_flat_q_09,0.8255735280335;0.5810043788473;265.0;8.0;24|,1551.73,ssb-flat,10
hudi,presto,ssb_flat_q_08,0.8255735280335;0.5810043788473;265.0;8.0;24|,1755.51,ssb-flat,10
hudi,presto,ssb_flat_q_03,0.8255735280335;0.5810043788473;265.0;8.0;24|,1501.93,ssb-flat,10
hudi,presto,ssb_flat_q_06,0.8255735280335;0.5810043788473;265.0;8.0;24|,1563.17,ssb-flat,10
hudi,presto,ssb_flat_q_10,0.8255735280335;0.5810043788473;265.0;8.0;24|,1668.52,ssb-flat,10
hudi,presto,ssb_flat_q_26,0.626732327192;0.3159100175413;290.0;2.0;18|,2369.97,ssb-flat,10
hudi,presto,ssb_flat_q_05,0.626732327192;0.3159100175413;290.0;2.0;18|,2446.79,ssb-flat,10
hudi,presto,ssb_flat_q_14,0.626732327192;0.3159100175413;290.0;2.0;18|,2241.21,ssb-flat,10
hudi,presto,ssb_flat_queries,0.626732327192;0.3159100175413;290.0;2.0;18|,2335.46,ssb-flat,10
hudi,presto,ssb_flat_q_18,0.626732327192;0.3159100175413;290.0;2.0;18|,2336.26,ssb-flat,10
hudi,presto,ssb_flat_q_02,0.626732327192;0.3159100175413;290.0;2.0;18|,2588.88,ssb-flat,10
hudi,presto,ssb_flat_q_15,0.626732327192;0.3159100175413;290.0;2.0;18|,2160.73,ssb-flat,10
hudi,presto,ssb_flat_q_22,0.626732327192;0.3159100175413;290.0;2.0;18|,2590.72,ssb-flat,10
hudi,presto,ssb_flat_q_21,0.626732327192;0.3159100175413;290.0;2.0;18|,2472.11,ssb-flat,10
hudi,presto,ssb_flat_q_24,0.626732327192;0.3159100175413;290.0;2.0;18|,2561.86,ssb-flat,10
hudi,presto,ssb_flat_q_01,0.626732327192;0.3159100175413;290.0;2.0;18|,2356.72,ssb-flat,10
hudi,presto,ssb_flat_q_13,0.626732327192;0.3159100175413;290.0;2.0;18|,2284.17,ssb-flat,10
hudi,presto,ssb_flat_q_27,0.626732327192;0.3159100175413;290.0;2.0;18|,2575.44,ssb-flat,10
hudi,presto,ssb_flat_q_16,0.626732327192;0.3159100175413;290.0;2.0;18|,2224.99,ssb-flat,10
hudi,presto,ssb_flat_q_19,0.626732327192;0.3159100175413;290.0;2.0;18|,2182.81,ssb-flat,10
hudi,presto,ssb_flat_q_04,0.626732327192;0.3159100175413;290.0;2.0;18|,2440.9,ssb-flat,10
hudi,presto,ssb_flat_q_25,0.626732327192;0.3159100175413;290.0;2.0;18|,2353.67,ssb-flat,10
hudi,presto,ssb_flat_q_07,0.626732327192;0.3159100175413;290.0;2.0;18|,2537.15,ssb-flat,10
hudi,presto,ssb_flat_q_20,0.626732327192;0.3159100175413;290.0;2.0;18|,2428.3,ssb-flat,10
hudi,presto,ssb_flat_q_23,0.626732327192;0.3159100175413;290.0;2.0;18|,2152.77,ssb-flat,10
hudi,presto,ssb_flat_q_09,0.626732327192;0.3159100175413;290.0;2.0;18|,2225.8,ssb-flat,10
hudi,presto,ssb_flat_q_08,0.626732327192;0.3159100175413;290.0;2.0;18|,2453.63,ssb-flat,10
hudi,presto,ssb_flat_q_03,0.626732327192;0.3159100175413;290.0;2.0;18|,2487.71,ssb-flat,10
hudi,presto,ssb_flat_q_06,0.626732327192;0.3159100175413;290.0;2.0;18|,2293.07,ssb-flat,10
hudi,presto,ssb_flat_q_10,0.626732327192;0.3159100175413;290.0;2.0;18|,2476.24,ssb-flat,10
hudi,presto,ssb_flat_q_26,0.5572662850396;0.2808265875596;422.0;5.0;13|,1341.94,ssb-flat,10
hudi,presto,ssb_flat_q_05,0.5572662850396;0.2808265875596;422.0;5.0;13|,1429.07,ssb-flat,10
hudi,presto,ssb_flat_q_14,0.5572662850396;0.2808265875596;422.0;5.0;13|,1297.4,ssb-flat,10
hudi,presto,ssb_flat_queries,0.5572662850396;0.2808265875596;422.0;5.0;13|,1401.74,ssb-flat,10
hudi,presto,ssb_flat_q_18,0.5572662850396;0.2808265875596;422.0;5.0;13|,1273.5,ssb-flat,10
hudi,presto,ssb_flat_q_17,0.5572662850396;0.2808265875596;422.0;5.0;13|,1254.42,ssb-flat,10
hudi,presto,ssb_flat_q_02,0.5572662850396;0.2808265875596;422.0;5.0;13|,1430.38,ssb-flat,10
hudi,presto,ssb_flat_q_15,0.5572662850396;0.2808265875596;422.0;5.0;13|,1327.06,ssb-flat,10
hudi,presto,ssb_flat_q_22,0.5572662850396;0.2808265875596;422.0;5.0;13|,1461.18,ssb-flat,10
hudi,presto,ssb_flat_q_21,0.5572662850396;0.2808265875596;422.0;5.0;13|,1267.66,ssb-flat,10
hudi,presto,ssb_flat_q_24,0.5572662850396;0.2808265875596;422.0;5.0;13|,1405.43,ssb-flat,10
hudi,presto,ssb_flat_q_01,0.5572662850396;0.2808265875596;422.0;5.0;13|,1330.01,ssb-flat,10
hudi,presto,ssb_flat_q_13,0.5572662850396;0.2808265875596;422.0;5.0;13|,1410.17,ssb-flat,10
hudi,presto,ssb_flat_q_27,0.5572662850396;0.2808265875596;422.0;5.0;13|,1338.34,ssb-flat,10
hudi,presto,ssb_flat_q_16,0.5572662850396;0.2808265875596;422.0;5.0;13|,1268.23,ssb-flat,10
hudi,presto,ssb_flat_q_19,0.5572662850396;0.2808265875596;422.0;5.0;13|,1343.75,ssb-flat,10
hudi,presto,ssb_flat_q_04,0.5572662850396;0.2808265875596;422.0;5.0;13|,1438.45,ssb-flat,10
hudi,presto,ssb_flat_q_25,0.5572662850396;0.2808265875596;422.0;5.0;13|,1273.79,ssb-flat,10
hudi,presto,ssb_flat_q_07,0.5572662850396;0.2808265875596;422.0;5.0;13|,1230.27,ssb-flat,10
hudi,presto,ssb_flat_q_20,0.5572662850396;0.2808265875596;422.0;5.0;13|,1384.99,ssb-flat,10
hudi,presto,ssb_flat_q_23,0.5572662850396;0.2808265875596;422.0;5.0;13|,1423.88,ssb-flat,10
hudi,presto,ssb_flat_q_09,0.5572662850396;0.2808265875596;422.0;5.0;13|,1250.26,ssb-flat,10
hudi,presto,ssb_flat_q_08,0.5572662850396;0.2808265875596;422.0;5.0;13|,1449.32,ssb-flat,10
hudi,presto,ssb_flat_q_03,0.5572662850396;0.2808265875596;422.0;5.0;13|,1413.69,ssb-flat,10
hudi,presto,ssb_flat_q_06,0.5572662850396;0.2808265875596;422.0;5.0;13|,1318.03,ssb-flat,10
hudi,presto,ssb_flat_q_10,0.5572662850396;0.2808265875596;422.0;5.0;13|,1389.85,ssb-flat,10
hudi,presto,ssb_flat_q_26,0.1967485295327;0.8339510093593;769.0;1.0;35|,1503.14,ssb-flat,10
hudi,presto,ssb_flat_q_05,0.1967485295327;0.8339510093593;769.0;1.0;35|,1488.33,ssb-flat,10
hudi,presto,ssb_flat_q_14,0.1967485295327;0.8339510093593;769.0;1.0;35|,1418.94,ssb-flat,10
hudi,presto,ssb_flat_queries,0.1967485295327;0.8339510093593;769.0;1.0;35|,1277.34,ssb-flat,10
hudi,presto,ssb_flat_q_18,0.1967485295327;0.8339510093593;769.0;1.0;35|,1245.51,ssb-flat,10
hudi,presto,ssb_flat_q_02,0.1967485295327;0.8339510093593;769.0;1.0;35|,1316.26,ssb-flat,10
hudi,presto,ssb_flat_q_15,0.1967485295327;0.8339510093593;769.0;1.0;35|,1280.14,ssb-flat,10
hudi,presto,ssb_flat_q_22,0.1967485295327;0.8339510093593;769.0;1.0;35|,1300.02,ssb-flat,10
hudi,presto,ssb_flat_q_21,0.1967485295327;0.8339510093593;769.0;1.0;35|,1282.29,ssb-flat,10
hudi,presto,ssb_flat_q_24,0.1967485295327;0.8339510093593;769.0;1.0;35|,1247.19,ssb-flat,10
hudi,presto,ssb_flat_q_01,0.1967485295327;0.8339510093593;769.0;1.0;35|,1490.23,ssb-flat,10
hudi,presto,ssb_flat_q_13,0.1967485295327;0.8339510093593;769.0;1.0;35|,1435.76,ssb-flat,10
hudi,presto,ssb_flat_q_27,0.1967485295327;0.8339510093593;769.0;1.0;35|,1432.03,ssb-flat,10
hudi,presto,ssb_flat_q_16,0.1967485295327;0.8339510093593;769.0;1.0;35|,1513.75,ssb-flat,10
hudi,presto,ssb_flat_q_19,0.1967485295327;0.8339510093593;769.0;1.0;35|,1343.96,ssb-flat,10
hudi,presto,ssb_flat_q_04,0.1967485295327;0.8339510093593;769.0;1.0;35|,1346.96,ssb-flat,10
hudi,presto,ssb_flat_q_25,0.1967485295327;0.8339510093593;769.0;1.0;35|,1435.7,ssb-flat,10
hudi,presto,ssb_flat_q_07,0.1967485295327;0.8339510093593;769.0;1.0;35|,1435.1,ssb-flat,10
hudi,presto,ssb_flat_q_20,0.1967485295327;0.8339510093593;769.0;1.0;35|,1502.68,ssb-flat,10
hudi,presto,ssb_flat_q_23,0.1967485295327;0.8339510093593;769.0;1.0;35|,1315.02,ssb-flat,10
hudi,presto,ssb_flat_q_09,0.1967485295327;0.8339510093593;769.0;1.0;35|,1377.55,ssb-flat,10
hudi,presto,ssb_flat_q_08,0.1967485295327;0.8339510093593;769.0;1.0;35|,1261.82,ssb-flat,10
hudi,presto,ssb_flat_q_03,0.1967485295327;0.8339510093593;769.0;1.0;35|,1306.59,ssb-flat,10
hudi,presto,ssb_flat_q_06,0.1967485295327;0.8339510093593;769.0;1.0;35|,1480.62,ssb-flat,10
hudi,presto,ssb_flat_q_10,0.1967485295327;0.8339510093593;769.0;1.0;35|,1491.21,ssb-flat,10
hudi,presto,ssb_flat_q_26,0.850606851175;0.8386259325625;974.0;8.0;12|,1205.53,ssb-flat,10
hudi,presto,ssb_flat_q_05,0.850606851175;0.8386259325625;974.0;8.0;12|,1263.94,ssb-flat,10
hudi,presto,ssb_flat_q_11,0.850606851175;0.8386259325625;974.0;8.0;12|,1359.05,ssb-flat,10
hudi,presto,ssb_flat_q_14,0.850606851175;0.8386259325625;974.0;8.0;12|,1293.54,ssb-flat,10
hudi,presto,ssb_flat_queries,0.850606851175;0.8386259325625;974.0;8.0;12|,1271.9,ssb-flat,10
hudi,presto,ssb_flat_q_18,0.850606851175;0.8386259325625;974.0;8.0;12|,1425.87,ssb-flat,10
hudi,presto,ssb_flat_q_02,0.850606851175;0.8386259325625;974.0;8.0;12|,1246.7,ssb-flat,10
hudi,presto,ssb_flat_q_15,0.850606851175;0.8386259325625;974.0;8.0;12|,1374.11,ssb-flat,10
hudi,presto,ssb_flat_q_22,0.850606851175;0.8386259325625;974.0;8.0;12|,1211.08,ssb-flat,10
hudi,presto,ssb_flat_q_21,0.850606851175;0.8386259325625;974.0;8.0;12|,1354.64,ssb-flat,10
hudi,presto,ssb_flat_q_24,0.850606851175;0.8386259325625;974.0;8.0;12|,1217.52,ssb-flat,10
hudi,presto,ssb_flat_q_01,0.850606851175;0.8386259325625;974.0;8.0;12|,1421.88,ssb-flat,10
hudi,presto,ssb_flat_q_13,0.850606851175;0.8386259325625;974.0;8.0;12|,1207.22,ssb-flat,10
hudi,presto,ssb_flat_q_27,0.850606851175;0.8386259325625;974.0;8.0;12|,1434.19,ssb-flat,10
hudi,presto,ssb_flat_q_16,0.850606851175;0.8386259325625;974.0;8.0;12|,1417.11,ssb-flat,10
hudi,presto,ssb_flat_q_19,0.850606851175;0.8386259325625;974.0;8.0;12|,1235.63,ssb-flat,10
hudi,presto,ssb_flat_q_04,0.850606851175;0.8386259325625;974.0;8.0;12|,1248.47,ssb-flat,10
hudi,presto,ssb_flat_q_25,0.850606851175;0.8386259325625;974.0;8.0;12|,1219.32,ssb-flat,10
hudi,presto,ssb_flat_q_07,0.850606851175;0.8386259325625;974.0;8.0;12|,1342.26,ssb-flat,10
hudi,presto,ssb_flat_q_20,0.850606851175;0.8386259325625;974.0;8.0;12|,1339.94,ssb-flat,10
hudi,presto,ssb_flat_q_23,0.850606851175;0.8386259325625;974.0;8.0;12|,1229.37,ssb-flat,10
hudi,presto,ssb_flat_q_09,0.850606851175;0.8386259325625;974.0;8.0;12|,1447.93,ssb-flat,10
hudi,presto,ssb_flat_q_12,0.850606851175;0.8386259325625;974.0;8.0;12|,1402.78,ssb-flat,10
hudi,presto,ssb_flat_q_08,0.850606851175;0.8386259325625;974.0;8.0;12|,1373.72,ssb-flat,10
hudi,presto,ssb_flat_q_03,0.850606851175;0.8386259325625;974.0;8.0;12|,1450.43,ssb-flat,10
hudi,presto,ssb_flat_q_06,0.850606851175;0.8386259325625;974.0;8.0;12|,1310.89,ssb-flat,10
hudi,presto,ssb_flat_q_10,0.850606851175;0.8386259325625;974.0;8.0;12|,1201.54,ssb-flat,10
