datalake,engine,query name,conf,latency,benchmark,sf
iceberg,trino,q3_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=16,34908.46,ssb_flat,10
iceberg,trino,q3_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=24,45393.53,ssb_flat,10
iceberg,trino,q3_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=24,2769.16,ssb_flat,10
iceberg,trino,q3_3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,2484.46,ssb_flat,10
iceberg,trino,q3_3,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=24,2991.21,ssb_flat,10
iceberg,trino,q3_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=16,4285.38,ssb_flat,10
iceberg,trino,q3_3,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,7574.89,ssb_flat,10
iceberg,trino,q3_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,11255.95,ssb_flat,10
iceberg,trino,q3_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,14160.98,ssb_flat,10
iceberg,trino,q3_3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,19681.77,ssb_flat,10
iceberg,trino,q3_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=48,24476.12,ssb_flat,10
iceberg,trino,q3_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,41625.37,ssb_flat,10
iceberg,trino,q3_3,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=32,33569.21,ssb_flat,10
iceberg,trino,q3_4,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,2599.33,ssb_flat,10
iceberg,trino,q3_4,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=16,6697.09,ssb_flat,10
iceberg,trino,q3_4,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,6020.90,ssb_flat,10
iceberg,trino,q3_4,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=24,7209.60,ssb_flat,10
iceberg,trino,q3_4,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,9241.77,ssb_flat,10
iceberg,trino,q3_4,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=24,12929.51,ssb_flat,10
iceberg,trino,q3_4,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=48,19858.48,ssb_flat,10
iceberg,trino,q3_4,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,35217.81,ssb_flat,10
iceberg,trino,q3_4,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,36752.95,ssb_flat,10
iceberg,trino,q3_4,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=16,43887.46,ssb_flat,10
iceberg,trino,q4_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,1570.77,ssb_flat,10
iceberg,trino,q4_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,2199.34,ssb_flat,10
iceberg,trino,q4_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=16,5131.19,ssb_flat,10
iceberg,trino,q4_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,11615.06,ssb_flat,10
iceberg,trino,q4_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=24,11814.23,ssb_flat,10
iceberg,trino,q4_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,13247.38,ssb_flat,10
iceberg,trino,q4_1,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=24,20590.06,ssb_flat,10
iceberg,trino,q4_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=16,43774.93,ssb_flat,10
iceberg,trino,q4_2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,1561.24,ssb_flat,10
iceberg,trino,q4_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=16,1987.98,ssb_flat,10
iceberg,trino,q4_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,2893.20,ssb_flat,10
iceberg,trino,q4_2,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,3195.26,ssb_flat,10
iceberg,trino,q4_2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,5286.93,ssb_flat,10
iceberg,trino,q4_2,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,34936.19,ssb_flat,10
iceberg,trino,q4_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,45713.70,ssb_flat,10
iceberg,trino,q4_2,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=32,51514.44,ssb_flat,10
iceberg,trino,q4_2,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=24,46033.16,ssb_flat,10
iceberg,trino,q4_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,3934.59,ssb_flat,10
iceberg,trino,q4_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,4880.98,ssb_flat,10
iceberg,trino,q4_3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,9205.68,ssb_flat,10
iceberg,trino,q4_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=24,7860.34,ssb_flat,10
iceberg,trino,q4_3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,18579.17,ssb_flat,10
iceberg,trino,q4_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=16,22744.55,ssb_flat,10
iceberg,trino,q4_3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,37134.17,ssb_flat,10
iceberg,trino,q4_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=48,33311.45,ssb_flat,10
iceberg,trino,q4_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,38372.75,ssb_flat,10
iceberg,trino,q4_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=16,36589.08,ssb_flat,10
iceberg,trino,q4_3,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,56192.13,ssb_flat,10
iceberg,trino,q4_3,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,46478.22,ssb_flat,10
