datalake,engine,query name,conf,latency,benchmark,sf
hudi,spark,ssb_flat_q_12,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,2453.75,ssb-flat,10
hudi,spark,ssb_flat_q_10,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,2780.82,ssb-flat,10
hudi,spark,ssb_flat_q_26,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,3492.99,ssb-flat,10
hudi,spark,ssb_flat_q_05,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,3460.36,ssb-flat,10
hudi,spark,ssb_flat_q_11,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,3509.99,ssb-flat,10
hudi,spark,ssb_flat_q_14,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,3516.85,ssb-flat,10
hudi,spark,ssb_flat_queries,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,2970.82,ssb-flat,10
hudi,spark,ssb_flat_q_18,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,3014.51,ssb-flat,10
hudi,spark,ssb_flat_q_17,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,3423.5,ssb-flat,10
hudi,spark,ssb_flat_q_02,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,3001.14,ssb-flat,10
hudi,spark,ssb_flat_q_15,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,3109.27,ssb-flat,10
hudi,spark,ssb_flat_q_22,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,3178.0,ssb-flat,10
hudi,spark,ssb_flat_q_21,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,3220.43,ssb-flat,10
hudi,spark,ssb_flat_q_24,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,3368.54,ssb-flat,10
hudi,spark,ssb_flat_q_13,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,3446.72,ssb-flat,10
hudi,spark,ssb_flat_q_16,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,3318.74,ssb-flat,10
hudi,spark,ssb_flat_q_19,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,3363.8,ssb-flat,10
hudi,spark,ssb_flat_q_04,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,2967.67,ssb-flat,10
hudi,spark,ssb_flat_q_07,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,3235.82,ssb-flat,10
hudi,spark,ssb_flat_q_20,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,2946.02,ssb-flat,10
hudi,spark,ssb_flat_q_09,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,3485.57,ssb-flat,10
hudi,spark,ssb_flat_q_12,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,3328.32,ssb-flat,10
hudi,spark,ssb_flat_q_08,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,3165.79,ssb-flat,10
hudi,spark,ssb_flat_q_03,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,3089.77,ssb-flat,10
hudi,spark,ssb_flat_q_06,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,2978.2,ssb-flat,10
hudi,spark,ssb_flat_q_10,64.0;18.0;26.0;64.0;18.0;26.0|1;0;0,3511.3,ssb-flat,10
hudi,spark,ssb_flat_q_26,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2611.19,ssb-flat,10
hudi,spark,ssb_flat_q_11,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2520.13,ssb-flat,10
hudi,spark,ssb_flat_q_14,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2706.6,ssb-flat,10
hudi,spark,ssb_flat_q_18,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2783.87,ssb-flat,10
hudi,spark,ssb_flat_q_17,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2578.91,ssb-flat,10
hudi,spark,ssb_flat_q_15,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2756.82,ssb-flat,10
hudi,spark,ssb_flat_q_22,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2413.46,ssb-flat,10
hudi,spark,ssb_flat_q_21,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2467.12,ssb-flat,10
hudi,spark,ssb_flat_q_24,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2527.78,ssb-flat,10
hudi,spark,ssb_flat_q_13,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2655.87,ssb-flat,10
hudi,spark,ssb_flat_q_27,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2324.49,ssb-flat,10
hudi,spark,ssb_flat_q_19,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2526.09,ssb-flat,10
hudi,spark,ssb_flat_q_04,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2574.63,ssb-flat,10
hudi,spark,ssb_flat_q_25,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2314.34,ssb-flat,10
hudi,spark,ssb_flat_q_07,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2462.49,ssb-flat,10
hudi,spark,ssb_flat_q_20,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2395.73,ssb-flat,10
hudi,spark,ssb_flat_q_23,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2367.37,ssb-flat,10
hudi,spark,ssb_flat_q_09,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2460.15,ssb-flat,10
hudi,spark,ssb_flat_q_12,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2453.03,ssb-flat,10
hudi,spark,ssb_flat_q_08,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2392.23,ssb-flat,10
hudi,spark,ssb_flat_q_06,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2384.32,ssb-flat,10
hudi,spark,ssb_flat_q_10,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2379.02,ssb-flat,10
hudi,spark,ssb_flat_q_26,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1494.04,ssb-flat,10
hudi,spark,ssb_flat_q_05,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1679.58,ssb-flat,10
hudi,spark,ssb_flat_q_11,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1584.91,ssb-flat,10
hudi,spark,ssb_flat_q_14,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1604.13,ssb-flat,10
hudi,spark,ssb_flat_q_18,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1607.2,ssb-flat,10
hudi,spark,ssb_flat_q_17,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1421.15,ssb-flat,10
hudi,spark,ssb_flat_q_02,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1674.23,ssb-flat,10
hudi,spark,ssb_flat_q_15,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1649.68,ssb-flat,10
hudi,spark,ssb_flat_q_21,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1703.47,ssb-flat,10
hudi,spark,ssb_flat_q_24,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1466.14,ssb-flat,10
hudi,spark,ssb_flat_q_13,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1468.8,ssb-flat,10
hudi,spark,ssb_flat_q_27,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1700.18,ssb-flat,10
hudi,spark,ssb_flat_q_16,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1435.92,ssb-flat,10
hudi,spark,ssb_flat_q_04,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1454.85,ssb-flat,10
hudi,spark,ssb_flat_q_25,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1558.37,ssb-flat,10
hudi,spark,ssb_flat_q_07,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1661.93,ssb-flat,10
hudi,spark,ssb_flat_q_20,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1535.43,ssb-flat,10
hudi,spark,ssb_flat_q_23,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1538.18,ssb-flat,10
hudi,spark,ssb_flat_q_09,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1689.68,ssb-flat,10
hudi,spark,ssb_flat_q_12,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1530.44,ssb-flat,10
hudi,spark,ssb_flat_q_08,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1596.06,ssb-flat,10
hudi,spark,ssb_flat_q_03,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1719.88,ssb-flat,10
hudi,spark,ssb_flat_q_06,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1561.1,ssb-flat,10
hudi,spark,ssb_flat_q_10,64.0;18.0;26.0;64.0;18.0;26.0|0;1;1,1561.57,ssb-flat,10
hudi,spark,ssb_flat_q_05,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,2128.68,ssb-flat,10
hudi,spark,ssb_flat_q_11,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,2039.42,ssb-flat,10
hudi,spark,ssb_flat_q_22,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,2321.01,ssb-flat,10
hudi,spark,ssb_flat_q_16,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,2134.14,ssb-flat,10
hudi,spark,ssb_flat_q_23,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,2123.67,ssb-flat,10
hudi,spark,ssb_flat_q_08,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,2037.79,ssb-flat,10
hudi,spark,ssb_flat_q_06,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,2427.9,ssb-flat,10
hudi,spark,ssb_flat_q_14,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,2074.15,ssb-flat,10
hudi,spark,ssb_flat_queries,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,2346.5,ssb-flat,10
hudi,spark,ssb_flat_q_18,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,2108.79,ssb-flat,10
hudi,spark,ssb_flat_q_17,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,2395.72,ssb-flat,10
hudi,spark,ssb_flat_q_15,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,2276.39,ssb-flat,10
hudi,spark,ssb_flat_q_24,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,2030.84,ssb-flat,10
hudi,spark,ssb_flat_q_13,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,2311.22,ssb-flat,10
hudi,spark,ssb_flat_q_19,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,2109.99,ssb-flat,10
hudi,spark,ssb_flat_q_04,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,2288.84,ssb-flat,10
hudi,spark,ssb_flat_q_07,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,2389.62,ssb-flat,10
hudi,spark,ssb_flat_q_20,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,2432.24,ssb-flat,10
hudi,spark,ssb_flat_q_09,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,2206.1,ssb-flat,10
hudi,spark,ssb_flat_q_12,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,2317.36,ssb-flat,10
hudi,spark,ssb_flat_q_10,64.0;18.0;26.0;64.0;116.0;549.0|1;0;0,2373.09,ssb-flat,10
hudi,spark,ssb_flat_q_26,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,3099.45,ssb-flat,10
hudi,spark,ssb_flat_q_05,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,2818.42,ssb-flat,10
hudi,spark,ssb_flat_q_11,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,2984.61,ssb-flat,10
hudi,spark,ssb_flat_q_14,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,2958.71,ssb-flat,10
hudi,spark,ssb_flat_queries,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,3074.93,ssb-flat,10
hudi,spark,ssb_flat_q_18,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,3011.62,ssb-flat,10
hudi,spark,ssb_flat_q_17,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,2873.56,ssb-flat,10
hudi,spark,ssb_flat_q_02,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,3049.52,ssb-flat,10
hudi,spark,ssb_flat_q_15,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,3205.91,ssb-flat,10
hudi,spark,ssb_flat_q_22,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,3073.69,ssb-flat,10
hudi,spark,ssb_flat_q_21,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,3236.82,ssb-flat,10
hudi,spark,ssb_flat_q_24,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,3056.16,ssb-flat,10
hudi,spark,ssb_flat_q_13,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,2742.16,ssb-flat,10
hudi,spark,ssb_flat_q_16,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,2788.55,ssb-flat,10
hudi,spark,ssb_flat_q_19,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,3220.24,ssb-flat,10
hudi,spark,ssb_flat_q_04,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,3110.51,ssb-flat,10
hudi,spark,ssb_flat_q_07,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,3109.25,ssb-flat,10
hudi,spark,ssb_flat_q_20,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,2773.06,ssb-flat,10
hudi,spark,ssb_flat_q_23,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,3224.31,ssb-flat,10
hudi,spark,ssb_flat_q_09,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,2881.92,ssb-flat,10
hudi,spark,ssb_flat_q_12,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,2880.68,ssb-flat,10
hudi,spark,ssb_flat_q_08,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,3083.77,ssb-flat,10
hudi,spark,ssb_flat_q_03,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,3170.15,ssb-flat,10
hudi,spark,ssb_flat_q_06,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,2698.91,ssb-flat,10
hudi,spark,ssb_flat_q_10,72.0;21.0;17.0;72.0;21.0;17.0|0;1;0,2976.05,ssb-flat,10
hudi,spark,ssb_flat_q_26,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,2081.69,ssb-flat,10
hudi,spark,ssb_flat_q_11,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,1825.04,ssb-flat,10
hudi,spark,ssb_flat_q_14,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,2088.86,ssb-flat,10
hudi,spark,ssb_flat_queries,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,1977.07,ssb-flat,10
hudi,spark,ssb_flat_q_18,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,1945.28,ssb-flat,10
hudi,spark,ssb_flat_q_17,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,1761.29,ssb-flat,10
hudi,spark,ssb_flat_q_15,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,2074.48,ssb-flat,10
hudi,spark,ssb_flat_q_22,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,1942.41,ssb-flat,10
hudi,spark,ssb_flat_q_21,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,2016.17,ssb-flat,10
hudi,spark,ssb_flat_q_24,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,2069.17,ssb-flat,10
hudi,spark,ssb_flat_q_13,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,2096.0,ssb-flat,10
hudi,spark,ssb_flat_q_27,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,1955.07,ssb-flat,10
hudi,spark,ssb_flat_q_16,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,2033.64,ssb-flat,10
hudi,spark,ssb_flat_q_19,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,1935.53,ssb-flat,10
hudi,spark,ssb_flat_q_04,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,1856.49,ssb-flat,10
hudi,spark,ssb_flat_q_25,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,1916.0,ssb-flat,10
hudi,spark,ssb_flat_q_20,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,2001.02,ssb-flat,10
hudi,spark,ssb_flat_q_23,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,1850.88,ssb-flat,10
hudi,spark,ssb_flat_q_09,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,2095.67,ssb-flat,10
hudi,spark,ssb_flat_q_12,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,2109.01,ssb-flat,10
hudi,spark,ssb_flat_q_08,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,1894.34,ssb-flat,10
hudi,spark,ssb_flat_q_03,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,1824.47,ssb-flat,10
hudi,spark,ssb_flat_q_06,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,1998.55,ssb-flat,10
hudi,spark,ssb_flat_q_10,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,1891.65,ssb-flat,10
hudi,spark,ssb_flat_q_26,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1527.82,ssb-flat,10
hudi,spark,ssb_flat_q_05,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1554.92,ssb-flat,10
hudi,spark,ssb_flat_q_11,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1641.43,ssb-flat,10
hudi,spark,ssb_flat_q_14,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1554.42,ssb-flat,10
hudi,spark,ssb_flat_q_18,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1456.8,ssb-flat,10
hudi,spark,ssb_flat_q_17,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1405.78,ssb-flat,10
hudi,spark,ssb_flat_q_15,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1401.88,ssb-flat,10
hudi,spark,ssb_flat_q_22,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1618.86,ssb-flat,10
hudi,spark,ssb_flat_q_21,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1419.29,ssb-flat,10
hudi,spark,ssb_flat_q_24,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1431.04,ssb-flat,10
hudi,spark,ssb_flat_q_01,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1403.0,ssb-flat,10
hudi,spark,ssb_flat_q_27,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1645.28,ssb-flat,10
hudi,spark,ssb_flat_q_16,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1543.22,ssb-flat,10
hudi,spark,ssb_flat_q_19,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1488.0,ssb-flat,10
hudi,spark,ssb_flat_q_04,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1612.05,ssb-flat,10
hudi,spark,ssb_flat_q_25,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1489.31,ssb-flat,10
hudi,spark,ssb_flat_q_07,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1546.1,ssb-flat,10
hudi,spark,ssb_flat_q_20,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1402.47,ssb-flat,10
hudi,spark,ssb_flat_q_23,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1440.24,ssb-flat,10
hudi,spark,ssb_flat_q_09,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1625.02,ssb-flat,10
hudi,spark,ssb_flat_q_12,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1603.66,ssb-flat,10
hudi,spark,ssb_flat_q_08,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1541.88,ssb-flat,10
hudi,spark,ssb_flat_q_03,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1498.15,ssb-flat,10
hudi,spark,ssb_flat_q_06,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1536.19,ssb-flat,10
hudi,spark,ssb_flat_q_10,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1549.82,ssb-flat,10
hudi,spark,ssb_flat_q_26,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,1799.37,ssb-flat,10
hudi,spark,ssb_flat_q_05,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,1789.77,ssb-flat,10
hudi,spark,ssb_flat_q_11,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,2094.19,ssb-flat,10
hudi,spark,ssb_flat_q_14,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,1771.66,ssb-flat,10
hudi,spark,ssb_flat_queries,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,1827.6,ssb-flat,10
hudi,spark,ssb_flat_q_18,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,1958.23,ssb-flat,10
hudi,spark,ssb_flat_q_17,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,2006.23,ssb-flat,10
hudi,spark,ssb_flat_q_02,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,1799.21,ssb-flat,10
hudi,spark,ssb_flat_q_15,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,2009.99,ssb-flat,10
hudi,spark,ssb_flat_q_22,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,1954.27,ssb-flat,10
hudi,spark,ssb_flat_q_21,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,2039.1,ssb-flat,10
hudi,spark,ssb_flat_q_24,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,1871.96,ssb-flat,10
hudi,spark,ssb_flat_q_01,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,1740.15,ssb-flat,10
hudi,spark,ssb_flat_q_13,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,1763.52,ssb-flat,10
hudi,spark,ssb_flat_q_16,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,1887.56,ssb-flat,10
hudi,spark,ssb_flat_q_19,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,1986.5,ssb-flat,10
hudi,spark,ssb_flat_q_25,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,1754.26,ssb-flat,10
hudi,spark,ssb_flat_q_07,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,2053.53,ssb-flat,10
hudi,spark,ssb_flat_q_20,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,1766.08,ssb-flat,10
hudi,spark,ssb_flat_q_23,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,2023.86,ssb-flat,10
hudi,spark,ssb_flat_q_09,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,1815.35,ssb-flat,10
hudi,spark,ssb_flat_q_12,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,1793.7,ssb-flat,10
hudi,spark,ssb_flat_q_08,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,1913.63,ssb-flat,10
hudi,spark,ssb_flat_q_10,72.0;21.0;17.0;32.0;25.0;290.0|1;1;0,2059.83,ssb-flat,10
hudi,spark,ssb_flat_q_05,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,1970.38,ssb-flat,10
hudi,spark,ssb_flat_q_11,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,2106.17,ssb-flat,10
hudi,spark,ssb_flat_q_14,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,2014.3,ssb-flat,10
hudi,spark,ssb_flat_queries,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,2007.94,ssb-flat,10
hudi,spark,ssb_flat_q_17,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,2290.07,ssb-flat,10
hudi,spark,ssb_flat_q_02,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,2075.84,ssb-flat,10
hudi,spark,ssb_flat_q_15,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,2075.54,ssb-flat,10
hudi,spark,ssb_flat_q_22,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,2007.23,ssb-flat,10
hudi,spark,ssb_flat_q_21,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,2035.65,ssb-flat,10
hudi,spark,ssb_flat_q_24,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,2006.46,ssb-flat,10
hudi,spark,ssb_flat_q_01,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,2240.63,ssb-flat,10
hudi,spark,ssb_flat_q_13,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,2048.58,ssb-flat,10
hudi,spark,ssb_flat_q_27,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,2164.6,ssb-flat,10
hudi,spark,ssb_flat_q_16,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,2311.15,ssb-flat,10
hudi,spark,ssb_flat_q_19,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,2076.95,ssb-flat,10
hudi,spark,ssb_flat_q_25,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,2289.44,ssb-flat,10
hudi,spark,ssb_flat_q_20,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,2209.8,ssb-flat,10
hudi,spark,ssb_flat_q_23,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,1972.8,ssb-flat,10
hudi,spark,ssb_flat_q_09,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,1919.59,ssb-flat,10
hudi,spark,ssb_flat_q_12,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,2033.7,ssb-flat,10
hudi,spark,ssb_flat_q_08,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,2305.0,ssb-flat,10
hudi,spark,ssb_flat_q_03,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,2244.83,ssb-flat,10
hudi,spark,ssb_flat_q_06,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,2082.82,ssb-flat,10
hudi,spark,ssb_flat_q_10,64.0;116.0;549.0;64.0;18.0;26.0|0;1;0,2046.39,ssb-flat,10
hudi,spark,ssb_flat_q_05,132.0;27.0;27.0;8.0;12.0;553.0|0;1;1,2020.93,ssb-flat,10
hudi,spark,ssb_flat_q_11,132.0;27.0;27.0;8.0;12.0;553.0|0;1;1,2192.75,ssb-flat,10
hudi,spark,ssb_flat_q_14,132.0;27.0;27.0;8.0;12.0;553.0|0;1;1,1957.0,ssb-flat,10
hudi,spark,ssb_flat_queries,132.0;27.0;27.0;8.0;12.0;553.0|0;1;1,2034.08,ssb-flat,10
hudi,spark,ssb_flat_q_18,132.0;27.0;27.0;8.0;12.0;553.0|0;1;1,1976.75,ssb-flat,10
hudi,spark,ssb_flat_q_17,132.0;27.0;27.0;8.0;12.0;553.0|0;1;1,2182.02,ssb-flat,10
hudi,spark,ssb_flat_q_02,132.0;27.0;27.0;8.0;12.0;553.0|0;1;1,2196.73,ssb-flat,10
hudi,spark,ssb_flat_q_15,132.0;27.0;27.0;8.0;12.0;553.0|0;1;1,2121.61,ssb-flat,10
hudi,spark,ssb_flat_q_22,132.0;27.0;27.0;8.0;12.0;553.0|0;1;1,1942.62,ssb-flat,10
hudi,spark,ssb_flat_q_24,132.0;27.0;27.0;8.0;12.0;553.0|0;1;1,2078.03,ssb-flat,10
