datalake,engine,query name,conf,latency,benchmark,sf
iceberg,trino,q1_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=24; task.max-worker-threads=24,16542.35,ssb-flat,100
iceberg,trino,q4_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=16,9211.01,ssb-flat,100
iceberg,trino,q4_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=16,35135.82,ssb-flat,100
iceberg,trino,q1_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,34539.94,ssb-flat,100
iceberg,trino,q1_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,6444.82,ssb-flat,100
iceberg,trino,q1_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,32466.36,ssb-flat,100
iceberg,trino,q2_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,17886.79,ssb-flat,100
iceberg,trino,q2_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,5493.56,ssb-flat,100
iceberg,trino,q2_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,13100.67,ssb-flat,100
iceberg,trino,q3_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,5211.23,ssb-flat,100
iceberg,trino,q3_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,5644.95,ssb-flat,100
iceberg,trino,q3_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,39923.85,ssb-flat,100
iceberg,trino,q3_4,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,43740.41,ssb-flat,100
iceberg,trino,q4_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,5285.17,ssb-flat,100
iceberg,trino,q4_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,48934.26,ssb-flat,100
iceberg,trino,q4_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,13074.6,ssb-flat,100
iceberg,trino,q1_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,4531.85,ssb-flat,100
iceberg,trino,q1_2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,17499.14,ssb-flat,100
iceberg,trino,q1_3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,5216.26,ssb-flat,100
iceberg,trino,q2_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,17920.34,ssb-flat,100
iceberg,trino,q2_2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,40841.57,ssb-flat,100
iceberg,trino,q2_3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,15243.92,ssb-flat,100
iceberg,trino,q3_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,40806.29,ssb-flat,100
iceberg,trino,q3_2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,40930.57,ssb-flat,100
iceberg,trino,q3_3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,5199.47,ssb-flat,100
iceberg,trino,q3_4,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,6149.42,ssb-flat,100
iceberg,trino,q4_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,25037.5,ssb-flat,100
iceberg,trino,q4_2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,6530.54,ssb-flat,100
iceberg,trino,q4_3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,19036.74,ssb-flat,100
iceberg,trino,q1_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=16,25352.18,ssb-flat,100
iceberg,trino,q1_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=16,14110.2,ssb-flat,100
iceberg,trino,q1_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=16,19116.9,ssb-flat,100
iceberg,trino,q2_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=16,11401.32,ssb-flat,100
iceberg,trino,q2_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=16,34753.7,ssb-flat,100
iceberg,trino,q2_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=16,19847.27,ssb-flat,100
iceberg,trino,q3_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=16,40582.58,ssb-flat,100
iceberg,trino,q3_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=16,42972.41,ssb-flat,100
iceberg,trino,q3_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=16,5297.52,ssb-flat,100
iceberg,trino,q3_4,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=16,46531.29,ssb-flat,100
iceberg,trino,q4_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=16,43301.28,ssb-flat,100
iceberg,trino,q4_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=16,7856.53,ssb-flat,100
iceberg,trino,q4_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=16,6329.23,ssb-flat,100
iceberg,trino,q1_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=16,4280.92,ssb-flat,100
iceberg,trino,q1_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=16,19365.53,ssb-flat,100
iceberg,trino,q1_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=16,4634.93,ssb-flat,100
iceberg,trino,q2_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=16,13051.64,ssb-flat,100
iceberg,trino,q2_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=16,20341.36,ssb-flat,100
iceberg,trino,q2_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=16,4739.12,ssb-flat,100
iceberg,trino,q3_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=16,13030.98,ssb-flat,100
iceberg,trino,q3_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=16,40598.65,ssb-flat,100
iceberg,trino,q3_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=16,5175.03,ssb-flat,100
iceberg,trino,q3_4,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=16,6040.79,ssb-flat,100
iceberg,trino,q4_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=16,14039.14,ssb-flat,100
iceberg,trino,q4_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=16,6416.02,ssb-flat,100
iceberg,trino,q4_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=16,46749.57,ssb-flat,100
iceberg,trino,q1_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,34709.29,ssb-flat,100
iceberg,trino,q1_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,5477.21,ssb-flat,100
iceberg,trino,q1_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,11623.01,ssb-flat,100
iceberg,trino,q2_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,18366.05,ssb-flat,100
iceberg,trino,q2_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,5948.05,ssb-flat,100
iceberg,trino,q2_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,6540.11,ssb-flat,100
iceberg,trino,q3_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,5133.65,ssb-flat,100
iceberg,trino,q3_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,17410.33,ssb-flat,100
iceberg,trino,q3_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,25281.52,ssb-flat,100
iceberg,trino,q3_4,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,45754.4,ssb-flat,100
iceberg,trino,q4_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,21880.55,ssb-flat,100
iceberg,trino,q4_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,6733.4,ssb-flat,100
iceberg,trino,q4_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,12657.46,ssb-flat,100
iceberg,trino,syn_q5,127.7;63.1;113.0;183.6;121.1|270.6;111.1;65.8;69.8,15947.10,ssb_flat,100
iceberg,trino,syn_q5,191.9;56.5;22.8;39.3|272.7;243.6;109.8;292.3;42.9,13515.47,ssb_flat,100
iceberg,trino,syn_q5,198.0;63.9;161.3;139.8;16.3|178.5;245.8;244.5;92.6;237.2;190.9,20439.14,ssb_flat,100
iceberg,trino,syn_q5,46.6;40.8;171.5;84.9;41.0|48.4;245.4;17.7;173.7;224.7;299.9,33419.15,ssb_flat,100
iceberg,trino,syn_q5,33.3;168.0;159.8;153.0;27.2|138.9;106.7;183.5,13067.29,ssb_flat,100
iceberg,trino,syn_q5,182.5;126.2;126.8;190.8;32.4;56.1|126.4;31.8;143.3;180.5;90.6;29.0,18131.26,ssb_flat,100
iceberg,trino,syn_q5,82.9;123.1;174.7;131.8|271.5;109.2;295.9;38.4,27495.93,ssb_flat,100
iceberg,trino,syn_q5,44.4;94.8;143.6;29.0;80.8|47.2;132.8;285.7;147.3;53.8;257.4,17575.03,ssb_flat,100
iceberg,trino,syn_q5,57.9;29.5;182.1;143.2;179.2;90.9;95.2|17.7;175.6;55.9;225.1,20616.33,ssb_flat,100
iceberg,trino,syn_q5,181.5;69.9;36.1;21.6;41.6;30.1;77.2;53.8|112.8;102.2;88.6;218.7;50.5,13087.45,ssb_flat,100
iceberg,trino,syn_q5,131.6;66.9;136.6;19.4;171.8;102.2;122.3;131.2|145.2;292.4;118.6;225.0;259.4,20468.02,ssb_flat,100
iceberg,trino,syn_q5,194.4;105.3;54.9;165.5;129.4|213.1;166.5;41.7;62.3;279.0,17017.27,ssb_flat,100
iceberg,trino,syn_q5,67.5;113.1;103.6;92.0|250.6;67.5;70.6;78.0;59.3;181.0,24193.66,ssb_flat,100
iceberg,trino,syn_q5,91.7;28.1;175.8;189.1;41.5;98.8;113.2;65.1|89.7;266.2;106.7;156.0;237.5;223.2,25702.48,ssb_flat,100
iceberg,trino,syn_q5,46.5;150.4;42.6;157.2;142.9;145.0;100.8;86.9|15.2;157.3;125.4;46.3,39143.75,ssb_flat,100
iceberg,trino,syn_q6,65.6;108.1;28.7;196.6;46.6;10.5;86.5|200.6;196.3;207.6;117.7,18237.00,ssb_flat,100
iceberg,trino,syn_q6,185.4;161.7;27.2;112.8;38.4;158.0;178.4;166.4|173.3;130.2;169.1;252.4;280.7,29930.77,ssb_flat,100
iceberg,trino,syn_q6,54.8;97.4;37.4;134.2;32.6|294.4;266.3;76.1,14933.05,ssb_flat,100
iceberg,trino,syn_q6,20.8;144.6;161.3;195.9;70.1;61.8;161.9;113.0|26.1;267.7;91.4;145.1;139.5;103.7,19082.16,ssb_flat,100
iceberg,trino,syn_q6,23.4;160.3;89.9;69.7;48.5;109.7|254.5;227.2;144.2,14405.80,ssb_flat,100
iceberg,trino,syn_q6,77.0;22.3;103.9;21.0|117.2;296.4;231.0;191.9;58.6,12114.04,ssb_flat,100
iceberg,trino,syn_q6,49.9;60.1;107.2;88.1;109.8;173.6;192.3;140.2|33.0;79.0;125.8;41.5;43.2;193.2,14981.87,ssb_flat,100
iceberg,trino,syn_q6,15.3;171.4;150.3;114.0;163.4;29.0;186.4;132.9|255.7;237.4;38.5;232.4;246.5;17.7,17801.11,ssb_flat,100
iceberg,trino,syn_q6,11.3;86.3;145.9;171.5;123.2;175.9;18.9|73.6;236.0;180.9;51.8,15824.84,ssb_flat,100
iceberg,trino,syn_q6,125.3;53.9;62.2;144.2;135.9;171.4;135.7;125.4|277.2;80.4;101.7;132.0;105.1;158.2,14623.73,ssb_flat,100
iceberg,trino,syn_q6,173.8;158.8;174.4;199.3;46.3;77.3;94.8|138.3;224.5;232.1;253.6;200.9;265.2,11804.45,ssb_flat,100
iceberg,trino,syn_q6,71.4;74.7;18.1;170.4|137.6;272.5;113.7;196.7;162.2,17556.78,ssb_flat,100
iceberg,trino,syn_q6,124.7;176.7;52.3;62.0;166.2;60.0;69.1;196.6|40.4;32.1;28.5;267.5,11461.07,ssb_flat,100
iceberg,trino,syn_q6,133.8;143.3;153.0;187.9|256.7;67.6;165.4;138.8;104.0,22609.92,ssb_flat,100
iceberg,trino,syn_q6,165.6;157.5;124.3;151.3;120.7;93.2;175.8|165.9;263.4;51.2;195.3;97.7;235.6,18450.73,ssb_flat,100
iceberg,trino,syn_q7,197.2;27.8;127.6;186.3;145.2;91.2;32.9|41.4;115.8;186.9;111.5;125.6;233.2,20587.56,ssb_flat,100
iceberg,trino,syn_q7,66.2;125.4;147.5;81.7;172.4;47.0;158.0|15.1;216.9;54.2,11235.84,ssb_flat,100
iceberg,trino,syn_q7,189.5;197.4;82.2;145.4;47.3;97.2|287.6;62.9;253.0;178.0,12837.13,ssb_flat,100
iceberg,trino,syn_q7,56.3;128.5;12.5;14.0;141.7;100.9|132.2;231.1;107.0;238.7,12581.08,ssb_flat,100
iceberg,trino,syn_q7,31.7;182.5;72.5;151.6;28.3;23.2;144.7;182.8|12.6;156.1;49.0;111.1;175.8;70.6,18788.68,ssb_flat,100
iceberg,trino,syn_q7,170.5;182.8;123.6;174.1;184.5;48.6|93.8;155.1;70.0;152.7;35.9,30269.07,ssb_flat,100
iceberg,trino,syn_q7,30.5;118.4;99.7;27.3;57.9|291.4;216.2;278.0;295.6,35154.82,ssb_flat,100
iceberg,trino,syn_q7,172.1;139.0;55.6;39.6;176.6;27.4;199.0|210.9;247.0;128.2;115.8;235.8;51.2,21797.32,ssb_flat,100
iceberg,trino,syn_q7,112.4;60.1;178.9;181.3;197.8;104.6;34.4|21.4;20.0;265.4,20918.32,ssb_flat,100
iceberg,trino,syn_q7,14.0;84.3;19.4;67.8;151.8|102.7;180.9;172.2,10486.14,ssb_flat,100
iceberg,trino,syn_q7,63.2;166.5;104.1;31.8;191.3;48.6|264.9;211.9;67.5,15295.67,ssb_flat,100
iceberg,trino,syn_q7,70.9;90.0;134.5;51.2;123.7|245.4;35.9;26.9;219.5,14211.29,ssb_flat,100
iceberg,trino,syn_q7,20.0;165.9;121.8;22.5;94.2;31.7;10.7;188.7|60.3;196.7;285.0,14941.13,ssb_flat,100
iceberg,trino,syn_q7,142.8;62.9;73.7;177.3;124.0;44.1|190.3;76.7;277.8,17114.54,ssb_flat,100
iceberg,trino,syn_q7,130.3;89.3;26.8;156.4;84.8|158.4;245.1;50.7,15623.01,ssb_flat,100
iceberg,trino,syn_q8,165.6;174.6;45.9;34.2|100.4;55.5;209.8;264.1,14613.68,ssb_flat,100
iceberg,trino,syn_q8,98.0;169.8;195.8;170.9;169.7;149.7;29.3;22.0|54.9;272.3;95.6;297.1;95.8,15920.17,ssb_flat,100
iceberg,trino,syn_q8,26.7;57.4;73.1;131.8;78.9;171.3;190.9|74.8;65.0;244.5;96.1;140.4,15381.19,ssb_flat,100
iceberg,trino,syn_q8,26.7;145.3;179.8;127.2;178.7;87.4;126.6;67.6|102.7;128.0;253.4;135.3;227.3,18841.81,ssb_flat,100
iceberg,trino,syn_q8,71.9;178.4;32.7;116.1;195.0;123.6|51.0;282.2;258.7,14064.39,ssb_flat,100
iceberg,trino,syn_q8,60.7;39.0;89.2;140.0;187.6;184.3;162.7;14.4|276.1;227.0;294.8,25195.89,ssb_flat,100
iceberg,trino,syn_q8,141.1;27.7;21.2;153.2;169.6;143.4;110.0|56.4;82.5;242.0;45.8,18001.12,ssb_flat,100
iceberg,trino,syn_q8,36.9;166.6;185.8;38.9;25.9;164.0;77.6;131.2|198.6;120.5;189.3;235.9,17949.85,ssb_flat,100
iceberg,trino,syn_q8,15.8;46.8;61.5;118.9;187.2|226.3;13.2;174.9,16313.67,ssb_flat,100
iceberg,trino,syn_q8,135.8;130.5;185.3;190.0;76.8|230.4;169.9;142.2;214.0,18857.84,ssb_flat,100
iceberg,trino,syn_q8,37.7;18.9;132.6;98.0;170.6|188.5;223.2;83.7;65.5;144.3,23055.43,ssb_flat,100
iceberg,trino,syn_q8,37.5;76.4;66.1;45.4|106.0;298.8;266.5,13877.00,ssb_flat,100
iceberg,trino,syn_q8,144.2;38.0;130.0;108.0|243.7;22.7;170.2,14775.00,ssb_flat,100
iceberg,trino,syn_q8,160.3;168.0;59.8;89.5;78.1|267.1;86.4;286.8;125.8;294.1,16432.38,ssb_flat,100
iceberg,trino,syn_q8,17.9;120.1;58.9;25.9;105.5;148.4|136.3;289.3;85.3;20.2;271.2,12020.46,ssb_flat,100
iceberg,trino,syn_q9,145.8;39.8;10.3;131.3;115.3|139.8;193.4;142.8;112.0;92.0,33691.09,ssb_flat,100
iceberg,trino,syn_q9,108.0;148.2;145.3;15.5;111.4;19.4;86.1|286.2;160.9;183.5;192.4;175.2;39.9,11112.53,ssb_flat,100
iceberg,trino,syn_q9,75.9;64.0;114.2;88.2;179.4;59.4|86.4;20.2;136.1;162.8;219.7;140.3,19025.76,ssb_flat,100
iceberg,trino,syn_q9,175.0;74.1;103.4;29.2|98.3;135.0;111.8;186.2;116.0;126.6,33031.23,ssb_flat,100
iceberg,trino,syn_q9,57.3;152.6;105.7;184.1;134.6;49.8|14.7;19.4;111.4;252.1,18036.76,ssb_flat,100
iceberg,trino,syn_q9,91.4;154.1;50.6;156.4;143.7;101.6|15.3;68.0;119.8;209.4,17002.49,ssb_flat,100
iceberg,trino,syn_q9,30.6;158.7;169.5;30.5;63.8;101.3;39.2|51.6;202.8;50.2,16169.68,ssb_flat,100
iceberg,trino,syn_q9,191.5;65.1;71.0;135.1;199.4;66.2|157.1;225.9;20.6,17051.77,ssb_flat,100
iceberg,trino,syn_q9,121.4;114.6;49.7;170.9;86.3;97.1;108.9;100.9|119.5;123.6;13.8;241.5;233.9,27173.07,ssb_flat,100
iceberg,trino,syn_q9,110.0;156.8;21.3;15.7;25.1|100.7;188.4;189.4;75.5,9270.28,ssb_flat,100
iceberg,trino,syn_q9,103.4;195.0;62.8;93.2|101.1;88.7;228.8;54.3;189.6;211.0,28514.19,ssb_flat,100
iceberg,trino,syn_q9,29.0;125.1;81.7;37.6;39.5;157.8|26.1;58.1;82.4;47.6;270.0;93.2,11742.15,ssb_flat,100
iceberg,trino,syn_q9,82.6;98.9;172.1;195.4;29.4;78.3|160.4;223.6;249.6;39.7;159.8,16616.17,ssb_flat,100
iceberg,trino,syn_q9,156.7;106.3;182.6;74.0;88.4|22.6;167.3;43.3;62.1;177.9;151.5,15825.12,ssb_flat,100
iceberg,trino,syn_q9,65.8;62.3;130.6;16.4;115.8;161.9;89.1;72.0|123.4;103.7;170.0;245.5;258.8;97.8,21476.04,ssb_flat,100
iceberg,trino,syn_q10,192.4;43.5;178.1;133.6;152.6;103.5;112.0|92.4;142.4;263.6;131.3,16349.08,ssb_flat,100
iceberg,trino,syn_q10,162.0;30.0;128.9;49.8|152.5;255.8;171.7,30843.78,ssb_flat,100
iceberg,trino,syn_q10,112.5;161.6;182.2;89.1;70.6;177.6;75.9|158.9;119.2;112.6;104.6;251.7,19286.26,ssb_flat,100
iceberg,trino,syn_q10,109.3;15.5;129.4;114.7|108.2;32.0;59.7;202.2,20898.86,ssb_flat,100
iceberg,trino,syn_q10,82.4;121.0;183.2;70.1;190.9;61.8;122.0;145.8|60.9;155.4;55.3;210.9;164.5,21980.35,ssb_flat,100
iceberg,trino,syn_q10,95.3;16.8;39.3;56.1;137.3;169.5|246.2;166.7;261.4;143.5,20426.80,ssb_flat,100
iceberg,trino,syn_q10,49.8;40.3;13.2;174.8;189.5|294.2;46.8;138.3;263.1;149.4;122.9,23151.37,ssb_flat,100
iceberg,trino,syn_q10,189.5;143.5;157.8;45.4;37.4;97.9;82.0|219.5;53.4;156.7,14957.25,ssb_flat,100
