datalake,engine,query name,conf,latency,benchmark,sf
hudi,trino,q2_3,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,12663.53,ssb-flat,100
hudi,trino,q3_1,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,11413.23,ssb-flat,100
hudi,trino,q3_2,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,12160.99,ssb-flat,100
hudi,trino,q3_3,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,13429.98,ssb-flat,100
hudi,trino,q3_4,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,12603.24,ssb-flat,100
hudi,trino,q4_1,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,17560.76,ssb-flat,100
hudi,trino,q4_2,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,18612.51,ssb-flat,100
hudi,trino,q4_3,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,20538.62,ssb-flat,100
hudi,trino,q1_1,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,9135.15,ssb-flat,100
hudi,trino,q1_2,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,10068.2,ssb-flat,100
hudi,trino,q1_3,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,10330.04,ssb-flat,100
hudi,trino,q2_1,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,11025.08,ssb-flat,100
hudi,trino,q2_2,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,10986.26,ssb-flat,100
hudi,trino,q2_3,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,12146.8,ssb-flat,100
hudi,trino,q3_1,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,12471.14,ssb-flat,100
hudi,trino,q3_2,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,12531.93,ssb-flat,100
hudi,trino,q3_3,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,12003.2,ssb-flat,100
hudi,trino,q3_4,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,11703.41,ssb-flat,100
hudi,trino,q4_1,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,16277.9,ssb-flat,100
hudi,trino,q4_2,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,15531.31,ssb-flat,100
hudi,trino,q4_3,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,16093.97,ssb-flat,100
hudi,trino,q1_1,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,7986.1,ssb-flat,100
hudi,trino,q1_2,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,8756.85,ssb-flat,100
hudi,trino,q1_3,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,8692.41,ssb-flat,100
hudi,trino,q2_1,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,8702.88,ssb-flat,100
hudi,trino,q2_2,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,8709.98,ssb-flat,100
hudi,trino,q2_3,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,9712.35,ssb-flat,100
hudi,trino,q3_1,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,10398.48,ssb-flat,100
hudi,trino,q3_2,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,11061.24,ssb-flat,100
hudi,trino,q3_3,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,11165.62,ssb-flat,100
hudi,trino,q3_4,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,11077.95,ssb-flat,100
hudi,trino,q4_1,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,11653.79,ssb-flat,100
hudi,trino,q4_2,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,15019.24,ssb-flat,100
hudi,trino,q4_3,60.0;17.0;28.0;17.0;16.0;103.0;156.0|,13903.49,ssb-flat,100
hudi,trino,q1_1,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,7973.36,ssb-flat,100
hudi,trino,q1_2,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,8578.81,ssb-flat,100
hudi,trino,q1_3,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,8400.64,ssb-flat,100
hudi,trino,q2_1,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,12271.61,ssb-flat,100
hudi,trino,q2_2,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,13018.7,ssb-flat,100
hudi,trino,q2_3,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,13144.07,ssb-flat,100
hudi,trino,q3_1,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,11791.57,ssb-flat,100
hudi,trino,q3_2,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,13260.73,ssb-flat,100
hudi,trino,q3_3,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,13446.07,ssb-flat,100
hudi,trino,q3_4,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,15724.0,ssb-flat,100
hudi,trino,q4_1,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,15394.06,ssb-flat,100
hudi,trino,q4_2,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,19342.6,ssb-flat,100
hudi,trino,q4_3,60.0;17.0;17.0;28.0;16.0;103.0;156.0|,19153.13,ssb-flat,100
hudi,trino,q1_1,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,16222.15,ssb-flat,100
hudi,trino,q1_2,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,16752.51,ssb-flat,100
hudi,trino,q1_3,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,17056.1,ssb-flat,100
hudi,trino,q2_1,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,14258.72,ssb-flat,100
hudi,trino,q2_2,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,17302.17,ssb-flat,100
hudi,trino,q2_3,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,17087.03,ssb-flat,100
hudi,trino,q3_1,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,15909.19,ssb-flat,100
hudi,trino,q3_2,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,14200.43,ssb-flat,100
hudi,trino,q3_3,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,14395.42,ssb-flat,100
hudi,trino,q3_4,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,14399.18,ssb-flat,100
hudi,trino,q4_1,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,14945.63,ssb-flat,100
hudi,trino,q4_2,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,15444.86,ssb-flat,100
hudi,trino,q4_3,20.0;18.0;16.0;18.0;32.0;32.0;200.0|,16097.89,ssb-flat,100
hudi,trino,syn_q5,75.9;14.8;109.7;168.5|147.5;177.5;225.2;287.5,16553.04,ssb_flat,100
hudi,trino,syn_q5,123.3;95.4;190.8;157.5;69.7;139.5|129.3;26.8;147.4;182.7;144.4,10392.72,ssb_flat,100
hudi,trino,syn_q5,75.4;40.2;171.6;121.5;173.9;55.8|52.7;62.5;70.9;126.7;252.8,21080.69,ssb_flat,100
hudi,trino,syn_q5,148.4;44.2;144.2;43.3;132.3;101.6;30.2|252.4;250.7;198.9,13093.89,ssb_flat,100
hudi,trino,syn_q5,90.9;32.9;103.4;90.4;20.9;66.0;127.2|43.1;87.8;170.2;177.4;77.5,28066.54,ssb_flat,100
hudi,trino,syn_q5,43.4;29.7;90.7;119.9;49.4;172.7|64.3;270.6;226.6;298.5,22122.68,ssb_flat,100
hudi,trino,syn_q5,161.0;12.6;199.4;179.2;45.0;85.5;104.1;24.7|168.4;261.8;140.7;266.2;230.2;277.3,13990.69,ssb_flat,100
hudi,trino,syn_q5,86.0;46.9;178.5;17.5|208.7;283.0;94.4;67.5;63.6,23497.49,ssb_flat,100
hudi,trino,syn_q5,44.9;184.2;81.6;52.5;31.5;163.6;40.4|236.9;135.6;80.1;171.0;166.6,16329.04,ssb_flat,100
hudi,trino,syn_q5,16.2;85.6;186.6;59.4;39.7;76.5;148.4;165.3|41.5;185.1;224.1;75.2;144.0,20664.57,ssb_flat,100
hudi,trino,syn_q5,198.3;103.7;112.8;26.5;180.0|248.5;74.4;199.1,18504.40,ssb_flat,100
hudi,trino,syn_q5,195.2;117.0;91.6;33.8;91.8;89.8|197.3;249.0;141.5;58.2;196.9;113.2,12412.22,ssb_flat,100
hudi,trino,syn_q5,121.7;60.3;152.3;121.4;14.4|156.6;168.4;97.4,13190.85,ssb_flat,100
hudi,trino,syn_q5,89.6;104.1;79.0;88.4|59.2;168.2;202.9,21792.74,ssb_flat,100
hudi,trino,syn_q5,117.4;170.1;42.6;18.8|233.8;272.2;235.2;283.9,14471.14,ssb_flat,100
hudi,trino,syn_q6,84.4;153.1;71.7;91.4;94.3;61.2|65.9;206.7;80.0;11.1;190.1;276.3,24159.71,ssb_flat,100
hudi,trino,syn_q6,48.3;162.8;19.6;113.2;119.0|131.0;121.4;48.4;38.7,15353.66,ssb_flat,100
hudi,trino,syn_q6,77.7;70.5;95.4;106.2;190.7;72.8|103.5;228.0;114.0;153.1;39.0;290.2,21294.55,ssb_flat,100
hudi,trino,syn_q6,99.3;62.2;11.3;83.4;94.8;109.0|244.4;258.2;94.4;26.7;30.7;121.0,25952.61,ssb_flat,100
hudi,trino,syn_q6,71.8;39.2;179.4;173.7;59.4;156.3|280.6;11.4;242.5;251.6;68.5;127.9,23737.67,ssb_flat,100
hudi,trino,syn_q6,199.6;13.2;157.4;168.9;165.9;174.8;148.7;96.0|128.4;23.2;190.4;244.9,26169.07,ssb_flat,100
hudi,trino,syn_q6,39.2;50.3;132.2;21.5;18.6;141.8|166.8;223.4;74.8,19989.90,ssb_flat,100
hudi,trino,syn_q6,157.6;62.8;23.1;61.1;119.9;120.9;92.3;22.6|182.9;261.7;276.6;269.6;264.5;49.1,16366.21,ssb_flat,100
hudi,trino,syn_q6,74.0;39.0;61.1;49.9;84.0;61.4|96.7;275.2;144.6,9894.70,ssb_flat,100
hudi,trino,syn_q6,153.2;81.8;141.3;66.8;106.8;196.9|154.5;195.4;74.6;82.9;15.5,14861.44,ssb_flat,100
hudi,trino,syn_q6,121.1;129.3;114.2;36.7;196.7;10.2|88.4;198.7;244.5;22.8;77.6,12423.81,ssb_flat,100
hudi,trino,syn_q6,77.2;110.8;195.2;36.6|187.1;262.6;145.9;254.9;54.5,30688.00,ssb_flat,100
hudi,trino,syn_q6,28.3;151.4;136.3;99.5;111.2|115.1;115.9;285.1;200.3;29.3;270.8,15177.64,ssb_flat,100
hudi,trino,syn_q6,198.8;140.5;147.1;48.3;105.2;153.4|253.3;102.8;196.0;263.4,16602.45,ssb_flat,100
hudi,trino,syn_q6,163.1;62.5;118.4;40.2;132.9;51.8;194.5;91.6|219.5;119.3;190.6;91.2;143.2,18878.70,ssb_flat,100
hudi,trino,syn_q7,65.4;30.8;75.5;180.9;145.9;180.0|166.9;24.1;286.0,18849.27,ssb_flat,100
hudi,trino,syn_q7,119.6;153.9;149.7;64.3;131.2;21.6;21.7;56.0|127.6;269.2;108.6;209.3;251.8,16030.86,ssb_flat,100
hudi,trino,syn_q7,109.3;134.4;62.1;132.7;100.7|102.7;156.6;67.2;191.1;13.5;277.4,14036.67,ssb_flat,100
hudi,trino,syn_q7,187.0;82.5;95.0;102.5;165.0;114.3;16.9;192.8|54.9;144.2;274.5,15482.43,ssb_flat,100
hudi,trino,syn_q7,86.9;125.2;141.8;132.7|150.3;39.8;37.1;116.1,15581.43,ssb_flat,100
hudi,trino,syn_q7,90.6;161.8;195.8;31.4;118.1;99.3;168.0|113.3;223.4;161.2;202.6;56.4;29.0,14318.97,ssb_flat,100
hudi,trino,syn_q7,146.7;174.3;73.2;196.0|118.7;84.1;196.7;29.4,14804.78,ssb_flat,100
hudi,trino,syn_q7,90.2;93.5;38.5;80.2;79.3;55.5|177.8;182.0;230.7;57.3,25846.70,ssb_flat,100
hudi,trino,syn_q7,83.7;135.3;27.9;182.0;143.1|172.3;29.3;105.8;246.2;279.4,18932.21,ssb_flat,100
hudi,trino,syn_q7,114.1;124.9;49.5;164.8;157.5;11.2;159.9|69.3;271.3;144.0;148.9;121.4,14642.74,ssb_flat,100
hudi,trino,syn_q7,116.4;133.0;58.5;23.2;80.5;150.3;21.6;70.8|283.6;133.7;290.8;11.3;167.9,19720.82,ssb_flat,100
hudi,trino,syn_q7,188.9;11.5;184.1;185.5;33.8|195.3;232.0;74.9,14475.29,ssb_flat,100
hudi,trino,syn_q7,190.5;160.7;99.1;184.8;190.5|45.1;230.4;94.8,22749.11,ssb_flat,100
hudi,trino,syn_q7,34.4;149.2;134.0;185.1;47.7;158.2|12.5;273.1;52.5,17876.40,ssb_flat,100
hudi,trino,syn_q7,167.2;146.1;62.9;46.8|151.8;267.6;289.7;111.2;201.0,15493.15,ssb_flat,100
hudi,trino,syn_q8,155.6;133.8;49.5;128.2;21.1;16.1;146.3|224.2;240.9;118.1;113.5;156.8,16907.27,ssb_flat,100
hudi,trino,syn_q8,151.5;147.2;75.2;109.8;192.1|199.9;132.6;81.3;286.6;275.0,27460.32,ssb_flat,100
hudi,trino,syn_q8,188.9;91.7;16.1;139.9;183.9|259.9;20.7;145.3,23202.79,ssb_flat,100
hudi,trino,syn_q8,150.0;23.3;149.8;164.8;121.1;153.2;78.7;90.1|184.0;232.0;155.5,17038.69,ssb_flat,100
hudi,trino,syn_q8,149.8;168.4;198.8;26.5;29.3;178.5;105.5;152.3|238.4;90.2;133.7;100.5;98.9;140.1,13805.93,ssb_flat,100
hudi,trino,syn_q8,107.0;155.2;87.6;102.5|91.4;143.9;179.2,20383.49,ssb_flat,100
hudi,trino,syn_q8,137.5;173.1;168.4;114.0;38.0;126.7;150.7|117.0;109.5;184.1;118.7,11947.53,ssb_flat,100
hudi,trino,syn_q8,132.0;22.9;146.5;143.3;141.4;10.7;44.3;143.8|132.6;92.9;15.0;90.7;149.5;80.2,18457.97,ssb_flat,100
hudi,trino,syn_q8,90.2;183.8;22.7;20.4;22.8;176.4;111.1;81.5|150.5;140.8;80.7;170.0;253.0,18619.88,ssb_flat,100
hudi,trino,syn_q8,96.2;150.7;74.5;59.6;66.9;67.5|10.8;104.9;86.1;39.9,21991.40,ssb_flat,100
hudi,trino,syn_q8,184.1;52.9;105.9;132.6;169.3|165.8;226.8;212.9,36616.05,ssb_flat,100
hudi,trino,syn_q8,88.6;185.9;174.3;101.0;28.1;27.1;48.7|32.1;205.6;12.5;113.0;118.4,17998.95,ssb_flat,100
hudi,trino,syn_q8,181.1;194.4;156.8;111.6;24.9;49.9|194.9;211.2;151.8;184.7;109.7,13734.35,ssb_flat,100
hudi,trino,syn_q8,163.3;21.0;119.7;67.7;178.4;160.8;24.4;42.5|105.8;244.2;253.5;292.2;42.1;143.6,15877.71,ssb_flat,100
hudi,trino,syn_q8,43.8;112.2;189.1;28.4;51.9;111.2;191.4;27.4|222.4;297.9;288.6,9410.88,ssb_flat,100
hudi,trino,syn_q9,189.8;52.7;47.3;191.6;139.9;86.0|90.4;257.6;224.4,11463.31,ssb_flat,100
hudi,trino,syn_q9,174.4;160.3;140.9;43.2;99.1;141.8;73.5;47.6|268.7;81.4;280.9,17228.07,ssb_flat,100
hudi,trino,syn_q9,62.7;57.2;180.6;139.1;19.6|132.7;39.4;61.8;95.0,18579.43,ssb_flat,100
hudi,trino,syn_q9,187.3;14.1;118.3;81.1;145.8;97.1;20.4|110.6;104.0;31.1;24.0,22525.17,ssb_flat,100
hudi,trino,syn_q9,166.1;72.1;165.6;102.6;27.1|104.0;259.2;25.7;180.4;290.2,25706.68,ssb_flat,100
hudi,trino,syn_q9,61.9;38.9;133.0;140.5|284.4;124.0;30.6;182.2;55.3,11799.54,ssb_flat,100
hudi,trino,syn_q9,172.6;35.0;54.2;162.1;16.8;102.4|180.1;254.9;248.5,12545.12,ssb_flat,100
hudi,trino,syn_q9,181.6;76.4;151.2;148.6;68.9;192.6|188.8;263.6;41.9,10971.66,ssb_flat,100
hudi,trino,syn_q9,173.1;69.7;104.3;33.0;187.0;92.1;53.8|294.4;128.8;15.1;237.3,14915.23,ssb_flat,100
hudi,trino,syn_q9,151.5;35.5;171.9;137.6|268.6;217.7;78.9;48.1;263.5,18402.68,ssb_flat,100
hudi,trino,syn_q9,97.1;188.5;69.4;64.9|101.2;173.1;121.8,21515.83,ssb_flat,100
hudi,trino,syn_q9,136.9;89.8;94.6;176.7;68.2;140.3|17.0;280.6;22.2;232.0;21.0;22.8,15639.56,ssb_flat,100
hudi,trino,syn_q9,155.4;89.3;28.2;19.5;51.1;38.3|166.0;70.1;91.5,14536.09,ssb_flat,100
hudi,trino,syn_q9,134.7;83.3;56.2;109.4;87.5;106.6;144.5|35.7;247.0;112.4;131.9;182.8,16745.27,ssb_flat,100
hudi,trino,syn_q9,129.3;135.6;82.5;198.7;154.2;111.9|120.3;61.1;19.9;149.0,12454.05,ssb_flat,100
hudi,trino,syn_q10,162.0;109.0;126.9;84.3|89.8;180.6;20.1,18715.33,ssb_flat,100
hudi,trino,syn_q10,50.2;165.7;74.1;86.1|223.0;205.4;138.8;87.0;17.8,18139.80,ssb_flat,100
hudi,trino,syn_q10,119.7;93.0;44.7;81.0;56.3;37.6;93.9;122.3|271.4;36.3;289.2,24363.07,ssb_flat,100
hudi,trino,syn_q10,80.7;141.7;23.5;111.5;88.0;90.6;107.2;115.2|183.0;247.4;32.1;113.5;177.3,19447.60,ssb_flat,100
hudi,trino,syn_q10,105.0;49.8;165.6;96.3|198.7;211.0;256.9;12.4,10192.63,ssb_flat,100
hudi,trino,syn_q10,178.1;38.1;173.1;60.3|188.7;285.0;202.2;48.9;107.1,21936.96,ssb_flat,100
hudi,trino,syn_q10,66.3;167.0;166.3;108.2;178.0;102.0|218.3;50.9;28.6,11859.99,ssb_flat,100
hudi,trino,syn_q10,99.4;139.8;125.7;112.6;94.9;83.5|60.6;81.9;142.1;40.1;219.1,14259.13,ssb_flat,100
hudi,trino,syn_q10,139.6;197.5;177.1;25.3;91.7;97.0|107.4;23.8;88.7;242.2;190.2;270.1,17247.18,ssb_flat,100
hudi,trino,syn_q10,94.7;189.1;91.3;184.7;108.5;127.5;122.0|282.8;105.9;90.8;158.7;266.2;230.0,29116.03,ssb_flat,100
hudi,trino,syn_q10,54.8;10.8;184.4;186.0|219.4;178.6;210.7;71.8,40672.99,ssb_flat,100
hudi,trino,syn_q10,141.3;192.9;92.6;142.1|202.4;28.6;212.5;70.6;119.3,19194.15,ssb_flat,100
hudi,trino,syn_q10,108.0;15.2;39.1;63.0;195.7|238.4;148.8;80.3;218.4;204.0,15144.38,ssb_flat,100
hudi,trino,syn_q10,32.6;178.5;196.4;87.8;162.6;35.9;35.1|261.7;28.0;283.1;144.9,18782.78,ssb_flat,100
hudi,trino,syn_q10,73.7;57.9;15.7;70.1;54.1;82.0;35.0|140.4;277.9;80.0;25.3,20881.95,ssb_flat,100
hudi,trino,syn_q11,169.6;176.5;143.3;141.4;104.9;29.4;17.2|89.2;173.5;86.4;174.2,18953.16,ssb_flat,100
hudi,trino,syn_q11,15.7;86.7;122.2;164.2;150.6;167.4|130.1;48.2;284.0,11783.37,ssb_flat,100
hudi,trino,syn_q11,74.7;92.1;115.9;140.0;131.2;183.8|175.7;21.8;84.8;186.4;89.5,15887.35,ssb_flat,100
hudi,trino,syn_q11,37.2;127.5;13.1;127.9;96.3;173.3|273.2;62.0;255.9;205.6;191.9;93.4,15184.61,ssb_flat,100
hudi,trino,syn_q11,153.0;124.9;176.8;163.2;47.1;28.2;188.2|153.7;162.1;192.7;45.8;296.9,17118.87,ssb_flat,100
hudi,trino,syn_q11,179.1;70.8;182.3;35.6;158.6;140.4;34.6|287.6;34.6;230.0;122.2;232.9;166.6,14321.05,ssb_flat,100
hudi,trino,syn_q11,11.5;46.0;123.4;34.2;163.5;86.0;114.2|150.1;23.3;124.8;119.8;253.4;226.3,15381.21,ssb_flat,100
hudi,trino,syn_q11,18.5;22.0;79.1;187.6;190.9;49.2|103.5;89.3;288.7;108.7,20499.55,ssb_flat,100
hudi,trino,syn_q11,167.3;84.2;16.4;109.0;151.6;109.3|184.1;264.8;141.3;41.3;287.2,14035.07,ssb_flat,100
hudi,trino,syn_q11,74.5;38.5;128.9;182.6|105.8;232.6;64.6;44.5,9881.02,ssb_flat,100
hudi,trino,syn_q11,80.6;88.6;72.6;192.5;128.5;64.7|80.2;46.8;218.2;45.8,27043.97,ssb_flat,100
hudi,trino,syn_q11,26.2;37.9;176.9;61.5;59.0;151.4;147.9;160.6|273.5;195.8;31.8;260.0;244.2,24216.28,ssb_flat,100
hudi,trino,syn_q11,186.0;102.2;52.3;142.0;162.1;47.4;170.1;98.5|181.6;167.8;209.9;98.1;229.3;38.0,10858.08,ssb_flat,100
hudi,trino,syn_q11,91.1;110.9;53.3;51.2|155.7;199.4;288.4,19678.00,ssb_flat,100
hudi,trino,syn_q11,82.7;173.7;40.9;87.6;198.7;108.7;127.1;163.1|207.0;114.9;147.3;292.0,13759.04,ssb_flat,100
hudi,trino,syn_q12,59.8;95.4;196.3;104.8;125.4;81.0;197.1|199.8;99.0;165.7;118.1;185.3,14156.28,ssb_flat,100
hudi,trino,syn_q12,99.2;33.6;76.6;156.9;170.0;126.2;21.7;82.2|133.5;177.6;53.1;244.9;42.5,11867.98,ssb_flat,100
hudi,trino,syn_q12,118.0;192.8;119.3;50.1|206.7;71.7;32.1;231.8,19451.61,ssb_flat,100
hudi,trino,syn_q12,115.8;17.5;131.9;110.8;108.0;150.2;158.8|77.3;105.5;106.1;132.8;59.8,20699.80,ssb_flat,100
hudi,trino,syn_q12,123.7;62.6;114.3;103.3;101.2|43.0;172.0;126.9,14912.54,ssb_flat,100
hudi,trino,syn_q12,47.4;151.7;33.2;53.8;195.0;162.1;36.1;52.0|197.0;158.1;107.3;280.5;240.0;174.6,16184.60,ssb_flat,100
hudi,trino,syn_q12,140.3;164.1;93.5;168.9;132.4;20.5|290.0;210.9;153.5;149.9;255.1,10360.61,ssb_flat,100
hudi,trino,syn_q12,97.1;48.7;183.8;137.2|97.5;102.6;111.4;155.8,14624.32,ssb_flat,100
hudi,trino,syn_q12,23.1;72.8;76.8;172.8|271.0;143.2;24.5;88.8,15760.82,ssb_flat,100
hudi,trino,syn_q12,149.3;45.7;122.4;172.4|196.7;297.6;64.1;187.4;67.2;177.2,35121.96,ssb_flat,100
hudi,trino,syn_q12,111.8;179.1;160.3;195.5;163.3;112.1;71.7|176.1;89.0;234.5;178.0;275.6;87.1,11461.56,ssb_flat,100
hudi,trino,syn_q12,21.5;146.2;13.0;37.7|236.1;182.0;85.5;66.0;90.7;179.5,24824.77,ssb_flat,100
hudi,trino,syn_q12,185.0;10.3;171.7;161.9|187.3;282.0;196.0;72.1;55.1;255.8,21577.40,ssb_flat,100
hudi,trino,syn_q12,56.6;95.2;191.1;49.9;68.3;105.5;130.5;29.1|217.8;20.9;64.7;142.8;124.7,17405.39,ssb_flat,100
hudi,trino,syn_q12,175.4;169.1;64.4;187.3|121.5;97.5;282.8;273.5,27117.38,ssb_flat,100
hudi,trino,syn_q13,42.6;67.9;197.4;61.4;140.8;38.6;27.8|133.3;72.9;239.7;184.5;295.8,17968.70,ssb_flat,100
hudi,trino,syn_q13,16.9;39.6;45.8;35.0;34.4;55.7|286.8;14.2;25.6,22195.35,ssb_flat,100
hudi,trino,syn_q13,69.6;189.4;123.1;110.1;63.9;137.8;179.9|50.9;92.1;96.3,29261.42,ssb_flat,100
hudi,trino,syn_q13,19.4;63.2;12.8;191.4;124.0;150.1|283.1;159.5;257.9;195.5,21751.91,ssb_flat,100
hudi,trino,syn_q13,125.5;98.5;36.5;61.3;67.4;159.7;26.3;182.4|145.7;37.9;171.6,17242.57,ssb_flat,100
hudi,trino,syn_q13,138.8;143.5;55.9;186.4;153.7|147.7;196.5;152.0;112.8;84.6;125.4,21891.87,ssb_flat,100
hudi,trino,syn_q13,34.2;77.8;189.9;74.1;68.9;186.1;64.7|62.1;123.0;134.1,16710.80,ssb_flat,100
hudi,trino,syn_q13,179.3;56.9;51.3;156.7;151.5;34.2|62.0;215.3;251.4;288.9;110.3,16115.15,ssb_flat,100
hudi,trino,syn_q13,49.5;58.4;172.3;131.0|136.6;147.0;257.9,14399.08,ssb_flat,100
hudi,trino,syn_q13,194.8;132.4;72.8;44.4;64.7;94.8;45.9;143.9|251.1;184.9;185.1,25574.93,ssb_flat,100
hudi,trino,syn_q13,52.0;184.6;140.8;30.8|110.5;80.3;212.1;115.2;144.0;276.8,12516.65,ssb_flat,100
hudi,trino,syn_q13,162.4;26.0;150.5;90.1;137.9;196.8|251.6;214.8;258.3,25337.84,ssb_flat,100
hudi,trino,syn_q13,123.6;18.7;146.3;168.5;46.0;57.7|123.8;94.1;71.0;56.5,18588.59,ssb_flat,100
hudi,trino,syn_q13,163.6;89.5;27.7;38.0;141.1;196.3;144.4;130.0|192.5;57.9;267.9;138.0;218.2;79.3,10514.94,ssb_flat,100
hudi,trino,syn_q13,97.7;18.9;129.2;181.5;184.8|203.9;40.9;184.5;73.3;166.7,17865.71,ssb_flat,100
hudi,trino,syn_q14,97.4;29.1;129.5;10.5|201.2;104.5;243.6;253.3;255.5;180.8,14623.61,ssb_flat,100
hudi,trino,syn_q14,100.9;70.4;84.3;95.6;124.2;24.4;57.7|181.2;225.4;109.1,28327.40,ssb_flat,100
hudi,trino,syn_q14,179.9;134.2;104.1;193.7;146.5;19.5;77.2|164.8;26.9;56.6;71.6;37.4;290.6,26059.34,ssb_flat,100
hudi,trino,syn_q14,90.3;177.6;34.3;61.7;104.1|209.1;173.4;159.5,31131.58,ssb_flat,100
hudi,trino,syn_q14,12.7;27.2;65.8;33.2;69.9;159.6|21.9;30.4;178.2,15254.51,ssb_flat,100
hudi,trino,syn_q14,193.6;185.8;95.6;108.6|84.7;137.9;229.9;77.2;99.6,17483.82,ssb_flat,100
hudi,trino,syn_q14,63.8;170.5;153.1;54.1;119.0;194.2;115.3|40.3;41.1;164.0;284.4;119.6,10151.24,ssb_flat,100
hudi,trino,syn_q14,109.5;37.3;48.2;12.5|46.5;201.5;194.8;199.9;215.8,24919.96,ssb_flat,100
hudi,trino,syn_q14,129.7;29.7;193.6;120.8;18.0;153.6|259.3;14.2;95.2;201.9;92.0,11271.25,ssb_flat,100
hudi,trino,syn_q14,69.6;95.2;128.7;165.9;16.9|230.5;50.5;171.8;215.8,17075.10,ssb_flat,100
hudi,trino,syn_q14,197.6;83.9;91.7;198.8;83.6;41.4;148.3|269.9;252.9;269.3;236.5;251.1,11512.09,ssb_flat,100
hudi,trino,syn_q14,133.1;117.2;165.4;99.4|164.8;93.2;204.0;199.2,13409.03,ssb_flat,100
hudi,trino,syn_q14,110.3;107.0;87.4;40.6|193.8;263.1;247.5;214.6,12446.13,ssb_flat,100
hudi,trino,syn_q14,83.1;82.6;106.9;176.7;99.7|280.7;172.2;169.8;44.0;74.7,13332.79,ssb_flat,100
hudi,trino,syn_q14,24.8;99.3;88.8;74.8|127.7;141.2;30.7;49.6;214.3;263.4,13610.64,ssb_flat,100
hudi,trino,syn_q15,43.5;192.8;93.9;84.9;66.6;52.4;174.8|179.1;28.5;185.5,9015.20,ssb_flat,100
hudi,trino,syn_q15,84.7;198.5;51.4;13.1;133.9;48.2|216.2;44.3;297.3;114.0,15673.93,ssb_flat,100
hudi,trino,syn_q15,83.9;20.7;107.0;175.3|262.6;253.4;155.4,10613.15,ssb_flat,100
hudi,trino,syn_q15,48.9;134.3;155.4;179.5|263.4;209.5;148.2;193.2,29042.83,ssb_flat,100
hudi,trino,syn_q15,124.8;79.3;40.4;185.2;178.5|178.4;167.8;137.8;146.0;27.7,21031.00,ssb_flat,100
